doc_title,chunk_id,description,scene_context
143、INT. DR. LECTER'S CORRIDOR - DAY,doc_142_chunk_20,"For an instant his face opens, and we catch a glimpse into hell itself.",
143、INT. DR. LECTER'S CORRIDOR - DAY,doc_142_chunk_20,Then he's composed again.,
143、INT. DR. LECTER'S CORRIDOR - DAY,doc_142_chunk_19,"Dr. Lecter calls out, very agitated",Behind her
180、INT. DR. LECTER'S CELL AND CORRIDOR - DAY,doc_179_chunk_0,"Dr. Lecter sits at his table, languidly sketching with charcoal on butcher paper.",at his table
180、INT. DR. LECTER'S CELL AND CORRIDOR - DAY,doc_179_chunk_0,He uses his own hand and forearm as a model.,at his table
143、INT. DR. LECTER'S CORRIDOR - DAY,doc_142_chunk_11,"he considers, then nods",
143、INT. DR. LECTER'S CORRIDOR - DAY,doc_142_chunk_12,"A tense beat, then a smile from him, at this small boldness.","Prison interview room, during conversation about the killer's trophies"
143、INT. DR. LECTER'S CORRIDOR - DAY,doc_142_chunk_12,"He rises, glances at it, turning a page or two disdainfully.","Prison interview room, after Clarice rolls the questionnaire"
143、INT. DR. LECTER'S CORRIDOR - DAY,doc_142_chunk_5,(continuing),
133、EXT. A CLEAR NIGHT SKY,doc_132_chunk_0,smiles into his mobile phone,Tiled patio with view of bay and stars
133、EXT. A CLEAR NIGHT SKY,doc_132_chunk_0,"stretched out on a loungers, on a tiled patio, languidly paring an orange with a penknife",Tiled patio with view of bay and stars
19、INT. DR. LECTER'S CELL AND CORRIDOR - NIGHT (DIM LIGHT),doc_18_chunk_12,"But Dr. Lecter only smiles, enigmatically.",
19、INT. DR. LECTER'S CELL AND CORRIDOR - NIGHT (DIM LIGHT),doc_18_chunk_3,(sighs),
"190、INT. AIR NATIONAL GUARD HANGER - MEMPHIS, TENNESSEE - DAY",doc_189_chunk_9,"(a beat; then rapidly, bored)",
180、INT. DR. LECTER'S CELL AND CORRIDOR - DAY,doc_179_chunk_1,beat; he smiles,
201、INT. HISTORICAL SOCIETY ROOM - 5TH FLOOR,doc_200_chunk_18,"a pause; then, oddly at peace",
"190、INT. AIR NATIONAL GUARD HANGER - MEMPHIS, TENNESSEE - DAY",doc_189_chunk_8,He flicks his tongue obscenely.,
19、INT. DR. LECTER'S CELL AND CORRIDOR - NIGHT (DIM LIGHT),doc_18_chunk_1,He doesn't respond.,"Cell, Clarice speaking to Dr. Lecter"
180、INT. DR. LECTER'S CELL AND CORRIDOR - DAY,doc_179_chunk_7,Clarice cannot bear the feverish excitement in his eyes.,
183、INT. DR. LECTER'S CELL - DAY,doc_182_chunk_3,"first looking at Chilton's moving lips... then LOWERING to his soft, white, inviting throat","Chilton's office, during a conversation about the Raspail murder and electroshock treatment"
19、INT. DR. LECTER'S CELL AND CORRIDOR - NIGHT (DIM LIGHT),doc_18_chunk_9,Dr. Lecter slowly turns up the rheostat in his cell.,In Dr. Lecter's cell
183、INT. DR. LECTER'S CELL - DAY,doc_182_chunk_7,"as he stares a moment longer at the pen, then shifts his eyes towards Chilton. We can almost hear his brain clicking.",
183、INT. DR. LECTER'S CELL - DAY,doc_182_chunk_9,He is agitated.,"Interrogation scene, Chilton questioning Dr. Lecter about Buffalo Bill."
197、INT. BEDROOM,doc_196_chunk_4,Lecter has already named Buffalo Bill.,
"190、INT. AIR NATIONAL GUARD HANGER - MEMPHIS, TENNESSEE - DAY",doc_189_chunk_10,"he calls out, stopping her.",As Senator Martin and others start toward the car.
201、INT. HISTORICAL SOCIETY ROOM - 5TH FLOOR,doc_200_chunk_1,"Dr. Lecter sits at the table, his back to her, studying the Buffalo Bill case file.",Inside the cage
181、INT. MR. GUMB'S CELLAR - DAY,doc_180_chunk_6,"He wears a hairnet and a beautiful kimono, and pumps the treadle with his bare feet.","In a room, working on a piece of material"
201、INT. HISTORICAL SOCIETY ROOM - 5TH FLOOR,doc_200_chunk_20,He smiles,"Prison cell, meeting with Clarice"
201、INT. HISTORICAL SOCIETY ROOM - 5TH FLOOR,doc_200_chunk_20,"He holds out the file, arm extended between the bars.","Prison cell, meeting with Clarice"
"190、INT. AIR NATIONAL GUARD HANGER - MEMPHIS, TENNESSEE - DAY",doc_189_chunk_0,"Behind his mask, the alert, searching eyes.","Prison, Memphis, officers checking restraints"
19、INT. DR. LECTER'S CELL AND CORRIDOR - NIGHT (DIM LIGHT),doc_18_chunk_7,The target character pauses.,
183、INT. DR. LECTER'S CELL - DAY,doc_182_chunk_6,"they shift restlessly, away from Chilton","Room, Chilton speaking off-screen"
183、INT. DR. LECTER'S CELL - DAY,doc_182_chunk_6,suddenly lock onto something,"Room, Chilton speaking off-screen"
183、INT. DR. LECTER'S CELL - DAY,doc_182_chunk_6,They widen with interest,"Room, Chilton speaking off-screen"
19、INT. DR. LECTER'S CELL AND CORRIDOR - NIGHT (DIM LIGHT),doc_18_chunk_2,"When he finally speaks, he's on the floor, too - a deeper, hunching darkness in the shadows, occasionally striped by the flickering TV light.","Inside a room with flickering TV light, during conversation with Clarice"
204、INT. SHELBY CO. COURTHOUSE - HISTORICAL SOCIETY ROOM -,doc_203_chunk_6,"DR. LECTER watches as Boyle approaches the table, above five feet from him.","Cell, dinner delivery"
201、INT. HISTORICAL SOCIETY ROOM - 5TH FLOOR,doc_200_chunk_13,"We see Dr. Lecter, over her shoulder, studying her intently.","Present scene after flashback, Clarice shaken"
201、INT. HISTORICAL SOCIETY ROOM - 5TH FLOOR,doc_200_chunk_4,"sharply, as he stops",
204、INT. SHELBY CO. COURTHOUSE - HISTORICAL SOCIETY ROOM -,doc_203_chunk_10,"Dr. Lecter's bared teeth, flashing towards him",
204、INT. SHELBY CO. COURTHOUSE - HISTORICAL SOCIETY ROOM -,doc_203_chunk_10,"Dr. Lecter gripping Pembry's face in his jaws, shaking it like a dog shakes a rat",
204、INT. SHELBY CO. COURTHOUSE - HISTORICAL SOCIETY ROOM -,doc_203_chunk_10,"Dr. Lecter yanking the mace can and riot baton from the dazed Pembry's belt, spraying him in his bloody face, then clubbing him to his knees",
201、INT. HISTORICAL SOCIETY ROOM - 5TH FLOOR,doc_200_chunk_21,"DR. LECTER'S EYES widen, crackling at this touch, like sparks in a cave.",Close-up during the exchange
204、INT. SHELBY CO. COURTHOUSE - HISTORICAL SOCIETY ROOM -,doc_203_chunk_9,"Dr. Lecter smashing against the cell door, driving it into Pembry, pinning him across the chest, against the door frame","Inside a cell, during a confrontation"
143、INT. DR. LECTER'S CORRIDOR - DAY,doc_142_chunk_13,"Suddenly he whips the tray back at her, with a metallic CLANG that makes her start.",Conversation with Clarice
204、INT. SHELBY CO. COURTHOUSE - HISTORICAL SOCIETY ROOM -,doc_203_chunk_13,"DR. LECTER picks up the pocketknife, examines it happily.",Near Boyle's body
204、INT. SHELBY CO. COURTHOUSE - HISTORICAL SOCIETY ROOM -,doc_203_chunk_13,"He becomes aware of the WHIMPERING, off screen, turns.",Near Boyle's body
215、INT. EMS AMBULANCE - MOVING,doc_214_chunk_1,"THE POCKETKNIFE BLADE in Lecter's fist, flashes high in the air...",
201、INT. HISTORICAL SOCIETY ROOM - 5TH FLOOR,doc_200_chunk_8,"He presses closer, gripping the bars.","Room with bars, Clarice turns away and he presses closer."
32、EXT. BACK STEPS OF THE FUNERAL HOME - DAY,doc_31_chunk_4,"He looks at her for a moment, then sips again.",
204、INT. SHELBY CO. COURTHOUSE - HISTORICAL SOCIETY ROOM -,doc_203_chunk_12,"eyes closed, lost in a favorite passage of the music",Blood-flecked room with cassette player and portrait of Clarice
204、INT. SHELBY CO. COURTHOUSE - HISTORICAL SOCIETY ROOM -,doc_203_chunk_12,"bloody fingers drift airily with the notes, as his breathing slows to normal",Blood-flecked room with cassette player and portrait of Clarice
204、INT. SHELBY CO. COURTHOUSE - HISTORICAL SOCIETY ROOM -,doc_203_chunk_12,"He opens his eyes, sighs contentedly, looks down",Blood-flecked room with cassette player and portrait of Clarice
201、INT. HISTORICAL SOCIETY ROOM - 5TH FLOOR,doc_200_chunk_5,"as he rises, pained by her ignorance, and crosses to the bars",Crossing to the bars
204、INT. SHELBY CO. COURTHOUSE - HISTORICAL SOCIETY ROOM -,doc_203_chunk_4,"smiles, holding up the result, and twirling it before his eyes.",Inside the cell
204、INT. SHELBY CO. COURTHOUSE - HISTORICAL SOCIETY ROOM -,doc_203_chunk_4,"Dr. Lecter reappears, looking jaunty.",Outside the cell
204、INT. SHELBY CO. COURTHOUSE - HISTORICAL SOCIETY ROOM -,doc_203_chunk_4,"Dr. Lecter sits on the floor, legs straight, then wriggles backwards. He stretches his arms behind him, hands and wrists",Outside the cell
204、INT. SHELBY CO. COURTHOUSE - HISTORICAL SOCIETY ROOM -,doc_203_chunk_7,"the makeshift key, held between the tips of his right index and middle fingers, searches for the keyhole of the cuffs. And finds it.","Inside a cell, Dr. Lecter is using a makeshift key to unlock his cuffs."
224、INT. LAUNDRY ROOM - ACADEMY DORM - NIGHT (VERY LATE),doc_223_chunk_1,"with newly inked words in Dr. Lecter's precise, elegant hand",Map insert
204、INT. SHELBY CO. COURTHOUSE - HISTORICAL SOCIETY ROOM -,doc_203_chunk_5,"through the bars, with two bars between them, and clasps his hands.","Cell, two bars between Dr. Lecter and Officer Pembry"
204、INT. SHELBY CO. COURTHOUSE - HISTORICAL SOCIETY ROOM -,doc_203_chunk_8,"Dr. Lecter's hand darts INTO SHOT, snapping a handcuff onto his wrist.",
204、INT. SHELBY CO. COURTHOUSE - HISTORICAL SOCIETY ROOM -,doc_203_chunk_8,"Dr. Lecter - who just as quickly rolls sideways, and snaps - THE OTHER CUFF around the bolted leg of the table.",
180、INT. DR. LECTER'S CELL AND CORRIDOR - DAY,doc_179_chunk_5,His face remains neutral.,
180、INT. DR. LECTER'S CELL AND CORRIDOR - DAY,doc_179_chunk_5,"A measured beat, before he rises smoothly, crosses, and looks down at the papers, without touching them.",
47、INT. DR. LECTER'S CELL - DAY,doc_46_chunk_8,Dr. Lecter is silent.,
44、INT. DR. LECTER'S CELL AND CORRIDOR - DAY,doc_43_chunk_0,"Dr. Lecter sits at his table, languidly sketching with charcoal on butcher paper.",
44、INT. DR. LECTER'S CELL AND CORRIDOR - DAY,doc_43_chunk_0,He uses his own hand and forearm as a model.,
180、INT. DR. LECTER'S CELL AND CORRIDOR - DAY,doc_179_chunk_13,"Suddenly Dr. Lecter snarls, loudly, stretching.",During a conversation with Clarice
180、INT. DR. LECTER'S CELL AND CORRIDOR - DAY,doc_179_chunk_13,"he smiles, turning his movement into an elaborate yawn",During a conversation with Clarice
180、INT. DR. LECTER'S CELL AND CORRIDOR - DAY,doc_179_chunk_13,He gathers the papers from his tray.,During a conversation with Clarice
272、INT. A BOOKLINED STUDY,doc_271_chunk_0,"Considers him for a genial moment, then raises the little pen-knife.",Room with Dr. Chilton bound in a swivel chair
272、INT. A BOOKLINED STUDY,doc_271_chunk_0,His eyes are twinkling.,Room with Dr. Chilton bound in a swivel chair
216、EXT. SIX-LANE FREEWAY - NIGHT (ARC LIGHTS),doc_215_chunk_1,"he wipes across it with a fistful of gauze, tossing it aside","Ambulance windshield, face revealed"
"54、INT. AIR NATIONAL GUARD HANGER - MEMPHIS, TENNESSEE - DAY",doc_53_chunk_8,He flicks his tongue obscenely.,
"54、INT. AIR NATIONAL GUARD HANGER - MEMPHIS, TENNESSEE - DAY",doc_53_chunk_0,"Behind his mask, the alert, searching eyes.",Prison: Guards checking restraints
269、EXT. A CLEAR NIGHT SKY,doc_268_chunk_0,smiles into his mobile phone,"Tiled patio overlooking a curving bay with boats at anchor, under a starry sky."
269、EXT. A CLEAR NIGHT SKY,doc_268_chunk_0,"stretched out on a loungers, on a tiled patio, languidly paring an orange with a penknife","Tiled patio overlooking a curving bay with boats at anchor, under a starry sky."
44、INT. DR. LECTER'S CELL AND CORRIDOR - DAY,doc_43_chunk_7,feverish excitement in his eyes,
47、INT. DR. LECTER'S CELL - DAY,doc_46_chunk_3,"first looking at Chilton's moving lips... then LOWERING to his soft, white, inviting throat",Electroshock room
45、INT. MR. GUMB'S CELLAR - DAY,doc_44_chunk_6,"He wears a hairnet and a beautiful kimono, and pumps the treadle with his bare feet.",
47、INT. DR. LECTER'S CELL - DAY,doc_46_chunk_7,"BACK ON DR. LECTER as he stares a moment longer at the pen, then shifts his eyes towards Chilton. We can almost hear his brain clicking.",
"54、INT. AIR NATIONAL GUARD HANGER - MEMPHIS, TENNESSEE - DAY",doc_53_chunk_9,"(a beat; then rapidly, bored)",
44、INT. DR. LECTER'S CELL AND CORRIDOR - DAY,doc_43_chunk_1,beat; he smiles,
44、INT. DR. LECTER'S CELL AND CORRIDOR - DAY,doc_43_chunk_1,beat,
65、INT. HISTORICAL SOCIETY ROOM - 5TH FLOOR,doc_64_chunk_17,"a pause; then, oddly at peace",
65、INT. HISTORICAL SOCIETY ROOM - 5TH FLOOR,doc_64_chunk_2,"He spins in his swivel chair, stops neatly.",
65、INT. HISTORICAL SOCIETY ROOM - 5TH FLOOR,doc_64_chunk_2,A coy smile.,
65、INT. HISTORICAL SOCIETY ROOM - 5TH FLOOR,doc_64_chunk_2,"He spins again in his chair, playfully.",
"54、INT. AIR NATIONAL GUARD HANGER - MEMPHIS, TENNESSEE - DAY",doc_53_chunk_10,"he calls out, stopping her","Near a car, as Senator Martin and others begin to leave."
47、INT. DR. LECTER'S CELL - DAY,doc_46_chunk_6,"they shift restlessly, away from Chilton",
47、INT. DR. LECTER'S CELL - DAY,doc_46_chunk_6,suddenly lock onto something,
47、INT. DR. LECTER'S CELL - DAY,doc_46_chunk_6,They widen with interest.,
65、INT. HISTORICAL SOCIETY ROOM - 5TH FLOOR,doc_64_chunk_4,"sharply, as he stops",
47、INT. DR. LECTER'S CELL - DAY,doc_46_chunk_9,He is agitated,
65、INT. HISTORICAL SOCIETY ROOM - 5TH FLOOR,doc_64_chunk_13,"We see Dr. Lecter, over her shoulder, studying her intently.","Clarice shaken, Dr. Lecter studying her"
65、INT. HISTORICAL SOCIETY ROOM - 5TH FLOOR,doc_64_chunk_5,"he rises, pained by her ignorance, and crosses to the bars.",
7、INT. DR. LECTER'S CORRIDOR - DAY,doc_6_chunk_17,"He steps backwards, then returns to his cot, becoming as still and remote as a statue.",
68、INT. SHELBY CO. COURTHOUSE - HISTORICAL SOCIETY ROOM -,doc_67_chunk_13,"picks up the pocketknife, examines it happily.","At Boyle's body, objects spilled from his pocket."
68、INT. SHELBY CO. COURTHOUSE - HISTORICAL SOCIETY ROOM -,doc_67_chunk_13,"He becomes aware of the WHIMPERING, off screen, turns.","At Boyle's body, objects spilled from his pocket."
65、INT. HISTORICAL SOCIETY ROOM - 5TH FLOOR,doc_64_chunk_1,"Dr. Lecter sits at the table, his back to her, studying the Buffalo Bill case file.","Inside a prison cell, Dr. Lecter is studying the Buffalo Bill case file"
204、INT. SHELBY CO. COURTHOUSE - HISTORICAL SOCIETY ROOM -,doc_203_chunk_11,"Dr. Lecter standing over him, with the riot baton raised high",
204、INT. SHELBY CO. COURTHOUSE - HISTORICAL SOCIETY ROOM -,doc_203_chunk_11,"he swings it viciously down, again and again and again",
65、INT. HISTORICAL SOCIETY ROOM - 5TH FLOOR,doc_64_chunk_19,He smiles,Prison cell: Dr. Lecter and Clarice in a meeting.
65、INT. HISTORICAL SOCIETY ROOM - 5TH FLOOR,doc_64_chunk_19,"He holds out the file, arm extended between the bars.",Prison cell: Dr. Lecter and Clarice in a meeting.
68、INT. SHELBY CO. COURTHOUSE - HISTORICAL SOCIETY ROOM -,doc_67_chunk_6,"DR. LECTER watches as Boyle approaches the table, above five feet from him.","Prison cell, dinner tray delivery"
68、INT. SHELBY CO. COURTHOUSE - HISTORICAL SOCIETY ROOM -,doc_67_chunk_9,"Dr. Lecter smashing against the cell door, driving it into Pembry, pinning him across the chest, against the door frame","Cell, confrontation with Pembry and Boyle"
7、INT. DR. LECTER'S CORRIDOR - DAY,doc_6_chunk_11,"(he considers, then nods)",
204、INT. SHELBY CO. COURTHOUSE - HISTORICAL SOCIETY ROOM -,doc_203_chunk_3,"he is holding the pocket clip from Prentice's disassembled pen - a straight, thin strip of metal, with a circular collar at one end, a square edge at the other.",
204、INT. SHELBY CO. COURTHOUSE - HISTORICAL SOCIETY ROOM -,doc_203_chunk_3,"DR. LECTER lines up his thumbnail just shy of the square edge, then braces it against the stainless steel toilet rim. He pushes down, hard, using both hands for leverage.",at a toilet
68、INT. SHELBY CO. COURTHOUSE - HISTORICAL SOCIETY ROOM -,doc_67_chunk_10,"Dr. Lecter's bared teeth, flashing towards him...",
68、INT. SHELBY CO. COURTHOUSE - HISTORICAL SOCIETY ROOM -,doc_67_chunk_10,"Dr. Lecter gripping Pembry's face in his jaws, shaking it like a dog shakes a rat...",
68、INT. SHELBY CO. COURTHOUSE - HISTORICAL SOCIETY ROOM -,doc_67_chunk_10,"Dr. Lecter yanking the mace can and riot baton from the dazed Pembry's belt, spraying him in his bloody face, then clubbing him to his knees...",
7、INT. DR. LECTER'S CORRIDOR - DAY,doc_6_chunk_5,"Then he smiles, glancing at her card.",
65、INT. HISTORICAL SOCIETY ROOM - 5TH FLOOR,doc_64_chunk_20,"his index finger touches her hand, and lingers there, just for a moment.",During the final exchange between Dr. Lecter and Clarice.
65、INT. HISTORICAL SOCIETY ROOM - 5TH FLOOR,doc_64_chunk_20,"DR. LECTER'S EYES widen, crackling at this touch, like sparks in a cave.",During the final exchange between Dr. Lecter and Clarice.
65、INT. HISTORICAL SOCIETY ROOM - 5TH FLOOR,doc_64_chunk_20,"Dr. Lecter, head cocked in a smile, slowly recedes",During the final exchange between Dr. Lecter and Clarice.
68、INT. SHELBY CO. COURTHOUSE - HISTORICAL SOCIETY ROOM -,doc_67_chunk_0,"Lecter's shadowy form, seated behind the paper screen",Inside Dr. Lecter's cell
68、INT. SHELBY CO. COURTHOUSE - HISTORICAL SOCIETY ROOM -,doc_67_chunk_0,He calls out from there,Inside Dr. Lecter's cell
7、INT. DR. LECTER'S CORRIDOR - DAY,doc_6_chunk_4,"He smiles, soothingly.",
7、INT. DR. LECTER'S CORRIDOR - DAY,doc_6_chunk_4,"Dr. Lecter's nostrils lift, as he gently, like an animal, tests the air.",
68、INT. SHELBY CO. COURTHOUSE - HISTORICAL SOCIETY ROOM -,doc_67_chunk_12,"eyes closed, lost in a favorite passage of the music.",Room with blood-flecked cassette player and portrait of Clarice
68、INT. SHELBY CO. COURTHOUSE - HISTORICAL SOCIETY ROOM -,doc_67_chunk_12,"His bloody fingers drift airily with the notes, as his breathing slows to normal.",Room with blood-flecked cassette player and portrait of Clarice
68、INT. SHELBY CO. COURTHOUSE - HISTORICAL SOCIETY ROOM -,doc_67_chunk_12,"He opens his eyes, sighs contentedly, looks down.",Room with blood-flecked cassette player and portrait of Clarice
271、EXT. THE MOONLIT PATIO,doc_270_chunk_0,"Dr. Lecter sighs, sets his phone down, then rises.",House exterior
271、EXT. THE MOONLIT PATIO,doc_270_chunk_0,"Popping an orange section into his mouth, he turns towards the brightly lit house.",House exterior
271、EXT. THE MOONLIT PATIO,doc_270_chunk_0,"Stepping delicately over the sprawled body of a uniformed security guard, he walks in through open french doors.",House exterior
68、INT. SHELBY CO. COURTHOUSE - HISTORICAL SOCIETY ROOM -,doc_67_chunk_5,clasps his hands,"Cell, Dr. Lecter awaiting handcuffing"
7、INT. DR. LECTER'S CORRIDOR - DAY,doc_6_chunk_19,"Dr. Lecter calls out, very agitated.",
7、INT. DR. LECTER'S CORRIDOR - DAY,doc_6_chunk_21,beat,
7、INT. DR. LECTER'S CORRIDOR - DAY,doc_6_chunk_21,a smile,
7、INT. DR. LECTER'S CORRIDOR - DAY,doc_6_chunk_13,"Suddenly he whips the tray back at her, with a metallic CLANG that makes her start",
7、INT. DR. LECTER'S CORRIDOR - DAY,doc_6_chunk_20,Who's shivering with rage.,
7、INT. DR. LECTER'S CORRIDOR - DAY,doc_6_chunk_20,"For an instant his face opens, and we catch a glimpse into hell itself.",
7、INT. DR. LECTER'S CORRIDOR - DAY,doc_6_chunk_20,Then he's composed again.,
68、INT. SHELBY CO. COURTHOUSE - HISTORICAL SOCIETY ROOM -,doc_67_chunk_7,"the makeshift key, held between the tips of his right index and middle fingers, searches for the keyhole of the cuffs. And finds it.","Inside a cell, Dr. Lecter is using a makeshift key to search for the keyhole of his cuffs."
44、INT. DR. LECTER'S CELL AND CORRIDOR - DAY,doc_43_chunk_13,"Suddenly Dr. Lecter snarls, loudly, stretching.",
44、INT. DR. LECTER'S CELL AND CORRIDOR - DAY,doc_43_chunk_13,"he smiles, turning his movement into an elaborate yawn.",
44、INT. DR. LECTER'S CELL AND CORRIDOR - DAY,doc_43_chunk_13,He gathers the papers from his tray.,
80、EXT. SIX-LANE FREEWAY - NIGHT (ARC LIGHTS),doc_79_chunk_1,"he wipes across it with a fistful of gauze, tossing it aside",Ambulance moving toward Memphis International Airport
204、INT. SHELBY CO. COURTHOUSE - HISTORICAL SOCIETY ROOM -,doc_203_chunk_0,seated behind the paper screen,Inside Dr. Lecter's cell
204、INT. SHELBY CO. COURTHOUSE - HISTORICAL SOCIETY ROOM -,doc_203_chunk_0,calls out from there,Inside Dr. Lecter's cell
7、INT. DR. LECTER'S CORRIDOR - DAY,doc_6_chunk_12,"A tense beat, then a smile from him, at this small boldness.","Prison cell, during a meeting with Clarice Starling"
7、INT. DR. LECTER'S CORRIDOR - DAY,doc_6_chunk_12,"He rises, glances at it, turning a page or two disdainfully.","Prison cell, during a meeting with Clarice Starling"
84、EXT. BARN - NIGHT,doc_83_chunk_0,He turns TO CAMERA,"Barn interior, Clarice approaching the barn doorway"
84、EXT. BARN - NIGHT,doc_83_chunk_0,He smiles his terrible smile at the young Clarice,"Barn interior, Clarice approaching the barn doorway"
68、INT. SHELBY CO. COURTHOUSE - HISTORICAL SOCIETY ROOM -,doc_67_chunk_8,"Dr. Lecter's hand darts INTO SHOT, snapping a handcuff onto his wrist.",
68、INT. SHELBY CO. COURTHOUSE - HISTORICAL SOCIETY ROOM -,doc_67_chunk_8,"rolls sideways, and snaps - THE OTHER CUFF around the bolted leg of the table.",
7、INT. DR. LECTER'S CORRIDOR - DAY,doc_6_chunk_6,"He waits politely till she's settled, then sits down himself, faces her happily.",Cell block
