doc_title,chunk_id,fact,scene_context
65、INT. HISTORICAL SOCIETY ROOM - 5TH FLOOR,doc_64_chunk_20,Dr. Lecter says goodbye to Clarice.,"Clarice is being pushed away by men, Dr. Lecter says goodbye."
7、INT. DR. LECTER'S CORRIDOR - DAY,doc_6_chunk_11,Dr. Lecter agrees to look at the form.,Clarice requests Dr. Lecter to look at a form.
68、INT. SHELBY CO. COURTHOUSE - HISTORICAL SOCIETY ROOM -,doc_67_chunk_5,Dr. Lecter is handcuffed.,Cell: Officer Pembry handcuffs Dr. Lecter.
47、INT. DR. LECTER'S CELL - DAY,doc_46_chunk_8,Dr. Lecter is silent.,
47、INT. DR. LECTER'S CELL - DAY,doc_46_chunk_6,Dr. Lecter sees Chilton's gold pen.,Dr. Lecter's cell during a conversation with Chilton
68、INT. SHELBY CO. COURTHOUSE - HISTORICAL SOCIETY ROOM -,doc_67_chunk_2,Dr. Lecter is holding the pocket clip from Prentice's disassembled pen.,bathroom
68、INT. SHELBY CO. COURTHOUSE - HISTORICAL SOCIETY ROOM -,doc_67_chunk_0,Dr. Lecter has created a portrait of Clarice from memory.,Dr. Lecter's cell
204、INT. SHELBY CO. COURTHOUSE - HISTORICAL SOCIETY ROOM -,doc_203_chunk_4,Dr. Lecter is outside the cell.,Outside the cell
65、INT. HISTORICAL SOCIETY ROOM - 5TH FLOOR,doc_64_chunk_1,Dr. Lecter is studying the Buffalo Bill case file.,Inside the cage: Dr. Lecter seated at table
65、INT. HISTORICAL SOCIETY ROOM - 5TH FLOOR,doc_64_chunk_1,Dr. Lecter is wearing a green prison jumpsuit.,Inside the cage: Dr. Lecter seated at table
80、EXT. SIX-LANE FREEWAY - NIGHT (ARC LIGHTS),doc_79_chunk_1,Dr. Lecter is inside the ambulance.,"Ambulance moving on interstate, sign for Memphis International Airport 2 miles away"
10、INT. FBI ACADEMY LIBRARY - NIGHT,doc_9_chunk_0,A news story titled 'New Horrors in Cannibal Trial' about Dr. Lecter was published in 1980.,"FBI training room, microfilm terminal"
84、EXT. BARN - NIGHT,doc_83_chunk_0,Dr. Lecter is revealed as the rancher in the barn scene,Barn doorway
68、INT. SHELBY CO. COURTHOUSE - HISTORICAL SOCIETY ROOM -,doc_67_chunk_8,Dr. Lecter handcuffs Boyle to the table leg.,Boyle reaches for a tray when Dr. Lecter secures him to the table leg.
