doc_title,chunk_id,fact,scene_context
140、INT. JAN SMUTS AIRPORT - DAY,doc_139_chunk_4,Ben commits to going home with Johan.,"After Stolz walks back, Ben tells Johan to go home."
140、INT. JAN SMUTS AIRPORT - DAY,doc_139_chunk_4,Ben commits to explaining later.,"After Johan expresses confusion, Ben promises to explain later."
142、INT. BEN'S STUDY - DAY,doc_141_chunk_0,Ben has collected the affidavits.,"Kitchen table, Ben sitting with the affidavits."
132、INT. LOCAL SUPERMARKET - MORNING,doc_131_chunk_1,Ben has decided to confront the man.,Ben follows a man who has picked up ham.
19、EXT. BEN'S GARDEN,doc_18_chunk_1,Ben commits to investigating Jonathan's disappearance.,"Gordon informs Ben that Jonathan has been arrested and disappeared, leading Ben to commit to investigating."
158、EXT. STREET - DAY,doc_157_chunk_0,Ben is hit by Captain Stolz and hurled high into the air.,cafe street
139、INT. JAN SMUTS AIRPORT - DAY,doc_138_chunk_0,Ben indicates that he and Johan will be waiting for Melanie below.,"Top floor public enclosure, airport, Melanie's arrival"
4、EXT. DUTCH REFORM CHURCH - DAY,doc_3_chunk_2,Ben promises to phone Mrs. Coetzee to arrange a time for a visit.,During a conversation with Mrs. Coetzee
41、INT. POLICE HEADQUARTERS (JOHN VORSTER SQUARE) - DAY,doc_40_chunk_0,Ben receives a stamped slip from the policeman.,Police station lobby
59、INT. DU TOIT LOUNGE - NIGHT,doc_58_chunk_0,Ben has rejoined the party in the lounge.,lounge at the party
5、EXT. BEN'S HOUSE - BARBECUE - DAY,doc_4_chunk_0,Ben is the grandfather of Hennie.,Du Toit family gathering
27、INT. SCHOOL - DAY,doc_26_chunk_0,Ben commits to telling Gordon.,Phone call with Dan
61、INT. DUTCH REFORM CHURCH - MORNING,doc_60_chunk_0,Ben Du Toit is a deacon.,"Church sermon, Dominee Bester preaching."
62、INT. BEN'S GARAGE - DAY,doc_61_chunk_3,Ben makes a promise to Susan.,Susan expresses concern about Gordon the gardener.
62、INT. BEN'S GARAGE - DAY,doc_61_chunk_4,Ben is informed that Stanley is here.,
141、EXT. BEN'S HOUSE - DAY,doc_140_chunk_1,Ben receives a large envelope containing the file with all the papers.,Garage: Johan hands Ben the envelope containing the file.
75、INT. EMILY'S HOUSE - AFTERNOON,doc_74_chunk_8,Ben has heard Africans talking seriously about their problems for the first time.,"Discussion between Stanley, Priest, and Emily"
70、EXT. BEN'S HOUSE - ENTRANCE - LATE EVENING,doc_69_chunk_1,Ben receives a written cigarette packet from Stanley.,Stanley warns Ben about neighbors and hands him a written cigarette packet.
75、INT. EMILY'S HOUSE - AFTERNOON,doc_74_chunk_4,Ben Du Toit commits to helping Emily find out what happened to Jonathan and her husband.,
79、INT. COURT ROOM - FIRST DAY OF INQUEST - DAY,doc_78_chunk_1,Ben is present in the white section of the public gallery.,"Courtroom public gallery during trial, after Dr. Jansen's testimony on cause of death"
82、INT. COURTROOM - AFTERNOON,doc_81_chunk_2,Ben recognizes Grace Nkosi.,Trial scene: Grace Nkosi is called as a witness and passes by Ben.
86、INT. MELANIE'S LIVING ROOM - DAY,doc_85_chunk_2,Ben requests to be addressed by his first name.,"Living room conversation, Ben interrupts Melanie to request being called 'Ben'."
91、EXT. BEN'S HOUSE - VERANDA - MORNING,doc_90_chunk_1,Ben is depicted in the cover of the Ossewa newspaper with Emily Ngubene.,Suzette confronts Ben with the Ossewa newspaper cover featuring him and Emily.
87、INT. BEN'S BEDROOM - NIGHT,doc_86_chunk_4,Ben exits the room.,the room
92、INT. BEN'S LIVING ROOM - MORNING,doc_91_chunk_1,Ben exits the house.,in the house
70、EXT. BEN'S HOUSE - ENTRANCE - LATE EVENING,doc_69_chunk_2,Ben notices Susan watching him through the window.,"Ben walking toward his house, notices Susan through window."
99、EXT. DAN PIENAAR SCHOOL - DAY,doc_98_chunk_0,All four tires of Ben's car have been slashed to ribbons.,
93、EXT. BESTER'S FARM - COUNTRY - DAY,doc_92_chunk_5,Ben is in conversation with Bester.,walking towards the house
95、EXT. MELANIE'S HOME - DAY,doc_94_chunk_6,Ben is learning from his old Afrikaner.,During conversation with Bruwer
100、INT. BEN'S GARAGE - DAY,doc_99_chunk_0,Ben is constructing a hiding place.,In a room with toolbox and drawer
