id,scene,question,answer,evidence,qa_type
22,15、庄园庭院，夜，外 | 16、庄园小河边亭台，夜，外,棠宁在拿到红包后表现出怎样的情绪状态？,棠宁在拆开红包看到金坠后，表现出一种安静而专注的情绪状态，她轻轻放下红包，倚靠在亭台旁，目光停留在金坠上，显得若有所思。,棠宁拆开红包看见金坠后，轻轻放下红包，走到亭台旁倚靠，目光停驻在金坠上，周围有艺伎和乐声，但她似乎沉浸于自己的思绪中。,character states
23,6、棠家客厅，日，内 | 13、庄园走廊/亭子，日，外,在王夫人指出棠真嘴角有蛋糕痕迹后，棠真的情绪状态如何表现？,棠真表现出羞涩和愉快的情绪，低头抿嘴笑了。,王夫人指出棠真嘴角有蛋糕痕迹后，棠真自己也低头抿嘴笑了，气氛变得轻松愉快。,character states
24,38、墓地、日、外 | 37、服装店，日，内,在墓地被辜献忠妻子当众指控后，议长表现出怎样的情绪和反应？,议长在被指控后没有回应，试图避开，并在被撕扯时用力甩开对方，随后在随从掩护下快步离开。,议长未作回应，试图避开，被撕扯时用力甩开她，并在随从掩护下快步离开。,character states
25,31、棠家房子走廊，夜，内棠真走向会客室看向房内。 | 33、棠家后庭院房子，日，内 | 21、棠家客厅，日，内 | 41、棠家客厅，日，内	 棠余月影抹着手霜，一旁，棠宁在画画。,在棠余月影为棠宁整理衣物并一起换台的过程中，棠宁对母亲拿情趣内衣比划时表现出怎样的情绪状态？,棠宁对此表现出戏谑和轻松的情绪状态，她笑着指出母亲想穿睡衣去县长夫人的葬礼，显示出一种调侃的态度。,棠宁笑指母亲想穿睡衣去县长夫人的葬礼，之后还与母亲依偎在一起，表现出轻松互动的状态。,character states
26,7、车，日，内 | 33、棠家后庭院房子，日，内 | 34、棠家后院，日，外,棠真在被棠余月影握住手并安慰后，情绪发生了怎样的变化？,棠真从最初压抑着怒气转变为努力挤出一丝笑容。,棠真原本望着窗外带着怒气，被握住手并听到安慰后，转头努力露出笑容。,character states
27,14、庄园亭子，日，外,在王夫人追问自己会有什么灾时，棠余月影的情绪和应对状态是怎样的？,棠余月影在王夫人追问时一时语塞，但仍强撑着笑容勉强应答，表现出强作镇定的状态。,棠余月影一时语塞，仍强撑着笑容应了几句。,character states
28,42、医院病房，日，内 | 43、医院楼梯间，日，内,在廖队长指出监控显示棠真出现在月台之后，他紧接着对棠真提出了什么质问？,廖队长质问棠真为什么在Marco离开后也出现在月台现场。,廖队长指出他们调取了月台的监控画面，看到Marco离开后棠真也出现了，于是质问她为什么会出现。,temporal references
29,32、会客室，夜，内,在廖队长汇报案情后，署长表现出怎样的态度，使廖队长最终选择沉默饮酒？,署长在廖队长汇报时一边喝酒一边敷衍应和，未认真对待案情细节，最终将案件定性为情杀并举杯邀饮，表现出对案件的轻慢态度，导致廖队长感到自己的专业汇报被忽视，因而选择沉默饮酒。,署长一边喝酒一边听罢，表示案件应朝情杀方向调查，随后举杯邀众人共饮，廖队长则沉默不语。,character states
30,30、警局会议室，日，内 | 45、医院院子，日，外,为什么署长在会议室中特别看了棠余月影一眼后才离开？,因为署长怀疑棠余月影可能与案件有关，所以在离开前特意看了她一眼。,署长在交代完案件调查事项后，特意看了看坐在沙发上的棠余月影，才转身离开。,causal/relational queries
31,6、棠家客厅，日，内 | 13、庄园走廊/亭子，日，外,在王夫人到达后，棠余月影看到棠真嘴角有蛋糕痕迹时表现出怎样的情绪状态？,棠余月影表现出轻松愉快的情绪状态。,王夫人指出棠真嘴角的蛋糕痕迹后，棠余月影和其他人一起笑了起来，气氛变得轻松愉快。,character states
32,19、庄园亭子，夜，内 | 24、高尔夫球场，日，外,在辜献忠醉酒闯入聚餐亭子后，棠宁通过什么方式使现场气氛得到缓和？,棠宁通过打断辜献忠的言语失态，接过他的酒杯并自己先喝一口，再让他喝，随后挽起他的手带他离开亭子，从而缓和了现场气氛。,棠宁打断辜献忠的话，接过酒杯自己先喝一口，再递给他喝，随后挽起他的手带他离开亭子，现场气氛因此缓和。,character states
33,23、棠家房子，日，内,在与辜献忠的会面中，棠宁通过哪些具体行为表现出她对局势的控制欲和主导态度？,棠宁通过玩笑式言语设定交易基调、干预棠真擦拭水渍以掌握节奏、以及抚摸辜献忠大腿施加心理压力，表现出她对局势的控制欲和主导态度。,棠宁以玩笑引出交易并强调一切皆有价，掌控对话方向；她阻止棠真擦桌而令其取布，制造独处时机；在谈计划时抚摸辜献忠大腿并写下数字，施加心理影响。,character states
34,28、警局门口，日，外 | 29、警局楼梯间，日，内 | 30、警局会议室，日，内,在署长离开会议室之前，他最后做了什么动作？,署长在离开会议室之前，最后看了棠余月影一眼。,署长临走前看了棠余月影一眼，随后离开房间。,temporal references
35,4、棠家花园，日，外 | 7、车，日，内 | 33、棠家后庭院房子，日，内 | 34、棠家后院，日，外,在棠真看到姐姐棠宁与两个男人在花园中的情景后，她的情绪状态如何表现？,棠真表现出压抑的怒气，她没有回答林翩翩的询问，紧紧拿着拾起的盒子快步离开。,棠真看到姐姐的情景后快步离开并紧握盒子，脸上带有压抑的怒气，对林翩翩的询问不予回应。,character states
