doc_title,chunk_id,fact,scene_context
119、INT. ARNOLD STEINHARDT AND DOROTHEA'S APARTMENT - NIGHT,doc_118_chunk_0,Roberta expresses a commitment to remain at her current school.,Scene on TV: Roberta states her intention to stay at her current school despite offers.
110、EXT. STREETS - DAY (LATE AFTERNOON),doc_109_chunk_2,Roberta explicitly states her intention to take action against someone who stole something belonging to her kids.,Scene where Roberta stops walking with the boys and speaks about theft affecting her children.
110、EXT. STREETS - DAY (LATE AFTERNOON),doc_109_chunk_2,"Roberta acknowledges the financial risk of fighting, including potential loss of the house and disruption of her children's college plans.",Scene where Roberta discusses financial consequences with the boys after stopping on the walk.
106、EXT. HALLWAY - DAY,doc_105_chunk_0,Roberta is informed that her position will be terminated at the end of the term due to budget cuts.,Outside Janet's office: Roberta confronts Janet and Dennis about her job status.
106、EXT. HALLWAY - DAY,doc_105_chunk_0,Roberta learns that the violin program she is part of has been excessed by the District following a Board of Ed budget cut.,Outside Janet's office: Janet explains the reason for Roberta's termination.
126、INT. ROBERTA'S BROWNSTONE - NIGHT,doc_125_chunk_0,Roberta leads a rehearsal of the Fiddlefest students at her house.,
126、INT. ROBERTA'S BROWNSTONE - NIGHT,doc_125_chunk_0,Roberta instructs the students to memorize all pieces except the Bach Double by the next rehearsal.,
126、INT. ROBERTA'S BROWNSTONE - NIGHT,doc_125_chunk_0,Roberta identifies that at least one student is playing incorrect notes during the rehearsal.,
125、INT. ARNOLD AND DOROTHEA'S APARTMENT - DAY,doc_124_chunk_0,Roberta agrees to participate in an event or project that she later regrets.,"Scene: Dorothea's home, upon Roberta's arrival, she expresses regret over a prior decision."
125、INT. ARNOLD AND DOROTHEA'S APARTMENT - DAY,doc_124_chunk_0,Roberta is informed by Dorothea that the venue for the event has been lost.,"Scene: Dorothea's home, during a conversation about event preparations."
18、INT. BRIAN'S APARTMENT - OFFICE - CONTINUOUS,doc_17_chunk_4,Roberta is legally recognized as a navy wife.,
18、INT. BRIAN'S APARTMENT - OFFICE - CONTINUOUS,doc_17_chunk_4,Roberta did not fill out her own absentee ballot in the last election.,
121、INT. MUSIC ROOM - DAY,doc_120_chunk_2,Roberta appoints Rachel as her lieutenant.,
121、INT. MUSIC ROOM - DAY,doc_120_chunk_2,Roberta distributes contracts that require signing by the students and their parents.,
121、INT. MUSIC ROOM - DAY,doc_120_chunk_2,Roberta mandates rehearsals on every Saturday and Sunday.,
121、INT. MUSIC ROOM - DAY,doc_120_chunk_2,Roberta schedules nighttime rehearsals during the week in addition to weekend rehearsals.,
156、INT. CPE 1 - MUSIC CLASSROOM - DAY,doc_155_chunk_2,Roberta's violin program was supported by the money raised from Fiddlefest for three years.,
156、INT. CPE 1 - MUSIC CLASSROOM - DAY,doc_155_chunk_2,Roberta continues her fundraising efforts with Opus 118 to sustain the violin program.,
114、INT. CPE 1 AUDITORIUM - THE CONCERT - STAGE - NIGHT,doc_113_chunk_2,"Roberta is acknowledged as a leading figure by the students, who point to her to take the stage.",
114、INT. CPE 1 AUDITORIUM - THE CONCERT - STAGE - NIGHT,doc_113_chunk_2,Roberta receives flowers from a beginner student.,
114、INT. CPE 1 AUDITORIUM - THE CONCERT - STAGE - NIGHT,doc_113_chunk_2,Roberta kisses a student.,
114、INT. CPE 1 AUDITORIUM - THE CONCERT - STAGE - NIGHT,doc_113_chunk_2,Roberta publicly announces opposition to the Board of Education and the District Superintendent regarding the future of the East Harlem Violin Program.,
26、EXT. SCHOOL YARD - DAY,doc_25_chunk_1,Roberta advocates for Naeem's participation in the music class by emphasizing the positive impact it has on him.,
130、EXT. CPE 1 - DAY (EARLY MORNING),doc_129_chunk_3,Roberta corrects Carlos's posture during a musical imitation.,
130、EXT. CPE 1 - DAY (EARLY MORNING),doc_129_chunk_3,Roberta takes over a musical instruction session after Carlos declines to continue.,
130、EXT. CPE 1 - DAY (EARLY MORNING),doc_129_chunk_3,Roberta unlocks the gate to allow the children to enter.,
130、EXT. CPE 1 - DAY (EARLY MORNING),doc_129_chunk_3,Roberta addresses the children after taking over the instruction session.,
"33、INT. BRIAN'S HOTEL ROOM, TEXAS - NIGHT",doc_32_chunk_1,Roberta decides to move back to her Mom's.,
147、INT. CARNEGIE HALL - BACKSTAGE - NIGHT,doc_146_chunk_0,Roberta successfully calms the anxious students before their performance.,
147、INT. CARNEGIE HALL - BACKSTAGE - NIGHT,doc_146_chunk_0,Roberta instructs the students to play from their heart during the performance.,
147、INT. CARNEGIE HALL - BACKSTAGE - NIGHT,doc_146_chunk_0,Roberta establishes a directive for the students to focus on her rather than the audience.,
15、INT. MUSIC ROOM - DAY,doc_14_chunk_3,Roberta successfully expels a student from her violin class.,"Scene: After the bongo player stands, Roberta orders him out and he exits the room."
15、INT. MUSIC ROOM - DAY,doc_14_chunk_3,Roberta establishes authority in her classroom by enforcing compliance.,"Scene: After the student exits, the room becomes quiet and Roberta feels a sense of control."
149、INT. CARNEGIE HALL - STAGE - NIGHT,doc_148_chunk_0,Roberta receives applause from the audience upon walking onto the stage.,Scene with children on stage and filled balconies; Roberta enters to audience applause.
149、INT. CARNEGIE HALL - STAGE - NIGHT,doc_148_chunk_0,Roberta initiates the performance of Bach Minuet One by signaling the children with a nod.,Scene with children on stage; Roberta signals the start of the musical performance.
155、INT. CARNEGIE HALL - STAGE - PODIUM - MOMENTS LATER,doc_154_chunk_0,Roberta delivers a speech about the importance of music and art in every child's education.,Scene: A concert event where Roberta addresses the audience.
155、INT. CARNEGIE HALL - STAGE - PODIUM - MOMENTS LATER,doc_154_chunk_0,Roberta is acknowledged by a deafening applause from the audience after her speech.,Scene: A concert event where Roberta addresses the audience.
16、INT. MUSIC ROOM - LATER,doc_15_chunk_1,Roberta is teaching a class of students how to play the violin.,
16、INT. MUSIC ROOM - LATER,doc_15_chunk_1,Roberta measures violin sizes while writing in a notebook.,
16、INT. MUSIC ROOM - LATER,doc_15_chunk_1,Roberta gives positive feedback to Naeem about his hand position.,
121、INT. MUSIC ROOM - DAY,doc_120_chunk_1,Roberta selects her best beginner and advanced violin students to perform in Fiddlefest.,
121、INT. MUSIC ROOM - DAY,doc_120_chunk_1,Roberta expresses trust in her students' ability to handle performance pressure.,
121、INT. MUSIC ROOM - DAY,doc_120_chunk_1,Roberta acknowledges that preparing for Fiddlefest will require a significant amount of work.,
121、INT. MUSIC ROOM - DAY,doc_120_chunk_1,Roberta links her continued presence in the fall to the audience's satisfaction with the Fiddlefest performance.,
40、INT. ROBERTA'S NEW APARTMENT - LIVING ROOM - NIGHT,doc_39_chunk_0,Roberta has cleaned the place and furnished it with used furniture.,
40、INT. ROBERTA'S NEW APARTMENT - LIVING ROOM - NIGHT,doc_39_chunk_2,Roberta explicitly informs Nick that his father will no longer live with them.,
18、INT. BRIAN'S APARTMENT - OFFICE - CONTINUOUS,doc_17_chunk_1,Roberta completes her first week in a teaching position.,"Scene: At a dinner or celebratory moment, Brian toasts Roberta for making it through her first week."
18、INT. BRIAN'S APARTMENT - OFFICE - CONTINUOUS,doc_17_chunk_1,Roberta commits to starting her search for a new residence over the weekend.,"Scene: During a conversation with Brian after a toast, Roberta promises to begin looking for a place."
30、INT. MUSIC ROOM - DAY,doc_29_chunk_2,Roberta observes Guadalupe struggling with the violin.,
30、INT. MUSIC ROOM - DAY,doc_29_chunk_2,Roberta identifies that Guadalupe has the violin in the wrong hand.,
19、INT. BRIAN'S BEDROOM - DAY,doc_18_chunk_0,Roberta awakens in Brian's bed.,
19、INT. BRIAN'S BEDROOM - DAY,doc_18_chunk_0,Roberta expresses concern about the boys upon realizing her location.,
19、INT. BRIAN'S BEDROOM - DAY,doc_18_chunk_0,Roberta learns that Brian is going to Texas.,
19、INT. BRIAN'S BEDROOM - DAY,doc_18_chunk_0,Roberta is visibly rattled by Brian's announcement of his departure.,
55、INT. BROWNSTONE - DAY,doc_54_chunk_0,Roberta hires Ernie for a job.,
25、INT. MUSIC ROOM - DAY,doc_24_chunk_3,Roberta observes that Guadalupe wears leg braces under her pants.,
25、INT. MUSIC ROOM - DAY,doc_24_chunk_3,Roberta instructs a boy to bring over a chair.,
25、INT. MUSIC ROOM - DAY,doc_24_chunk_3,Roberta suggests to Guadalupe that it would be better for her to sit.,
52、INT. ROBERTA'S APARTMENT - KITCHEN - DAY,doc_51_chunk_0,Roberta decides to move into her own place to start a new chapter in her life.,
16、INT. MUSIC ROOM - LATER,doc_15_chunk_0,Roberta assists Naeem in holding the violin during a class activity.,"In front of the class, during a music demonstration."
16、INT. MUSIC ROOM - LATER,doc_15_chunk_0,Roberta demonstrates violin playing by controlling the bow and fingerboard while Naeem holds the instrument.,"In front of the class, during a music demonstration."
16、INT. MUSIC ROOM - LATER,doc_15_chunk_0,Roberta proposes organizing a concert for families and the school community in the spring.,"In front of the class, during a music demonstration."
60、EXT. CENTRAL PARK - DAY,doc_59_chunk_1,Roberta observes the interaction between Brian and her sons with evident happiness.,
51、EXT. BROWNSTONE - EAST HARLEM - THE SAME DAY,doc_50_chunk_2,Roberta expresses a desire to live in the neighborhood where she works.,"Scene: At home, during a conversation with her mother Assunta."
49、INT. ROBERTA'S APARTMENT - LIVING ROOM - NIGHT,doc_48_chunk_3,Roberta embraces Brian upon his return.,
49、INT. ROBERTA'S APARTMENT - LIVING ROOM - NIGHT,doc_48_chunk_3,Roberta kisses Brian passionately after his return.,
62、INT. ROBERTA'S APARTMENT - NIGHT,doc_61_chunk_5,Roberta explicitly commits to taking care of Nick.,
32、INT. BRIAN'S BATHROOM - CONTINUOUS,doc_31_chunk_1,Roberta is informed by Charles that he wants a divorce.,"Scene in which Charles speaks from off-screen and Roberta reacts, left devastated."
32、INT. BRIAN'S BATHROOM - CONTINUOUS,doc_31_chunk_1,Roberta expresses shock and emotional distress upon learning of Charles's decision to end their relationship.,"Scene in which Roberta reacts to Charles's announcement, shown as devastated."
132、INT. ROBERTA'S BROWNSTONE - DAY (LATE AFTERNOON),doc_131_chunk_0,Roberta is in a simple black velvet dress and stockinged feet.,"Scene: Pandemonium, at home, preparing for an event."
132、INT. ROBERTA'S BROWNSTONE - DAY (LATE AFTERNOON),doc_131_chunk_0,Roberta gives orders to Nick and Lexi while preparing her makeup.,"Scene: Pandemonium, at home, preparing for an event."
132、INT. ROBERTA'S BROWNSTONE - DAY (LATE AFTERNOON),doc_131_chunk_0,Roberta asks Nick whether he fed Allegra.,"Scene: Pandemonium, at home, preparing for an event."
132、INT. ROBERTA'S BROWNSTONE - DAY (LATE AFTERNOON),doc_131_chunk_0,Roberta instructs Lexi to check again for the charts in her bag.,"Scene: Pandemonium, at home, preparing for an event."
62、INT. ROBERTA'S APARTMENT - NIGHT,doc_61_chunk_3,The target character makes a promise to take care of Nick and Lexi.,
58、INT. JANET'S OFFICE - DAY,doc_57_chunk_0,Roberta promises that there will not be a next incident requiring disciplinary action.,"Scene: At a school or administrative office, discussing her son's behavior with Janet."
63、INT. BROWNSTONE - DAY,doc_62_chunk_1,Roberta fires Ernie.,Scene: Roberta shakes Ernie awake and tells him he is fired.
31、INT. BRIAN'S KITCHEN - NIGHT,doc_30_chunk_0,Roberta answers the phone when it rings.,At the small kitchen table while cooking dinner.
31、INT. BRIAN'S KITCHEN - NIGHT,doc_30_chunk_0,Roberta hears Charles's voice and reacts by becoming visibly distressed.,At the small kitchen table while cooking dinner.
31、INT. BRIAN'S KITCHEN - NIGHT,doc_30_chunk_0,Roberta holds onto the counter to steady herself after speaking with Charles.,At the small kitchen table while cooking dinner.
37、INT. MUSIC ROOM - DAY,doc_36_chunk_2,Roberta advises against quitting something just because it is hard.,
37、INT. MUSIC ROOM - DAY,doc_36_chunk_2,Roberta provides guidance to Guadalupe about inner strength.,
37、INT. MUSIC ROOM - DAY,doc_36_chunk_2,Roberta physically responds to Guadalupe's hug by stroking the girl's hair.,
41、INT. MUSIC ROOM - DAY,doc_40_chunk_1,The target character expresses sympathy upon learning of Lucy's grandmother's death.,Scene in which Lucy reveals her grandmother died after being mugged.
41、INT. MUSIC ROOM - DAY,doc_40_chunk_1,The target character acknowledges the seriousness of Lucy's personal loss and adjusts her response accordingly.,Scene in which Lucy reveals her grandmother died after being mugged.
64、INT. SCHOOL AUDITORIUM - NIGHT,doc_63_chunk_0,Roberta leads the students while playing the violin during a performance.,On stage during the fifth-grade students' performance of the 'Twinkle' variations.
61、EXT. CENTRAL PARK - A LITTLE LATER,doc_60_chunk_0,Roberta expresses hope that Brian will move into the new house with her and the others.,Scene: Brian and Roberta stroll through a park with children running ahead; conversation takes place along Harlem streets bordering the park.
71、INT. LIVING ROOM - DAY,doc_70_chunk_1,Roberta recommends Rachel for a gifted kids scholarship.,
49、INT. ROBERTA'S APARTMENT - LIVING ROOM - NIGHT,doc_48_chunk_0,Roberta returns to her apartment from the airport.,
49、INT. ROBERTA'S APARTMENT - LIVING ROOM - NIGHT,doc_48_chunk_0,Roberta double-locks the door of her apartment after entering.,
49、INT. ROBERTA'S APARTMENT - LIVING ROOM - NIGHT,doc_48_chunk_0,Roberta activates the lights on a Christmas tree that she and the boys decorated.,
78、INT. CPE 1 - CLASSROOM - DAY,doc_77_chunk_2,Roberta assigns the task to Ramon Olivas after Leonard Hood refuses it.,
63、INT. BROWNSTONE - DAY,doc_62_chunk_2,Roberta terminates the employment of the brick workers.,
63、INT. BROWNSTONE - DAY,doc_62_chunk_2,Roberta terminates the employment of the painters.,
63、INT. BROWNSTONE - DAY,doc_62_chunk_2,Roberta terminates Brian's employment.,
59、INT. ROBERTA'S APARTMENT - LIVING ROOM - NIGHT,doc_58_chunk_0,Roberta is leading a musical activity involving multiple students and another adult.,
59、INT. ROBERTA'S APARTMENT - LIVING ROOM - NIGHT,doc_58_chunk_0,Roberta explicitly instructs the students to continue playing the song.,
59、INT. ROBERTA'S APARTMENT - LIVING ROOM - NIGHT,doc_58_chunk_0,Roberta turns off the television to prevent Nick from watching it during the activity.,
45、INT. MUSIC ROOM - DAY,doc_44_chunk_4,Roberta identifies the song Lucy is playing as 'Twinkle'.,
45、INT. MUSIC ROOM - DAY,doc_44_chunk_4,Roberta instructs the entire class to stop playing.,
45、INT. MUSIC ROOM - DAY,doc_44_chunk_4,Roberta requests Lucy to play the song for her.,
45、INT. MUSIC ROOM - DAY,doc_44_chunk_4,Roberta expresses pride in Lucy after hearing her jazz variation.,
53、INT. MUSIC ROOM - DAY,doc_52_chunk_0,"Roberta successfully leads the children in a musical rehearsal of ""Allegro"".",
53、INT. MUSIC ROOM - DAY,doc_52_chunk_0,"Roberta establishes a deliberate pause at the fermata during the rehearsal, exercising artistic control.",
53、INT. MUSIC ROOM - DAY,doc_52_chunk_0,"Roberta decides to leave the rehearsal temporarily, asserting authority over the timing and structure of the practice session.",
78、INT. CPE 1 - CLASSROOM - DAY,doc_77_chunk_0,Roberta distributes acceptance letters to selected children in Isabel's class.,Scene: Roberta stands in front of Isabel's class and calls out names while handing out acceptance letters.
88、EXT. CPE 1 - DAY,doc_87_chunk_1,Roberta provides Vanessa with a piece of music to solve the problem of the tape not sticking.,
73、EXT. HOUSING PROJECT - NIGHT,doc_72_chunk_0,Roberta exits the car in a location perceived as dangerous by the other characters.,
73、EXT. HOUSING PROJECT - NIGHT,doc_72_chunk_0,Roberta instructs the others to lock the car doors before she leaves the vehicle.,
63、INT. BROWNSTONE - DAY,doc_62_chunk_3,Roberta ends her relationship with Brian by telling him to leave.,Scene in the middle of the room where Roberta demands commitment and Brian fails to respond affirmatively.
63、INT. BROWNSTONE - DAY,doc_62_chunk_3,Roberta establishes the necessity of a committed partner for herself and her sons as a non-negotiable condition.,Scene in the middle of the room where Roberta confronts Brian about commitment.
45、INT. MUSIC ROOM - DAY,doc_44_chunk_2,Roberta agrees to allow Naeem to remain in the class.,"Scene: In the classroom, after Mrs. Adisa inquires about Naeem's continued participation."
45、INT. MUSIC ROOM - DAY,doc_44_chunk_2,Roberta offers to arrange private lessons for Naeem at her house.,"Scene: In the classroom, following the discussion about Naeem's return to class."
45、INT. MUSIC ROOM - DAY,doc_44_chunk_2,Roberta permits Naeem to take one of her spare violins.,"Scene: In the classroom, after offering private lessons and speaking with Mrs. Adisa."
62、INT. ROBERTA'S APARTMENT - NIGHT,doc_61_chunk_4,Roberta explicitly states that she begged her husband not to leave.,
62、INT. ROBERTA'S APARTMENT - NIGHT,doc_61_chunk_4,Roberta reveals that her husband left because he met someone he liked more than her.,
62、INT. ROBERTA'S APARTMENT - NIGHT,doc_61_chunk_4,Roberta identifies Lana as the person her husband left for.,
62、INT. ROBERTA'S APARTMENT - NIGHT,doc_61_chunk_4,Roberta confirms that her husband is not returning to her.,
71、INT. LIVING ROOM - DAY,doc_70_chunk_0,Roberta provides technical instruction on vibrato technique to Rachel during a violin practice session.,
71、INT. LIVING ROOM - DAY,doc_70_chunk_0,Roberta acknowledges Rachel's near-mastery of a musical technique.,
71、INT. LIVING ROOM - DAY,doc_70_chunk_0,Roberta references Rachel's upcoming audition at Juilliard.,
64、INT. SCHOOL AUDITORIUM - NIGHT,doc_63_chunk_2,Roberta successfully cues the students to play the next note in perfect unison after a fermata.,"The concert scene: During the performance of 'Allegro,' Roberta conducts the students through a held pause to a synchronized resumption."
64、INT. SCHOOL AUDITORIUM - NIGHT,doc_63_chunk_2,Roberta observes Janet's enthusiastic reaction and responds with visible delight.,"The concert scene: After the performance, Roberta turns to the audience and lights up upon seeing Janet's thrilled expression."
93、INT. RAMON'S ROOM - DAY,doc_92_chunk_3,Roberta acknowledges that crying is acceptable for men by referencing her own sons.,
93、INT. RAMON'S ROOM - DAY,doc_92_chunk_3,Roberta exits the room after Ramon becomes emotional.,
81、INT. RIVER EAST SCHOOL - MUSIC ROOM - DAY,doc_80_chunk_1,Roberta asks Carlos about the location of his violin.,
81、INT. RIVER EAST SCHOOL - MUSIC ROOM - DAY,doc_80_chunk_1,Roberta observes that Carlos does not have his violin and questions its arrival.,
81、INT. RIVER EAST SCHOOL - MUSIC ROOM - DAY,doc_80_chunk_1,Roberta approaches Carlos after the violin is delivered.,
24、INT. BRIAN'S BEDROOM - NIGHT,doc_23_chunk_0,Roberta is tucking in Lexi at the beginning of the scene.,Scene begins with Roberta tucking in Lexi while Nick is also present in Brian's bed.
24、INT. BRIAN'S BEDROOM - NIGHT,doc_23_chunk_0,Roberta responds to Lexi's request by stating they do not have a puppy.,Scene begins with Roberta tucking in Lexi; Lexi asks about bringing a puppy for show and tell.
24、INT. BRIAN'S BEDROOM - NIGHT,doc_23_chunk_0,Roberta suggests Lexi bring her toy truck to school instead of a puppy.,"Scene begins with Roberta tucking in Lexi; after learning they don't have a puppy, Roberta proposes using the truck from Greece."
24、INT. BRIAN'S BEDROOM - NIGHT,doc_23_chunk_0,Roberta tucks in Nick after answering Lexi's question.,"After addressing Lexi's question about a puppy, Roberta turns to Nick and tucks him in when he asks about Daddy's return."
87、INT. CPE 1 - MUSIC ROOM - DAY (A FEW MONTHS LATER),doc_86_chunk_2,Roberta reprimands Ramon for using inappropriate language.,
87、INT. CPE 1 - MUSIC ROOM - DAY (A FEW MONTHS LATER),doc_86_chunk_2,Roberta instructs Justin to pick up Ramon's music stand.,
87、INT. CPE 1 - MUSIC ROOM - DAY (A FEW MONTHS LATER),doc_86_chunk_2,Roberta establishes a condition for Justin's participation in the spring concert.,
80、EXT. RIVER EAST ELEMENTARY SCHOOL - DAY,doc_79_chunk_1,Roberta receives a thin box containing copies of music from Dorothea.,"Scene: Dorothea hands Roberta a box, which she opens and examines."
80、EXT. RIVER EAST ELEMENTARY SCHOOL - DAY,doc_79_chunk_1,Roberta is formally given permission by Dorothea to keep the copies without payment.,"Scene: Roberta offers to pay for the copies, but Dorothea declines."
84、EXT. RIVER EAST SCHOOL - DAY,doc_83_chunk_0,Roberta receives information from Rachel that she has been accepted to Juilliard.,"Scene: Outside the school, as Roberta walks toward the school and Rachel catches up to her."
84、EXT. RIVER EAST SCHOOL - DAY,doc_83_chunk_0,Roberta physically expresses approval or celebration by giving Rachel a hug.,"Scene: Outside the school, after Rachel announces her acceptance to Juilliard."
92、INT. RAMON'S HOUSE - LIVING ROOM/KITCHEN AREA - DAY,doc_91_chunk_0,Roberta visits Concepcion's home to check on Ramon.,"Scene: At Concepcion's home, after a knock on the door."
92、INT. RAMON'S HOUSE - LIVING ROOM/KITCHEN AREA - DAY,doc_91_chunk_0,Roberta is aware of an incident involving Ramon at school.,"Scene: At Concepcion's home, during conversation with Concepcion."
88、EXT. CPE 1 - DAY,doc_87_chunk_0,Roberta decides to drop Vanessa from the class if she continues forgetting her violin.,Scene: Roberta confronts Mr. Klein about Vanessa's forgotten violin as he helps her into the car.
88、EXT. CPE 1 - DAY,doc_87_chunk_0,Roberta expresses sympathy upon learning about Mr. Klein's separation from his wife.,Scene: Roberta softens her tone after Mr. Klein reveals his marital separation.
95、INT. ROBERTA'S BROWNSTONE - LIVING ROOM - DAY,doc_94_chunk_0,Roberta receives a manila envelope from the NY REVIEW OF BOOKS.,
95、INT. ROBERTA'S BROWNSTONE - LIVING ROOM - DAY,doc_94_chunk_0,Roberta opens a letter addressed to BOX HOLDER 127 and reads its contents.,
95、INT. ROBERTA'S BROWNSTONE - LIVING ROOM - DAY,doc_94_chunk_0,Roberta initiates an urgent call through the intercom to Nick and Lexi.,
76、INT. TENEMENT BUILDING - HALLWAY - CONTINUOUS,doc_75_chunk_1,Roberta is a teacher.,Scene where Roberta speaks with the old woman about Henry returning the bike.
76、INT. TENEMENT BUILDING - HALLWAY - CONTINUOUS,doc_75_chunk_1,Roberta threatens to notify the police or Henry's school principal if the bike is not returned.,Scene where Roberta speaks with the old woman about Henry returning the bike.
76、INT. TENEMENT BUILDING - HALLWAY - CONTINUOUS,doc_75_chunk_1,Roberta commits to waiting for Henry on the steps of CPE 1 at a specific time.,Scene where Roberta speaks with the old woman about Henry returning the bike.
87、INT. CPE 1 - MUSIC ROOM - DAY (A FEW MONTHS LATER),doc_86_chunk_1,"Roberta possesses a nail clipper, which she uses to trim Rosario's nails.",
87、INT. CPE 1 - MUSIC ROOM - DAY (A FEW MONTHS LATER),doc_86_chunk_1,Roberta observes Myesha's nervous glance at her own nails and acknowledges her awareness of Myesha's reaction.,
87、INT. CPE 1 - MUSIC ROOM - DAY (A FEW MONTHS LATER),doc_86_chunk_1,Roberta corrects Ramon's bowing position during a music session.,
87、INT. CPE 1 - MUSIC ROOM - DAY (A FEW MONTHS LATER),doc_86_chunk_1,Roberta verbally acknowledges improvement in Ramon's performance.,
85、INT. CPE 1 - MUSIC ROOM - DAY,doc_84_chunk_0,Roberta is instructing a beginner's class in violin playing.,The beginner's class scene where students are playing 'Lightly Row'.
85、INT. CPE 1 - MUSIC ROOM - DAY,doc_84_chunk_0,Roberta corrects students' posture and positioning during the lesson.,The beginner's class scene where she adjusts Shandra's braids away from the violin.
85、INT. CPE 1 - MUSIC ROOM - DAY,doc_84_chunk_0,Roberta gives instructions for students to tape their music to the wall at home to maintain proper posture.,The beginner's class scene during her verbal instructions to the students.
