doc_title,chunk_id,text,scene_context
4、EXT. STATION,doc_3_chunk_1,You can't?,MEDIUM SHOT - Cedar and Anderson are looking for someone with Cobb; Cobb reports he cannot find the person.
4、EXT. STATION,doc_3_chunk_1,He wasn't very anxious to come in the first place.,MEDIUM SHOT - Cedar and Anderson are looking for someone with Cobb; Cobb reports he cannot find the person.
18、INT. LONGFELLOW'S BEDROOM,doc_17_chunk_9,"Yes, of course, if you wish. But you must be prepared. This sort of thing will be daily routine.","Scene: Office setting, John Cedar speaks with Longfellow about organizing books and preparing for routine tasks."
18、INT. LONGFELLOW'S BEDROOM,doc_17_chunk_9,"If it becomes annoying, you let me know. Goodbye, Mr. Deeds. Goodbye, sir.","Scene: Office setting, John Cedar addresses Longfellow before exiting the room."
36、INT. CEDAR'S PRIVATE OFFICE,doc_35_chunk_1,Yes?,"Scene ?393?: At a desk, Cedar speaks through a dictograph to his secretary, who informs him that Mr. and Mrs. Semple are waiting."
36、INT. CEDAR'S PRIVATE OFFICE,doc_35_chunk_1,,"Scene ?393?: At a desk, Cedar reacts irritably after his secretary informs him that Mr. and Mrs. Semple are still waiting."
2、INT. LONGFELLOW'S LIVING ROOM,doc_1_chunk_9,I'd like to ask you a few questions.,"Scene 343: In a room with Longfellow and Mrs. Meredith present, Cedar speaks to Longfellow, initiating an interrogation."
2、INT. LONGFELLOW'S LIVING ROOM,doc_1_chunk_9,"Mr. Deeds, are you the son of Dr. Joseph and Mary Deeds?","Scene 343: Cedar questions Longfellow about his parentage, continuing the interrogation."
3、INT. AN ALCOVE,doc_2_chunk_0,Mr. Cobb here is an ex-newspaperman associated with your uncle for many years - as a sort of buffer.,Scene: Three men having lunch; John Cedar introduces Cobb to Longfellow and explains his role.
3、INT. AN ALCOVE,doc_2_chunk_0,"Yes. You see, rich people need someone to keep the crowds away. The world's full of pests.",Scene: Three men having lunch; John Cedar continues explaining the necessity of a buffer to Longfellow.
76、INT. COURTROOM,doc_75_chunk_2,"I, myself, unable to keep pace with","Front of courtroom, scene context not fully specified; topic appears to involve personal reflection or testimony."
76、INT. COURTROOM,doc_75_chunk_11,"Miss Bennett, are you employed by the Morning Mail?",
76、INT. COURTROOM,doc_75_chunk_11,I must ask you to direct your attention to me.,
76、INT. COURTROOM,doc_75_chunk_27,Is that correct?,
14、INT. LONGFELLOW'S BEDROOM,doc_13_chunk_3,"Yes, but that's an added service a firm like Cedar, Cedar, Cedar and Budington usually donates.","Scene 356: In a board room or office setting, John Cedar responds to Longfellow's comment about extra work, speaking about the firm's services."
14、INT. LONGFELLOW'S BEDROOM,doc_13_chunk_3,"Well, your uncle was Chairman of the Board of Directors. They probably expect you to carry on.","Scene 356: In the same setting, John Cedar speaks to Cobb, explaining why the opera representatives might be waiting."
7、INT. GENERAL OFFICE,doc_6_chunk_0,I've been fishing.,"Scene: John Cedar is walking briskly through an office area, responding to a man's voice asking where he has been."
7、INT. GENERAL OFFICE,doc_6_chunk_0,"Good morning, Celia.","Scene: John Cedar is passing through the office, greeting a secretary named Celia."
76、INT. COURTROOM,doc_75_chunk_17,"Your Honor, I'd like to submit these
articles as evidence.","Scene: In a courtroom, Cedar speaks to the Judge while Babe is being restrained by a bailiff."
76、INT. COURTROOM,doc_75_chunk_21,"The Falkner sisters are rather timid,","Front of courtroom, during a trial; John Cedar speaks about the Falkner sisters while witnesses are being sworn in."
36、INT. CEDAR'S PRIVATE OFFICE,doc_35_chunk_0,"Yes, I know. A week's gone by and we haven't got the Power of Attorney yet!","Scene: Inside an office or study, John Cedar speaks to Budington and his brothers about the delay in obtaining the Power of Attorney."
36、INT. CEDAR'S PRIVATE OFFICE,doc_35_chunk_0,"I don't care what I said. I can't strangle him, can I!","Scene: Inside an office or study, John Cedar responds to Budington and his brothers, expressing frustration about being unable to take extreme action."
76、INT. COURTROOM,doc_75_chunk_22,"What is your name, please?","MED. CLOSE SHOT AT WITNESS STAND: Cedar addresses one of the old ladies, asking for her name."
3、INT. AN ALCOVE,doc_2_chunk_6,I can understand that.,
3、INT. AN ALCOVE,doc_2_chunk_6,"We'll take a walk around town, meet you at the train at four o'clock.",
3、INT. AN ALCOVE,doc_2_chunk_6,"Congratulations, Mr. Deeds. You're one of the richest men in the country.",
3、INT. AN ALCOVE,doc_2_chunk_6,We'll see you later.,
3、INT. AN ALCOVE,doc_2_chunk_6,Goodbye and thank you.,
6、INT. TRAIN DRAWING ROOM,doc_5_chunk_0,Will you have a cigar?,"Scene: In a room with Cobb and Longfellow, Cedar offers a cigar to Longfellow."
6、INT. TRAIN DRAWING ROOM,doc_5_chunk_0,"I wouldn't worry if I were you. Of course, a large fortune like this entails a","Scene: In a room with Cobb and Longfellow, Cedar speaks to Longfellow about a large fortune."
2、INT. LONGFELLOW'S LIVING ROOM,doc_1_chunk_2,"No, thanks.","Scene: In a house, Cedar is speaking with Mrs. Meredith, who offers him a drink."
2、INT. LONGFELLOW'S LIVING ROOM,doc_1_chunk_2,That's very kind of you. Are you related to him?,"Scene: In a house, Cedar is speaking with Mrs. Meredith, inquiring about her relationship to a man."
2、INT. LONGFELLOW'S LIVING ROOM,doc_1_chunk_2,"Well, we'd like to find out something about him. What does he do for a living?","Scene: In a house, Cedar is speaking with Mrs. Meredith, asking about a man's occupation."
2、INT. LONGFELLOW'S LIVING ROOM,doc_1_chunk_6,Mr. Longfellow Deeds?,"Scene 342: John Cedar, standing formally, greets Longfellow Deeds upon his arrival."
2、INT. LONGFELLOW'S LIVING ROOM,doc_1_chunk_6,How do you do.,Scene 342: John Cedar greets Longfellow Deeds with a handshake.
2、INT. LONGFELLOW'S LIVING ROOM,doc_1_chunk_6,"I'm John Cedar - of the New York firm of Cedar, Cedar, Cedar and Budington.",Scene 342: John Cedar introduces himself to Longfellow Deeds while handing him a card.
76、INT. COURTROOM,doc_75_chunk_12,This is outrageous!,"Front of courtroom, during a trial; John Cedar reacts to an outbreak, speaking to the Judge."
76、INT. COURTROOM,doc_75_chunk_12,Your Honor!,"Front of courtroom, during a trial; John Cedar addresses the Judge while another person is speaking."
68、INT. CEDAR'S OFFICE,doc_67_chunk_1,"You see, my end is going to be rather expensive. I have a lot of important people to take care of. I have the legal machinery all set and ready to go. I've been working on nothing else for the last week. You say the word, and we'll stop this yokel dead in his tracks.","Scene 428: At a desk, John Cedar speaks with Semple and his wife about a legal agreement and taking action against someone."
68、INT. CEDAR'S OFFICE,doc_67_chunk_0,"We have very little time. He's ordered
me to turn everything over to him immediately.
We have to work fast before he disposes
of every penny.","Scene: Cedar's office, Cedar speaks with Henry Semple and his wife about urgent financial matters."
68、INT. CEDAR'S OFFICE,doc_67_chunk_0,"There are millions involved. After all,","Scene: Cedar's office, Cedar continues speaking to Henry Semple and his wife about the financial stakes."
76、INT. COURTROOM,doc_75_chunk_42,"Dr. Von Holler, how would you say that applied to Mr. Deeds's case?",
76、INT. COURTROOM,doc_75_chunk_29,"Thank you, ladies. That's all.","Scene context not specified: Cedar speaks to Amy and Jane, two old ladies, after they comment on his behavior."
76、INT. COURTROOM,doc_75_chunk_0,"and in the interests of my client,
the only other living relative of the
late Martin W. Semple, we cannot permit
a fortune so huge to be dissipated by
a person whose incompetency and abnormality
we shall prove beyond any reasonable
doubt.","Scene: In a courtroom, John Cedar addresses the court regarding the inheritance of the late Martin W. Semple and the competency of another party."
76、INT. COURTROOM,doc_75_chunk_56,"Your Honor, this is absurd. The woman's",
76、INT. COURTROOM,doc_75_chunk_13,"Thank you, Your Honor. Are you employed by the Morning Mail?",Courtroom scene: John Cedar speaks to the judge and then questions witness Babe Bennett about her employment.
76、INT. COURTROOM,doc_75_chunk_13,"You are under oath, Miss Bennett. I ask you again - are you employed by the Morning Mail?","Courtroom scene: John Cedar questions witness Babe Bennett, emphasizing she is under oath."
76、INT. COURTROOM,doc_75_chunk_37,"Now Dr. Von Holler, will you kindly tell the court what your opinion is on this case?","At the witness stand in a courtroom, John Cedar speaks to Dr. Von Holler during a trial."
76、INT. COURTROOM,doc_75_chunk_55,But Your Honor - this is preposterous!,"Scene: In a courtroom, John Cedar speaks to the Judge during a legal proceeding."
76、INT. COURTROOM,doc_75_chunk_16,"But they did take place?They're colored! Just to make him look
silly!",
76、INT. COURTROOM,doc_75_chunk_16,And you saw them happen?,
76、INT. COURTROOM,doc_75_chunk_16,"That's all, Miss Bennett.",
76、INT. COURTROOM,doc_75_chunk_16,"That's all, Miss Bennett. That's all.",
76、INT. COURTROOM,doc_75_chunk_78,"Your Honor, I object.","Courtroom scene: John Cedar objects during a trial, speaking to the judge."
76、INT. COURTROOM,doc_75_chunk_53,"Your Honor, what she is saying has no bearing on the case. I object.","Scene 452: In a courtroom, Cedar is speaking to the Judge while objecting to Babe's statement."
76、INT. COURTROOM,doc_75_chunk_28,Anything else?,"Scene 446: At the witness stand, John Cedar questions Jane and Amy about someone's behavior."
76、INT. COURTROOM,doc_75_chunk_28,And why?,"Scene 446: At the witness stand, John Cedar questions Jane about the reason for an attack on Chuck Dillon."
76、INT. COURTROOM,doc_75_chunk_23,"I'll direct my questions to you, Miss Jane. You can answer for both. Do you know the defendant, Mr. Longfellow Deeds?",
76、INT. COURTROOM,doc_75_chunk_23,(a little nervously) How long have you known him?,
76、INT. COURTROOM,doc_75_chunk_23,"Thank you, that's fine. Do you see him very often?",
76、INT. COURTROOM,doc_75_chunk_57,"Well, you are in love with him, aren't you?",
76、INT. COURTROOM,doc_75_chunk_57,"You are , aren't you?",
76、INT. COURTROOM,doc_75_chunk_5,"We have others who will tell of his unusual behavior when he invited the great leaders of the musical world to his home, and then proceeded to forcibly eject them.",Med. Close Shot featuring Cedar; Cedar speaks about someone's past behavior involving musical leaders.
68、INT. CEDAR'S OFFICE,doc_67_chunk_2,"Charlie, we're off! Papers all set?",Scene involving a dictagraph; Cedar speaks to Charlie about documents being ready.
68、INT. CEDAR'S OFFICE,doc_67_chunk_2,"Okay, then. Go to it.",Scene involving a dictagraph; Cedar instructs Charlie to proceed.
68、INT. CEDAR'S OFFICE,doc_67_chunk_2,"And, Charlie","Scene involving a dictagraph; Cedar speaks to Charlie, followed by a request."
68、INT. CEDAR'S OFFICE,doc_67_chunk_2,Find out who wrote those newspaper articles and subpoena them right away.,Scene involving a dictagraph; Cedar instructs Charlie to investigate and subpoena the authors of newspaper articles.
76、INT. COURTROOM,doc_75_chunk_6,"In these times, with the country incapacitated by economic ailments, and endangered with an undercurrent of social unrest, the promulgation of such a weird, fantastic and impractical plan as contemplated",
9、INT. CEDAR'S PRIVATE OFFICES - ANTEROOM,doc_8_chunk_0,Good morning. Where are they?,"Scene: Office setting, Cedar speaks to a secretary upon arrival."
76、INT. COURTROOM,doc_75_chunk_45,"Thank you, Dr. Von Holler.","Courtroom scene: John Cedar speaks to Dr. Von Holler after his testimony, addressing the court."
76、INT. COURTROOM,doc_75_chunk_45,"Your Honor, we rest.","Courtroom scene: John Cedar addresses the judge, indicating the end of his case."
76、INT. COURTROOM,doc_75_chunk_4,"We have photographs to substantiate this little episode, and other photographs showing Mr. Deeds jumping upon a fire engine. This scarcely sounds like the action of a man in whom the disposition of twenty million dollars may safely be entrusted. This writer of these articles - a woman whose intelligence and integrity in the newspaper world is unquestioned - held him in such contempt that she quite aptly named him ""The Cinderella Man.""",
76、INT. COURTROOM,doc_75_chunk_34,"Your Honor, I wish to call your attention to these exhibits. Mr. Davis, do you recognize these reproductions?","Scene 13: In a courtroom, John Cedar addresses the judge and questions Mr. Davis about photographic exhibits."
76、INT. COURTROOM,doc_75_chunk_34,Did you make the originals of them?,"Scene 13: In a courtroom, John Cedar questions Bob (Mr. Davis) about the origin of the photographs."
76、INT. COURTROOM,doc_75_chunk_85,"If this man is permitted to carry out his plan, repercussions will be felt that will rock the foundations of our entire governmental system!","Scene 461: In a courtroom, John Cedar speaks to the Judge and Longfellow about the consequences of a man's plan."
10、INT. CEDAR'S PRIVATE OFFICE,doc_9_chunk_0,"Good morning. Hello, boys.","Scene: A group of associates in large leather chairs; John Cedar enters and greets the men, including his two brothers and a man named Budington."
14、INT. LONGFELLOW'S BEDROOM,doc_13_chunk_8,Did you say Hallor?,"Scene: Inside a house, John Cedar speaks with a butler and Mr. Longfellow about a visitor named Hallor."
14、INT. LONGFELLOW'S BEDROOM,doc_13_chunk_8,"Well, don't let him in.","Scene: Inside a house, John Cedar speaks with a butler and Mr. Longfellow about a visitor named Hallor."
14、INT. LONGFELLOW'S BEDROOM,doc_13_chunk_8,A lawyer representing some woman with a claim against the estate.,"Scene: Inside a house, John Cedar explains to Mr. Longfellow who Hallor is."
14、INT. LONGFELLOW'S BEDROOM,doc_13_chunk_8,Tell him to see me at my office.,"Scene: Inside a house, John Cedar instructs the butler regarding Hallor's visit."
14、INT. LONGFELLOW'S BEDROOM,doc_13_chunk_8,"He's capable of causing you a lot of trouble, Mr. Deeds.","Scene: Inside a house, John Cedar warns Mr. Longfellow (referred to as Mr. Deeds) about potential trouble from Hallor."
76、INT. COURTROOM,doc_75_chunk_75,"Your Honor, this is becoming farcical. I demand that Mr. Deeds dispense with side remarks and confine himself to facts! Let him explain his wanderings around the streets in underclothes, his feeding doughnuts to horses!","Scene 458: In a courtroom, Cedar addresses the judge while objecting to Mr. Deeds' behavior during a trial."
76、INT. COURTROOM,doc_75_chunk_92,It's a lie!,
76、INT. COURTROOM,doc_75_chunk_92,Mr. Deeds is drawing on his warped imagination!,
76、INT. COURTROOM,doc_75_chunk_92,I've never heard anything so colossally stupid in my life!,
76、INT. COURTROOM,doc_75_chunk_35,"And now, Your Honor, if the court pleases,
I shall call upon Dr. Emil Von Holler,
if he will be good enough to give us
his opinion. Dr. Von Holler, as you
know, is the eminent Austrian psychiatrist
- probably the greatest authority on
the subject in the world. At present
he is in this country on a lecture tour,
and has graciously volunteered his services.","Scene: In a courtroom, John Cedar addresses the court while introducing Dr. Emil Von Holler as a witness."
10、INT. CEDAR'S PRIVATE OFFICE,doc_9_chunk_4,"I know, Budington. We can't afford to have the books investigated right now. You must have said that a thousand times already.",
10、INT. CEDAR'S PRIVATE OFFICE,doc_9_chunk_4,"Well, it hasn't happened yet - has it?",
76、INT. COURTROOM,doc_75_chunk_93,It's an insult to our intelligence to sit here and listen to his childishravings.,"Scene: Courtroom, Cedar speaks to the Judge and others during Longfellow's speech."
76、INT. COURTROOM,doc_75_chunk_93,But Your Honor,"Scene: Courtroom, Cedar objects to the Judge while standing."
76、INT. COURTROOM,doc_75_chunk_8,"His attempted action must therefore be attributed to a diseased mind afflicted with hallucinations of grandeur, and obsessed with an insane desire to become a public benefactor.",
76、INT. COURTROOM,doc_75_chunk_8,"Your Honor, at this time, we would like to call our first witness: Miss Louise - Babe - Bennett.","CLOSE SHOT AT FRONT OF COURTROOM: John Cedar speaks to the judge in a courtroom, announcing the first witness."
10、INT. CEDAR'S PRIVATE OFFICE,doc_9_chunk_5,"Will you stop worrying! It was I who got old man Semple to turn everything over to us, wasn't it? And who got the Power of Attorney from him ! All right, and I'll get it again!",
10、INT. CEDAR'S PRIVATE OFFICE,doc_9_chunk_5,I'll take it easy. Those books'll never leave this office.,
76、INT. COURTROOM,doc_75_chunk_58,"Your Honor, her testimony is of no value.",Courtroom scene: Cedar speaks to the Judge regarding the value of a witness's testimony.
76、INT. COURTROOM,doc_75_chunk_58,Why shouldn't she defend him? It's a tribute to American womanhood - the instinct to protect the weak. I'm not saying that nobody likes the boy. I cherish a fond affection for him myself. But that doesn't mean to say,"Courtroom scene: Cedar continues addressing the Judge, discussing the witness's motives and expressing personal feelings about the defendant."
76、INT. COURTROOM,doc_75_chunk_25,"Suppose you just answer, Miss Jane. Now, will you tell the Court what everybody at home thinks of Longfellow Deeds?","Scene 445: In a courtroom, Cedar is questioning a witness named Jane about public opinion of Longfellow Deeds."
76、INT. COURTROOM,doc_75_chunk_25,What was that you said he was?,"Scene 445: In a courtroom, Cedar is seeking clarification from Jane after she uses the term 'pixilated' to describe Longfellow Deeds."
76、INT. COURTROOM,doc_75_chunk_25,"Now, that's a rather strange word to use, Miss Jane. Can you tell the court","Scene 445: In a courtroom, Cedar is questioning Jane about the meaning of the word 'pixilated' in reference to Longfellow Deeds."
76、INT. COURTROOM,doc_75_chunk_15,"Were you given an assignment to follow
the activities of Longfellow Deeds?","Witness stand scene: John Cedar questions Babe during a deposition or trial, asking about her assignment related to Longfellow Deeds."
76、INT. COURTROOM,doc_75_chunk_15,"Did you subsequently write a series
of articles about him?","Witness stand scene: John Cedar questions Babe during a deposition or trial, asking about articles she wrote on Longfellow Deeds."
76、INT. COURTROOM,doc_75_chunk_15,Are these the articles?,Witness stand scene: John Cedar holds up articles and asks Babe to confirm their authenticity.
76、INT. COURTROOM,doc_75_chunk_15,"Were you present when all these things
took place?",Witness stand scene: John Cedar questions Babe about her firsthand presence during events involving Longfellow Deeds.
76、INT. COURTROOM,doc_75_chunk_15,Are they true!,Witness stand scene: John Cedar emphatically asks Babe if the events described in the articles are true.
10、INT. CEDAR'S PRIVATE OFFICE,doc_9_chunk_1,We've got nothing to worry about. He's as naive as a child.,
10、INT. CEDAR'S PRIVATE OFFICE,doc_9_chunk_1,Close that door.,
10、INT. CEDAR'S PRIVATE OFFICE,doc_9_chunk_1,"Will you get Mrs. Cedar on the phone, please?",Scene involving dictograph; Cedar is requesting to be connected to Mrs. Cedar.
10、INT. CEDAR'S PRIVATE OFFICE,doc_9_chunk_1,The smartest thing I ever did was to make that trip.,Group setting; Cedar speaking to associates.
10、INT. CEDAR'S PRIVATE OFFICE,doc_9_chunk_1,"No, Budington, I didn't get the Power of Attorney. But don't worry, I will.",Group scene; Cedar responding to Budington's anxious inquiry about the Power of Attorney.
