id,scene,question,answer,evidence,qa_type
18,26 金铺 内 夜,秦风如何处理钱款？,生气地把钱给到唐仁,秦风生气的把钱给到唐仁，自己转身走了,detailed description
19,68 思诺家 内 日,"在[68 思诺家 内 日]中, 电视正在播放什么内容？",两人的通缉新闻,突然看到后面电视正在播放两人的通缉新闻,objects/props
20,42 夜上海 内 夜,在黄兰登发现窗帘后的脚后，发生了什么？,黄兰登推开北哥并发现越南仔,黄兰登看到窗帘后面有一双脚，慢慢走到窗帘边，一把推开北哥...三表哥？,temporal references
21,4 泰国街头 外 夜 | 8 雕像店 内 夜 | 36 警局会议室 内 日,在坤泰接到唐仁电话后，他表现出怎样的态度变化？,坤泰先是激烈否认与唐仁的关系，但在接到唐仁电话后，他当众厉声呵斥唐仁，要求其自首并威胁要亲手杀了他，随后又宣称自己与罪犯势不两立，表现出从否认到划清界限的强硬态度。,坤泰最初否认与唐仁有关，电话接通后却当众怒斥唐仁必须自首并发出死亡威胁，挂断后立即声明与罪犯绝不共存。,character states
22,9 牌馆 外 日 | 28 麻将馆 内 夜 | 13 牌馆 内 夜,唐仁在接到秦风电话时，他的牌局状况如何？,唐仁的抽屉里只剩几个硬币，牌友嘲笑他的风水局不灵了。,唐仁抽屉里只剩几个硬币，牌友笑着对他说他的风水局不灵了。,character states
23,50 颂帕工厂 内 夜,唐仁在进入工厂前穿戴装备时表现出怎样的专业态度？,唐仁通过系统地穿戴鞋套、手套、浴帽、鼻夹和头灯，并主动向秦风强调‘你懂什么叫专业吗’，表现出他对勘查工作的仪式感和自我认同的专业意识。,唐仁从包里拿出装备并一一穿戴整齐，戴上头灯后对秦风说出关于专业的话。,character states
24,43 船厂码头 外 夜 | 26 金铺 内 夜 | 29 唐仁家 内 夜,在秦风指出唐仁是凶手后，唐仁表现出怎样的心理状态？,唐仁感到恐惧和绝望，他否认指控但更关心自己的生存，认为秦风在拿他的性命开玩笑，并急于逃离现场。,唐仁激烈否认自己是凶手，表示只想活下去，认为秦风在拿自己的命开玩笑，并因看到船来而准备立即逃走。,character states
25,3 歌厅 内 夜 | 50 颂帕工厂 内 夜,唐仁在酒会上接到电话得知王婆的儿子失踪后，表现出怎样的情绪变化？,唐仁起初正在嬉笑唱歌，接到电话后神情立刻变得惊讶，随后转为积极承接案件的态度。,唐仁接起电话后神情一变，脱口而出‘什么？’，随即宣布要接手案件。,character states
26,4 泰国街头 外 夜 | 42 夜上海 内 夜,黄兰登在发现阿香的藏身同伴后，为什么表现出失望的情绪？,因为黄兰登意识到阿香与一群可疑男子有密切关系，他对她的选择感到无奈和失望。,黄兰登看到阿香与坤泰等人亲密互动，尤其是她靠在坤泰肩上，让他神情失落，并说出‘你的口味真的是太重了’。,character states
27,31 路边拉毛街 外 日 | 6 雕像店内 内 夜,在突入佛像密室的过程中，黄兰登警长发现尸体前采取了什么具体行动？,黄兰登警长用枪顶开一扇掩闭的房门，缓缓走进屋内。,黄兰登用枪顶开房门后进入，随后在灯光下发现尸体。,character states
28,16 酒吧 内 夜,唐仁调侃坤泰因为什么而可能至今还是个雏？,唐仁认为坤泰因为在国内生活太紧张，可能至今还是个雏。,唐仁调侃坤泰是因为在国内生活太紧张，所以至今还是个雏。,character states
29,10 泰国机场 外 日 | 21 面店 内 日 | 44 服装店 内 夜,唐仁为什么没有带秦风去大皇宫，而是转向调查失踪案？,因为唐仁认为小说电影都是骗小孩的，如果秦风真喜欢侦探工作，就应该去实际办理案件，因此他放弃原计划的观光，转而带秦风去办失踪案。,唐仁说如果真喜欢侦探就去办失踪案，并把大皇宫的观光图扔进垃圾桶。,causal/relational queries
30,16 酒吧 内 夜 | 3 歌厅 内 夜 | 50 颂帕工厂 内 夜,为什么唐仁在酒会中突然决定接手王婆儿子的失踪案？,因为唐仁接到电话得知王婆的儿子失踪，认为这是一个大案子，值得接手调查。,唐仁接起电话后得知王婆的儿子丢了，随即宣布要接这个案子。,causal/relational queries
31,4 泰国街头 外 夜 | 31 路边拉毛街 外 日 | 36 警局会议室 内 日,在被黄兰登当众指控为唐仁的幕后老板时，坤泰最初表现出怎样的态度，之后又有什么转变？,坤泰最初激烈否认与唐仁有关，并声称要起诉黄兰登诽谤；但在接到唐仁来电后，他当众呵斥唐仁必须自首，并扬言要亲手杀了他，随后又宣称自己与罪犯势不两立。,坤泰先是否认关系并威胁起诉，电话接通后却对唐仁怒吼要求自首并发出死亡威胁，之后立即表态与罪犯决裂。,character states
32,43 船厂码头 外 夜 | 48 废车厂 外 日 | 50 颂帕工厂 内 夜,秦风在废车库中注意到什么异常情况并做出了什么反应？,秦风注意到房间角落有一堆正在运行的机器，并走过去伸手触摸以仔细查看其状态。,秦风注意到角落有运行中的机器，并主动触摸检查,character states
33,4 泰国街头 外 夜 | 31 路边拉毛街 外 日 | 6 雕像店内 内 夜,在突入佛像密室的过程中，黄兰登警长表现出怎样的心理状态？,黄兰登警长表现出果断和警觉的心理状态。,他一脚踹开房门并用枪顶开门谨慎进入，显示出行动果断且对内部情况保持高度警惕。,character states
34,10 泰国机场 外 日 | 21 面店 内 日 | 29 唐仁家 内 夜,为什么秦风在看到唐仁的案件文件后认为他不专业？,因为秦风发现唐仁的文件里全是中文，没有本地化的信息记录，这让他觉得唐仁的工作方式不够专业。,秦风翻开柜子里的文件，发现全是中文，脸上露出不屑的神情，认为唐仁太不专业。,causal/relational queries
35,40 阿香家 内 夜,在面对自称是唐仁同伙的三名陌生男子时，阿香表现出怎样的心理状态？,阿香表现出警觉和怀疑的心理状态，她察觉对方来意不明，迅速采取行动将三人控制在屋内以防范风险。,阿香察觉情况不对，迅速将三人拉进屋内并关紧门，表明她对陌生人的身份存有戒备。,character states
