doc_title,chunk_id,fact,scene_context
164、INT. DROP-SHIP,doc_163_chunk_0,Ripley has crudely fastened a M-assault rifle and a flamethrower together side by side.,drop-ship
158、INT. SUBBASEMENT,doc_157_chunk_0,Ripley speaks to Newt.,Flooded chamber with grating above
147、INT. OPERATIONS,doc_146_chunk_0,Ripley instructs Vasquez to seal the door.,"During armament preparation, after Hudson detects movement."
167、INT. CATACOMB,doc_166_chunk_0,Ripley's flamethrower fire encounters no target.,"Alien maze, during Ripley's escape"
165、INT. FREIGHT ELEVATOR,doc_164_chunk_0,Ripley is wearing a battle harness.,"Elevator, Ripley donning battle harness"
170、INT. EGG CHAMBER,doc_169_chunk_3,Ripley realized she ducked under part of the creature's abdomen a moment before.,in a machinery area with pipes and conduits
170、INT. EGG CHAMBER,doc_169_chunk_4,Ripley causes the egg sac to be ripped open.,chamber
167、INT. CATACOMB,doc_166_chunk_2,Ripley recognizes Carter Burke's face.,"Carter Burke's face sealed in wall, Ripley recognizes it."
153、INT. MED LAB ANNEX,doc_152_chunk_1,Ripley possesses Gorman's flamethrower.,air shaft
178、EXT. LANDING PLATFORM,doc_177_chunk_3,Ripley is raised into the ship via the loading boom.,Cargo bay loading boom sequence
170、INT. EGG CHAMBER,doc_169_chunk_5,Ripley ignites the Queen with the flamethrower.,
175、INT. STAIRWELL,doc_174_chunk_0,Ripley is informed that she has two minutes to reach minimum safe distance.,"Emergency stairwell during station's destruction, voice gives two-minute warning"
177、INT. STAIRWELL,doc_176_chunk_0,Ripley knows the explanation for the life cage moving upward.,"Station stairwell, after observing the life cage move upward."
181、INT. DROP-SHIP,doc_180_chunk_0,Ripley is safe.,After the blinding glare fades.
179、INT./EXT. DROP-SHIP - STATION 186-,doc_178_chunk_0,Ripley secures her seat harness.,"Drop-ship interior, during takeoff preparation after station explosion."
188、INT. CARGO LOCK,doc_187_chunk_0,Ripley is wearing the Power Loader.,"On the ship, Ripley emerges from the doors."
193、INT. NARCISSUS,doc_192_chunk_3,Ripley is the sole survivor of the Nostromo.,"Escape capsule, Ripley identified as sole survivor of the Nostromo."
194、INT. HOSPITAL ROOM - TIGHT ON RIPLEY - GATEWAY STATION,doc_193_chunk_2,Ripley notices the visitor,beside the bed
194、INT. HOSPITAL ROOM - TIGHT ON RIPLEY - GATEWAY STATION,doc_193_chunk_4,Ripley is told the duration of her hypersleep is fifty-seven years.,"Ripley questions Burke about her hypersleep duration, and he reveals it as fifty-seven years."
191、INT. LOADING LOCK,doc_190_chunk_0,The Alien is gone.,"Space station corridor, Alien attack and destruction"
157、INT. CHUTE,doc_156_chunk_1,Ripley fails to catch Newt.,in the chute during Newt's slip
194、INT. HOSPITAL ROOM - TIGHT ON RIPLEY - GATEWAY STATION,doc_193_chunk_6,Ripley goes into convulsions.,
194、INT. HOSPITAL ROOM - TIGHT ON RIPLEY - GATEWAY STATION,doc_193_chunk_6,Ripley's EKG races.,
197、INT. CONFERENCE ROOM - ON RIPLEY - GATEWAY,doc_196_chunk_3,Ripley set the Nostromo for self-destruct.,Interview with Van Leuwen
195、EXT. PARK,doc_194_chunk_5,Ripley is informed of the hearing time (0930).,Burke informs Ripley of the hearing time.
184、INT. CARGO LOCK - DROP-SHIP,doc_183_chunk_4,Ripley closes the door.,Ripley runs from the Alien and closes a door to block it.
184、INT. CARGO LOCK - DROP-SHIP,doc_183_chunk_3,Ripley commands Newt to run for cover.,
188、INT. CARGO LOCK,doc_187_chunk_4,Ripley activates the power loader's cutting torch.,Vertical loading airlock
2、INT. HOSPITAL ROOM - TIGHT ON RIPLEY - GATEWAY STATION,doc_1_chunk_2,Ripley notices the visitor.,Visitor sits beside the bed
212、INT. RIPLEY'S APARTMENT - A LITTLE LATER,doc_211_chunk_0,Ripley explicitly refuses to go back out there.,"Burke and Gorman seated, Ripley pacing and refusing"
219、INT. HYPERSLEEP VAULT,doc_218_chunk_0,Ripley is in a hypersleep capsule.,"Hypersleep chamber, awakening sequence begins."
222、INT. MESS HALL,doc_221_chunk_0,"Ripley is seated at a table with Gorman, Burke, and Bishop.","Dining area, waiting for eggs from the AUTOCHEF."
22、INT. APARTMENT,doc_21_chunk_0,Ripley establishes a video call with Burke.,Ripley uses a phone console to initiate a video call with Burke.
188、INT. CARGO LOCK,doc_187_chunk_2,Ripley crushes two of the creature's limbs.,Cavernous chamber: battle with the Queen
20、INT. RIPLEY'S APARTMENT - A LITTLE LATER,doc_19_chunk_0,Ripley refuses to serve as an advisor.,"Burke and Gorman seated with coffee, Ripley pacing"
251、INT. DROP-SHIP - APC,doc_250_chunk_0,Ripley knows what the corroded wall pattern is.,Ripley identifies the corroded wall pattern on monitor.
260、INT. MEDICAL WING,doc_259_chunk_1,Ripley has entered a second room that is part of the med lab area.,med lab area
265、INT. OFFICE,doc_264_chunk_3,Ripley promises not to leave Newt.,"After Newt states her parents are dead, Ripley promises to stay."
222、INT. MESS HALL,doc_221_chunk_6,Ripley demands that Bishop stay away from her.,"Dining area, meal setting"
265、INT. OFFICE,doc_264_chunk_4,Ripley makes a promise to Newt.,
27、INT. HYPERSLEEP VAULT,doc_26_chunk_0,Ripley is in a hypersleep capsule.,Hypersleep chamber
223、INT. READY ROOM - TIGHT ON APONE - ARMORY,doc_222_chunk_0,Ripley is present in the weapons storage area with Gorman and Burke.,"Weapons storage area on the ship, after leaving Gateway."
228、INT. LOADING BAY - ANGLE ON BURKE AND GORMAN,doc_227_chunk_3,Ripley is strapped into the safety cage with her arms and legs inserted in the servo-sensor assemblies.,equipment bay
246、INT. APC,doc_245_chunk_0,Ripley gains the information that the colony building is empty.,Ripley observes images of the empty colony building.
2、INT. HOSPITAL ROOM - TIGHT ON RIPLEY - GATEWAY STATION,doc_1_chunk_7,Ripley sees the shape rising under the sheet.,"Medical emergency room, as a creature emerges from a patient's body."
290、INT. ALIEN STRUCTURE,doc_289_chunk_0,Ripley targets the source of the weapons fire.,Inside the smoky alien structure
260、INT. MEDICAL WING,doc_259_chunk_5,"Ripley learns that Marachuk, John L. died during the procedure.",Room with cylinders and live specimens
30、INT. MESS HALL,doc_29_chunk_0,"Ripley is seated at a table with Gorman, Burke, and Bishop.","Breakfast scene with troopers at one table and Ripley, Gorman, Burke, Bishop at another."
265、INT. OFFICE,doc_264_chunk_5,A breakthrough has occurred in the emotional connection between Ripley and Newt.,
308、INT. SECOND LEVEL CORRIDOR,doc_307_chunk_1,Ripley is wearing the emergency locating beeper.,"In the complex, after Hicks offers the emergency locating beeper."
306、INT. OPERATIONS,doc_305_chunk_1,Ripley has a game plan.,Planning session in a complex
258、INT. CONTROL BLOCK CORRIDOR,doc_257_chunk_0,Ripley is back in alien country.,Moving through the corridor of the complex
311、INT. MED LAB ANNEX - OPERATING ROOM,doc_310_chunk_0,Ripley is in the operating room.,"Medical wing, operating room"
263、INT. OPERATIONS - ON NEWT - MANAGER'S OFFICE,doc_262_chunk_1,Ripley is left alone with Newt after Gorman and the others exit.,"Gorman and others exit, leaving Ripley with Newt."
313、INT. MED LAB ANNEX,doc_312_chunk_2,Ripley is gripping Burke's collar.,
281、INT. APC,doc_280_chunk_0,Ripley orders Gorman to pull the team out.,"Gorman at monitors, Ripley gives order to pull team out."
327、INT. MED LAB - O.R.,doc_326_chunk_1,Ripley is huddling under the bed with Newt.,"Under the bed, Newt having a nightmare."
31、INT. READY ROOM - TIGHT ON APONE - ARMORY,doc_30_chunk_0,Ripley is present with Gorman and Burke in the scene.,"After leaving Gateway, troops are present."
330、INT. OPERATING ROOM - TIGHT ON RIPLEY - MED LAB,doc_329_chunk_5,The lights are disabled from outside.,
330、INT. OPERATING ROOM - TIGHT ON RIPLEY - MED LAB,doc_329_chunk_5,The door is acoustically dampened.,
334、INT. OPERATING ROOM,doc_333_chunk_5,The beast is forced away from Ripley's face by the combined effort of Ripley and Hicks.,the room during the beast attack
294、INT./EXT. APC 104-,doc_293_chunk_2,The windshield in front of Ripley is smashed.,Inside the APC during alien attack
330、INT. OPERATING ROOM - TIGHT ON RIPLEY - MED LAB,doc_329_chunk_4,Ripley traps the creature under the cot.,Room with cot and cabinets
332、INT. OPERATING ROOM,doc_331_chunk_3,Ripley is on the surgical table.,"Center of the room, surgical table"
296、INT. APC,doc_295_chunk_1,Ripley is present at the location where Hicks is examining Gorman for a pulse.,"At Gorman's location, Hicks is checking for a pulse."
313、INT. MED LAB ANNEX,doc_312_chunk_4,Ripley has left the room.,"After Burke's criticism, Ripley exits the room."
345、INT. MED LAB ANNEX,doc_344_chunk_3,The area around the corner is clear after Ripley fires the flamethrower.,intersection
340、INT. MED LAB CORRIDOR,doc_339_chunk_0,Ripley hears the door lock.,"Outside the med lab door, after Burke slides it closed."
339、INT. OPERATIONS,doc_338_chunk_0,Ripley orders Vasquez to seal the door.,After Hudson reports movement at twenty meters.
326、INT. MED LAB - ANNEX,doc_325_chunk_0,Ripley left Newt in the O.R.,"Deserted lab and annex, Ripley moving to O.R. where she left Newt"
340、INT. MED LAB CORRIDOR,doc_339_chunk_2,The safety is off.,
340、INT. MED LAB CORRIDOR,doc_339_chunk_2,The magazine is full.,
340、INT. MED LAB CORRIDOR,doc_339_chunk_1,Ripley's rifle fails to fire upon trigger squeeze.,Corridor: Alien advancing
332、INT. OPERATING ROOM,doc_331_chunk_4,Ripley causes the fire control system to trigger.,
325、INT. CORRIDOR,doc_324_chunk_0,Ripley explicitly refuses to hear Gorman's words.,Corridor outside med lab
350、INT. SUBBASEMENT,doc_349_chunk_0,Ripley's voice is heard from the grating.,Flooded chamber with pipes and machines.
334、INT. OPERATING ROOM,doc_333_chunk_6,Gorman appears at Ripley's side.,the room
353、INT. SERVICE TUNNEL,doc_352_chunk_2,Hicks shields Ripley with his body.,Tunnel scene during alien attack
356、INT. DROP-SHIP,doc_355_chunk_0,The M-assault rifle and flamethrower are fastened together.,drop-ship
353、INT. SERVICE TUNNEL,doc_352_chunk_3,Ripley's hysteria has ended.,Elevator during acid attack on Hicks
36、INT. LOADING BAY - ANGLE ON BURKE AND GORMAN,doc_35_chunk_3,Ripley is strapped into the safety cage with her arms and legs inserted in the servo-sensor assemblies.,"equipment bay, Ripley preparing to operate the power loader"
345、INT. MED LAB ANNEX,doc_344_chunk_1,Ripley has Gorman's flamethrower.,air shaft
367、INT. STAIRWELL,doc_366_chunk_0,Ripley is informed of a two-minute deadline to reach minimum safe distance.,Emergency stairwell during station's destruction
362、INT. EGG CHAMBER,doc_361_chunk_2,Ripley sees the Alien Queen.,chamber
362、INT. EGG CHAMBER,doc_361_chunk_4,Ripley causes the egg sac to rupture.,in the chamber
362、INT. EGG CHAMBER,doc_361_chunk_3,Ripley ducked under part of the pulsing tubular sac a moment before the realization.,"Machinery room, Ripley realizes she ducked under the pulsing sac"
362、INT. EGG CHAMBER,doc_361_chunk_5,Ripley ignites the Queen.,
349、INT. CHUTE,doc_348_chunk_2,Ripley is descending the left shaft.,Chute descent
349、INT. CHUTE,doc_348_chunk_2,Ripley is descending in a controlled manner.,Chute descent
373、INT. DROP-SHIP,doc_372_chunk_0,Ripley is safe,"After the blinding glare fades, Ripley and Newt realize they are safe."
371、INT./EXT. DROP-SHIP - STATION 186-,doc_370_chunk_0,Ripley's seat harness is latched.,Drop-ship during station destruction
370、EXT. LANDING PLATFORM,doc_369_chunk_3,Ripley is raised into the ship,Ripley is raised into the ship via the loading boom during a time-sensitive escape.
380、INT. CARGO LOCK,doc_379_chunk_0,Ripley is wearing the Power Loader.,"Doors part, Ripley steps out wearing the Power Loader."
380、INT. CARGO LOCK,doc_379_chunk_2,Ripley crushes two of the creature's limbs.,cavernous chamber
380、INT. CARGO LOCK,doc_379_chunk_2,Ripley lifts the creature off the ground.,cavernous chamber
366、INT. SECOND LEVEL,doc_365_chunk_0,Ripley sees the creature's jaws through the grille.,Hatch escape: Ripley looks down through the grille and observes the creature's jaws.
59、INT. DROP-SHIP - APC,doc_58_chunk_0,Ripley knows what the corroded wall pattern is.,Ripley observes the monitor showing a corroded wall pattern and recognizes it.
69、INT. CORRIDOR,doc_68_chunk_0,Ripley realizes that there is nothing behind her but darkness.,"kitchens, stainless steel labyrinth"
70、INT. KITCHENS,doc_69_chunk_5,Ripley sees a nest built by a child.,tiny steel chamber
73、INT. OFFICE,doc_72_chunk_3,Ripley promises not to leave Newt.,Comforting Newt after Newt states her parents are dead.
359、INT. CATACOMB,doc_358_chunk_3,The locator signal shows Ripley is almost there.,in the station
370、EXT. LANDING PLATFORM,doc_369_chunk_0,The ship is gone.,on the platform
73、INT. OFFICE,doc_72_chunk_4,Ripley makes a promise to Newt.,Ripley and Newt in a scene where Newt is experiencing fear and Ripley makes a promise to alleviate it.
84、INT. APC,doc_83_chunk_0,Ripley correctly identifies that using weapons in the area will rupture the cooling system.,Viewing station ground plan
66、INT. CONTROL BLOCK CORRIDOR,doc_65_chunk_0,Ripley is back in alien country.,Moving through the complex's corridors
64、INT. APC,doc_63_chunk_0,Ripley is unarmed.,tank interior
64、INT. APC,doc_63_chunk_0,Ripley is alone.,tank interior
68、INT. MEDICAL WING,doc_67_chunk_1,Ripley has entered a second room that is part of the med lab area.,"med lab area, second room"
70、INT. KITCHENS,doc_69_chunk_4,Ripley enters the ventilation duct.,"In the base, after Newt enters the ventilation duct."
95、INT. APC,doc_94_chunk_0,Ripley is in the driver's seat of the APC.,Inside the APC
71、INT. OPERATIONS - ON NEWT - MANAGER'S OFFICE,doc_70_chunk_1,Ripley is left alone with Newt after Gorman and the others exit.,"Gorman and others exit, leaving Ripley with Newt."
82、INT. APC,doc_81_chunk_0,Ripley instructs Newt to sit up front.,Viewing the wall detail video feed
8、INT. CORRIDOR,doc_7_chunk_2,Ripley is inside the elevator.,Elevator interior
89、INT. APC,doc_88_chunk_0,Ripley orders Gorman to pull his team out.,"Gorman reports no visual on monitors, Ripley senses danger and issues order."
