doc_title,chunk_id,description,scene_context
105、INT. TV STUDIO - NIGHT,doc_104_chunk_0,"Chance turns to see what Dupont is looking at, sees the back of his own head on the TV screen.",Dupont questions Gardiner and glances at monitor; Chance turns to see TV screen.
139、INT. EVE'S ROOM - NIGHT,doc_138_chunk_4,"Chance divides his attention between Eve and the TV, watching both with an equal detachment.","Bedroom, Eve in bed, Chance watching TV"
139、INT. EVE'S ROOM - NIGHT,doc_138_chunk_4,Chance changes the channel as she reaches orgasm.,"Bedroom, Eve reaching orgasm"
121、INT. CHANCE'S ROOM - MORNING,doc_120_chunk_3,Chance does not return the lovemaking,
121、INT. CHANCE'S ROOM - MORNING,doc_120_chunk_3,"Chance, confused, turns to her",
121、INT. CHANCE'S ROOM - MORNING,doc_120_chunk_2,"Chance puts his arm around her shoulder, nearly tipping his breakfast tray.",During breakfast while watching TV
121、INT. CHANCE'S ROOM - MORNING,doc_120_chunk_2,"Chance does his best to avoid spilling his breakfast, keep an eye on the TV, and to comfort Eve.",During breakfast while watching TV
12、EXT. GARDEN - MORNING,doc_11_chunk_0,"Chance peeks out, then goes back inside.","Small building, snow falling"
12、EXT. GARDEN - MORNING,doc_11_chunk_0,"Chance reappears, this time with an umbrella.","Small building, snow falling"
12、EXT. GARDEN - MORNING,doc_11_chunk_0,"Smartly dressed in suit and tie, he crosses to the main house.",Crossing to the main house
13、INT. MAIN HOUSE - REAR ENTRANCE/HALLWAY - MORNING,doc_12_chunk_0,"Chance opens the door, shakes off and closes the umbrella before entering.",
13、INT. MAIN HOUSE - REAR ENTRANCE/HALLWAY - MORNING,doc_12_chunk_0,"He hangs the umbrella on a doorknob, then heads for the dining room.",
133、INT. SOPHIE'S HOUSE - UPSTAIRS ROOM - NIGHT,doc_132_chunk_1,"Chance reacts to the change in tone of Dennis' voice, turns to look at him on the floor.",
133、INT. SOPHIE'S HOUSE - UPSTAIRS ROOM - NIGHT,doc_132_chunk_1,"Hearing the groans and heavy breathing, Chance thinks Dennis is ill.",
127、INT. SOPHIE'S - NIGHT,doc_126_chunk_7,"Chance, having never heard this language, raises his eyebrows and laughs.",Skrapinov speaks in Russian
14、INT. DINING ROOM - MORNING,doc_13_chunk_3,"Chance smiles, is silent",
133、INT. SOPHIE'S HOUSE - UPSTAIRS ROOM - NIGHT,doc_132_chunk_2,"Chance watches as Dennis goes through some spasms, then his body relaxes.",Dennis on the floor
133、INT. SOPHIE'S HOUSE - UPSTAIRS ROOM - NIGHT,doc_132_chunk_2,Chance is concerned for Dennis' health.,Dennis on the floor
139、INT. EVE'S ROOM - NIGHT,doc_138_chunk_2,"Chance sits up on the bed, then, feeling her sadness, gently strokes her hair as he looks at TV.","On the bed, watching TV"
129、INT. SOPHIE'S HOUSE - DINNER PARTY - NIGHT,doc_128_chunk_0,Chance moves away to get an hors d'oeuvre,Social gathering
129、INT. SOPHIE'S HOUSE - DINNER PARTY - NIGHT,doc_128_chunk_0,a two-handed handshake,Social gathering
131、INT. SOPHIE'S HOUSE - DINNER PARTY - NIGHT,doc_130_chunk_1,(takes Chance's arm),crowded room
131、INT. SOPHIE'S HOUSE - DINNER PARTY - NIGHT,doc_130_chunk_1,(pulling Chance),crowded room
131、INT. SOPHIE'S HOUSE - DINNER PARTY - NIGHT,doc_130_chunk_1,Dennis leads Chance out of the crowded room.,crowded room
14、INT. DINING ROOM - MORNING,doc_13_chunk_1,"flatly, turns back to TV",
14、INT. DINING ROOM - MORNING,doc_13_chunk_2,nodding,
14、INT. DINING ROOM - MORNING,doc_13_chunk_2,"watches news, flashes of season's first snowfall",
136、INT. SOPHIE'S HOUSE - NIGHT,doc_135_chunk_1,Eve and Chance leave the reception.,"Reception, leaving the event"
139、INT. EVE'S ROOM - NIGHT,doc_138_chunk_3,Chance watches TV,"Bedroom, Eve paces as Chance watches TV"
138、INT. RAND MANSION - THIRD FLOOR HALLWAY - NIGHT,doc_137_chunk_0,Eve and Chance walk down the hallway.,"Hallway, walking toward Eve's bedroom"
138、INT. RAND MANSION - THIRD FLOOR HALLWAY - NIGHT,doc_137_chunk_0,"Chance enters, Eve closes the door behind them.","Eve's bedroom door, after Eve invites Chance inside"
15、INT. MAIN HOUSE - SERVANT'S STAIRWAY - MORNING,doc_14_chunk_0,"Chance enters, proceeds up the stairs.",Enclosed stairway
141、EXT. RAND MANSION - PATIO - MORNING,doc_140_chunk_1,"Chance turns to her, says nothing, presses the cold snowflakes to his face.",
154、EXT. WOODS - DAY,doc_153_chunk_0,Chance walks with determination through the woods.,woods
14、INT. DINING ROOM - MORNING,doc_13_chunk_5,a turn to her,"Morning in the house, Louise offering to get breakfast"
14、INT. DINING ROOM - MORNING,doc_13_chunk_5,gazing at TV,"Morning in the house, Louise asking Chance what he will do"
14、INT. DINING ROOM - MORNING,doc_13_chunk_5,"nods in approval, then changes the channel on the TV","Morning in the house, Louise leaving after promising eggs"
142、INT. RAND'S HOSPITAL ROOM - MORNING,doc_141_chunk_0,"Chance, once again breathing the oxygen with a smile, goes to Rand's bedside.","Room, after nurses leave"
139、INT. EVE'S ROOM - NIGHT,doc_138_chunk_5,"Chance yawns, gets up from the bed.","Bedroom, Eve trembling"
139、INT. EVE'S ROOM - NIGHT,doc_138_chunk_5,as Chance leaves,"Bedroom, Chance leaving"
141、EXT. RAND MANSION - PATIO - MORNING,doc_140_chunk_2,"Chance gives Eve a warm smile, then follows Teresa into the house.",Teresa appears in the doorway.
142、INT. RAND'S HOSPITAL ROOM - MORNING,doc_141_chunk_2,smiling,
141、EXT. RAND MANSION - PATIO - MORNING,doc_140_chunk_0,"Chance stands next to her, an umbrella in one hand.",Outside in the snow
141、EXT. RAND MANSION - PATIO - MORNING,doc_140_chunk_0,"He holds his other arm out, catching the snowflakes as they fall.",Outside in the snow
141、EXT. RAND MANSION - PATIO - MORNING,doc_140_chunk_0,(Chance gazes out at the falling snow),Outside in the snow
151、EXT. WOODS - DAY,doc_150_chunk_0,"Chance walks through the woods, his pace faster than before.",woods
145、EXT. WOODS - DAY,doc_144_chunk_0,walks through the woods,woods
149、EXT. WOODS - DAY,doc_148_chunk_1,Chance glances up to the remaining limbs of the larger tree which could fall and threaten the emerging tree.,"Remote section of the woods, noticing potential danger to the emerging tree"
149、EXT. WOODS - DAY,doc_148_chunk_1,"He unfolds his umbrella, places it over the seedling in a way to give it protection, yet to still allow it to receive light from the winter sun.","Remote section of the woods, protecting the seedling with an umbrella"
149、EXT. WOODS - DAY,doc_148_chunk_1,"Chance stands, puts his gloves back on and continues his walk, disappearing into a remote section of the woods.","Remote section of the woods, continuing the walk after protecting the seedling"
143、EXT. RAND MANSION - DAY,doc_142_chunk_0,Chance stands with Eve and Allenby.,Funeral services on a hill overlooking the mansion
147、EXT. WOODS - DAY,doc_146_chunk_0,"Chance walks deeper into the woods, absorbed in the greenery.",In the woods
147、EXT. WOODS - DAY,doc_146_chunk_0,"He stops by a tree, brushes some snow from a branch, moves on",In the woods
162、INT. MAIN HOUSE - REAR ENTRANCE/HALLWAY - NIGHT,doc_161_chunk_0,"Chance enters, walks through the hallway.","Main house interior, hallway"
142、INT. RAND'S HOSPITAL ROOM - MORNING,doc_141_chunk_6,brightens,"Bedroom, during Allenby's question about being a gardener"
142、INT. RAND'S HOSPITAL ROOM - MORNING,doc_141_chunk_6,a smile at Allenby,"Bedroom, during Allenby's question about being a gardener"
142、INT. RAND'S HOSPITAL ROOM - MORNING,doc_141_chunk_6,leaves the bedroom,"Bedroom, after Chance says he will tell Eve about Ben"
125、INT. SOPHIE'S - EVENING,doc_124_chunk_0,Eve and Chance enter,Black Tie reception
125、INT. SOPHIE'S - EVENING,doc_124_chunk_0,they shake,"Black Tie reception, during greeting by Dennis Watson"
143、EXT. RAND MANSION - DAY,doc_142_chunk_2,Chance turns and walks away.,"During the President's speech, in the area with surrounding trees."
143、EXT. RAND MANSION - DAY,doc_142_chunk_2,he goes into the trees surrounding the area.,"During the President's speech, in the area with surrounding trees."
155、INT. LIMOUSINE - DAY,doc_154_chunk_0,"Chance crosses the road, continues on down a hill.","Driving through woods, searching for Chance"
149、EXT. WOODS - DAY,doc_148_chunk_0,"He stops, inspects the break, runs his fingers along the split in the bark.",At a tree with a cracked limb
149、EXT. WOODS - DAY,doc_148_chunk_0,"He looks to the ground, notices that an end of the limb has fallen on a seedling, bending it double.",At a tree with a cracked limb
149、EXT. WOODS - DAY,doc_148_chunk_0,"Chance pulls the limb away, then kneels beside the seedling.",At a tree with a cracked limb
149、EXT. WOODS - DAY,doc_148_chunk_0,"He removes an expensive pair of suede gloves, and, with gentle fingers, brushes the dirt and snow away from the seedling.",At a tree with a cracked limb
156、EXT. SIDE OF ROAD - DAY,doc_155_chunk_0,"stops, looks up","On a hill, Eve calls to Chance"
16、INT. MAIN HOUSE - UPSTAIRS HALLWAY - MORNING,doc_15_chunk_0,Chance comes out of a doorway adjoining the main staircase.,Adjoining the main staircase
16、INT. MAIN HOUSE - UPSTAIRS HALLWAY - MORNING,doc_15_chunk_0,He moves off down the hall.,Hallway
14、INT. DINING ROOM - MORNING,doc_13_chunk_4,"with a smile, accepting death",
14、INT. DINING ROOM - MORNING,doc_13_chunk_4,"Chance doesn't react, watches TV",
139、INT. EVE'S ROOM - NIGHT,doc_138_chunk_1,"He abruptly turns, takes Eve into his arms and kisses her full on the mouth.",
139、INT. EVE'S ROOM - NIGHT,doc_138_chunk_1,"Just as abruptly, he turns away and changes channels on TV.",
139、INT. EVE'S ROOM - NIGHT,doc_138_chunk_1,"Chance watches television, neither resists nor responds to Eve's caresses.",
163、INT. MAIN HOUSE - DINING ROOM - NIGHT,doc_162_chunk_2,still watches TV,During Louise's conversation about the stairs
163、INT. MAIN HOUSE - DINING ROOM - NIGHT,doc_162_chunk_2,continues to eat and watch TV,After Louise leaves
161、EXT. GARDEN - NIGHT,doc_160_chunk_0,"Chance, wearing a different suit and carrying the laundry bag, crosses from the rear building to the main house.",Rear building to main house
169、INT. MAIN HOUSE - REAR ENTRANCE/HALLWAY - MORNING,doc_168_chunk_0,"Chance opens the door, shakes off and closes the umbrella before entering.",
169、INT. MAIN HOUSE - REAR ENTRANCE/HALLWAY - MORNING,doc_168_chunk_0,"He hangs the umbrella on a doorknob, then heads for the dining room.",
160、INT. CHANCE'S ROOM - AFTERNOON,doc_159_chunk_0,Chance comes in,Room adjacent to the Potting Room
160、INT. CHANCE'S ROOM - AFTERNOON,doc_159_chunk_0,watches the TV with a detached gaze as he removes his apron,Room adjacent to the Potting Room
171、INT. MAIN HOUSE - SERVANT'S STAIRWAY - MORNING,doc_170_chunk_0,"Chance enters, proceeds up the stairs.",Enclosed stairway
163、INT. MAIN HOUSE - DINING ROOM - NIGHT,doc_162_chunk_0,Chance enters,"Dining room with dropcloth covering table and chairs, one chair uncovered, TV next to place setting."
163、INT. MAIN HOUSE - DINING ROOM - NIGHT,doc_162_chunk_0,puts his laundry bag on a covered table near the doorway,"Dining room with dropcloth covering table and chairs, one chair uncovered, TV next to place setting."
163、INT. MAIN HOUSE - DINING ROOM - NIGHT,doc_162_chunk_0,"sits at the dining room table, turns on the TV, and carefully unfolds his napkin, puts it on his lap as he watches the screen","Dining room with dropcloth covering table and chairs, one chair uncovered, TV next to place setting."
158、INT. GARAGE - AFTERNOON,doc_157_chunk_0,Chance enters the garage from the garden.,Garage
158、INT. GARAGE - AFTERNOON,doc_157_chunk_0,he walks through the garage and leans the pitchfork against a wall.,Garage
158、INT. GARAGE - AFTERNOON,doc_157_chunk_0,"Chance takes a neatly folded cover from a shelf, carefully puts it over the car.",Garage
158、INT. GARAGE - AFTERNOON,doc_157_chunk_0,"Chance picks up the pitchfork, leaves the garage through a side entry.",Garage
166、INT. GARAGE - DAWN,doc_165_chunk_0,Chance comes into the garage,garage
166、INT. GARAGE - DAWN,doc_165_chunk_0,takes the cover off of the touring car,garage
166、INT. GARAGE - DAWN,doc_165_chunk_0,folds it and puts it on a shelf,garage
166、INT. GARAGE - DAWN,doc_165_chunk_0,He leaves the garage,garage
164、INT. CHANCE'S ROOM - DAWN,doc_163_chunk_0,His eyes slowly open,In a bedroom
164、INT. CHANCE'S ROOM - DAWN,doc_163_chunk_0,he sits up and turns on the TV with the remote control,In a bedroom
164、INT. CHANCE'S ROOM - DAWN,doc_163_chunk_0,"Chance gets out of bed, goes to the dresser and takes his pocket watch out of a drawer, checks the time.",In a bedroom
164、INT. CHANCE'S ROOM - DAWN,doc_163_chunk_0,"He crosses to the closet, his eyes never straying from an early morning show on television.",In a bedroom
164、INT. CHANCE'S ROOM - DAWN,doc_163_chunk_0,He puts on a bathrobe and leaves the room.,In a bedroom
160、INT. CHANCE'S ROOM - AFTERNOON,doc_159_chunk_2,as he puts his apron and the pitchfork rag into a laundry bag,
160、INT. CHANCE'S ROOM - AFTERNOON,doc_159_chunk_2,"He takes off his suit jacket, hangs it in the closet where it is accompanied by several others, all of like quality",in the closet
160、INT. CHANCE'S ROOM - AFTERNOON,doc_159_chunk_2,Chance changes the channel once again,
172、INT. MAIN HOUSE - UPSTAIRS HALLWAY - MORNING,doc_171_chunk_0,Chance comes out of a doorway adjoining the main staircase.,Main staircase area
172、INT. MAIN HOUSE - UPSTAIRS HALLWAY - MORNING,doc_171_chunk_0,He moves off down the hall.,Main staircase area
170、INT. DINING ROOM - MORNING,doc_169_chunk_1,turns back to TV,Louise reports the Old Man's death.
170、INT. DINING ROOM - MORNING,doc_169_chunk_4,"with a smile, accepting death",During dialogue with Louise
170、INT. DINING ROOM - MORNING,doc_169_chunk_4,"Chance doesn't react, watches TV",During Louise's apology
142、INT. RAND'S HOSPITAL ROOM - MORNING,doc_141_chunk_4,"Chance reaches out, uncovers Rand's face, gently touches the man's forehead, feels the coldness.",After Rand's death
142、INT. RAND'S HOSPITAL ROOM - MORNING,doc_141_chunk_4,"Chance stays with Rand for a moment, then replaces the sheet.",After Rand's death
174、EXT. GARDEN - MORNING,doc_173_chunk_2,Chance tips his hat once again as she disappears.,"Townhouse, Louise entering and disappearing"
170、INT. DINING ROOM - MORNING,doc_169_chunk_3,"watches news, flashes of season's first snowfall",Watching news
170、INT. DINING ROOM - MORNING,doc_169_chunk_3,"Chance smiles, is silent",After Louise's anger
177、EXT. GARDEN - DAY,doc_176_chunk_0,"carrying his slippers, crosses through the layer of fresh snow to the townhouse","in fresh snow, heading to townhouse"
121、INT. CHANCE'S ROOM - MORNING,doc_120_chunk_1,"another moment, Chance watches TV","Room, during conversation with Eve"
121、INT. CHANCE'S ROOM - MORNING,doc_120_chunk_1,a bite of toast,"Room, during conversation with Eve"
180、INT. DINING ROOM - DAY,doc_179_chunk_7,turns TV back on,
174、EXT. GARDEN - MORNING,doc_173_chunk_1,he keeps working,"Louise speaks to Chance near a house, then leaves."
174、EXT. GARDEN - MORNING,doc_173_chunk_1,"he smiles, keeps working","Louise speaks to Chance near a house, then leaves."
173、INT. MAIN HOUSE - OLD MAN'S ROOM - MORNING,doc_172_chunk_1,Chance moves to the TV (like the one in his own room) and turns it on.,In the room with the Old man's bed
173、INT. MAIN HOUSE - OLD MAN'S ROOM - MORNING,doc_172_chunk_1,He sits in an easy chair next to the Old man's bed and watches a movie from the early forties.,In the room with the Old man's bed
173、INT. MAIN HOUSE - OLD MAN'S ROOM - MORNING,doc_172_chunk_1,"Chance puts an arm out, rests it on the Old Man's covered body.",In the room with the Old man's bed
173、INT. MAIN HOUSE - OLD MAN'S ROOM - MORNING,doc_172_chunk_1,"With the other, he changes the channels with the remote control.",In the room with the Old man's bed
173、INT. MAIN HOUSE - OLD MAN'S ROOM - MORNING,doc_172_chunk_1,He returns to the channel with the forties movie and seems to become absorbed in a scene in which a gentleman tips his hat to a lady.,In the room with the Old man's bed
173、INT. MAIN HOUSE - OLD MAN'S ROOM - MORNING,doc_172_chunk_1,The scene seems to have 'sunk into' his mind.,In the room with the Old man's bed
180、INT. DINING ROOM - DAY,doc_179_chunk_2,(smiles at Hayes),
180、INT. DINING ROOM - DAY,doc_179_chunk_0,"Chance still watches TV, waits for Louise to serve him.","Dining room, Chance watching TV and waiting for Louise"
180、INT. DINING ROOM - DAY,doc_179_chunk_0,"Chance remains seated, takes Franklin's hand warmly in both of his like the President did on TV.","Dining room, Franklin and Hayes enter"
181、INT. TOWNHOUSE - REAR ENTRANCE/HALLWAY - AFTERNOON,doc_180_chunk_0,Chance puts on his snow-boots as Franklin and Hayes continue their questioning.,
181、INT. TOWNHOUSE - REAR ENTRANCE/HALLWAY - AFTERNOON,doc_180_chunk_0,Chance picks up his slippers and leads the attorneys outside.,
18、EXT. GARDEN - MORNING,doc_17_chunk_2,Chance tips his hat once again as she disappears.,"Townhouse, Louise enters and disappears"
184、INT. CHANCE'S ROOM - AFTERNOON,doc_183_chunk_1,Chance turns to watch TV.,
178、INT. DINING ROOM - DAY,doc_177_chunk_1,Chance watches TV News coverage of the PRESIDENT of the United States greeting foreign dignitaries at the White House.,Watching TV news of the President greeting foreign dignitaries at the White House
178、INT. DINING ROOM - DAY,doc_177_chunk_1,"Unconsciously, Chance grips one hand with the other",Watching TV news of the President greeting foreign dignitaries at the White House
165、INT. POTTING ROOM - DAWN,doc_164_chunk_0,Chance enters,
165、INT. POTTING ROOM - DAWN,doc_164_chunk_0,turns on the TV with the spinning color wheel,
165、INT. POTTING ROOM - DAWN,doc_164_chunk_0,waters a few of the pots with a sprinkling can,
165、INT. POTTING ROOM - DAWN,doc_164_chunk_0,He turns off the TV and exits,
180、INT. DINING ROOM - DAY,doc_179_chunk_8,(changes channels),In a house
18、EXT. GARDEN - MORNING,doc_17_chunk_1,(he keeps working),
18、EXT. GARDEN - MORNING,doc_17_chunk_1,"(he smiles, keeps working)",
186、INT. CHANCE'S ROOM - AFTERNOON,doc_185_chunk_0,Chance packs his belongings,
139、INT. EVE'S ROOM - NIGHT,doc_138_chunk_0,"Chance goes directly to her TV, turns it on.",
139、INT. EVE'S ROOM - NIGHT,doc_138_chunk_0,(Chance watches an old movie),
139、INT. EVE'S ROOM - NIGHT,doc_138_chunk_0,Chance watches a love scene on TV.,
168、EXT. GARDEN - MORNING,doc_167_chunk_0,"Chance peeks out, then goes back inside.","Small building, snowing"
168、EXT. GARDEN - MORNING,doc_167_chunk_0,"Chance reappears, this time with an umbrella.","Small building, with umbrella"
168、EXT. GARDEN - MORNING,doc_167_chunk_0,he crosses to the main house.,Crossing to main house
"191、EXT. GHETTO STREET - WASHINGTON, D.C. - AFTERNOON",doc_190_chunk_0,"Chance nears the group, approaches.","Street corner, Chance approaches a group of youths"
18、EXT. GARDEN - MORNING,doc_17_chunk_0,"Chance, wearing a hat, the gardening apron over his suit and boots, putters in the garden.","Garden, after snow stopped"
18、EXT. GARDEN - MORNING,doc_17_chunk_0,"Chance sees her, tips his hat to Louise exactly like the man he saw on television.","Garden, when Louise comes out of the main house"
18、EXT. GARDEN - MORNING,doc_17_chunk_0,resumes working,"Garden, after Louise says she must leave"
170、INT. DINING ROOM - MORNING,doc_169_chunk_5,a turn to her,"Louise offers to prepare breakfast, Chance turns to her"
170、INT. DINING ROOM - MORNING,doc_169_chunk_5,gazing at TV,"Louise asks Chance about his plans, Chance gazes at TV"
170、INT. DINING ROOM - MORNING,doc_169_chunk_5,"nods in approval, then changes the channel on the TV","Louise says she'll get eggs, Chance nods and changes TV channel"
184、INT. CHANCE'S ROOM - AFTERNOON,doc_183_chunk_4,smiles,
184、INT. CHANCE'S ROOM - AFTERNOON,doc_183_chunk_7,returns smile,
184、INT. CHANCE'S ROOM - AFTERNOON,doc_183_chunk_7,"Chance watches as they leave, then puts Franklin's card on a desk without ever looking at it and turns to stare at television.",
183、INT. GARAGE - AFTERNOON,doc_182_chunk_0,"Chance is silent for a moment, he blushes slightly.","At the touring car, during the automobile conversation"
183、INT. GARAGE - AFTERNOON,doc_182_chunk_0,(he turns),"At the touring car, after Chance's explanation about the car"
183、INT. GARAGE - AFTERNOON,doc_182_chunk_0,Chance moves toward his room,"After Chance states he lives in the car, moving toward his room"
187、EXT. GARDEN - AFTERNOON,doc_186_chunk_0,"Chance, very nicely dressed, comes out of the rear building carrying his suitcase",Walking from rear building toward townhouse
187、EXT. GARDEN - AFTERNOON,doc_186_chunk_0,He stops on occasion to inspect his garden as he walks toward the townhouse,Walking from rear building toward townhouse
184、INT. CHANCE'S ROOM - AFTERNOON,doc_183_chunk_3,(does not understand),Franklin approaches Chance with papers to sign a release.
184、INT. CHANCE'S ROOM - AFTERNOON,doc_183_chunk_3,Chance does not take it.,Franklin approaches Chance with papers to sign a release.
"195、EXT. WASHINGTON, D.C. STREET - LATE AFTERNOON",doc_194_chunk_0,Chance walks down the center meridian of a divided street.,"divided street, Washington Monument in background"
"195、EXT. WASHINGTON, D.C. STREET - LATE AFTERNOON",doc_194_chunk_0,He seems oblivious to the automobiles passing on either side.,"divided street, Washington Monument in background"
"191、EXT. GHETTO STREET - WASHINGTON, D.C. - AFTERNOON",doc_190_chunk_1,(after a beat),
190、EXT. GHETTO STREET - AFTERNOON,doc_189_chunk_0,"Chance rounds the corner, walks up to them.","Sidewalk, group huddled around a fire"
190、EXT. GHETTO STREET - AFTERNOON,doc_189_chunk_0,"He stands by them, smiles.","Sidewalk, group huddled around a fire"
190、EXT. GHETTO STREET - AFTERNOON,doc_189_chunk_0,"Chance nods politely to them, then walks away down the sidewalk.","Sidewalk, group huddled around a fire"
185、INT. TOWNHOUSE - ATTIC - AFTERNOON,doc_184_chunk_0,"Chance enters, turns on an old black-and-white TV with a magnifying lens attached to the front.",Attic: Old Man's possessions
185、INT. TOWNHOUSE - ATTIC - AFTERNOON,doc_184_chunk_0,"he selects a fine leather suitcase from several, takes a hand made suit from a long rack.",Attic: Old Man's possessions
"192、EXT. CHINATOWN - WASHINGTON, D.C. - AFTERNOON",doc_191_chunk_0,"Chance gazes at the notes pinned to it, written in Chinese.","Chinatown storefront, bulletin board"
"192、EXT. CHINATOWN - WASHINGTON, D.C. - AFTERNOON",doc_191_chunk_0,"Smiling, he turns from it, walks on through the area.","Chinatown storefront, bulletin board"
174、EXT. GARDEN - MORNING,doc_173_chunk_0,"Chance, wearing a hat, the gardening apron over his suit and boots, putters in the garden.","Garden, morning after snow stopped"
174、EXT. GARDEN - MORNING,doc_173_chunk_0,"Chance sees her, tips his hat to Louise exactly like the man he saw on television.","Garden, Louise exits main house"
174、EXT. GARDEN - MORNING,doc_173_chunk_0,resumes working,"Garden, after Louise's departure"
198、EXT. BUSINESS DISTRICT - EVENING,doc_197_chunk_3,"leans against limo, holds leg","Outside limo, as Jeffrey helps Chance to the sidewalk"
180、INT. DINING ROOM - DAY,doc_179_chunk_1,"doesn't rise, again shakes with both hands",Meeting about the estate
180、INT. DINING ROOM - DAY,doc_179_chunk_1,Chance turns back to the TV,Meeting about the estate
180、INT. DINING ROOM - DAY,doc_179_chunk_1,"a smile, totally at ease",Meeting about the estate
182、EXT. GARDEN - AFTERNOON,doc_181_chunk_0,Chance describes his garden with pride as they walk toward the rear building.,Walking toward rear building
182、EXT. GARDEN - AFTERNOON,doc_181_chunk_0,Chance opens the door to the garage.,Arriving at rear building and opening garage door
198、EXT. BUSINESS DISTRICT - EVENING,doc_197_chunk_7,Chance is hesitant about getting in the car.,"Outside a limo, as Eve and David prepare to enter the vehicle."
198、EXT. BUSINESS DISTRICT - EVENING,doc_197_chunk_5,(obviously hurting),
197、EXT. REAR OF THE WHITE HOUSE - DUSK,doc_196_chunk_0,"Chance is turned the other way, inspecting the branches of a dying tree.","Outside the White House, tourists are gathered."
197、EXT. REAR OF THE WHITE HOUSE - DUSK,doc_196_chunk_0,Chance moves to a POLICEMAN standing nearby.,"Outside the White House, tourists are gathered."
197、EXT. REAR OF THE WHITE HOUSE - DUSK,doc_196_chunk_0,Chance walks away.,"Outside the White House, tourists are gathered."
"193、EXT. PORNO AREA - WASHINGTON, D.C. - AFTERNOON",doc_192_chunk_0,"Chance steps in front of the woman, stops her.","Street lined with adult book stores, X-rated movies and strip joints"
