doc_title,chunk_id,text,scene_context
163、INT. COTTAGE -- EVENING,doc_162_chunk_2,Anybody hungry?,"Kitchen, Sami speaks to the French guys while preparing a sandwich."
163、INT. COTTAGE -- EVENING,doc_162_chunk_2,Some bread and...,"Kitchen, Sami speaks to the French guys while preparing a sandwich."
163、INT. COTTAGE -- EVENING,doc_162_chunk_2,Cheese.,"Kitchen, Sami speaks to the French guys while preparing a sandwich."
13、INT. BATHROOM -- CONTINUOUS -- DAY,doc_12_chunk_0,You know this is how rumors get started.,"Face to face with Marcel, Sami comments on rumors."
13、INT. BATHROOM -- CONTINUOUS -- DAY,doc_12_chunk_0,Told you.,"After large man opens bathroom door and stares awkwardly, Sami comments on the situation."
55、INT. ZAMMITO'S BEDROOM -- NIGHT,doc_54_chunk_4,"WE'RE IN THE WRONG HOUSE, YOU FUCKIN' IDIOT!","In a house, Sami and Marcel realize they are in the wrong house, with Zammito present."
34、INT. SOPHIE'S WAREHOUSE -- LATER -- AFTERNOON,doc_33_chunk_2,Something like that.,"With Sophie, discussing the tattoo."
34、INT. SOPHIE'S WAREHOUSE -- LATER -- AFTERNOON,doc_33_chunk_2,Something like that.,"With Sophie, discussing the tattoo."
34、INT. SOPHIE'S WAREHOUSE -- LATER -- AFTERNOON,doc_33_chunk_2,You ask a lot of questions.,"With Sophie, discussing the tattoo."
34、INT. SOPHIE'S WAREHOUSE -- LATER -- AFTERNOON,doc_33_chunk_2,I don't remember. I was drunk.,"With Sophie, discussing the tattoo."
34、INT. SOPHIE'S WAREHOUSE -- LATER -- AFTERNOON,doc_33_chunk_2,No. I got it in prison. I went in for,"With Sophie, discussing the tattoo."
"39、EXT. STREET, SOPHIE'S WAREHOUSE -- NIGHT",doc_38_chunk_0,I'm glad you didn't get something flashy.,Sami speaks to Raymond about the car not being flashy.
34、INT. SOPHIE'S WAREHOUSE -- LATER -- AFTERNOON,doc_33_chunk_3,It's okay. It was a long time ago.,Sophie apologizes for prying about Sami's past relationship.
34、INT. SOPHIE'S WAREHOUSE -- LATER -- AFTERNOON,doc_33_chunk_3,Who's gonna see it there?,"Sophie mentions a tattoo on her ass, Sami questions who will see it."
74、INT. SOPHIE'S WAREHOUSE -- MOMENTS LATER,doc_73_chunk_3,Holy shit.,"With Raymond, hearing Zammito's voice."
74、INT. SOPHIE'S WAREHOUSE -- MOMENTS LATER,doc_73_chunk_0,Not everything.,After Julien and Raymond complain about Sophie taking everything.
57、INT. ZAMMITO'S BEDROOM -- NIGHT,doc_56_chunk_2,Yeah. Right. You're not a vendetta kind of guy.,Confrontation with Zammito after phone call; topic: threat of being found
81、INT. MOTEL ROOM -- LATER -- MORNING,doc_80_chunk_1,We've been set up.,"After Zero gives Sami Hadley's gun, Sami realizes they've been set up."
81、INT. MOTEL ROOM -- LATER -- MORNING,doc_80_chunk_1,"We didn't go to the wrong house. We went to right one, didn't we Sophie? Her expression gives away nothing.","Speaking to Sophie, Sami questions the house they went to."
81、INT. MOTEL ROOM -- LATER -- MORNING,doc_80_chunk_1,"They send us to Zammito's house. The FBI is right across the street watching the whole thing, but they don't move.",Sami explains the FBI's presence and inaction.
77、EXT. BAY VIEW MOTEL -- MORNING,doc_76_chunk_0,Wait here.,"Outside motel office, Sami tells the group to wait."
74、INT. SOPHIE'S WAREHOUSE -- MOMENTS LATER,doc_73_chunk_4,"No wonder Zammito didn't want us to walk
out with this stuff. He's planning on
killing Bonanno and taking over the
family.","After phone call, Sami reveals Zammito's plan to kill Bonanno and take over the family."
81、INT. MOTEL ROOM -- LATER -- MORNING,doc_80_chunk_2,You wanna tell him?,Speaking with Hadley about the arrest plan.
81、INT. MOTEL ROOM -- LATER -- MORNING,doc_80_chunk_5,What are you getting out of this? There is no point in hiding anything now.,Speaking to Sophie about the robbery plan and her motive.
81、INT. MOTEL ROOM -- LATER -- MORNING,doc_80_chunk_3,He's got a point.,Room: Sami agrees with Hadley about the gun noise.
80、INT. MOTEL ROOM -- MORNING,doc_79_chunk_0,I really thought we had something special going. I can't tell you what a disappointment you've turned out to be.,"On the bed, speaking to Sophie about disappointment."
53、INT. ZAMMITO'S BEDROOM -- NIGHT,doc_52_chunk_1,We've got to be careful not to use our real names while we're in here.,"Room with bookcase and safe; Sami warns group (Daniel, Marcel) about using real names."
53、INT. ZAMMITO'S BEDROOM -- NIGHT,doc_52_chunk_1,I'll be Elvis and you--,"Room with bookcase and safe; Sami assigns Elvis role to Daniel, interrupted by Marcel."
53、INT. ZAMMITO'S BEDROOM -- NIGHT,doc_52_chunk_1,It's my idea.,Room with bookcase and safe; Sami asserts the Elvis idea after Marcel objects.
53、INT. ZAMMITO'S BEDROOM -- NIGHT,doc_52_chunk_1,Okay. You can be Elvis.,Room with bookcase and safe; Sami concedes to Marcel to be Elvis.
72、INT. SOPHIE'S WAREHOUSE -- NIGHT,doc_71_chunk_0,No.,Room: Sophie asks if Sami can't sleep.
72、INT. SOPHIE'S WAREHOUSE -- NIGHT,doc_71_chunk_0,It's not your fault.,Room: Sophie apologizes for the day's events.
73、INT. SOPHIE'S WAREHOUSE -- MORNING,doc_72_chunk_0,Where is she?,"In the living room, Sami asks Wayne about Sophie's whereabouts."
73、INT. SOPHIE'S WAREHOUSE -- MORNING,doc_72_chunk_0,Bag?,"In the living room, Sami questions Wayne about the bag."
73、INT. SOPHIE'S WAREHOUSE -- MORNING,doc_72_chunk_0,Get up. We've been ripped off!,"In the living room, Sami wakes Daniel to report a theft."
78、INT. OFFICE -- BAY VIEW MOTEL -- MORNING,doc_77_chunk_0,Hi. Did a woman just check in? She's about five six. Pretty. Dark hair.,Motel front desk: Sami asks about a woman and her affair.
78、INT. OFFICE -- BAY VIEW MOTEL -- MORNING,doc_77_chunk_0,"C'mon man, I think she's having an affair.",Motel front desk: Sami asks about a woman and her affair.
72、INT. SOPHIE'S WAREHOUSE -- NIGHT,doc_71_chunk_2,"It's three in the morning. Not much
else to do.",With Sophie; topic: 3 AM
83、INT. MOTEL ROOM -- CONTINUOUS,doc_82_chunk_0,Why?,Sami speaks to Sophie about Vincent Bastaldi's arrest.
142、INT. HOLIDAY HOTEL SUITE -- EVENING,doc_141_chunk_0,Even if we get out of town and go to another airport I'm sure the FBI and Chicago P.D. has alerted customs.,Crew meeting at table: Sami warns about FBI and customs alerts during escape discussion.
142、INT. HOLIDAY HOTEL SUITE -- EVENING,doc_141_chunk_0,I'm going to get some cigarettes.,"After discovering cigarettes are empty, Sami states he will get more."
94、INT. HOLIDAY HOTEL SUITE -- EVENING,doc_93_chunk_1,We've got to get out of here.,"After Julien's complaint about being pursued by multiple groups, Sami urges to leave."
94、INT. HOLIDAY HOTEL SUITE -- EVENING,doc_93_chunk_1,You're not helping.,"After Sami confronts Julien, he states Julien is not helping."
90、INT. HOLIDAY HOTEL SUITE -- EVENING,doc_89_chunk_2,"It makes sense. I mean, do you really think he would come along if he knew we were being set up?","With Daniel and Marcel, discussing whether a third party would join if he knew they were being set up."
90、INT. HOLIDAY HOTEL SUITE -- EVENING,doc_89_chunk_2,You guys used to work together?,"With Daniel and Marcel, asking about their past work relationship."
90、INT. HOLIDAY HOTEL SUITE -- EVENING,doc_89_chunk_1,Vase with twelve Sunflowers.,"In a room, Sami corrects Marcel on the title of a Van Gogh painting."
84、EXT. BAY VIEW MOTEL -- MORNING,doc_83_chunk_0,It has to be at Sophie's. She didn't have time to go anywhere else before she came here.,Walking to the Impala: Sami states the money must be at Sophie's.
177、INT. HADLEY'S OFFICE -- DAY,doc_176_chunk_0,"Since we're such good pals I thought I'd sneak you an advanced copy of my latest work. I call it, ""I am a scum-sucking FBI agent"".",Video tape: Sami speaks to Hadley about his new work
177、INT. HADLEY'S OFFICE -- DAY,doc_176_chunk_0,You want the tapes for yourself. You're going to sell them.,"Video tape flashback: Park meeting, Sami accuses Hadley of selling tapes"
166、EXT. COTTAGE -- MORNING,doc_165_chunk_0,What?,"Outside, responding to Daniel's trust question"
166、EXT. COTTAGE -- MORNING,doc_165_chunk_0,"Hey, who warned you that they were coming up to the room?","Outside, questioning who warned Daniel about the room"
166、EXT. COTTAGE -- MORNING,doc_165_chunk_0,"No, that would have left me with nothing because all of you would be dead.","Outside, arguing about the consequence of the tapes incident"
166、EXT. COTTAGE -- MORNING,doc_165_chunk_0,Does it really matter what I say?,"Outside, questioning the relevance of his answer"
166、EXT. COTTAGE -- MORNING,doc_165_chunk_0,I will.,"Outside, agreeing to do the right thing"
110、INT. HOLIDAY HOTEL SUITE -- DAY,doc_109_chunk_0,Do you know who this is?,"Phone call with Agent Hadley, arranging meeting at Grant Park."
110、INT. HOLIDAY HOTEL SUITE -- DAY,doc_109_chunk_0,"If you ever want to get those tapes, meet me in one hour at Grant Park near the statue.","Phone call with Agent Hadley, arranging meeting at Grant Park."
14、INT. CAFE -- MORNING,doc_13_chunk_5,"I just want you there in case there's trouble. And if there is, then Zero can kill someone? We'll see.",Sami speaks to Zero about having Zero present for potential trouble.
147、INT. HOLIDAY HOTEL SUITE -- EVENING,doc_146_chunk_0,Get out of the room! You've got company coming up. I'll meet you at the Chevy.,Phone call: Sami (V.O.) instructs Daniel to leave the room and meet at the Chevy.
210、EXT. BRIDGE -- AFTERNOON,doc_209_chunk_0,"This is great. After everything we've
been through we've got eight hundred
euros and an autographed baseball.","Walking across the bridge, Sami speaks to the group about the eight hundred euros and autographed baseball."
34、INT. SOPHIE'S WAREHOUSE -- LATER -- AFTERNOON,doc_33_chunk_1,Just lucky I guess. How'd you start working for the Bastaldi's?,Sophie questions Sami about his connection to the Bastaldi's; Sami asks about Sophie's work for them.
34、INT. SOPHIE'S WAREHOUSE -- LATER -- AFTERNOON,doc_33_chunk_1,So you arranged to have the people you worked for robbed?,Sophie states the Bastaldi's are not nice; Sami questions Sophie about arranging a robbery.
