doc_title,chunk_id,description,scene_context
114、INT. BRUCE'S CAR - CONTINUOUS,doc_113_chunk_0,BRUCE sits up in the back seat.,
114、INT. BRUCE'S CAR - CONTINUOUS,doc_113_chunk_0,The prisoners JUMP.,
114、INT. BRUCE'S CAR - CONTINUOUS,doc_113_chunk_0,BRUCE,
106、EXT. UPSCALE HOME - NIGHT,doc_105_chunk_0,Bruce follows Grace outside.,
106、EXT. UPSCALE HOME - NIGHT,doc_105_chunk_0,"Bruce pauses, then says, 'Come on, don't say that.'",
106、EXT. UPSCALE HOME - NIGHT,doc_105_chunk_0,"Bruce says, 'I didn't think you were coming-- I mean, I . . . I screwed up, okay. Let me make it up to you.'",
123、INT. SCHOOL YARD,doc_122_chunk_0,Bruce watches at a distance.,
122、INT. BRUCE AND GRACE'S APARTMENT,doc_121_chunk_0,"Bruce clicks cancel, turns off the computer.",
119、INT. OMNI PRESENTS - NIGHT *,doc_118_chunk_7,BRUCE So what do I do?,
119、INT. OMNI PRESENTS - NIGHT *,doc_118_chunk_7,BRUCE Yes.,
107、INT. UPSCALE HOME - MOMENTS LATER,doc_106_chunk_0,Bruce walks in,
107、INT. UPSCALE HOME - MOMENTS LATER,doc_106_chunk_0,Bruce looks at Susan with disgust,
107、INT. UPSCALE HOME - MOMENTS LATER,doc_106_chunk_0,"Bruce glances to a FIRE ALARM on the wall, mentally TRIGGERS IT",
107、INT. UPSCALE HOME - MOMENTS LATER,doc_106_chunk_0,"Bruce sits down on the sofa, being rained on by the sprinklers, alone",
112、EXT. SMALL WONDERS DAY CARE - LATER,doc_111_chunk_2,Bruce turns away without responding to the accusation.,
112、EXT. SMALL WONDERS DAY CARE - LATER,doc_111_chunk_2,"Bruce says nothing, his expression a mix of longing and regret as Grace starts to leave.",
112、EXT. SMALL WONDERS DAY CARE - LATER,doc_111_chunk_2,"Bruce calls out suddenly, 'Wait.'",
118、EXT. DOWNTOWN - NIGHT,doc_117_chunk_3,"Bruce looks up at a burning building with a flaming ""Mr. Exclusive"" billboard above - it comes CRASHING DOWN.",
118、EXT. DOWNTOWN - NIGHT,doc_117_chunk_3,Bruce looks out over the rioters.,
112、EXT. SMALL WONDERS DAY CARE - LATER,doc_111_chunk_0,Bruce getting pelted by multiple balls.,Scene: School playground during a dodgeball game.
112、EXT. SMALL WONDERS DAY CARE - LATER,doc_111_chunk_0,He walks over to Grace.,Scene: School playground during a dodgeball game.
112、EXT. SMALL WONDERS DAY CARE - LATER,doc_111_chunk_0,He's hit in the head by a ball.,Scene: School playground during a dodgeball game.
105、INT. UPSCALE HOME - NIGHT,doc_104_chunk_5,Bruce's big smile fades.,
105、INT. UPSCALE HOME - NIGHT,doc_104_chunk_5,"He looks around the room, hoping to spot Grace.",
105、INT. UPSCALE HOME - NIGHT,doc_104_chunk_5,"He grabs a phone, walks out to the balcony, di al s --",
105、INT. UPSCALE HOME - NIGHT,doc_104_chunk_5,"He gets their answering machine, hears their outgoing message together from happier times. He hangs up.",
1、INT. KOWOLSKI'S BAKERY - KITCHEN - DAY,doc_0_chunk_1,"BRUCE Oh, God, no! The hair's wrong. This is a bad sign.",
1、INT. KOWOLSKI'S BAKERY - KITCHEN - DAY,doc_0_chunk_1,BRUCE A hair net? I'm not wearing a hair net. I just did the hair.,
1、INT. KOWOLSKI'S BAKERY - KITCHEN - DAY,doc_0_chunk_1,"BRUCE (to crew: re hair net) You guy's should tell me this before hand, this is like a huge waste of...moose.",
1、INT. KOWOLSKI'S BAKERY - KITCHEN - DAY,doc_0_chunk_7,Bruce signs-off.,Scene: Bruce is on TV recording a news segment.
1、INT. KOWOLSKI'S BAKERY - KITCHEN - DAY,doc_0_chunk_7,"Bruce's hair net SLIPS UP, PUFFING HIS HAIR INTO A BUN ON THE TOP OF HIS HEAD.",Scene: Bruce is on TV recording a news segment.
1、INT. KOWOLSKI'S BAKERY - KITCHEN - DAY,doc_0_chunk_7,"Bruce holding the remote, watching the recorded spot on TV.",Scene: Bruce is watching a recording of his news segment on television.
12、INT. HALLWAY - MOMENTS LATER,doc_11_chunk_0,Bruce catches up to him.,
12、INT. HALLWAY - MOMENTS LATER,doc_11_chunk_0,"Bruce looks at Bobby, continues after and catches Jack.",
119、INT. OMNI PRESENTS - NIGHT *,doc_118_chunk_0,"Bruce stands there, sees God as he originally found him, mopping.",
119、INT. OMNI PRESENTS - NIGHT *,doc_118_chunk_0,"Bruce's sleeves rolled up, mopping next to God.",LATER: Bruce is helping God mop the floor.
12、INT. HALLWAY - MOMENTS LATER,doc_11_chunk_4,"Bruce hugs Jack, pressing the sandwich against his chest.",
12、INT. HALLWAY - MOMENTS LATER,doc_11_chunk_4,Bruce takes off,
112、EXT. SMALL WONDERS DAY CARE - LATER,doc_111_chunk_3,"Bruce DRAMATICALLY RAISES A HAND TOWARD GRACE, like putting a love spell on her.",
112、EXT. SMALL WONDERS DAY CARE - LATER,doc_111_chunk_3,Bruce RAISES BOTH HANDS IN FULL HEXING FASHION...,
112、EXT. SMALL WONDERS DAY CARE - LATER,doc_111_chunk_3,"Bruce throws his hands in the air, frustrated.",
127、INT. NEWSROOM - DAY,doc_126_chunk_1,Bruce offers his hand,
127、INT. NEWSROOM - DAY,doc_126_chunk_1,Bruce walks off,
12、INT. HALLWAY - MOMENTS LATER,doc_11_chunk_2,"Bruce thinks, then flips Jack's sandwich plate over. It scatters on the floor.",
12、INT. HALLWAY - MOMENTS LATER,doc_11_chunk_2,Jack and Bruce stare at each other for a beat.,
128、INT. JACK'S OFFICE - LATER,doc_127_chunk_0,Bruce enters.,
128、INT. JACK'S OFFICE - LATER,doc_127_chunk_0,"Bruce turns to go, then turns back.",
126、INT. HARDWARE STORE - DAY,doc_125_chunk_0,Bruce walks up behind Bobby.,
126、INT. HARDWARE STORE - DAY,doc_125_chunk_0,"Bruce casually says 'Un-damn you, Bobby.'",
125、EXT. BRUCE AND GRACE'S APARTMENT - MORNING,doc_124_chunk_0,Bruce is waiting for Sam to pee.,
125、EXT. BRUCE AND GRACE'S APARTMENT - MORNING,doc_124_chunk_0,"Bruce pulls out a SWATCH OF CARPET, lays it on the grass.",
130、INT. DINER,doc_129_chunk_0,Bruce and Jack take a seat at the counter.,
130、INT. DINER,doc_129_chunk_0,Bruce smiles.,
129、EXT. STREET - NIGHT,doc_128_chunk_0,Bruce walks along side Jack.,
129、EXT. STREET - NIGHT,doc_128_chunk_0,"Bruce opens a door for Jack, leading to..",
118、EXT. DOWNTOWN - NIGHT,doc_117_chunk_4,"We see the anger build in his face, like Moses looking down on the Israelites. He RAISES HIS ARMS.",
118、EXT. DOWNTOWN - NIGHT,doc_117_chunk_4,"Bruce stands alone in the street, surveys the smoldering mayhem, then reaches into his pocket and pulls out the key God gave him. He grips it tightly and...",
131、EXT. EYEWITNESS NEWS STATION - DAY,doc_130_chunk_0,"BRUCE, sitting next to him with his own sign reading: 'WHATEVER fl SAID' With a little arrow pointing to the Homeless Sign Guy.",
136、EXT. CITY STREET - NIGHT,doc_135_chunk_3,A beat as Bruce takes everything in.,
133、INT. BRUCE AND GRACE'S APARTMENT,doc_132_chunk_0,Bruce nods.,
133、INT. BRUCE AND GRACE'S APARTMENT,doc_132_chunk_0,"This not only touches Bruce, but it gives him an idea.",
132、EXT. BRUCE AND GRACE'S APARTMENT - DUSK,doc_131_chunk_0,"Bruce paces, waiting for Sam.",
132、EXT. BRUCE AND GRACE'S APARTMENT - DUSK,doc_131_chunk_0,"Bruce celebrates, does a happy dance and is surprised to see Debbie standing there.",
119、INT. OMNI PRESENTS - NIGHT *,doc_118_chunk_9,Bruce looks up at God as He ascends into the light.,
119、INT. OMNI PRESENTS - NIGHT *,doc_118_chunk_9,"Bruce asks a question, expressing uncertainty about what to do if he needs guidance.",
119、INT. OMNI PRESENTS - NIGHT *,doc_118_chunk_9,Bruce is left thinking after God disappears into the light.,
135、EXT. DEBBIE HOUSE - NIGHT,doc_134_chunk_2,He looks at Grace.,
135、EXT. DEBBIE HOUSE - NIGHT,doc_134_chunk_2,A sad smile.,
136、EXT. CITY STREET - NIGHT,doc_135_chunk_7,Bruce nods,Scene in a hospital room where doctors are attending to Bruce after resuscitation.
136、EXT. CITY STREET - NIGHT,doc_135_chunk_0,"He stands in the middle of the street, looks up heavenward, weakly. Humble.","Scene: Rainy street, near the river where Bruce first raged at God."
136、EXT. CITY STREET - NIGHT,doc_135_chunk_10,Bruce says he's okay.,
136、EXT. CITY STREET - NIGHT,doc_135_chunk_10,"Bruce speaks and smiles, despite the pain.",
136、EXT. CITY STREET - NIGHT,doc_135_chunk_1,"His spirit remains in the same spot, looking confused, then STREAKS UP heavenward.","After a truck hits Bruce, the rain stops and light shines down on him."
137、EXT. CITY PARK - DAY,doc_136_chunk_5,He throws a look to Grace who smiles in return.,
136、EXT. CITY STREET - NIGHT,doc_135_chunk_11,"Bruce looks at the prayer beads, then looks at Grace.",
136、EXT. CITY STREET - NIGHT,doc_135_chunk_11,Bruce sits up a bit and they embrace.,
136、EXT. CITY STREET - NIGHT,doc_135_chunk_4,"Bruce looks at the beads, then up at God, puzzled.",
136、EXT. CITY STREET - NIGHT,doc_135_chunk_4,Bruce pauses briefly before speaking his prayer.,
127、INT. NEWSROOM - DAY,doc_126_chunk_0,Bruce walks up to him.,Scene: Evan is packing his things at his desk.
127、INT. NEWSROOM - DAY,doc_126_chunk_0,"Bruce You were born to anchor. I'm not taking the position. Oh, and I never really congratulated you on getting the job in the first place. Congratulations, Evan.",Scene: Evan is packing his things at his desk.
12、INT. HALLWAY - MOMENTS LATER,doc_11_chunk_3,"Bruce bends down, starts picking up Jack's food.",
12、INT. HALLWAY - MOMENTS LATER,doc_11_chunk_3,He hands the plate to Jack,
12、INT. HALLWAY - MOMENTS LATER,doc_11_chunk_3,Bruce blanches at this obvious snubbing.,
12、INT. HALLWAY - MOMENTS LATER,doc_11_chunk_3,"Bruce slumps, he's heard this a thousand times before.",
15、EXT. NIAGARA FALLS - MAID OF THE MIST BOAT - DAY,doc_14_chunk_6,"Bruce listens on the feed, beyond stunned.",
136、EXT. CITY STREET - NIGHT,doc_135_chunk_2,"Bruce finds himself standing there. He looks around and when he turns behind him, he sees GOD.","A HUGE WHITE ROOM - No walls, just white as far as the eye can see. The flooring is the whitest of white puffy clouds."
137、EXT. CITY PARK - DAY,doc_136_chunk_2,Bruce walks over to the Kowolski Brothers.,
137、EXT. CITY PARK - DAY,doc_136_chunk_2,"Bruce breaks off a little piece, takes a bite",
137、EXT. CITY PARK - DAY,doc_136_chunk_6,"Bruce lowers his mic, turns to Grace.",
137、EXT. CITY PARK - DAY,doc_136_chunk_6,"Bruce smiles, they kiss.",
15、EXT. NIAGARA FALLS - MAID OF THE MIST BOAT - DAY,doc_14_chunk_4,Listening to the feed. His FACE GOES WHITE. He stands in shock.,ON BRUCE
136、EXT. CITY STREET - NIGHT,doc_135_chunk_6,Bruce's puzzled reaction,
136、EXT. CITY STREET - NIGHT,doc_135_chunk_6,Bruce eyes open and he gasps for breath. The prayer beads still clutched tightly in his hand.,"Another white room, immediately after falling back to Earth."
15、EXT. NIAGARA FALLS - MAID OF THE MIST BOAT - DAY,doc_14_chunk_0,Bruce places his ear piece.,
15、EXT. NIAGARA FALLS - MAID OF THE MIST BOAT - DAY,doc_14_chunk_0,Bruce takes the umbrella.,
2、INT. BRUCE AND GRACE'S APARTMENT - NIGHT,doc_1_chunk_3,Bruce collapses into Grace's arms like a child.,
14、EXT. NIAGARA FALLS - DAY,doc_13_chunk_0,"Bruce is on his cell phone, while the NEWS CREW races around, setting up for the report.",Scene at the Falls with news crew setting up; Bruce is on a phone call.
2、INT. BRUCE AND GRACE'S APARTMENT - NIGHT,doc_1_chunk_6,"Bruce pauses briefly, then slowly lowers the weapon in his hand.",
137、EXT. CITY PARK - DAY,doc_136_chunk_3,"Bruce takes a seat as a VOLUNTEER NURSE pulls up his sleeve, revealing the prayer beads worn around his wrist.",
137、EXT. CITY PARK - DAY,doc_136_chunk_3,Bruce is starting to sweat.,
26、INT. STUDIO CONTROL ROOM - CONTINUOUS,doc_25_chunk_0,heaves the umbrella,
136、EXT. CITY STREET - NIGHT,doc_135_chunk_8,"Bruce looks to the blood bag, sees ""A/B Positive"" written on the side.",
136、EXT. CITY STREET - NIGHT,doc_135_chunk_8,"CLOSE ON BRUCE - THINKING, HIS MIND RACING",
136、EXT. CITY STREET - NIGHT,doc_135_chunk_8,Bruce turns toward the hospital door,
2、INT. BRUCE AND GRACE'S APARTMENT - NIGHT,doc_1_chunk_2,"Bruce points to the TV as he says ""future,"" not realizing he's pointing at the ridiculous image of himself with the hair net bun.",
22、EXT. NIAGARA FALLS - CONTINUOUS,doc_21_chunk_0,"Bruce surges in. Surprisingly, seems very up and fine.",Scene involving the Maid of the Mist at Niagara Falls.
16、EXT. NIAGARA FALLS - CONTINUOUS,doc_15_chunk_0,"Bruce stands like a deer in headlights, drenched, holding the ridiculous umbrella.",
16、EXT. NIAGARA FALLS - CONTINUOUS,doc_15_chunk_0,"He stares into camera, numb.",
31、EXT. NIAGARA FALLS - CONTINUOUS,doc_30_chunk_0,Bruce is now licking the camera lens. He steps back and signs-off.,
137、EXT. CITY PARK - DAY,doc_136_chunk_4,Bruce PASSES OUT COLD.,
137、EXT. CITY PARK - DAY,doc_136_chunk_4,Bruce jolts awake making the Nurse and several people jump.,
137、EXT. CITY PARK - DAY,doc_136_chunk_4,He reacts to the nurse POKING the needle in.,
135、EXT. DEBBIE HOUSE - NIGHT,doc_134_chunk_1,Bruce looks at her with total love.,
135、EXT. DEBBIE HOUSE - NIGHT,doc_134_chunk_1,"Bruce smiles, thankful.",
135、EXT. DEBBIE HOUSE - NIGHT,doc_134_chunk_1,"Bruce just stands there, stunned.",
135、EXT. DEBBIE HOUSE - NIGHT,doc_134_chunk_1,"He raises a hand, and with a simple wave, he performs an excruciatingly selfless act. He lets Grace go.",
35、INT. BRUCE AND GRACE'S APARTMENT - NIGHT,doc_34_chunk_0,"Bruce is pacing, holding an ICE PACK to his swollen lip.",
2、INT. BRUCE AND GRACE'S APARTMENT - NIGHT,doc_1_chunk_7,"BRUCE lowers a bamboo blow gun, cooly addresses camera.",Scene: Television screen showing a fake Sixty Minutes intro; Leslie Stahl is hit with a tranquilizer dart.
15、EXT. NIAGARA FALLS - MAID OF THE MIST BOAT - DAY,doc_14_chunk_2,Bruce looks upward at the ridiculous umbrella.,
15、EXT. NIAGARA FALLS - MAID OF THE MIST BOAT - DAY,doc_14_chunk_2,Mutters encouragement to himself.,
15、EXT. NIAGARA FALLS - MAID OF THE MIST BOAT - DAY,doc_14_chunk_2,glances up toward umbrella,
35、INT. BRUCE AND GRACE'S APARTMENT - NIGHT,doc_34_chunk_4,Bruce grabs his keys and heads out.,
137、EXT. CITY PARK - DAY,doc_136_chunk_1,"BRUCE, crutch under one arm, cast on his leg, mic in hand, reporting.","Scene: Bruce is reporting at Buffalo's first annual ""Be the Miracle"" blood drive."
137、EXT. CITY PARK - DAY,doc_136_chunk_1,"He's now talking in his OWN VOICE, much more himself.","Scene: Bruce is reporting at Buffalo's first annual ""Be the Miracle"" blood drive."
3、INT. BRUCE AND GRACE'S APARTMENT - MORNING,doc_2_chunk_0,Bruce lies next to Grace with a big smile on his face.,
3、INT. BRUCE AND GRACE'S APARTMENT - MORNING,doc_2_chunk_0,Bruce throws a mock hissy fit.,
35、INT. BRUCE AND GRACE'S APARTMENT - NIGHT,doc_34_chunk_3,Bruce angrily swipes at the table knocking the photos and the photo albums to floor.,
134、INT. BRUCE AND GRACE' S APARTMENT - NIGHT,doc_133_chunk_0,"Bruce sits anxiously at the computer with Sam, checks the e--mails and types in GRACE CONNELLY. He hits ""search"".",
134、INT. BRUCE AND GRACE' S APARTMENT - NIGHT,doc_133_chunk_0,"He types in ""Grace and Bruce"" and eagerly awaits.",
134、INT. BRUCE AND GRACE' S APARTMENT - NIGHT,doc_133_chunk_0,He checks a few...,
134、INT. BRUCE AND GRACE' S APARTMENT - NIGHT,doc_133_chunk_0,Bruce is touched.,
134、INT. BRUCE AND GRACE' S APARTMENT - NIGHT,doc_133_chunk_0,He KISSES SAM and races out.,
34、EXT. PARKING LOT - DAY,doc_33_chunk_2,"Bruce gets in, pulls out of the parking lot passing the Homeless Man who sits beaten up holding a scrawled out sign ""LIFE IS. JUST""",
39、INT. BATHROOM,doc_38_chunk_0,"Peering over top of the note, Bruce sees Sam circling on the rug.",
33、EXT. OFFICE BUILDING - DAY,doc_32_chunk_0,"Bruce is TOSSED OUT THE FRONT DOORS, his box of possessions spilling on the ground.",
33、EXT. OFFICE BUILDING - DAY,doc_32_chunk_0,Bruce FLAILS at the building.,
121、EXT. CITY STREETS - MORNING,doc_120_chunk_0,Bruce sits in bumper to bumper traffic.,Scene: Traffic jam caused by a broken down car in the middle of the street.
121、EXT. CITY STREETS - MORNING,doc_120_chunk_0,Bruce sees THE SIGN GUY by the side of the road.,Scene: Traffic jam caused by a broken down car in the middle of the street.
121、EXT. CITY STREETS - MORNING,doc_120_chunk_0,Bruce looks out at the other drivers honking and shouting at the frustrated man.,Scene: Traffic jam caused by a broken down car in the middle of the street.
121、EXT. CITY STREETS - MORNING,doc_120_chunk_0,we REVEAL that Bruce is doing the pushing.,Scene: The stalled car is now rolling to the shoulder.
120、INT. BRUCE AND GRACE'S APARTMENT - DAY,doc_119_chunk_0,"Bruce stands in the apartment, Sam at his side.","Inside the apartment, searching for Grace."
120、INT. BRUCE AND GRACE'S APARTMENT - DAY,doc_119_chunk_0,"He notices the BOX OF PHOTOS, the incomplete albums.","Inside the apartment, searching for Grace."
120、INT. BRUCE AND GRACE'S APARTMENT - DAY,doc_119_chunk_0,"He picks up a photo of he and Grace in an even tinier apartment, Sam is a puppy, they have little money, and despite it all look very happy.","Inside the apartment, searching for Grace."
120、INT. BRUCE AND GRACE'S APARTMENT - DAY,doc_119_chunk_0,Bruce smiles at the memory.,"Inside the apartment, searching for Grace."
120、INT. BRUCE AND GRACE'S APARTMENT - DAY,doc_119_chunk_0,Reaches for a stack of photos...,"Inside the apartment, searching for Grace."
40、EXT. STAIR WELL - CONTINUOUS,doc_39_chunk_0,"Bruce runs down the stairs carrying the trickling, Sam.",
35、INT. BRUCE AND GRACE'S APARTMENT - NIGHT,doc_34_chunk_2,"Bruce pauses briefly, then slowly lowers the weapon in his hand.",
35、INT. BRUCE AND GRACE'S APARTMENT - NIGHT,doc_34_chunk_2,Bruce turns away without responding to the accusation.,
42、INT. BRUCE AND GRACE'S APARTMENT - MOMENTS LATER,doc_41_chunk_0,"Bruce reaches for a pen, begins jotting down the address.",
44、INT. OMNI PRESENTS - DAY,doc_43_chunk_10,"Bruce stands, dazed.",
36、INT. CAR - NIGHT,doc_35_chunk_2,"Bruce reaches down, fishes for the beads",
36、INT. CAR - NIGHT,doc_35_chunk_2,Bruce's car slams into a light post,
36、INT. CAR - NIGHT,doc_35_chunk_1,Bruce spots the PRAYER BEADS hanging on the rearview mirror.,
36、INT. CAR - NIGHT,doc_35_chunk_1,pulls the beads from the mirror,
44、INT. OMNI PRESENTS - DAY,doc_43_chunk_16,Bruce backs away from God.,
4、INT. BEDROOM - MORNING,doc_3_chunk_1,"Bruce says: Oh no! Grace, the dog!",
4、INT. BEDROOM - MORNING,doc_3_chunk_1,Bruce says: Ah!,
44、INT. OMNI PRESENTS - DAY,doc_43_chunk_13,"Bruce pulls the file cabinet from the wall, sees it has a normal back.",
34、EXT. PARKING LOT - DAY,doc_33_chunk_1,"Bruce attempts to run, but they leap on him in a big dog pile, swinging and kicking.",
34、EXT. PARKING LOT - DAY,doc_33_chunk_1,"Bruce is left with a bloody lip, lying beside his car.",
34、EXT. PARKING LOT - DAY,doc_33_chunk_1,Bruce slowly gets up.,
44、INT. OMNI PRESENTS - DAY,doc_43_chunk_3,Bruce wipes his eyes.,
44、INT. OMNI PRESENTS - DAY,doc_43_chunk_1,Bruce heads for the stairs.,
44、INT. OMNI PRESENTS - DAY,doc_43_chunk_1,He continues on.,
28、EXT. NIAGARA FALLS - CONTINUOUS,doc_27_chunk_0,"Bruce takes off walking, the camera follows.",
28、EXT. NIAGARA FALLS - CONTINUOUS,doc_27_chunk_0,Bruce pulls him into frame.,
28、EXT. NIAGARA FALLS - CONTINUOUS,doc_27_chunk_0,Bruce messes his hair like crazy.,
28、EXT. NIAGARA FALLS - CONTINUOUS,doc_27_chunk_0,"Bruce moving closer to camera, to an inch away.",
2、INT. BRUCE AND GRACE'S APARTMENT - NIGHT,doc_1_chunk_5,"Bruce pauses briefly after Grace cuddles into him, then asks a question with a teasing tone.",
2、INT. BRUCE AND GRACE'S APARTMENT - NIGHT,doc_1_chunk_5,"Bruce speaks again with a mock-serious tone as Grace rolls over onto him, mentioning he was saving himself for the wedding night.",
2、INT. BRUCE AND GRACE'S APARTMENT - NIGHT,doc_1_chunk_5,Bruce is pulled up by Grace and then stumbles with her toward the bedroom.,
44、INT. OMNI PRESENTS - DAY,doc_43_chunk_6,Bruce turns away without responding to the accusation.,
36、INT. CAR - NIGHT,doc_35_chunk_0,"Bruce drives, going nowhere in particular.",
36、INT. CAR - NIGHT,doc_35_chunk_0,"Bruce passes a BLINKING YELLOW CAUTION LIGHT, doesn't notice.",
36、INT. CAR - NIGHT,doc_35_chunk_0,Bruce is oblivious.,
44、INT. OMNI PRESENTS - DAY,doc_43_chunk_12,"Bruce turns to leave, BUT FINDS HIMSELF WALKING RIGHT TOWARD GOD AND HIS DESK. He tries again, and again.",
34、EXT. PARKING LOT - DAY,doc_33_chunk_0,Bruce carries his box to his car,
