doc_title,chunk_id,fact,scene_context
"151、EXT. TUGBOAT, ATLANTIC OCEAN - NIGHT,",doc_150_chunk_0,Benjamin Button survives the collision between the tugboat and the submarine.,"The tugboat rams the submarine, severing it in half and triggering a torpedo explosion."
"200、INT. THE HOSPITAL ROOM, NEW ORLEANS - DAY, PRESENT",doc_199_chunk_0,Benjamin Button stays in Paris for a period of time to look out for Daisy.,
"212、INT. THE KITCHEN, NOLAN HOUSE - THAT NIGHT,",doc_211_chunk_0,Benjamin expresses that he is happy Daisy is back.,"Kitchen scene during dinner, after Daisy's return."
"147、INT. CREW QUARTER, TUGBOAT, ATLANTIC OCEAN - NIGHT,",doc_146_chunk_0,Benjamin Button receives a folded handkerchief from Pleasant Curtis with instructions to deliver it to Curtis's wife if something happens to him.,"Scene: Inside the ship's bunk quarters at night, just before the crew is called on deck."
"147、INT. CREW QUARTER, TUGBOAT, ATLANTIC OCEAN - NIGHT,",doc_146_chunk_0,Benjamin Button is entrusted with Pleasant Curtis's unpaid wages to pass on to Curtis's family.,"Scene: Inside the ship's bunk quarters at night, as part of Curtis's request regarding his belongings."
"151、EXT. TUGBOAT, ATLANTIC OCEAN - NIGHT,",doc_150_chunk_1,Benjamin Button survives an explosion that destroys a submarine and damages a tugboat.,
"151、EXT. TUGBOAT, ATLANTIC OCEAN - NIGHT,",doc_150_chunk_1,Benjamin Button is thrown against the wheelhouse during an explosion.,
"151、EXT. TUGBOAT, ATLANTIC OCEAN - NIGHT,",doc_150_chunk_1,Benjamin Button regains his footing after being thrown during an explosion.,
"151、EXT. TUGBOAT, ATLANTIC OCEAN - NIGHT,",doc_150_chunk_1,Benjamin Button remains alive as the tugboat begins to list and sink.,
"199、INT. A HOSPITAL ROOM, PARIS, FRANCE - DAY,",doc_198_chunk_0,Benjamin Button arrives at a hospital in France to visit Daisy.,"Hospital room in France, following Daisy's injury."
"199、INT. A HOSPITAL ROOM, PARIS, FRANCE - DAY,",doc_198_chunk_0,Benjamin Button is informed about Daisy's condition by her friend via a wire.,"Hospital room in France, during conversation with Daisy."
"139、INT. HALL ""WINTER PALACE,"" RUSSIA - NIGHT TO DAWN,",doc_138_chunk_0,Benjamin Button and Elizabeth enter a room together and close the door behind them.,"Scene: Benjamin and Elizabeth go inside a room, leaving the hallway."
"139、INT. HALL ""WINTER PALACE,"" RUSSIA - NIGHT TO DAWN,",doc_138_chunk_0,Benjamin Button and Elizabeth leave the room together at dawn and share a passionate kiss before parting.,"Scene: Dawn in the hallway, after spending the night together."
"139、INT. HALL ""WINTER PALACE,"" RUSSIA - NIGHT TO DAWN,",doc_138_chunk_0,Benjamin Button whispers a suggestion to Elizabeth that she should swim the English Channel again.,"Scene: Dawn in the hallway, as Elizabeth is about to leave."
"153、EXT. A LIBERTY SHIP, THE NORTH ATLANTIC - DUSK,",doc_152_chunk_0,"Benjamin Button survives the sinking of the tugboat ""Chelsea"".","Scene: Onboard a Liberty Ship, witnessing the ""Chelsea"" sink."
"153、EXT. A LIBERTY SHIP, THE NORTH ATLANTIC - DUSK,",doc_152_chunk_0,Benjamin Button sends Pleasant Curtis' money to his wife.,"Scene: Onboard a Liberty Ship, after the sinking of the ""Chelsea""."
"153、EXT. A LIBERTY SHIP, THE NORTH ATLANTIC - DUSK,",doc_152_chunk_0,"Benjamin Button says goodbye to the crew members who died on the ""Chelsea"".","Scene: Onboard a Liberty Ship, following the sinking of the ""Chelsea""."
"159、INT. THE NOLAN HOUSE - EARLY ONE EVENING,",doc_158_chunk_2,Benjamin is recognized by Daisy after she initially fails to recognize him.,Scene where Daisy knocks on the back door and Benjamin opens it.
"159、INT. THE NOLAN HOUSE - EARLY ONE EVENING,",doc_158_chunk_2,Benjamin and Daisy share an embrace that signifies a shift in their relationship beyond friendship.,Scene where Daisy knocks on the back door and Benjamin opens it.
"159、INT. THE NOLAN HOUSE - EARLY ONE EVENING,",doc_158_chunk_2,"Benjamin reveals his identity to Daisy by stating, 'Daisy... it's me, Benjamin.'",Scene where Daisy knocks on the back door and Benjamin opens it.
"114、EXT. MURMANSK HARBOR, RUSSIA - DAY,",doc_113_chunk_0,"Benjamin Button is present on the tugboat ""Chelsea"" and is coiling rope on the bow.","Scene set in a crowded Russian Harbor during snowfall, where tugs are towing a freighter into port."
"114、EXT. MURMANSK HARBOR, RUSSIA - DAY,",doc_113_chunk_0,Benjamin Button responds to Captain Mike's question about his growth by making a remark about the captain's drinking habits.,"Scene set on the tugboat ""Chelsea"" during interaction with Captain Mike."
"114、EXT. MURMANSK HARBOR, RUSSIA - DAY,",doc_113_chunk_0,"Benjamin Button stays at a hotel named ""The Winter Palace"" after the ship's arrival.",Narration indicates the stay at the hotel following the harbor scene.
"151、EXT. TUGBOAT, ATLANTIC OCEAN - NIGHT,",doc_150_chunk_2,Benjamin witnesses Captain Mike being mortally wounded by gunfire.,"Scene involving the aftermath of an attack on Captain Mike, where Benjamin is present at the site of the shooting."
"151、EXT. TUGBOAT, ATLANTIC OCEAN - NIGHT,",doc_150_chunk_2,"Benjamin stays with Captain Mike as he dies, providing companionship in his final moments.","Scene involving Captain Mike's death, where Benjamin remains seated beside him until he passes."
"151、EXT. TUGBOAT, ATLANTIC OCEAN - NIGHT,",doc_150_chunk_2,"Benjamin tells Captain Mike that he is going to heaven, offering reassurance about the afterlife.","Scene during Captain Mike's dying moments, where Benjamin speaks directly to him about his fate."
"215、INT. THE BEDROOM, NOLAN HOUSE - THAT NIGHT,",doc_214_chunk_0,Benjamin Button agrees to sleep with Daisy after she invites him.,
"215、INT. THE BEDROOM, NOLAN HOUSE - THAT NIGHT,",doc_214_chunk_0,"Benjamin Button kisses Daisy, initiating an intimate encounter.",
"215、INT. THE BEDROOM, NOLAN HOUSE - THAT NIGHT,",doc_214_chunk_0,Benjamin Button undresses Daisy during their intimate encounter.,
"230、INT. THE NOLAN HOUSE, NEW ORLEANS - ANOTHER DAY,",doc_229_chunk_0,Benjamin returns to the house with Daisy.,
"230、INT. THE NOLAN HOUSE, NEW ORLEANS - ANOTHER DAY,",doc_229_chunk_0,Benjamin learns that his mother has died.,"Benjamin calls out in the house and is informed by Mrs. Carter, an old woman who emerges from her bedroom."
"206、EXT. LAKE PONTCHARTRAIN, LOUISIANA - ANOTHER DAY,",doc_205_chunk_0,Benjamin Button learns to sail on an old boat belonging to his father from the Lake House.,"Scene depicting Benjamin sailing on the lake, with voice-over narration."
"206、EXT. LAKE PONTCHARTRAIN, LOUISIANA - ANOTHER DAY,",doc_205_chunk_0,"Benjamin Button is physically transformed to appear as a healthy man in his 40s, with no gray hair and minimal wrinkles.","Scene showing Benjamin sailing, with visual confirmation of his youthful appearance."
"231、INT. A BLACK BAPTIST CHURCH, NEW ORLEANS - DAY,",doc_230_chunk_0,Benjamin Button attends his mother's funeral service.,Scene: Church during the funeral service.
"231、INT. A BLACK BAPTIST CHURCH, NEW ORLEANS - DAY,",doc_230_chunk_0,Benjamin Button is present at the burial of his mother beside Mr. Weathers.,Scene: Church and gravesite during the funeral service.
"199、INT. A HOSPITAL ROOM, PARIS, FRANCE - DAY,",doc_198_chunk_3,Benjamin offers to get a room and bring Daisy to New Orleans to live with people who love her.,"Scene: In a room where Daisy is staying, Benjamin makes a proposal for her to return with him to New Orleans."
"199、INT. A HOSPITAL ROOM, PARIS, FRANCE - DAY,",doc_198_chunk_3,Benjamin agrees to stay in Paris to help Daisy after she refuses to go to New Orleans.,"Scene: In a room where Daisy is staying, after Daisy rejects returning to New Orleans, Benjamin commits to remaining in Paris."
"228、INT. HOTEL ROOM, CARIBBEAN HOTEL - MIDDLE OF NIGHT,",doc_227_chunk_0,Benjamin is informed by Queenie that his mother has died.,Scene where Queenie visits Benjamin and Daisy in their bedroom at night.
"228、INT. HOTEL ROOM, CARIBBEAN HOTEL - MIDDLE OF NIGHT,",doc_227_chunk_0,Queenie expresses her love to Benjamin before revealing the death of his mother.,Scene where Queenie visits Benjamin and Daisy in their bedroom at night.
"232、EXT. AN OLD NEW ORLEANS CEMETERY - DAY,",doc_231_chunk_0,Benjamin attends Queenie's funeral and stands at her gravesite.,Scene at a predominantly African-American cemetery during Queenie's burial.
"232、EXT. AN OLD NEW ORLEANS CEMETERY - DAY,",doc_231_chunk_0,Benjamin sells his father's house on Blaine Street.,Narration by Benjamin indicates the sale of the house to create personal memories.
"49、INT. DINING ROOM, NOLAN HOUSE - ANOTHER DAY,",doc_48_chunk_2,Benjamin follows Ngunda outside despite knowing the consequences.,
"234、INT. THE BUTTON HOUSE - ANOTHER DAY,",doc_233_chunk_0,Benjamin shows a young pregnant woman and a real estate agent around his old house.,
"234、INT. THE BUTTON HOUSE - ANOTHER DAY,",doc_233_chunk_0,Benjamin opens the door for an older man who arrives to meet the pregnant woman.,
"234、INT. THE BUTTON HOUSE - ANOTHER DAY,",doc_233_chunk_0,Benjamin is present during the transfer of ownership of his old house to the pregnant woman and her husband.,
"41、INT. KITCHEN, NOLAN HOUSE - NIGHT,",doc_40_chunk_1,Benjamin Button regularly attends Queenie's church on Saturday nights.,Narration establishes Benjamin's weekly routine of attending church.
"238、INT. BEDROOM, SUBURBAN TOWNHOUSE, NEW ORLEANS DAY,",doc_237_chunk_0,Benjamin Button and Daisy live together on a mattress on the floor.,"Scene depicting Benjamin and Daisy sleeping, talking, eating, reading, and making love on the mattress in the bedroom."
"238、INT. BEDROOM, SUBURBAN TOWNHOUSE, NEW ORLEANS DAY,",doc_237_chunk_0,Benjamin Button and Daisy make a mutual agreement to never go to bed or wake up at the same time.,Scene where Benjamin Button's voiceover narrates their living arrangement while showing them on the mattress.
"245、INT. DANCE STUDIO, NEW ORLEANS - NIGHT,",doc_244_chunk_1,"Benjamin and Daisy are the same age at this point in time, having met in the middle of their respective life trajectories.",Scene in which they look at each other in the mirror; age convergence is established.
"245、INT. DANCE STUDIO, NEW ORLEANS - NIGHT,",doc_244_chunk_1,Benjamin expresses a desire to remember the current moment of their shared appearance together.,Scene in which they look at each other in the mirror; Benjamin asks Daisy to stay as she is.
"55、EXT. NOLAN HOUSE, NEW ORLEANS - LATE NIGHT,",doc_54_chunk_0,Benjamin's hands are bleeding from blisters.,Scene at the gate: Queenie observes Benjamin's injured hands upon his return.
"54、EXT. BOURBON STREET CORNER, NEW ORLEANS - DUSK,",doc_53_chunk_0,Benjamin is formally introduced to Filamena by Mr. Oti.,Scene where Mr. Oti and Benjamin meet Filamena on the street corner.
"261、INT. THEIR BEDROOM - SUBURBAN TOWNHOUSE - LATE AT NIGHT,",doc_260_chunk_0,Benjamin Button sells the summer house on Lake Pontchartrain.,
"261、INT. THEIR BEDROOM - SUBURBAN TOWNHOUSE - LATE AT NIGHT,",doc_260_chunk_0,Benjamin Button sells his share of Button's Buttons.,
"261、INT. THEIR BEDROOM - SUBURBAN TOWNHOUSE - LATE AT NIGHT,",doc_260_chunk_0,Benjamin Button sells the sailboat.,
"261、INT. THEIR BEDROOM - SUBURBAN TOWNHOUSE - LATE AT NIGHT,",doc_260_chunk_0,Benjamin Button places the proceeds from his sales into an account for Daisy.,
"291、INT. BENJAMIN AND DAISY'S ROOM, NOLAN HOUSE - DAY,",doc_290_chunk_0,Benjamin holds Daisy's thumb with his tiny hand.,"A room with daylight streaming in, where Daisy is holding Benjamin on her lap."
"291、INT. BENJAMIN AND DAISY'S ROOM, NOLAN HOUSE - DAY,",doc_290_chunk_0,Benjamin looks into Daisy's eyes.,"A room with daylight streaming in, where Daisy is holding Benjamin on her lap."
"270、INT. BENJAMIN'S HOTEL ROOM, NEW ORLEANS - NIGHT,",doc_269_chunk_0,Benjamin witnesses Daisy leaving in a taxi and acknowledges it as a final goodbye.,"Scene where Benjamin stands at the window watching Daisy depart in a taxi, which drives away and disappears from view."
"270、INT. BENJAMIN'S HOTEL ROOM, NEW ORLEANS - NIGHT,",doc_269_chunk_0,Benjamin remains at the window after the taxi carrying Daisy has driven out of sight.,Scene where Benjamin continues standing by the window after losing sight of Daisy's taxi.
"62、INT. BACK STAIRWELL, NOLAN HOUSE - LATE NIGHT,",doc_61_chunk_1,Benjamin successfully lights a candle despite being initially hesitant due to being told not to use matches.,"Under the dining table, where Benjamin and Daisy are in a makeshift 'fort' together."
"261、INT. THEIR BEDROOM - SUBURBAN TOWNHOUSE - LATE AT NIGHT,",doc_260_chunk_1,"Benjamin Button leaves his daughter's home, separating from her to allow her and her mother to have a life.","Scene where Benjamin visits his sleeping daughter, places a bank book and house key on the dresser, and departs after she briefly wakes and looks at him."
"261、INT. THEIR BEDROOM - SUBURBAN TOWNHOUSE - LATE AT NIGHT,",doc_260_chunk_1,Benjamin Button explicitly states his intention to leave so that his daughter and her mother can have a life.,"Scene where Benjamin speaks to his daughter as she stirs awake, just before he leaves."
"250、INT. THEIR BEDROOM, SUBURBAN TOWNHOUSE - MORNING,",doc_249_chunk_0,Benjamin is married to Daisy.,"Scene: Bedroom and stairs, after Daisy falls and calls for Benjamin."
"250、INT. THEIR BEDROOM, SUBURBAN TOWNHOUSE - MORNING,",doc_249_chunk_0,Benjamin calls for an ambulance when Daisy falls while seven months pregnant.,"Scene: After Daisy falls on the stairs, Benjamin uses the phone to request emergency help."
"250、INT. THEIR BEDROOM, SUBURBAN TOWNHOUSE - MORNING,",doc_249_chunk_0,Benjamin is present and provides physical support to Daisy during her labor onset.,"Scene: On the stairs, after Daisy falls and states the baby is coming."
"84、INT. BAR, FRENCH QUARTER - LATE AT NIGHT,",doc_83_chunk_2,Benjamin Button is adopted.,Scene where Benjamin speaks with Thomas Button about his mother.
"252、INT. THEIR BEDROOM - SUBURBAN TOWNHOUSE - DAY,",doc_251_chunk_0,Benjamin is the father of a newborn baby named Caroline.,Scene where Benjamin is present with Daisy and a young woman doctor after the birth of the baby.
"252、INT. THEIR BEDROOM - SUBURBAN TOWNHOUSE - DAY,",doc_251_chunk_0,Benjamin holds Daisy's hand while she nurses the baby.,Scene where Benjamin is present with Daisy and a young woman doctor after the birth of the baby.
"252、INT. THEIR BEDROOM - SUBURBAN TOWNHOUSE - DAY,",doc_251_chunk_0,Benjamin kisses the baby's head.,Scene where Benjamin is present with Daisy and a young woman doctor after the birth of the baby.
"96、INT. NOLAN HOUSE - ANOTHER DAY,",doc_95_chunk_0,Benjamin discovers the Woman has died.,Scene: Benjamin enters the Woman's room and observes her lifeless body.
"40、INT. THE KITCHEN, NOLAN HOUSE - MORNING,",doc_39_chunk_0,Benjamin successfully learns to read the words 'biscuits' and 'gravy' under Tizzy's instruction.,"Scene: In the kitchen, during a cooking and reading lesson with Tizzy."
"40、INT. THE KITCHEN, NOLAN HOUSE - MORNING,",doc_39_chunk_0,Benjamin correctly calculates that four parts butter and two parts flour sum to six parts.,"Scene: In the kitchen, during a cooking lesson with Tizzy."
"42、INT. CHURCH TENT, NEW ORLEANS - A SATURDAY NIGHT,",doc_41_chunk_4,Benjamin successfully rises to his feet after being instructed to do so by the Preacher.,"Scene where the Preacher commands Benjamin to rise, during a religious gathering or healing demonstration."
"42、INT. CHURCH TENT, NEW ORLEANS - A SATURDAY NIGHT,",doc_41_chunk_4,Benjamin completes walking across the stage with assistance from the Preacher and Queenie.,Scene where Benjamin hobbles across the stage amid encouragement from the congregation and religious figures.
"73、EXT. THE MISSISSIPPI RIVER - DAY,",doc_72_chunk_2,Benjamin accepts a job offer to work on a boat.,Scene where Captain Mike seeks crew and Benjamin volunteers.
"73、EXT. THE MISSISSIPPI RIVER - DAY,",doc_72_chunk_2,Benjamin boards the boat to begin working at sea.,Scene where Benjamin gets on the boat heading out to sea.
"66、INT. ATTIC, NOLAN HOUSE - NIGHT,",doc_65_chunk_0,Benjamin Button moves into a room in the attic.,"Scene set in the attic where Benjamin is lying on a small bed, surrounded by clutter."
"66、INT. ATTIC, NOLAN HOUSE - NIGHT,",doc_65_chunk_0,Benjamin Button is informed by Ngunda Oti that she is leaving.,"Scene set in the attic, where Ngunda Oti appears at the door with a suitcase to say goodbye."
"98、INT. BENJAMIN'S ROOM, ATTIC - NOLAN HOUSE - DAY,",doc_97_chunk_0,Benjamin Button packs a suitcase in preparation for departure.,Scene showing Benjamin packing belongings from a dresser drawer.
"98、INT. BENJAMIN'S ROOM, ATTIC - NOLAN HOUSE - DAY,",doc_97_chunk_0,Benjamin Button leaves a location after saying goodbye.,Scene where Benjamin closes his suitcase and the narration indicates he said goodbye.
"70、INT. PARLOR, NOLAN HOUSE - ANOTHER NIGHT,",doc_69_chunk_0,Benjamin Button learns to play a ragtime piece on the piano under the guidance of the woman teaching him.,Scene where the woman teaches Benjamin piano by introducing him to ragtime music.
"70、INT. PARLOR, NOLAN HOUSE - ANOTHER NIGHT,",doc_69_chunk_0,"Benjamin Button successfully plays a ragtime piece on the piano with emotional engagement, as encouraged by the woman.",Scene where Benjamin responds to the woman's instruction by playing the ragtime piece fairly well.
"100、EXT. THE FRONT PORCH - NOLAN HOUSE - DAY,",doc_99_chunk_1,Benjamin Button decides to go to sea.,Scene where Daisy confronts Benjamin on the street before his departure.
"100、EXT. THE FRONT PORCH - NOLAN HOUSE - DAY,",doc_99_chunk_1,Benjamin Button commits to sending postcards from every place he visits.,Scene where Daisy asks him to write from everywhere as he leaves for sea.
"58、EXT. THE LAWN, THE NOLAN HOUSE - DAY,",doc_57_chunk_0,Benjamin Button is present on the lawn during a gathering of boarders and their loved ones.,Scene set on the lawn outside the house during a social gathering.
"58、EXT. THE LAWN, THE NOLAN HOUSE - DAY,",doc_57_chunk_0,Benjamin Button walks with the aid of a single cane.,Scene set on the lawn outside the house during a social gathering.
"58、EXT. THE LAWN, THE NOLAN HOUSE - DAY,",doc_57_chunk_0,Benjamin Button has a distinctive shock of white hair and eyebrows.,Scene set on the lawn outside the house during a social gathering.
"58、EXT. THE LAWN, THE NOLAN HOUSE - DAY,",doc_57_chunk_0,Benjamin Button is described as a distinguished-looking man in his seventies in appearance.,Scene set on the lawn outside the house during a social gathering.
"58、EXT. THE LAWN, THE NOLAN HOUSE - DAY,",doc_57_chunk_0,Benjamin Button meets a person who changes his life in November 1930.,"Thanksgiving 1930, as established by Benjamin Button's voice-over narration."
