id,scene,question,answer,evidence,qa_type
15,32、学校，日，外,黄德贵在大雨中做了什么？,冲进大雨并往学校方向奔跑,黄德贵冲进大雨，往学校的方向奔跑着,detailed description
16,17、黄德贵家，夜，外,"在[17、黄德贵家，夜，外]中, 黄德贵进入时的情绪状态如何？",低沉,黄德贵低沉着脸推门而入,character states
17,38、走廊，日，内,病人认为医院黑的原因是什么？,医生拿回扣,医生们还得拿回扣呢，这医院还差不多,causal/relational queries
18,27、小卖部，日，外,在[27、小卖部，日，外]中，黄德贵认为白雪梅是什么？,他称她是放鸽子的。,黄德贵附和道：主任，她狗日的肯定是个放鸽子的。,dialogue/beliefs
19,60、黄德贵家，日，外,四个人为什么分成两路？,黄德贵让两人走大路，二虎跟他走。,你俩走大路，二虎跟我走。,causal/relational queries
20,54、小卖部，日，外,白雪梅在邮递员离开时做了什么？,站在门口望着远去的邮递员,白雪梅站在门口望着远去的邮递员。,detailed description
21,1、盘山公路，日，外 | 2、某小镇，日，外 | 3、旅馆，日，内,在办理入住时，白雪梅对吴经理的要求表现出怎样的状态？,白雪梅顺从地配合吴经理的要求，立即拿出身份证交给他。,吴经理让她们交身份证，白雪梅随即拿出身份证交给他。,character states
22,9、黄德贵家，日 | 35、土路，日，外 | 38、走廊，日，内,在被关进小黑屋时，白雪梅为何拼命拍打房门并大声喊叫？,因为白雪梅意识到自己被黄德贵父子当作买来的货物强行控制，她急于申明自己与他们没有亲属关系，并试图通过呼喊引起外界注意以求脱身。,白雪梅得知自己被买来后，向黄德贵父子恳求放她走，声称他们受骗了，自己不是他们家的人，并在被关进小黑屋后一边拍门一边喊‘他们真的不是我家里人’。,character states
23,11、黄德贵家，日，外 | 17、黄德贵家，夜，外 | 31、小黑屋，日，内 | 34、小黑屋，日，内,在发现白雪梅受伤后，黄德贵的情绪状态如何表现？,黄德贵表现出惊慌失措的情绪状态。,黄德贵发现白雪梅手腕有伤口并流血后，顿时惊慌失措，立即跑出屋子呼救。,character states
24,20、小黑屋，夜，内 | 31、小黑屋，日，内 | 34、小黑屋，日，内 | 47、黄德贵家，日，外,在黄德诚赠送书籍时，白雪梅最初表现出怎样的情绪状态？,白雪梅最初表现出嫌弃和抗拒的情绪状态，她扭过身去不愿理睬黄德诚。,白雪梅一开始嫌弃地扭过身，不愿理他。,character states
25,8、黄德贵家，日，外 | 9、黄德贵家，日 | 26、田地里，日，外 | 35、土路，日，外,在吴经理离开后、白雪梅发现证件丢失前，她向谁询问了吴经理的下落？,她向黄德贵的父亲询问了吴经理的下落。,白雪梅走到正在打草的黄德贵父亲面前，问他有没有见过吴经理。,temporal references
26,8、黄德贵家，日，外 | 15、小黑屋，日，内 | 31、小黑屋，日，内 | 34、小黑屋，日，内 | 47、黄德贵家，日，外,白雪梅在黄德诚离开后表现出怎样的心理状态？,白雪梅在黄德诚离开后仍蹲在原地，用树枝在地上画自己鞋的轮廓，表现出一种沉默、疏离和沉浸在自我世界中的心理状态。,白雪梅没有立即回应或起身离开，而是持续蹲着并用树枝画鞋的轮廓，显示她情绪低落且内心封闭。,character states
27,14、小卖部，日，外 | 27、小卖部，日，外 | 31、小黑屋，日，内,黄德贵在发现白雪梅手腕受伤后表现出怎样的心理状态？,黄德贵表现出惊慌失措的心理状态。,黄德贵看到白雪梅手腕流血后惊慌失措，立即跑出屋子呼救。,character states
28,16、一村民家，夜，外 | 25、小黑屋，日，内 | 28、黄德贵家，日,黄德贵在被朋友建议回家与妻子同房后，对白雪梅表现出怎样的情绪状态？,黄德贵表现出愤怒和暴力的情绪状态。,黄德贵冲进屋子将白雪梅按倒并殴打，且在她反抗后怒吼声称自己花钱买了她，表现出强烈的控制欲和暴怒。,character states
29,4、旅馆房间，日，内,白雪梅在听到胡姐说多跑几趟就能还清债务后表现出了怎样的情绪状态？,白雪梅表现出了感激和宽慰的情绪状态，随后露出了笑容。,白雪梅在听到胡姐承诺多跑几趟就能还清债务后，脸上慢慢露出了笑容。,character states
30,29、黄德贵家，日，外 | 34、小黑屋，日，内 | 36、医院走廊，日，外,在被黄德贵威胁之后，白雪梅在小黑屋中的情绪或心理状态发生了怎样的变化？,白雪梅从最初的激烈求救转变为沉默和顺从，表现出恐惧和绝望的心理状态。,白雪梅起初用力敲窗并反复呼救，但在黄德贵威胁后不再反抗，表现出退缩和沉默。,character states
31,29、黄德贵家，日，外 | 34、小黑屋，日，内 | 37、外科室，日，内,在被黄德贵威胁之后，白雪梅在小黑屋中的情绪或心理状态发生了怎样的变化？,白雪梅从最初的奋力求救转变为沉默和顺从，表现出恐惧和绝望的心理状态。,白雪梅起初用力敲窗并呼救，但在黄德贵威胁后不再反抗，显示出她因恐吓而放弃挣扎。,character states
32,25、小黑屋，日，内 | 31、小黑屋，日，内 | 34、小黑屋，日，内 | 36、医院走廊，日，外,白雪梅在被劝饭后表现出怎样的心理状态？,白雪梅表现出极度的绝望和抗拒，她不愿进食，对劝说毫无回应，并将身体扭向一旁，显示出她不愿接受现状的心理状态。,白雪梅一言不发，把身子扭向一旁，没有动碗筷。,character states
33,9、黄德贵家，日 | 34、小黑屋，日，内 | 36、医院走廊，日，外,白雪梅被关进小黑屋后表现出怎样的心理状态？,白雪梅表现出极度的恐惧和绝望，她坚信自己与黄德贵父子无亲属关系，拼命拍打房门并大声呼喊以证明自己的清白。,白雪梅在屋里拼命拍打房门，大声喊着他们真的不是我家里人，一边喊一边挣扎,character states
34,17、黄德贵家，夜，外 | 31、小黑屋，日，内 | 37、外科室，日，内,在发现白雪梅受伤后，黄德贵的情绪和反应是怎样的？,黄德贵感到惊慌失措，并立即跑出去呼救。,黄德贵看见白雪梅手腕有伤口流血，顿时惊慌失措，转身跑出屋子大声喊妈求助。,character states
35,47、黄德贵家，日，外 | 48、厨房，日，内 | 49、猪圈，日，外,在被黄德贵抢走书并威胁后，白雪梅表现出怎样的心理状态？,白雪梅表现出隐忍和坚持，她没有与黄德贵争执，而是默默捡起书、拍掉土，继续完成喂猪的工作。,白雪梅被抢书后没有反抗，而是捡起书拍土并继续喂猪，显示她压抑情绪、坚持行动。,character states
