doc_title,chunk_id,description,scene_context
102、INT. THE MERMAID'S TAVERN - NIGHT,doc_101_chunk_1,Jonson looks over at Shakespeare.,Shakespeare's coat-of-arms declaration
12、INT. TOWER OF LONDON - AN INTERROGATION ROOM - DAWN,doc_11_chunk_2,He's hit by the guards again.,Interrogation scene in darkness
12、INT. TOWER OF LONDON - AN INTERROGATION ROOM - DAWN,doc_11_chunk_2,He SPITS out a tooth.,Interrogation scene in darkness
12、INT. TOWER OF LONDON - AN INTERROGATION ROOM - DAWN,doc_11_chunk_2,"Jonson stares at him a beat, and then looks into the darkness.",Interrogation scene in darkness
164、EXT. OUTSIDE THE GLOBE THEATER - LATE AFTERNOON,doc_163_chunk_0,He wallows in the mud for a beat.,Street after being dumped by actors
164、EXT. OUTSIDE THE GLOBE THEATER - LATE AFTERNOON,doc_163_chunk_0,Jonson looks up to see one of Oxford's servants standing above him.,"Street, servant approaches"
102、INT. THE MERMAID'S TAVERN - NIGHT,doc_101_chunk_4,Jonson pulls out a piece of parchment from his shirt.,"Confrontation between Jonson and Shakespeare, with Nashe and Dekker present"
102、INT. THE MERMAID'S TAVERN - NIGHT,doc_101_chunk_4,(looks around),"Confrontation between Jonson and Shakespeare, with Nashe and Dekker present"
102、INT. THE MERMAID'S TAVERN - NIGHT,doc_101_chunk_4,Jonson finds a quill deep in his pants.,"Confrontation between Jonson and Shakespeare, with Nashe and Dekker present"
102、INT. THE MERMAID'S TAVERN - NIGHT,doc_101_chunk_2,Jonson pushes him away,"Public setting with others present, after Shakespeare grabs Jonson's shoulder"
15、INT. THE ENTRY OF THE ROSE THEATER - CONTINUOUS,doc_14_chunk_18,Jonson pushes his way on stage.,"On stage, during argument with Pole"
16、INT. A JAIL CELL - DAY,doc_15_chunk_0,"Jonson is THROWN into the cell, the door SLAMMED behind him.",Inside a cell
16、INT. A JAIL CELL - DAY,doc_15_chunk_0,Jonson looks around-- the cell is filled with a dozen or so other prisoners.,Inside a cell
163、INT. THE GLOBE THEATER - DAY,doc_162_chunk_2,Jonson falls to the ground.,Confrontation: Shakespeare shoves Jonson off.
15、INT. THE ENTRY OF THE ROSE THEATER - CONTINUOUS,doc_14_chunk_7,"Jonson (now 25 and clean-shaven) is watching the performance from behind a curtain, silently speaking the lines with the actors.",Backstage
139、INT. THE GLOBE THEATER - DAY,doc_138_chunk_1,Jonson is putting the pieces together.,In the Galleries
139、INT. THE GLOBE THEATER - DAY,doc_138_chunk_1,He stands.,In the Galleries
139、INT. THE GLOBE THEATER - DAY,doc_138_chunk_1,Jonson heads for the stairs.,In the Galleries
139、INT. THE GLOBE THEATER - DAY,doc_138_chunk_1,Jonson rushes down the stairs.,In the Galleries
166、INT. OXFORD STONE - OXFORD'S BEDROOM - CONTINUOUS,doc_165_chunk_4,The two men now looking each other in the eye.,
166、INT. OXFORD STONE - OXFORD'S BEDROOM - CONTINUOUS,doc_165_chunk_6,Jonson looks stricken.,
166、INT. OXFORD STONE - OXFORD'S BEDROOM - CONTINUOUS,doc_165_chunk_6,Jonson looks at the--,
163、INT. THE GLOBE THEATER - DAY,doc_162_chunk_1,But Jonson CHARGES Shakespeare.,on stage
163、INT. THE GLOBE THEATER - DAY,doc_162_chunk_1,Jonson ROARS and attacks again.,on stage
120、INT. THE MERMAID'S TAVERN - NIGHT,doc_119_chunk_0,"Jonson is deep in drink, by himself.",Bar: Jonson drinking alone
120、INT. THE MERMAID'S TAVERN - NIGHT,doc_119_chunk_0,He listens as patrons of the bar say:,Bar: Jonson listening to patrons
171、INT. TOWER OF LONDON - INTERROGATION ROOM - NIGHT,doc_170_chunk_1,Jonson takes a long time before answering.,
130、INT. THE GLOBE THEATER - DAY,doc_129_chunk_3,"Jonson looks down at the Groundling's reaction, and spots--FRANCESCO in the audience.",Theater audience
130、INT. THE GLOBE THEATER - DAY,doc_129_chunk_3,JONSON looks over to Oxford's box.,Theater audience
163、INT. THE GLOBE THEATER - DAY,doc_162_chunk_0,heading his way,Rehearsal of 'Much Ado About Nothing' on stage
163、INT. THE GLOBE THEATER - DAY,doc_162_chunk_0,"waving a sword in one hand, a tankard in another",Rehearsal of 'Much Ado About Nothing' on stage
168、EXT. OXFORD STONE - DUSK,doc_167_chunk_0,Jonson exits the building and walks away.,Outside the building
168、EXT. OXFORD STONE - DUSK,doc_167_chunk_0,He reads the dedication on the first page of the manuscript as he walks.,Outside the building
168、EXT. OXFORD STONE - DUSK,doc_167_chunk_0,"Jonson freezes, and looks back at Oxford's house, realizing there is another whole layer to all this; exactly what he can only guess.",Outside Oxford's house
28、EXT. MAZE - DAY,doc_27_chunk_3,Jonson tries not to be offended.,
173、EXT. THE ROSE THEATER - DAWN,doc_172_chunk_0,Jonson searching through the rubble,"Rubble after a fire, still smoking"
171、INT. TOWER OF LONDON - INTERROGATION ROOM - NIGHT,doc_170_chunk_3,who can only stare athim,
165、INT. OXFORD STONE - OUTSIDE OXFORD'S BEDROOM - DUSK,doc_164_chunk_0,The servant guides Jonson towards Oxford's bedroom,"Oxford's bedroom hallway, Anne and a doctor emerge from the bedroom"
165、INT. OXFORD STONE - OUTSIDE OXFORD'S BEDROOM - DUSK,doc_164_chunk_0,Jonson nods,"Oxford's bedroom hallway, second doctor exits and asks"
27、EXT. OXFORD STONE - GARDEN - DAY,doc_26_chunk_1,Jonson doesn't know who he is talking about.,
27、EXT. OXFORD STONE - GARDEN - DAY,doc_26_chunk_3,Jonson suddenly looks worried and turns and looks back to Anne.,"Garden maze entrance, after Oxford's statement about Jonson's release."
35、INT. THE ROSE THEATER - BACKSTAGE - DAY,doc_34_chunk_1,Jonson doesn't answer.,
35、INT. THE ROSE THEATER - BACKSTAGE - DAY,doc_34_chunk_1,"Jonson still doesn't answer, which is answer enough.",
28、EXT. MAZE - DAY,doc_27_chunk_5,Jonson pales.,After Oxford's announcement about making Jonson the most popular playwright
28、EXT. MAZE - DAY,doc_27_chunk_5,"Jonson looks down at the manuscript, reads a few lines.",After Oxford's farewell statement
36、EXT. BANKSIDE LONDON - DAY,doc_35_chunk_1,takes a swig,
177、INT. BROADWAY THEATER - STAGE - DUSK,doc_176_chunk_1,he wrote the dedication to the collected works of the man we call William Shakespeare.,Prologue (CONT'D)
171、INT. TOWER OF LONDON - INTERROGATION ROOM - NIGHT,doc_170_chunk_2,"Jonson stares directly at Cecil, knowing he is speaking about Cecil as well as himself.",
28、EXT. MAZE - DAY,doc_27_chunk_2,Jonson looks at it confused and opens it.,
37、INT. THE MERMAID'S TAVERN - NIGHT,doc_36_chunk_1,"Jonson frowns, confused as we--",Conversation between Shakespeare and Jonson
26、EXT. A BOAT - RIVER THAMES - DAY,doc_25_chunk_0,Jonson looks around uncomfortably at the luxurious boat for a moment,"In a nobleman's longboat, approaching Oxford Stone"
37、INT. THE MERMAID'S TAVERN - NIGHT,doc_36_chunk_0,"Jonson takes a swig of ale, then--","Shakespeare perusing manuscript, actors from the Rose in background"
37、INT. THE MERMAID'S TAVERN - NIGHT,doc_36_chunk_0,(takes another swig),"Shakespeare perusing manuscript, actors from the Rose in background"
35、INT. THE ROSE THEATER - BACKSTAGE - DAY,doc_34_chunk_0,Jonson stands holding the manuscript Oxford gave him.,Backstage after a performance
139、INT. THE GLOBE THEATER - DAY,doc_138_chunk_3,"Jonson pushes his way through the crowd, trying to head for Francesco.","On the ground, during a crowd event with chanting and movement towards exits"
139、INT. THE GLOBE THEATER - DAY,doc_138_chunk_3,Jonson-- still struggling to reach Francesco-- is carried along with the mob.,"On the ground, during a crowd event with chanting and movement towards exits"
4、INT. BROADWAY THEATER - THE STAGE - CONTINUOUS,doc_3_chunk_6,Ben Jonson... running.,"Prologue: Rainy street, Ben Jonson running."
48、EXT/INT. ROSE THEATER - DAY,doc_47_chunk_3,guiltily looks away,"Oxford's box, Oxford notices Shakespeare on stage and turns to look at Jonson"
52、EXT. LONDON BRIDGE - DAY,doc_51_chunk_2,"Jonson leaves the stall, and continues down the street.","At a stall, after Shakespeare's performance"
36、EXT. BANKSIDE LONDON - DAY,doc_35_chunk_0,"Jonson and Shakespeare are walking along Bankside, still mid-conversation.","Bankside, walking with Shakespeare, mid-conversation"
36、EXT. BANKSIDE LONDON - DAY,doc_35_chunk_0,"They pass all sorts of vendors selling fish, fresh water, food, etc...","Bankside, walking with Shakespeare, mid-conversation"
146、EXT. LONDON BRIDGE - DAY,doc_145_chunk_0,is in the middle of it.,Mob panic
146、EXT. LONDON BRIDGE - DAY,doc_145_chunk_0,looks on in horror,Francesco's death
41、INT. THE ROSE THEATER - DAY,doc_40_chunk_3,Jonson seems surprised.,In the Galleries
41、INT. THE ROSE THEATER - DAY,doc_40_chunk_3,This is not what he expected.,In the Galleries
49、INT. OXFORD STONE - STUDY - DAY,doc_48_chunk_0,Jonson stands in front of a very angry Oxford.,"Room with multi-arched ceiling painted blue with gold stars, Jonson stands before very angry Oxford"
49、INT. OXFORD STONE - STUDY - DAY,doc_48_chunk_0,Jonson is a bit afraid.,"Room with multi-arched ceiling painted blue with gold stars, Jonson stands before very angry Oxford"
118、EXT. BANKSIDE LONDON - DAY,doc_117_chunk_0,Ben Jonson walks with a manuscript in his hands.,Near the new Globe theater
118、EXT. BANKSIDE LONDON - DAY,doc_117_chunk_0,He stops for a moment when he sees the new Globe theater.,At the new Globe theater
118、EXT. BANKSIDE LONDON - DAY,doc_117_chunk_0,"He pauses when he sees a poster in front advertising a performance of ""Richard III"" on Monday next.","At the new Globe theater, seeing a poster for 'Richard III'"
5、EXT. BANKSIDE LONDON - 1604 NIGHT,doc_4_chunk_0,Jonson carrying the manuscript runs up the street toward a large circular theater,Running toward a large circular theater
5、EXT. BANKSIDE LONDON - 1604 NIGHT,doc_4_chunk_0,He frantically opens the wooden door to the theater,At the theater door
49、INT. OXFORD STONE - STUDY - DAY,doc_48_chunk_3,amazed,
49、INT. OXFORD STONE - STUDY - DAY,doc_48_chunk_1,Jonson nods.,
49、INT. OXFORD STONE - STUDY - DAY,doc_48_chunk_1,"Jonson looks behind him, stunned by the number.",
43、INT. THE ROSE THEATER - DAY,doc_42_chunk_1,"watch, obviously impressed",Galleries
76、INT. MERMAID'S TAVERN - NIGHT,doc_75_chunk_3,Jonson is stunned.,
76、INT. MERMAID'S TAVERN - NIGHT,doc_75_chunk_3,Jonson is getting nervous.,
76、INT. MERMAID'S TAVERN - NIGHT,doc_75_chunk_3,Jonson looks up.,
167、INT. OXFORD STONE - OUTSIDE OXFORD'S BEDROOM - DUSK,doc_166_chunk_0,"Jonson leaves Oxford's room, visibly shaken. The manuscripts are under his arm.","Oxford's room, after confrontation with Anne"
167、INT. OXFORD STONE - OUTSIDE OXFORD'S BEDROOM - DUSK,doc_166_chunk_0,He turns and exits.,"Oxford's room, after confrontation with Anne"
52、EXT. LONDON BRIDGE - DAY,doc_51_chunk_1,"Jonson gives him a sharp look, and pauses to pick some onions from a stand.",At onion and apple stands
50、INT. OXFORD STONE - HALLWAY - DAY,doc_49_chunk_0,"Jonson exits Oxford's study, still amazed at the manuscript as he walks.","Oxford's study, exiting after viewing the manuscript"
50、INT. OXFORD STONE - HALLWAY - DAY,doc_49_chunk_0,"He passes ANNE, Oxford's wife (now 40's), who is on her way to the study with their eldest daughter, BRIDGET.","Oxford's study, passing Anne on her way to the study"
76、INT. MERMAID'S TAVERN - NIGHT,doc_75_chunk_2,Jonson gets up and walks towards the door.,
76、INT. MERMAID'S TAVERN - NIGHT,doc_75_chunk_2,Jonson turns around.,
76、INT. MERMAID'S TAVERN - NIGHT,doc_75_chunk_4,Jonson stands and hurries out of the Tavern.,Inside the Tavern
76、INT. MERMAID'S TAVERN - NIGHT,doc_75_chunk_1,"Jonson stares at him, his answer obvious.",
12、INT. TOWER OF LONDON - AN INTERROGATION ROOM - DAWN,doc_11_chunk_1,Jonson notices the figure as well.,"Interrogation room, after being struck and pulled up"
65、INT. ROSE THEATER - DAY,doc_64_chunk_0,Jonson watches tight lipped...,
172、EXT. STREET IN FRONT OF TOWER OF LONDON - DAWN,doc_171_chunk_0,He walks away,Getting released
8、INT. THE ROSE THEATER - CONTINUOUS,doc_7_chunk_0,"Jonson hurries backstage, and disappears from our view",backstage
67、INT/EXT. ROSE THEATER - DAY,doc_66_chunk_0,Looks over to Oxford with astonishment,Theater box during the first performance of Hamlet
76、INT. MERMAID'S TAVERN - NIGHT,doc_75_chunk_0,"Jonson is alone, trying to write at a small table, though it's obvious from his fits and starts and crossing outs that he is having difficulty.","Twenty-seven years later, at a small table"
76、INT. MERMAID'S TAVERN - NIGHT,doc_75_chunk_0,Jonson looks up.,After Marlowe's off-screen comment
76、INT. MERMAID'S TAVERN - NIGHT,doc_75_chunk_0,Jonson looks annoyed at the interruption.,After Marlowe sits uninvited
25、INT. A JAIL CELL - DAY,doc_24_chunk_0,"Jonson looks at it, confused.","Prison, Jonson is being released."
171、INT. TOWER OF LONDON - INTERROGATION ROOM - NIGHT,doc_170_chunk_0,He regains consciousness and looks around.,
171、INT. TOWER OF LONDON - INTERROGATION ROOM - NIGHT,doc_170_chunk_0,Somewhat confused he sees: Robert Cecil limping out of the dark towards him.,
82、INT. A BEAR-BAITING THEATER - DAY,doc_81_chunk_0,"taking a look at the bear, deciding whether to bet on it or not","Open air theater, bear baiting event"
27、EXT. OXFORD STONE - GARDEN - DAY,doc_26_chunk_0,Jonson is quite uncomfortable to be at such a grand place.,"At a grand place, being escorted by Francesco towards Oxford."
27、EXT. OXFORD STONE - GARDEN - DAY,doc_26_chunk_0,Jonson CLEARS his throat.,"At a grand place, being escorted by Francesco towards Oxford."
62、INT./EXT. THE ROSE THEATER - DAY,doc_61_chunk_1,Jonson and the rest of the Wits seem more and more depressed.,After each performance at the theater
28、EXT. MAZE - DAY,doc_27_chunk_7,"Jonson picks up the pouch, examining its contents.",in a maze
28、EXT. MAZE - DAY,doc_27_chunk_7,Jonson realizes he doesn't know how to get out of the maze.,in a maze
28、EXT. MAZE - DAY,doc_27_chunk_7,He chases after them.,in a maze
28、EXT. MAZE - DAY,doc_27_chunk_7,He's lost.,in a maze
28、EXT. MAZE - DAY,doc_27_chunk_7,"He looks this way and that, then picks a path (the wrong one).",in a maze
77、EXT. BANKSIDE LONDON - MOMENTS LATER,doc_76_chunk_0,"Jonson heads down the street, Marlowe chasing after him.",Street
77、EXT. BANKSIDE LONDON - MOMENTS LATER,doc_76_chunk_0,Jonson studies Marlowe for a beat and then walks away.,
77、EXT. BANKSIDE LONDON - MOMENTS LATER,doc_76_chunk_0,But Jonson is gone.,
9、EXT/INT. THE ROSE THEATER - CONTINUOUS,doc_8_chunk_1,Nothing.,"Stage, soldiers searching for Jonson and preparing to torch the building"
9、EXT/INT. THE ROSE THEATER - CONTINUOUS,doc_8_chunk_0,"JONSON has moved under the stage silently scurrying like a rat trying to find a place to hide among the stacks of props and costumes (swords, masks, flags and banners, shields, barrels, canons, etc.)","Theater, guards searching for Jonson"
9、EXT/INT. THE ROSE THEATER - CONTINUOUS,doc_8_chunk_0,But Jonson freezes when he sees--,"Theater, guards searching for Jonson"
82、INT. A BEAR-BAITING THEATER - DAY,doc_81_chunk_1,hardly notices,Bankside
82、INT. A BEAR-BAITING THEATER - DAY,doc_81_chunk_1,suddenly turns to him,Bankside
41、INT. THE ROSE THEATER - DAY,doc_40_chunk_1,Jonson sits next to Marlowe.,"Tavern: Marlowe drinking ale, Jonson joins and sits."
83、EXT. LONDON BRIDGE - DAY,doc_82_chunk_0,Jonson is waiting not far from him by a stand and drinks an ale.,"by a stand, waiting and drinking ale"
83、EXT. LONDON BRIDGE - DAY,doc_82_chunk_0,Jonson takes them and leaves.,"by a stand, after receiving manuscript and purse"
52、EXT. LONDON BRIDGE - DAY,doc_51_chunk_0,Shakespeare and Jonson are walking along London Bridge,London Bridge
61、INT. THE MERMAID'S TAVERN - DAY,doc_60_chunk_0,"Jonson, Marlowe, Dekker and Nashe sit silently at a table, mugs of ale in hand.","Twenty-seven years later, at a table after 'Romeo and Juliet'"
4、INT. BROADWAY THEATER - THE STAGE - CONTINUOUS,doc_3_chunk_4,"appears in the wings, bearded, ready to go on stage, holding a prop leather manuscript.","Prologue scene, wings"
81、EXT. BANKSIDE LONDON - DAY,doc_80_chunk_0,"Jonson, slightly drunk, walks down a street, a whore under his arm, and notices a commotion up ahead: people talking by an alley near the Mermaid's tavern.","Street near Mermaid's tavern, Jonson notices a commotion"
81、EXT. BANKSIDE LONDON - DAY,doc_80_chunk_0,Jonson peers over and sees:,"Street near Mermaid's tavern, Jonson peers over the alley"
81、EXT. BANKSIDE LONDON - DAY,doc_80_chunk_0,is stunned.,"Street near Mermaid's tavern, Jonson is stunned"
10、EXT. THE ROSE THEATER - NIGHT,doc_9_chunk_0,"Jonson, his hands tied behind him, is pushed through the door, Pole following.",Outside the burning theater
10、EXT. THE ROSE THEATER - NIGHT,doc_9_chunk_0,turn and see,Outside the burning theater
