id,scene,question,answer,evidence,qa_type
32,43. 大学校园 日外 | 44. 学校操场 夜外 | 45. 组镜 街头／教室／校园 日外（互切） | 47. 江边 夜外,猪头在得知燕子被指控偷钱后，表现出怎样的心理状态？,猪头表现出强烈的情绪波动和坚定的维护态度，他相信燕子是无辜的，并因可能失去她而感到焦虑和痛苦。,猪头在看到公告后立刻为燕子辩白，声音发抖地反问陈末是否相信燕子，并在看见燕子时挣脱朋友追上去，显示出他内心的激动与不安。,character states
33,26. 播音室天台 日外 | 36. 地铁站 夜内 | 37. 地铁 夜内 | 21. 播音室／面馆 夜内 （互切）,在被陈末评价为没气质、没自信后，幺鸡表现出怎样的心理状态？,幺鸡表现出顺从和渴望改进的心理状态，她没有反驳陈末的批评，反而认同他的说法，并主动询问该如何改正。,幺鸡没有反驳，连连应声说陈末说得对，并问他该怎么办。,character states
34,19. 胡同 日外 | 38. 重庆街头 夜外,在被荔枝质问时，茅十八表现出怎样的情绪和态度？,茅十八表现出抗拒和防御的态度，他挣扎着反驳荔枝的指责，并在被追问个人经历时转而反问对方，显示出回避和自我保护的情绪。,茅十八被按在墙上时挣扎反驳，之后在被追问高考处分和工作问题时停下喘息并反问荔枝的恋爱史，表现出情绪上的防御和回避。,character states
35,31. 办公室 日内 | 24. 办公室 日内 | 25. 播音室 日内,在得知自己的节目收听率升至第二名时，陈末表现出怎样的心理状态？,陈末表现出困惑和怀疑，他不相信收听率的提升是真实的，认为听众不应该如此关注他的节目。,陈末听到收听率升至第二后一脸茫然，并质疑粉丝是否疯了，竟每天守着收音机听他的节目。,character states
36,17. 公司 日内 | 31. 办公室 日内 | 22. 播音室天台 夜外,在被陈末指责为小容安插的内奸时，幺鸡表现出怎样的心理状态？,幺鸡表现出委屈和渴望被原谅的心理状态。,幺鸡被指责后连连后退并试图解释，最后低声询问如何才能得到原谅。,character states
37,40. 重庆街头 夜外 | 38. 重庆街头 夜外,当茅十八问荔枝谈过几次恋爱时，她的反应和回答表明了怎样的心理状态？,荔枝在被问及恋爱史时表现出犹豫和情绪上的克制，她没有立刻回答，而是沉默片刻后才轻声说出自己曾有一次几乎结婚的恋爱经历，显示出她对此事的认真和内心深处的触动。,荔枝被反问恋爱次数时没有立即回答，而是沉默片刻后轻声说她曾有一次差点结婚的恋爱经历。,character states
38,17. 公司 日内 | 31. 办公室 日内 | 26. 播音室天台 日外,在陈末扔给幺鸡钥匙后，幺鸡用什么方式表达喜悦，结果如何？,幺鸡接过钥匙后高兴地在天台上翻跟头庆祝，但不慎摔倒在地。,幺鸡接住钥匙后在天台上翻跟头庆祝，却因失误而摔倒。,character states
39,36. 地铁站 夜内 | 37. 地铁 夜内 | 21. 播音室／面馆 夜内 （互切） | 22. 播音室天台 夜外,在被陈末要求离开后，幺鸡表现出怎样的心理状态？,幺鸡表现出顺从与隐忍的心理状态，尽管被误解和驱赶，他仍默默放下面条并转身离开，没有反抗。,幺鸡在被陈末斥责并要求滚开后，默默把面放在地上，转身走开，没有还嘴或争辩。,character states
40,17. 公司 日内 | 31. 办公室 日内 | 26. 播音室天台 日外 | 22. 播音室天台 夜外,在陈末情绪激动地指责幺鸡是小容派来的内奸后，他表现出怎样的心理状态？,陈末表现出极度愤怒和自我封闭的心理状态，他认为幺鸡的出现导致自己自暴自弃，节目无人收听也无所谓，表现出要与一切共存亡的极端情绪。,陈末情绪激动地喊叫，说幺鸡被安插在身边，自己才变得自暴自弃，没人听节目也无所谓，他就要和一切共存亡。,character states
41,36. 地铁站 夜内 | 22. 播音室天台 夜外,在陈末指责幺鸡是内奸并让他离开时，幺鸡表现出怎样的心理状态？,幺鸡表现出顺从和渴望被接纳的心理状态，他在被指责后没有争辩，而是低声询问如何才能得到原谅，并在被要求离开时默默放下面后转身离去。,幺鸡被指责后未反驳，反而低声问如何才能被原谅，并在陈末让他滚后默默放下面离开。,character states
