doc_title,chunk_id,fact,scene_context
1、INT DOCTOR'S OFFICE - DAY,doc_0_chunk_0,Hazel Grace Lancaster is 17 years old during the events described in the voiceover.,Opening scene: Voiceover narration establishes Hazel's age.
1、INT DOCTOR'S OFFICE - DAY,doc_0_chunk_0,Hazel Grace Lancaster uses an oxygen tube to assist her breathing.,Opening scene: Visual description shows the oxygen tube in her nostrils.
1、INT DOCTOR'S OFFICE - DAY,doc_0_chunk_0,Hazel Grace Lancaster has short hair as a result of having her head shaved a few years prior.,Opening scene: Visual and narrative description explains the cause of her short hair.
44、INT HOSPITAL ICU - FLASHBACK,doc_43_chunk_0,Hazel Grace Lancaster undergoes a medical procedure requiring anaesthetic.,Scene set in a hospital room where doctors administer anaesthetic to Hazel.
44、INT HOSPITAL ICU - FLASHBACK,doc_43_chunk_0,Hazel Grace Lancaster remains conscious enough to hear dialogue during the anaesthetic.,"During the medical procedure, Hazel hears her mother's statement despite being under anaesthetic."
35、EXT PARK - LATER,doc_34_chunk_5,Hazel Grace Lancaster decides to kiss Augustus Waters.,Scene where the characters are discussing their feelings before a trip; Hazel initiates a kiss after questioning Gus's intentions.
35、EXT PARK - LATER,doc_34_chunk_5,Hazel Grace Lancaster expresses willingness to kiss Augustus Waters regardless of his motivations.,Scene where the characters are discussing their feelings before a trip; Hazel states she would kiss Gus regardless of his reasons.
25、INT LANCASTER HOUSE - DINING ROOM - ANOTHER NIGHT,doc_24_chunk_0,Hazel Grace Lancaster attends a Support Group meeting.,Scene where Hazel is having dinner with her parents; her mother mentions the Support Group as a positive influence.
25、INT LANCASTER HOUSE - DINING ROOM - ANOTHER NIGHT,doc_24_chunk_0,Hazel Grace Lancaster undergoes a PET scan scheduled for the eighth.,Scene where Hazel is having dinner with her parents; her mother informs her that Dr. Maria has scheduled the PET scan.
25、INT LANCASTER HOUSE - DINING ROOM - ANOTHER NIGHT,doc_24_chunk_0,Hazel Grace Lancaster is observed eating during dinner.,Scene where Hazel is having dinner with her parents; her parents notice she is actually eating.
41、INT HOSPITAL ROOM - ICU - MORNING,doc_40_chunk_1,Hazel has a tube inserted in her side to drain fluid from her lungs.,Hospital room: A tube is shown draining fluid into a plastic bladder hanging off Hazel's bed due to fluid accumulation preventing oxygenation.
41、INT HOSPITAL ROOM - ICU - MORNING,doc_40_chunk_1,Hazel's condition is confirmed to have no tumor growth or new tumors in her body.,Hospital room: Her parents inform her that medical evaluation found no tumor growth or new tumors.
49、INT HAZEL'S BEDROOM - LATER,doc_48_chunk_0,Hazel Grace Lancaster sends a text message stating she cannot see Augustus anymore.,
49、INT HAZEL'S BEDROOM - LATER,doc_48_chunk_0,Hazel Grace Lancaster sends a text message describing herself as a grenade.,
49、INT HAZEL'S BEDROOM - LATER,doc_48_chunk_0,Hazel Grace Lancaster sends a second text message explaining that she cannot bear the thought of what she will put Augustus through.,
77、INT ANNE FRANK HOUSE - GROUND FLOOR - MOMENTS LATER,doc_76_chunk_7,Hazel Grace Lancaster kisses Augustus Waters in a passionate and intense manner.,
61、INT AIRPORT - MOMENTS LATER,doc_60_chunk_0,Hazel Grace Lancaster removes her nasal cannula before going through the security checkpoint.,Security checkpoint scene: Hazel prepares to pass through the metal detector at an airport or similar facility.
61、INT AIRPORT - MOMENTS LATER,doc_60_chunk_0,Hazel Grace Lancaster successfully passes through the metal detector without assistance.,"Security checkpoint scene: Hazel takes slow, careful steps through the metal detector and completes the process independently."
75、EXT VAN HOUTEN'S HOUSE - SAME,doc_74_chunk_0,Hazel Grace Lancaster verbally confronts Van Houten by telling him to go fuck himself.,"Outside Van Houten's house, after he questions the significance of their concerns."
61、INT AIRPORT - MOMENTS LATER,doc_60_chunk_1,Hazel Grace Lancaster experiences physical difficulty after walking a short distance without oxygen.,
61、INT AIRPORT - MOMENTS LATER,doc_60_chunk_1,Hazel Grace Lancaster reattaches her oxygen cannula immediately upon the reappearance of her tank.,
61、INT AIRPORT - MOMENTS LATER,doc_60_chunk_1,Hazel Grace Lancaster is light-headed after exertion and focuses on her breathing to recover.,
62、INT AIRPORT GATE - LATER,doc_61_chunk_1,Hazel Grace Lancaster allows a little girl to try her oxygen cannula.,"Scene: On a public transit vehicle, after the little girl asks about her medical device."
62、INT AIRPORT GATE - LATER,doc_61_chunk_1,Hazel Grace Lancaster explains the function of her oxygen cannula to a little girl.,"Scene: On a public transit vehicle, when the little girl asks what is in her nose."
56、INT HAZEL'S BEDROOM - DAY,doc_55_chunk_1,Hazel Grace Lancaster receives an email from Peter Van Houten's assistant confirming that the trip to Amsterdam is still expected to proceed.,"Scene: At home, Hazel confronts her mother about the status of the trip after receiving an email."
56、INT HAZEL'S BEDROOM - DAY,doc_55_chunk_1,Hazel Grace Lancaster learns from her mother that the trip to Amsterdam is confirmed and will happen.,"Scene: At home, after her mother reveals the surprise despite being instructed not to tell her yet."
35、EXT PARK - LATER,doc_34_chunk_4,Hazel Grace Lancaster is the person who introduced Augustus Waters to the book by Peter Van Houten.,
87、EXT SUBURBAN STREET - MOMENTS LATER,doc_86_chunk_3,Hazel Grace Lancaster kisses Gus on the cheek.,Scene following Monica's Mom leaving; the group celebrates before the kiss occurs.
74、INT VAN HOUTEN'S HOME - SAME,doc_73_chunk_15,Hazel Grace Lancaster demands that Van Houten reveal what happens to his characters.,
74、INT VAN HOUTEN'S HOME - SAME,doc_73_chunk_15,Hazel Grace Lancaster physically intervenes by knocking a drink out of Van Houten's hand.,
77、INT ANNE FRANK HOUSE - GROUND FLOOR - MOMENTS LATER,doc_76_chunk_3,Hazel successfully reaches the top of the climb despite physical difficulty.,
77、INT ANNE FRANK HOUSE - GROUND FLOOR - MOMENTS LATER,doc_76_chunk_3,Hazel recovers from exhaustion and stands up after reaching the top.,
76、EXT ANNE FRANK HOUSE - LATER,doc_75_chunk_0,Hazel Grace Lancaster decides to proceed despite being informed of the absence of an elevator and the presence of steep stairs.,Scene at the ticket kiosk: Lidewij informs the group about the lack of an elevator and steep stairs.
92、EXT GUS'S HOUSE - ANOTHER DAY,doc_91_chunk_0,Hazel Grace Lancaster assists Gus in entering the house after his return from the hospital.,
96、INT CHURCH - LATER,doc_95_chunk_5,Hazel assists Isaac by walking him back to her seat.,
93、INT GUS'S HOUSE - ANOTHER DAY,doc_92_chunk_0,Hazel Grace Lancaster is present in the guest room where Gus is staying.,Guest room with hospital bed: Hazel is with Gus while they watch sports on TV.
56、INT HAZEL'S BEDROOM - DAY,doc_55_chunk_2,Hazel receives a message from Gus confirming availability on May 3.,"After Frannie leaves, Hazel texts Gus and receives an immediate positive response."
56、INT HAZEL'S BEDROOM - DAY,doc_55_chunk_2,Hazel successfully sends a text message to Gus to confirm plans for May 3.,Hazel uses her cell phone to initiate communication with Gus after her mother leaves.
56、INT HAZEL'S BEDROOM - DAY,doc_55_chunk_2,Hazel expresses internal commitment to maintain her health for one additional week.,"Hazel whispers a directive to her lungs, setting a personal constraint for the coming week."
95、INT HAZEL'S DINING ROOM - ANOTHER DAY,doc_94_chunk_6,Hazel Grace Lancaster explicitly promises her mother that she will eat.,"Scene: At home, after expressing excitement about her mother's decision; Frannie urges Hazel to eat."
81、EXT AMSTERDAM STREET - LATER,doc_80_chunk_3,Hazel Grace Lancaster kisses Augustus Waters.,Scene where Hazel and Augustus are together after expressing affection; marked by a cut to the two of them being in love.
81、EXT AMSTERDAM STREET - LATER,doc_80_chunk_3,Hazel Grace Lancaster expresses that she is very fond of Augustus Waters.,Scene where Hazel touches Augustus's cheek and speaks to him before they kiss.
95、INT HAZEL'S DINING ROOM - ANOTHER DAY,doc_94_chunk_0,Hazel agrees to go to the Literal Heart of Jesus within 20 minutes.,Scene: Dinner with parents; after receiving a call from Augustus.
95、INT HAZEL'S DINING ROOM - ANOTHER DAY,doc_94_chunk_0,Hazel answers a phone call from Augustus.,Scene: Dinner with parents; phone buzzes during meal.
77、INT ANNE FRANK HOUSE - GROUND FLOOR - MOMENTS LATER,doc_76_chunk_8,Hazel Grace Lancaster receives public recognition and applause from the Travelers.,A public space where Travelers are present; the group claps and one shouts 'bravo!' in response to an event involving her.
77、INT ANNE FRANK HOUSE - GROUND FLOOR - MOMENTS LATER,doc_76_chunk_8,Hazel Grace Lancaster blushes in response to the audience's reaction.,A public space where Travelers are present; the group claps and one shouts 'bravo!' in response to an event involving her.
91、INT/ EXT HAZEL'S CAR - MOMENTS LATER,doc_90_chunk_4,Hazel Grace Lancaster is permitted to ride in the ambulance with Gus.,Later: At the scene where Gus is being loaded into the ambulance.
91、INT/ EXT HAZEL'S CAR - MOMENTS LATER,doc_90_chunk_4,Hazel Grace Lancaster recites the poem 'The Red Wheelbarrow' by William Carlos Williams.,"Later: While riding in the ambulance with Gus, after being asked to read a poem."
75、EXT VAN HOUTEN'S HOUSE - SAME,doc_74_chunk_2,Hazel Grace Lancaster spends her Wish on a trip that includes Gus.,"Scene following the discussion about the Wish, location unspecified."
75、EXT VAN HOUTEN'S HOUSE - SAME,doc_74_chunk_2,Hazel Grace Lancaster shares an embrace with Gus.,"Scene following the discussion about the Wish, location unspecified."
75、EXT VAN HOUTEN'S HOUSE - SAME,doc_74_chunk_2,Hazel Grace Lancaster smiles genuinely in response to Gus's remark about the world not being a wish-granting factory.,"Scene following the discussion about the Wish, location unspecified."
89、EXT INDIANAPOLIS MUSEUM OF ART - DAY,doc_88_chunk_0,Hazel Grace Lancaster brings Gus to a picnic at the hill overlooking 'Funky Bones'.,Scene: Hazel pushes Gus in a wheelchair to their spot on the hill overlooking 'Funky Bones' for a second picnic.
89、EXT INDIANAPOLIS MUSEUM OF ART - DAY,doc_88_chunk_0,Hazel Grace Lancaster pours champagne for herself and Gus into Winnie the Pooh cups.,"Scene: During the picnic, Hazel pours champagne for both of them using small Winnie the Pooh cups."
7、EXT CHURCH - ESTABLISHING,doc_6_chunk_0,Hazel Grace Lancaster attends a meeting at a small Episcopalian sanctuary in suburban Indianapolis.,Scene opens at the back entrance of an Episcopalian sanctuary; Hazel arrives with her mother Frannie and uses an oxygen tank.
7、EXT CHURCH - ESTABLISHING,doc_6_chunk_0,Hazel Grace Lancaster uses an oxygen tank for respiratory support.,Scene opens at the back entrance of an Episcopalian sanctuary; Hazel exits the car with an oxygen tank in tow.
7、EXT CHURCH - ESTABLISHING,doc_6_chunk_0,Hazel Grace Lancaster acts to make her parents happy.,Scene opens at the back entrance of an Episcopalian sanctuary; Hazel narrates that her actions are motivated by her parents' happiness.
77、INT ANNE FRANK HOUSE - GROUND FLOOR - MOMENTS LATER,doc_76_chunk_4,Hazel Grace Lancaster enters the final room of the hiding place with Gus.,"Final room of the Anne Frank House, a long narrow hallway with a timeline exhibit."
77、INT ANNE FRANK HOUSE - GROUND FLOOR - MOMENTS LATER,doc_76_chunk_4,Hazel Grace Lancaster receives physical comfort when Gus takes her hand.,"In the final room of the hiding place, while Lidewij speaks about Otto Frank."
77、INT ANNE FRANK HOUSE - GROUND FLOOR - MOMENTS LATER,doc_76_chunk_4,Hazel Grace Lancaster listens to a video detailing the last days of Anne Frank's life.,"Room at the end of the hallway in the Anne Frank House, where the video is playing."
97、INT HAZEL'S BEDROOM - NIGHT,doc_96_chunk_0,Hazel Grace Lancaster learns of Augustus Waters' death.,"Scene: Hazel's bedroom at 4 a.m., confirmed by her parents' presence after the phone call."
97、INT HAZEL'S BEDROOM - NIGHT,doc_96_chunk_0,Hazel Grace Lancaster is emotionally overwhelmed upon receiving the news of Augustus Waters' death.,"Scene: Hazel's bedroom at 4 a.m., as she begins to cry and is embraced by her parents."
100、INT CHURCH - DAY,doc_99_chunk_1,Hazel Grace Lancaster kisses Augustus Waters on the cheek at his funeral.,"At the funeral, after approaching the coffin and breaking down momentarily."
100、INT CHURCH - DAY,doc_99_chunk_1,Hazel Grace Lancaster places a pack of Camel Lights in the space between Augustus Waters and the lining of the coffin.,"At the funeral, after kissing Augustus on the cheek and checking that she is unobserved."
100、INT CHURCH - DAY,doc_99_chunk_0,Hazel attends the funeral of Augustus Waters.,Scene: Funeral service for Augustus Waters.
100、INT CHURCH - DAY,doc_99_chunk_0,Hazel is acknowledged by Mr. and Mrs. Waters at the funeral.,Scene: Funeral service for Augustus Waters.
100、INT CHURCH - DAY,doc_99_chunk_0,Hazel physically hugs Mr. and Mrs. Waters at the funeral.,Scene: Funeral service for Augustus Waters.
10、INT CHURCH BASEMENT - LATER,doc_9_chunk_1,Hazel Grace Lancaster initiates and participates in a staring contest with Augustus Waters.,"Support group meeting: After Isaac introduces Augustus, Hazel meets his gaze and holds it, beginning a silent contest."
10、INT CHURCH BASEMENT - LATER,doc_9_chunk_1,Hazel Grace Lancaster wins the staring contest against Augustus Waters.,"Support group meeting: Augustus looks away when addressed by Patrick, causing Hazel to smile in recognition of her victory."
10、INT CHURCH BASEMENT - LATER,doc_9_chunk_4,Hazel explicitly chooses to speak during the support group session.,"Support group meeting: After Gus discusses his fear of not living an extraordinary life, Hazel raises her hand and is called upon by Patrick."
10、INT CHURCH BASEMENT - LATER,doc_9_chunk_4,Hazel articulates the inevitability of oblivion and the impermanence of memory.,"Support group meeting: Hazel delivers a spoken reflection on death and remembrance, addressing the group after raising her hand."
96、INT CHURCH - LATER,doc_95_chunk_6,Hazel Grace Lancaster publicly declares Augustus Waters to be the great star-crossed love of her life.,Scene at the dais during a eulogy event.
96、INT CHURCH - LATER,doc_95_chunk_6,Hazel Grace Lancaster expresses the intention to share her love story with Augustus Waters but is unable to continue speaking due to emotional distress.,Scene at the dais during a eulogy event.
96、INT CHURCH - LATER,doc_95_chunk_6,Hazel Grace Lancaster regains composure after breaking down emotionally while delivering a eulogy.,Scene at the dais during a eulogy event.
91、INT/ EXT HAZEL'S CAR - MOMENTS LATER,doc_90_chunk_0,Hazel arrives at the Speedway gas station and locates Augustus's car.,Scene at the Speedway gas station: Hazel drives to the location and parks next to Augustus's car.
91、INT/ EXT HAZEL'S CAR - MOMENTS LATER,doc_90_chunk_0,Hazel opens the driver's side door of Augustus's car and observes his physical condition.,"Scene at the Speedway gas station: After parking, Hazel opens the door and sees Augustus with a stained shirt and hands pressed to his belly."
91、INT/ EXT HAZEL'S CAR - MOMENTS LATER,doc_90_chunk_0,Hazel witnesses a substance leaking from the tube protruding from Augustus's abdomen.,Scene at the Speedway gas station: Hazel sees the medical tube and observes leakage while assessing Augustus's injury.
91、INT/ EXT HAZEL'S CAR - MOMENTS LATER,doc_90_chunk_0,Hazel refrains from calling 911 after Augustus pleads with her not to.,"Scene at the Speedway gas station: After offering to call emergency services, Hazel complies with Augustus's urgent request not to make the call."
