doc_title,chunk_id,description,scene_context
142、INT. HELLBOY'S DEN - DUSK,doc_141_chunk_4,Hellboy folds the paper.,
139、INT. B.P.R.D. MEDICAL BAY - DAY,doc_138_chunk_3,Hellboy lets out a deep sigh.,
139、INT. B.P.R.D. MEDICAL BAY - DAY,doc_138_chunk_3,He smashes a metal LOCKER with his stone hand and raises it above his head.,
110、INT. STORAGE ROOM - DAY,doc_109_chunk_1,"Hellboy's stone hand cracks the concrete. He starts pounding, again and again, like a jack hammer.",CUT TO: A room with a blank concrete wall; the team is trying to access a cistern on the other side.
151、EXT. BUILDING ROOFTOP - FIRE ESCAPE - NIGHT,doc_150_chunk_0,Hellboy leaps off a building.,
126、INT. SUBWAY PLATFORM STATION - DAY,doc_125_chunk_3,Hellboy rips off one of the turnstile bars and hits Sammael again and again.,
126、INT. SUBWAY PLATFORM STATION - DAY,doc_125_chunk_3,"Hellboy flies up, crashing through the plate glass of a second mezzanine above the platform.",
142、INT. HELLBOY'S DEN - DUSK,doc_141_chunk_1,Hellboy quickly stops writing.,"Inside a room, as Liz appears in the doorway and notices the small feline army."
105、INT. HELLBOY'S DEN - DAY,doc_104_chunk_1,Hellboy stomps over to a mirror and -- using a hand-held belt sander -- savagely shaves his horns. Sparks fly every time he goes at the round stumps.,
105、INT. HELLBOY'S DEN - DAY,doc_104_chunk_1,Hellboy whirls around,
140、INT. B.P.R.D. - MAIN HALL AREA - DAY,doc_139_chunk_2,Hellboy calmly steps through the hole in the wall.,
140、INT. B.P.R.D. - MAIN HALL AREA - DAY,doc_139_chunk_2,Hellboy turns to Myers.,
140、INT. B.P.R.D. - MAIN HALL AREA - DAY,doc_139_chunk_2,Hellboy is all alone now.,
157、EXT. BUILDING ROOFTOP - NIGHT,doc_156_chunk_0,"Hellboy snickers, hiding and chewing a cookie.",
128、INT. SUBWAY TRACKS (NEXT TO STATION) - SAME,doc_127_chunk_0,"Hellboy approaches Sammael, whose remains are wreathed in BLACK flame.","Scene: On a platform, with a huge crowd looking on from the end."
128、INT. SUBWAY TRACKS (NEXT TO STATION) - SAME,doc_127_chunk_0,He moves away.,"Scene: On a platform, after Sammael's remains are wreathed in BLACK flame."
126、INT. SUBWAY PLATFORM STATION - DAY,doc_125_chunk_6,Hellboy catches the box with his tail.,
126、INT. SUBWAY PLATFORM STATION - DAY,doc_125_chunk_6,"Using the tongue, he throws Sammael out a glass window.",
126、INT. SUBWAY PLATFORM STATION - DAY,doc_125_chunk_6,"Hellboy is pulled on by Sammael, sliding him toward the jagged glass.",
142、INT. HELLBOY'S DEN - DUSK,doc_141_chunk_2,"Hellboy lifts the piece of paper, which looks like a postage stamp in his stone hand.",
142、INT. HELLBOY'S DEN - DUSK,doc_141_chunk_2,"Hellboy stands up, walks towards her.",
162、INT. B.P.R.D. HALLWAY - NIGHT,doc_161_chunk_0,"Hellboy, face contorted by grief, pushes through.","Broom's office doorway, crowded with agents and Bureau employees."
155、EXT. BUILDING ROOFTOP - NIGHT,doc_154_chunk_0,Hellboy grabs three cookies off the plate and scarfs them down.,
155、EXT. BUILDING ROOFTOP - NIGHT,doc_154_chunk_0,Hellboy seeing the last cookie,
155、EXT. BUILDING ROOFTOP - NIGHT,doc_154_chunk_1,Hellboy slaps his forehead.,
155、EXT. BUILDING ROOFTOP - NIGHT,doc_154_chunk_1,"He looks around, picks up a pebble, hefts it.",
134、INT. ABANDONED SHOWER ROOM (SET) - DAY,doc_133_chunk_0,"Hellboy enters to find Abe, bleeding but alive, leaning against the tile, blue blood all around him.",
134、INT. ABANDONED SHOWER ROOM (SET) - DAY,doc_133_chunk_0,Hellboy tries his walkie-talkie.,
134、INT. ABANDONED SHOWER ROOM (SET) - DAY,doc_133_chunk_0,Hellboy turns on his locator.,
134、INT. ABANDONED SHOWER ROOM (SET) - DAY,doc_133_chunk_0,It sparks. It's damaged and broken.,
167、INT. BROOM'S OFFICE - DUSK,doc_166_chunk_1,He looks her in the eye.,
167、INT. BROOM'S OFFICE - DUSK,doc_166_chunk_1,points at his own face,
180、EXT. OPEN GRAVE - DAY,doc_179_chunk_0,Hellboy raises the broken stone cover and then jumps in.,The group surrounds a grave.
183、EXT. CEMETERY - YEFIMOVICH MAUSOLEUM (LOCATION) - DAY,doc_182_chunk_0,"Hellboy, still carrying the desiccated abomination on his back, walks in.",
137、INT. CENTER OF THE TUNNEL LABYRINTH (SET),doc_136_chunk_0,Hellboy appears at the end of the tunnel.,"Inside a tunnel, after Kroenen plays dead and Clay has fallen."
137、INT. CENTER OF THE TUNNEL LABYRINTH (SET),doc_136_chunk_0,"He glances at Kroenen's body, then quickly checks for a pulse on Clay.","Inside a tunnel, after Kroenen plays dead and Clay has fallen."
137、INT. CENTER OF THE TUNNEL LABYRINTH (SET),doc_136_chunk_0,Hellboy looks demolished.,"Inside a tunnel, after Kroenen plays dead and Clay has fallen."
164、EXT. BPRD BUILDING - DAY,doc_163_chunk_0,Watching like a gargoyle from a distant roof: Hellboy. Rain bounces off his wet overcoat.,"Scene: Outside a funeral site, during the loading of Broom's casket into a hearse."
172、INT. CARGO PLANE - NIGHT,doc_171_chunk_0,Hellboy shows them the medieval illustration of Sammael.,"Inside a plane or facility with a brightly-lit work table, Hellboy and Liz are present as agents work on a crate."
142、INT. HELLBOY'S DEN - DUSK,doc_141_chunk_0,Hellboy's tail scoops up the paper and throws it in a brimming wastebasket.,"Scene: Inside a room with a projector showing DUCK SOUP, Hellboy is at a stainless steel desk."
142、INT. HELLBOY'S DEN - DUSK,doc_141_chunk_0,"He's sitting at a stainless steel desk, deep in concentration, writing with evident difficulty.","Scene: Inside a room with a projector showing DUCK SOUP, Hellboy is working at a desk."
179、EXT. CEMETERY - MAUSOLEUM SECTION (LOCATION) - DAY,doc_178_chunk_0,Hellboy lets me ask for directions.,Later. The group gathers in frustration in an area of baroque funerary monuments.
186、INT. UNDERGROUND - UNDERGROUND INTERSECTION,doc_185_chunk_0,Hellboy deposits the CORPSE atop a pile of coffins.,At the bottom of the staircase where three corridors branch off.
178、EXT. 19TH CENTURY CEMETERY - DAY,doc_177_chunk_0,Hellboy steps out. Takes a moment to adjust his eyes to the light.,"H Century Cemetery (matte shot / composite), as the group enters the cemetery."
152、EXT. BUILDING ROOFTOP - NIGHT,doc_151_chunk_0,Hellboy hauls himself up.,"On a rooftop next to a pigeon coop, after his hands appear over the parapet."
152、EXT. BUILDING ROOFTOP - NIGHT,doc_151_chunk_0,He watches as Liz and Myers sit on the bench.,"On a rooftop next to a pigeon coop, after speaking to a young kid."
126、INT. SUBWAY PLATFORM STATION - DAY,doc_125_chunk_5,"Hellboy scoops up the box, holds it high!!",
126、INT. SUBWAY PLATFORM STATION - DAY,doc_125_chunk_5,"Illuminated by sparks and shorting lamps, Hellboy advances, blood dripping from his forehead and nose.",
126、INT. SUBWAY PLATFORM STATION - DAY,doc_125_chunk_5,"Hellboy starts to reload, but -- Sammael's tongue shoots out.",
126、INT. SUBWAY PLATFORM STATION - DAY,doc_125_chunk_5,Hellboy throws the kitten box in the air and -- traps the tongue with his stone hand --,
172、INT. CARGO PLANE - NIGHT,doc_171_chunk_1,Hellboy interrupts.,
172、INT. CARGO PLANE - NIGHT,doc_171_chunk_1,Hellboy shrugs it off.,
172、INT. CARGO PLANE - NIGHT,doc_171_chunk_1,Hellboy wraps Broom's rosary on his wrist.,
182、EXT. MOSCOW CEMETERY (LOCATION) - DAY,doc_181_chunk_0,"Hellboy climbs out, carrying the CORPSE on his back.",
182、EXT. MOSCOW CEMETERY (LOCATION) - DAY,doc_181_chunk_0,"With an ear-to-ear grin, he approaches the team.",
177、INT. INSIDE THE CARGO BOX - DAY,doc_176_chunk_0,"Hellboy, sitting on the floor, in the dark.",
177、INT. INSIDE THE CARGO BOX - DAY,doc_176_chunk_0,Hellboy bangs his head.,The vehicle hits a series of bumps and lurches to a halt.
149、EXT. ROOFTOP - NIGHT,doc_148_chunk_0,Hellboy lands neatly on the adjacent roof.,
149、EXT. ROOFTOP - NIGHT,doc_148_chunk_0,He looks down at Myers and Liz.,
149、EXT. ROOFTOP - NIGHT,doc_148_chunk_0,"Trying to feel superior, Hellboy chuckles.",
149、EXT. ROOFTOP - NIGHT,doc_148_chunk_0,His smile fades.,
187、INT. UNDERGROUND CORRIDOR AND INTERSECTION - DAY,doc_186_chunk_1,Hellboy ...Polo.,
187、INT. UNDERGROUND CORRIDOR AND INTERSECTION - DAY,doc_186_chunk_1,Hellboy shines his light down the tunnel on the left.,
"188、INT. TUNNEL ""A"" / CHAMBER - DAY",doc_187_chunk_1,Hellboy motions for silence.,
"188、INT. TUNNEL ""A"" / CHAMBER - DAY",doc_187_chunk_1,Hellboy yanks Manning just in time.,
201、INT. ABOVE THE HEXAGONAL TRAP DOOR PIT - DAY,doc_200_chunk_0,Hellboy peers down.,
"188、INT. TUNNEL ""A"" / CHAMBER - DAY",doc_187_chunk_0,"Hellboy and Manning come into a vast chamber: Slavic motifs crown the rugged stone pillars and archways. Water runs down the walls. Across a small stone bridge, light pours from a hexagonal structure. They step onto the bridge.",
126、INT. SUBWAY PLATFORM STATION - DAY,doc_125_chunk_4,"He skids on the tile floor, scraping a jagged line with his stone hand.",
126、INT. SUBWAY PLATFORM STATION - DAY,doc_125_chunk_4,He slides past a group of BYSTANDERS and into a row of backlit subway ads.,
126、INT. SUBWAY PLATFORM STATION - DAY,doc_125_chunk_4,"He lands in a shower of glass and debris on a wooden bench, breaking it in two.",
126、INT. SUBWAY PLATFORM STATION - DAY,doc_125_chunk_4,Hellboy gets up -- his back bristling with glass shards -- and hears a WAIL: a YOUNG GIRL is pointing at A BOX OF KITTENS abandoned on a bench.,
202、INT. BOTTOM OF HEXAGONAL TRAP DOOR PIT - DAY,doc_201_chunk_0,Hellboy tips a massive cogwheel over the edge.,
163、INT. BROOM'S OFFICE - NIGHT,doc_162_chunk_1,the red giant kneels by the body,"From the door, Liz blinks back tears as the red giant kneels by the body: a dog with a lost master."
163、INT. BROOM'S OFFICE - NIGHT,doc_162_chunk_1,I wasn't here. You died alone --,"From the door, Liz blinks back tears as the red giant kneels by the body: a dog with a lost master."
163、INT. BROOM'S OFFICE - NIGHT,doc_162_chunk_0,"With tears in his eyes, a disbelieving Hellboy looks at Liz, then at his dead father.","Scene: Inside a room where Broom's body is found, surrounded by forensics personnel."
163、INT. BROOM'S OFFICE - NIGHT,doc_162_chunk_0,He holds Broom's body close to his chest.,"Scene: Inside a room where Broom's body is found, surrounded by forensics personnel."
"207、INT. TUNNEL ""C"" - UNDERGROUND TUNNEL FLOOR - DAY",doc_206_chunk_0,Hellboy pounds the floor with his rock hand. Furiously.,
161、EXT. BUILDING ROOFTOP - NIGHT,doc_160_chunk_0,Hellboy shakes his head: no,"On a rooftop, in conversation with the pigeon kid."
161、EXT. BUILDING ROOFTOP - NIGHT,doc_160_chunk_0,Hellboy turns and sees --,"On a rooftop, noticing two black B.P.R.D. Sedan cars arriving."
161、EXT. BUILDING ROOFTOP - NIGHT,doc_160_chunk_0,Something's wrong --,"On a rooftop, reacting to the arrival of the B.P.R.D. vehicles."
111、INT. (SET/LOCATION BUILT SUGAR FACTORY) FURNACE ROOM - DAY,doc_110_chunk_1,"Hellboy rises, like a spider whose web has twitched.",
111、INT. (SET/LOCATION BUILT SUGAR FACTORY) FURNACE ROOM - DAY,doc_110_chunk_1,The mechanical hand rattles blindly on the table.,
111、INT. (SET/LOCATION BUILT SUGAR FACTORY) FURNACE ROOM - DAY,doc_110_chunk_1,He opens an ancient leather folder and extracts an engraving depicting Sammael.,
111、INT. (SET/LOCATION BUILT SUGAR FACTORY) FURNACE ROOM - DAY,doc_110_chunk_1,Carefully places it on the table.,
111、INT. (SET/LOCATION BUILT SUGAR FACTORY) FURNACE ROOM - DAY,doc_110_chunk_1,"Then he opens a drawer and, from an envelope, takes two torn pieces of paper.",
111、INT. (SET/LOCATION BUILT SUGAR FACTORY) FURNACE ROOM - DAY,doc_110_chunk_1,He puts them in a pouch in his belt.,
208、EXT. ANTHILL VIEW OF UNDERGROUND TUNNELS AND PITS - DAY,doc_207_chunk_0,Hellboy pummeling,"ANT FARM view of the complex, in the cavern above"
"210、INT. TUNNEL ""B"" - UNDERGROUND TUNNEL CAVERN AREA - DAY",doc_209_chunk_1,"Weakly, Hellboy turns around",
193、INT. STONE CORRIDOR - DAY,doc_192_chunk_0,Hellboy shoots a dirty look at Manning and then looks back into the chamber,
193、INT. STONE CORRIDOR - DAY,doc_192_chunk_0,Hellboy readies his gun and then creeps toward the lab,
189、INT. STONE CORRIDOR - DAY,doc_188_chunk_0,"Hellboy and Manning find themselves in a very narrow, arched stone corridor.",Narrow stone corridor lined with rusty steel blades.
189、INT. STONE CORRIDOR - DAY,doc_188_chunk_0,They cautiously proceed...,Narrow stone corridor lined with rusty steel blades.
197、INT. HEXAGONAL TRAP DOOR PIT - DAY,doc_196_chunk_0,Hellboy has used the rope hanging below him as a lasso.,
197、INT. HEXAGONAL TRAP DOOR PIT - DAY,doc_196_chunk_0,"Hellboy climbs up, hand over hand.",
200、INT. ABOVE THE HEXAGONAL TRAP DOOR PIT - DAY,doc_199_chunk_0,Hellboy climbs out and sits.,
200、INT. ABOVE THE HEXAGONAL TRAP DOOR PIT - DAY,doc_199_chunk_0,Hellboy sees Kroenen's blade embedded in the floor.,
"209、INT. TUNNEL ""B"" - UNDERGROUND TUNNEL CAVERN AREA - DAY",doc_208_chunk_0,Hellboy crashes through the ceiling. He lands on top of it along with a ton or two of stone. The creature is crushed.,
"209、INT. TUNNEL ""B"" - UNDERGROUND TUNNEL CAVERN AREA - DAY",doc_208_chunk_2,Hellboy pulls out his gun and fires a round into the chest of a Sammael.,
199、INT. HEXAGONAL TRAP DOOR PIT - DAY,doc_198_chunk_0,"Hellboy wraps the rope around his stone fist and, with a brutal stone-fist yank, pulls Kroenen into the pit!","Scene: Reaching the top of a structure, during a confrontation with Kroenen."
"205、INT. TUNNEL ""C"" - UNDERGROUND TUNNEL - STEEP SLOPE - DAY",doc_204_chunk_0,"Hellboy labors up a steep slope, using rocks and roots for handholds.",
"205、INT. TUNNEL ""C"" - UNDERGROUND TUNNEL - STEEP SLOPE - DAY",doc_204_chunk_0,"He reaches a dead end and collapses, out of breath.",
"209、INT. TUNNEL ""B"" - UNDERGROUND TUNNEL CAVERN AREA - DAY",doc_208_chunk_1,Hellboy scoops up Myers and deposits him next to Liz.,
"209、INT. TUNNEL ""B"" - UNDERGROUND TUNNEL CAVERN AREA - DAY",doc_208_chunk_1,Hellboy howls.,
"188、INT. TUNNEL ""A"" / CHAMBER - DAY",doc_187_chunk_2,"Hellboy runs, but chunks of stone disintegrate under his feet.","On the bridge, as the pendulum destroys parts of the structure."
"188、INT. TUNNEL ""A"" / CHAMBER - DAY",doc_187_chunk_2,Hellboy rolls under the door -- and makes it into the hexagonal building.,"On the bridge, as the pendulum destroys the final piece of the bridge."
187、INT. UNDERGROUND CORRIDOR AND INTERSECTION - DAY,doc_186_chunk_0,"Hellboy still bangs on it, but to no avail: it's at least six inches thick.",After large spiked metal plates block their way out and demolish the staircase.
187、INT. UNDERGROUND CORRIDOR AND INTERSECTION - DAY,doc_186_chunk_0,"Hellboy (into his walkie-talkie) Okay, someone's expecting us. Turn on your locators -- Anyone sees anything...",After large spiked metal plates block their way out and demolish the staircase.
167、INT. BROOM'S OFFICE - DUSK,doc_166_chunk_0,"Hellboy stands before Broom's desk, pensive, his naked chest bandaged.",
167、INT. BROOM'S OFFICE - DUSK,doc_166_chunk_0,He finds Broom's rosary on top of the book.,
167、INT. BROOM'S OFFICE - DUSK,doc_166_chunk_0,Reads the underlined phrase on the page.,
167、INT. BROOM'S OFFICE - DUSK,doc_166_chunk_0,He turns to her.,
167、INT. BROOM'S OFFICE - DUSK,doc_166_chunk_0,"Hellboy nods, then clears his throat.",
216、INT. CATACOMBS - NIGHT,doc_215_chunk_0,Hellboy watches as the FIRST IMPRINT disappears.,
203、INT. ABOVE THE HEXAGONAL TRAP DOOR PIT - DAY,doc_202_chunk_0,Hellboy kneels down.,
203、INT. ABOVE THE HEXAGONAL TRAP DOOR PIT - DAY,doc_202_chunk_0,Hellboy brings out a cigar and fires up his Zippo.,
203、INT. ABOVE THE HEXAGONAL TRAP DOOR PIT - DAY,doc_202_chunk_0,Hellboy grins.,
194、INT. HEXAGONAL STONE LAB - DAY,doc_193_chunk_0,Hellboy's footsteps elicit soft creaks from the wooden floor.,
194、INT. HEXAGONAL STONE LAB - DAY,doc_193_chunk_0,Hellboy thrusts out his stone fist as a shield.,
194、INT. HEXAGONAL STONE LAB - DAY,doc_193_chunk_0,"Hellboy fends him off with powerful, deliberate blocks.",
211、INT. THE CATACOMBS - NIGHT,doc_210_chunk_2,"Hellboy tenses, rage building. The yoke creaks, but doesn't bend.",
"210、INT. TUNNEL ""B"" - UNDERGROUND TUNNEL CAVERN AREA - DAY",doc_209_chunk_0,Hellboy pushes away the half-cooked remains of two Sammaels.,
"210、INT. TUNNEL ""B"" - UNDERGROUND TUNNEL CAVERN AREA - DAY",doc_209_chunk_0,He stumbles forward.,
194、INT. HEXAGONAL STONE LAB - DAY,doc_193_chunk_1,Hellboy yanks it away and bends it like a twig.,
194、INT. HEXAGONAL STONE LAB - DAY,doc_193_chunk_1,"He punches Kroenen in the face, crumpling the steel mask, smashing its lenses.",
194、INT. HEXAGONAL STONE LAB - DAY,doc_193_chunk_1,BAMMM!!!! another hit.,
"209、INT. TUNNEL ""B"" - UNDERGROUND TUNNEL CAVERN AREA - DAY",doc_208_chunk_5,A staggering Hellboy sees Liz's body shake in a surge of white-hot energy.,
"209、INT. TUNNEL ""B"" - UNDERGROUND TUNNEL CAVERN AREA - DAY",doc_208_chunk_5,Hellboy (weak) Liz...,
221、INT. CATACOMBS - NIGHT,doc_220_chunk_1,Hellboy turns.,
212、INT. CATACOMBS - NIGHT,doc_211_chunk_0,Hellboy's stone arm glows. Ancient symbols of fire burn the stone. Flames momentarily engulf his body.,
220、INT. CATACOMBS - NIGHT,doc_219_chunk_0,"Hellboy puts his hand inside, CLACK!!! Before he can turn it,",
218、INT. CATACOMBS - NIGHT,doc_217_chunk_0,Hellboy thrusts his hand into the SECOND IMPRINT. CLACK! He turns it.,
211、INT. THE CATACOMBS - NIGHT,doc_210_chunk_6,Hellboy struggles for an answer.,
211、INT. THE CATACOMBS - NIGHT,doc_210_chunk_6,Hellboy drops his gaze.,
195、INT. HEXAGONAL TRAP DOOR PIT - DAY,doc_194_chunk_0,Hellboy grabs a rope.,
195、INT. HEXAGONAL TRAP DOOR PIT - DAY,doc_194_chunk_0,"It spins through a copper pulley, but a large knot jerks him to a stop.",
195、INT. HEXAGONAL TRAP DOOR PIT - DAY,doc_194_chunk_0,"Hellboy snatches Manning's hand, but loses his backpack.",
195、INT. HEXAGONAL TRAP DOOR PIT - DAY,doc_194_chunk_0,He looks down.,
123、INT. (LOCATION/BUILT SUGAR FACTORY) FURNACE ROOM - DAY,doc_122_chunk_0,Hellboy stands in Kroenen's quarters.,"Kroenen's quarters, surrounded by gas masks and children's photos."
123、INT. (LOCATION/BUILT SUGAR FACTORY) FURNACE ROOM - DAY,doc_122_chunk_0,He discovers the Sammael engraving.,"Kroenen's quarters, before Sammael's attack."
123、INT. (LOCATION/BUILT SUGAR FACTORY) FURNACE ROOM - DAY,doc_122_chunk_0,Hellboy turns.,"Kroenen's quarters, reacting to Sammael's sudden appearance."
123、INT. (LOCATION/BUILT SUGAR FACTORY) FURNACE ROOM - DAY,doc_122_chunk_0,"Sammael lunges, hurling Hellboy through an open service shaft...","Kroenen's quarters, during confrontation with Sammael."
123、INT. (LOCATION/BUILT SUGAR FACTORY) FURNACE ROOM - DAY,doc_122_chunk_0,"When Sammael leaps, Hellboy throws him over the edge.",During fall from Kroenen's quarters.
123、INT. (LOCATION/BUILT SUGAR FACTORY) FURNACE ROOM - DAY,doc_122_chunk_0,"Sammael, however, grabs Hellboy's tail and pulls him over the side.",During fall from Kroenen's quarters.
226、INT. CATACOMBS - NIGHT,doc_225_chunk_0,"Hellboy stands, covered in goo.",
211、INT. THE CATACOMBS - NIGHT,doc_210_chunk_3,"Hellboy studies the stone sculpture, its three HAND IMPRINTS",
211、INT. THE CATACOMBS - NIGHT,doc_210_chunk_3,"Hellboy stares at his huge right arm, as if for the first time",
225、INT. CATACOMBS - NIGHT,doc_224_chunk_0,"Hellboy lands with a sickening, bone-crunching THUD!!!",
"209、INT. TUNNEL ""B"" - UNDERGROUND TUNNEL CAVERN AREA - DAY",doc_208_chunk_3,Hellboy's torso is covered in blood.,
"209、INT. TUNNEL ""B"" - UNDERGROUND TUNNEL CAVERN AREA - DAY",doc_208_chunk_3,He falls to the ground.,
"209、INT. TUNNEL ""B"" - UNDERGROUND TUNNEL CAVERN AREA - DAY",doc_208_chunk_3,Hellboy is in trouble.,
"209、INT. TUNNEL ""B"" - UNDERGROUND TUNNEL CAVERN AREA - DAY",doc_208_chunk_3,Hellboy screams.,
50、INT./EXT. GARBAGE TRUCK LAB - LIBRARY CROWD - NIGHT,doc_49_chunk_0,Hellboy looks out onto the CROWD.,
221、INT. CATACOMBS - NIGHT,doc_220_chunk_0,Hellboy painfully takes Liz's limp body in his arms.,
221、INT. CATACOMBS - NIGHT,doc_220_chunk_0,"He kisses her forehead, caresses her hair, then walks down the steps.",
220、INT. CATACOMBS - NIGHT,doc_219_chunk_3,"The burning glyphs in Hellboy's stone hand dim down, his features and body resume their usual shape.",
220、INT. CATACOMBS - NIGHT,doc_219_chunk_3,"He breaks Myers' chains, helps him up.",
53、INT. MAIN CORRIDOR / MACHEN LIBRARY (SET) - NIGHT,doc_52_chunk_2,Hellboy selects a clip full of bullets and a speed loader.,
51、EXT. COURTYARD / LOADING DOCK MACHEN LIBRARY - NIGHT,doc_50_chunk_1,Hellboy starts walking.,"The truck stops, and the dumpster loader lowers, revealing Hellboy and Abe."
26、EXT. INSIDE THE CHURCH - BACK TO '44 - NIGHT,doc_25_chunk_0,"Inside the blanket, Hellboy blinks his bright golden eyes and chews candy, his devilish red tail twitching happily.","Scene following BROOM's greeting, inside a covered area."
46、INT. HELLBOY'S DEN - NIGHT,doc_45_chunk_5,Hellboy lets the dumbbell drop.,
46、INT. HELLBOY'S DEN - NIGHT,doc_45_chunk_5,Hellboy I don't want him.,
"56、INT. ""MAGIK EXHIBITION"" HALL - NIGHT",doc_55_chunk_1,Hellboy shoots.,
211、INT. THE CATACOMBS - NIGHT,doc_210_chunk_5,He struggles again.,
211、INT. THE CATACOMBS - NIGHT,doc_210_chunk_5,One of the cuffs snaps.,
211、INT. THE CATACOMBS - NIGHT,doc_210_chunk_5,He swats Ilsa with his free hand.,
211、INT. THE CATACOMBS - NIGHT,doc_210_chunk_5,She stumbles backwards. Now Hellboy fights to free his other hand.,
53、INT. MAIN CORRIDOR / MACHEN LIBRARY (SET) - NIGHT,doc_52_chunk_0,Hellboy opens it and looks over a potpourri of bullets of all colors and shapes.,Scene: They approach an oversize set of brass doors.
220、INT. CATACOMBS - NIGHT,doc_219_chunk_2,"Hellboy grabs his horns with both hands, brutally snaps them off.",
220、INT. CATACOMBS - NIGHT,doc_219_chunk_2,Hellboy stabs Grigory with one of them.,
220、INT. CATACOMBS - NIGHT,doc_219_chunk_2,Hellboy drops the blood-stained horn.,
223、INT. THE CATACOMBS - NIGHT,doc_222_chunk_0,Hellboy -- head smoking -- writhes in the grip of the tentacle.,
223、INT. THE CATACOMBS - NIGHT,doc_222_chunk_0,He tries to grab them.,
223、INT. THE CATACOMBS - NIGHT,doc_222_chunk_0,He cracks the floor wide open.,
53、INT. MAIN CORRIDOR / MACHEN LIBRARY (SET) - NIGHT,doc_52_chunk_3,Hellboy opens the big doors,
53、INT. MAIN CORRIDOR / MACHEN LIBRARY (SET) - NIGHT,doc_52_chunk_3,He steps inside,
46、INT. HELLBOY'S DEN - NIGHT,doc_45_chunk_3,exercising with a 300 lb. Stainless steel DUMBBELL. Crimson biceps like cooked hams. Chomping an unlit CIGAR stub.,"In the shadows, a monumental figure is seen working out."
"54、INT. ""MAGIK EXHIBITION"" HALL - NIGHT",doc_53_chunk_1,"Hellboy reacts to a smell, raises his eyes to discover --A huge pale CREATURE hangs from the ceiling, chewing slowly.",
60、INT. MACHEN LIBRARY - EXHIBIT CORRIDORS - NIGHT,doc_59_chunk_0,The doors bulge and crack under Hellboy's impact.,
