doc_title,chunk_id,text,scene_context
"113、EXT. CORSO FREDERICO II, L'AQUILA- DAY",doc_112_chunk_1,Locanda Grapelli?,"Jack and Clara on street, Jack suggests Locanda Grapelli"
158、EXT. TOWN SQUARE- DAY,doc_157_chunk_1,Forever.,"Clara asks 'Forever?', Jack replies 'Forever.'"
158、EXT. TOWN SQUARE- DAY,doc_157_chunk_1,Unless you have other plans.,"After a pause, Jack asks Clara about other plans."
"28、EXT. CASTEL DEL MONTE, TOWN SQUARE- DAY",doc_27_chunk_3,"No people. Sights and landmarks. For guidebooks, magazines...","With Father Benedetto, discussing guidebooks and magazines."
"28、EXT. CASTEL DEL MONTE, TOWN SQUARE- DAY",doc_27_chunk_3,Actually it's a syndicate. Lots of different publications. Um... Casa editrice.,"With Father Benedetto, explaining his syndicate work."
"28、EXT. CASTEL DEL MONTE, TOWN SQUARE- DAY",doc_27_chunk_3,"You're very kind, but I...","With Father Benedetto, responding to a wine invitation."
51、INT. FATHER BENEDETTO'S KITCHEN- EVENING,doc_50_chunk_7,"What are the snakes for, father?",Speaking with Father Benedetto about snakes
78、EXT. WOODS- DAY,doc_77_chunk_19,Parnassius apollo. It's endangered.,"With Mathilde, Jack identifies the butterfly on her arm as Parnassius apollo and notes it's endangered."
137、EXT. WOODS- DAY,doc_136_chunk_7,"If I had one request, Father, it
would be this. That it's not Clara
who finally pulls the trigger.","Voice-over: Jack addresses his father, requesting that Clara not be the one to pull the trigger."
137、EXT. WOODS- DAY,doc_136_chunk_7,"...by this time tomorrow I'll be
dead.",Voice-over: Jack states he will be dead by tomorrow.
51、INT. FATHER BENEDETTO'S KITCHEN- EVENING,doc_50_chunk_4,Sinful.,"With Father Benedetto, discussing career and desires."
51、INT. FATHER BENEDETTO'S KITCHEN- EVENING,doc_50_chunk_4,Have you ever wanted to be anything other than a priest?,"With Father Benedetto, discussing career and desires."
51、INT. FATHER BENEDETTO'S KITCHEN- EVENING,doc_50_chunk_4,Photographer?,"With Father Benedetto, discussing career and desires."
51、INT. FATHER BENEDETTO'S KITCHEN- EVENING,doc_50_chunk_4,I do what I'm good at.,"With Father Benedetto, discussing career and desires."
"64、INT. BROTHEL, VIA LAMPEDUSA- NIGHT",doc_63_chunk_0,E Clara qui?,"Living room, speaking with Second Girl about Clara"
"64、INT. BROTHEL, VIA LAMPEDUSA- NIGHT",doc_63_chunk_0,Forse un altro tempo.,"Living room, declining a drink from Second Girl"
"45、INT. CASTELVECCHIO, POST OFFICE- DAY",doc_44_chunk_1,Clarke.,"Post office, Jack responds to Postmaster's question about his name."
"45、INT. CASTELVECCHIO, POST OFFICE- DAY",doc_44_chunk_1,Clarke. Una pacchetto.,"Post office, Jack corrects Postmaster's mispronunciation and requests a package."
78、EXT. WOODS- DAY,doc_77_chunk_20,It serves its purpose.,Speaking with Mathilde about his visits to the location.
78、EXT. WOODS- DAY,doc_77_chunk_20,No.,Speaking with Mathilde about bringing a woman to the location.
88、INT. CHURCH- DAY,doc_87_chunk_1,Here?,"Church, speaking with Father Benedetto about a man who asked questions about Jack."
88、INT. CHURCH- DAY,doc_87_chunk_1,What did he want?,"Church, speaking with Father Benedetto about a man who asked questions about Jack."
88、INT. CHURCH- DAY,doc_87_chunk_1,Switzerland?,"Church, speaking with Father Benedetto about a man who asked questions about Jack."
88、INT. CHURCH- DAY,doc_87_chunk_1,And you told him?,"Church, speaking with Father Benedetto about a man who asked questions about Jack."
121、EXT. COFFEE BAR- NIGHT,doc_120_chunk_1,How is it?,"Clara eating ice cream, Jack asks about taste"
121、EXT. COFFEE BAR- NIGHT,doc_120_chunk_1,Bitchin'?,Jack responds to Clara's slang
121、EXT. COFFEE BAR- NIGHT,doc_120_chunk_1,No thanks.,"Clara offers ice cream, Jack declines"
121、EXT. COFFEE BAR- NIGHT,doc_120_chunk_1,I will agree. .,"After eating the ice cream, Jack agrees with Clara"
121、EXT. COFFEE BAR- NIGHT,doc_120_chunk_1,It's bitchin'.,Jack corrects Clara's slang usage
121、EXT. COFFEE BAR- NIGHT,doc_120_chunk_1,Sure. Bastardo. Imbecile.,Jack answers Clara's question about Italian swear words
121、EXT. COFFEE BAR- NIGHT,doc_120_chunk_4,Give it away.,Clara and Jack discuss a gift; Jack tells her to give it away.
"39、EXT. CASTELVECCHIO, CAFE- DAY",doc_38_chunk_3,Una gelata alla fragola. Per favore.,Cafe: Jack orders a strawberry ice cream.
"39、EXT. CASTELVECCHIO, CAFE- DAY",doc_38_chunk_3,Edward.,Cafe: Jack introduces himself as Edward to Mathilde.
"39、EXT. CASTELVECCHIO, CAFE- DAY",doc_38_chunk_3,What car did they give you?,Cafe: Jack asks Mathilde about the car she was given.
118、EXT. LOCANDA GRAPELLI- NIGHT,doc_117_chunk_1,I wasn't sure you meant me to.,"With Clara, discussing whether he was expected."
4、EXT. LAKESIDE- MORNING,doc_3_chunk_6,A hunter.,"In the woods, Jack identifies the man as a hunter to Ingrid."
4、EXT. LAKESIDE- MORNING,doc_3_chunk_6,Go for help. Call the police.,"In the woods, Jack instructs Ingrid to get help and call the police."
78、EXT. WOODS- DAY,doc_77_chunk_15,You'll upset the balance.,With Mathilde: discussing weapon modifications and a briefcase.
78、EXT. WOODS- DAY,doc_77_chunk_15,Then I'm happy to oblige.,With Mathilde: discussing weapon modifications and a briefcase.
78、EXT. WOODS- DAY,doc_77_chunk_15,A briefcase. Samsonite. Standard pattern in black with combination locks. Is there a number you'd prefer?,With Mathilde: discussing weapon modifications and a briefcase.
78、EXT. WOODS- DAY,doc_77_chunk_15,Eight-two-one.,With Mathilde: discussing weapon modifications and a briefcase.
