id,scene,question,answer,evidence,qa_type
20,12、日.外.青石岭,"在[12、日.外.青石岭]中, 老二和老三的动作状态如何？",动作协调，熟练酒脱,老二老三紧随其后，动作协调，熟练酒脱,character states
21,36、日.外.鹅城街道,张牧之在面对武举人时表现出怎样的态度变化？,张牧之最初以嘲讽和戏谑的态度出现，鼓掌并调侃武举人和孙守义的打斗，随后在与武举人对视时模仿其神情，表现出不屑，最后转为从容自信地宣布升党。,张牧之先鼓掌嘲笑打斗场面，接着模仿武举人从墨镜上方投去不屑一瞥，对视后从容宣布升党。,character states
22,37、日.内.县衙大党 | 39、夜.内.黄家二厅,在被张牧之用枪逼迫下跪后，武举人的心理状态如何表现？,武举人表现出屈辱和顺从的心理状态，他在枪口逼视下跪地磕头，接受惩罚。,在枪口的逼视下，武举人跪倒在地，开始磕头，显示出被迫屈服的状态。,character states
23,29、日.外.忽城门口 | 31、日.外.县衙门口,在张牧之拍老汤肩膀时，他的面部表情反映了怎样的心理状态？,张牧之的面部表情显示出他对老汤的赞许和认可。,张牧之拍老汤肩背时脸上带着赞许的神情。,character states
24,28、日.外.青石岭旷野 ( 天际线一般的外景 ) | 50、日.内.县衙里屋 | 47、日.外.碑城城墙,张牧之为什么要求手下先动脑再动手，并强调忍耐的重要性？,因为张牧之希望改变山匪的习气，为将来做县长、州长做准备，而当县长最要紧的是忍。,张牧之提到要改掉山匪习气，将来做县长、州长，老汤回答当县长最要紧的是忍，张牧之对此点头认可。,causal/relational queries
25,29、日.外.忽城门口,在匠城城门前，花姐通过什么动作结束了鼓阵并完成了迎接仪式的准备？,花姐通过猛然收手使鼓声戛然而止，随后翩然归队，完成了迎接仪式的准备。,花姐收手导致鼓声停止，接着她归队，老者们开始迎接县长。,character states
26,28、日.外.青石岭旷野 ( 天际线一般的外景 ) | 50、日.内.县衙里屋 | 47、日.外.碑城城墙,张牧之在为小六子复仇前，对县长夫人表达了怎样的家庭角色安排？,张牧之告诉县长夫人，从今以后她就是小六子的母亲，并希望事成之后她能随他们回山里生活。,张牧之对县长夫人说，她从此是小六子的母亲，事情办完后希望她一起回山里生活。,character states
27,8、日.外.青石崔 | 31、日.外.县衙门口 | 50、日.内.县衙里屋 | 47、日.外.碑城城墙,张牧之在决定为六子复仇后，采取了哪些具体行动来组织兄弟们出发？,张牧之吹响口哨召集兄弟，下令换上黄家的衣服，并分发武器，宣布要去干掉黄四郎为六子报仇，最后带领众人准备出发。,张牧之吹响口哨让兄弟赶来，下令换装、分枪，并宣布复仇目标，众人应命后离去。,causal/relational queries
28,37、日.内.县衙大党 | 39、夜.内.黄家二厅,在张牧之逼迫下，武举人磕头时的状态如何？,武举人在张牧之的枪口逼视下跪地磕头，处于被迫服从和恐惧的状态。,张牧之拿起枪走向武举人，众兄弟随即松手放开他。在枪口的逼视下，武举人跪倒在地，开始磕头。,character states
29,28、日.外.青石岭旷野 ( 天际线一般的外景 ) | 50、日.内.县衙里屋,张牧之在安排小六子向县长夫人行礼后，表达了怎样的家庭角色重构意图？,张牧之意图重组家庭身份，让县长夫人成为小六子的母亲，同时让小六子成为她的儿子，进而希望她将来随他们一起回山里生活。,张牧之解释小六子是他兄弟的儿子，由他照看，请夫人也做孩子的母亲，并希望事了后她不要嫁人；之后又表示从今以后她就是小六子的母亲，希望她随他们回山里生活。,character states
30,46、日.内.黄家三厅 | 48、日.内.黄家三厅 | 50、日.内.县衙里屋,黄四郎在得知武举人因挨板子屁股疼无法前来后，对他做出了什么安排？,黄四郎让武举人去修脚。,黄四郎听罢胡万关于武举人屁股疼不便前来的汇报后，淡淡地说让他去修修脚。,character states
31,27、日.外.青石岭河边 | 28、日.外.青石岭旷野 ( 天际线一般的外景 ) | 50、日.内.县衙里屋 | 47、日.外.碑城城墙,在张牧之逼问县太仓时，县太仓因何表现出惊恐的情绪？,县太仓因张牧之将上弦的闹钟放在他面前，并威胁在闹钟响起前不说出藏钱地点就要他的命，因而表现出惊恐的情绪。,张牧之上弦闹钟放在县太仓面前，警告他在闹钟响前说出藏钱地点，否则要他的命，县太仓惊恐望着闹钟。,character states
32,48、日.内.黄家三厅 | 50、日.内.县衙里屋,黄四郎在否决胡干的建议后，对三张纸牌中的‘斩首’表现出怎样的态度？,黄四郎明确否定了‘斩首’这一选项，认为它不正确，并选择了‘请客’作为应对方式。,黄四郎在胡干提出‘斩’后立即摆手说‘不对——六’，并拿起‘请客’牌表示选择。,character states
33,31、日.外.县衙门口 | 10、日.外.青石崔 | 15、日.外.青石崔,在张牧之戴上面具之后，他紧接着下达了什么命令？,他命令老二和老三跟他一起追击，其他人去把失控的白马抓回来。,张牧之戴上面具后朝众人高声喊话，指示老二老三跟随他，其余人负责抓回白马。,temporal references
34,37、日.内.县衙大党 | 39、夜.内.黄家二厅,张牧之逼迫武举人下跪时，武举人最初表现出怎样的态度？,武举人最初站在原地不动，嘴角带着轻蔑的笑，表现出不屑和抗拒。,武举人站在原地不动，嘴角带着轻蔑的笑，说自己是皇上钦点的武举人，官职比张牧之大，该跪的是对方。,character states
35,34、日.外.商家楼顶 | 46、日.内.黄家三厅 | 48、日.内.黄家三厅,黄四郎在得知张及子的威胁后，对胡于主张的斩首建议表现出怎样的态度变化？,黄四郎最初对张及子的目的心存疑虑，但在听取胡于主张直接斩首后，最终选择否决该建议，转而决定请客。,黄四郎起初怀疑张及子的意图，但未采纳胡于主张除掉张及子的建议，而是从三张纸牌中选择‘请客’作为应对。,character states
