doc_title,chunk_id,fact,scene_context
64、INT. GRANT FAMILY ROOM - NIGHT,doc_63_chunk_1,A tubule protrudes from the spore on Grant's chest and physically interacts with Starla.,
55、INT. OLD BARN - NIGHT,doc_54_chunk_0,Grant enters the dark room where Brenda is held captive.,
55、INT. OLD BARN - NIGHT,doc_54_chunk_0,Grant removes the gag from Brenda's mouth.,
55、INT. OLD BARN - NIGHT,doc_54_chunk_0,Grant provides food to Brenda.,
64、INT. GRANT FAMILY ROOM - NIGHT,doc_63_chunk_4,Grant is injured by gunfire during an encounter with the police.,
64、INT. GRANT FAMILY ROOM - NIGHT,doc_63_chunk_4,Grant separates from Starla after being shot.,
64、INT. GRANT FAMILY ROOM - NIGHT,doc_63_chunk_4,Grant escapes the scene by exiting through the back door.,
25、INT. GRANT KITCHEN - MOMENTS LATER,doc_24_chunk_1,Grant constructs a tower of meat by assembling multiple layers of cold cuts on a sandwich and then removing the bread and cheese.,
25、INT. GRANT KITCHEN - MOMENTS LATER,doc_24_chunk_1,Grant decides to keep only the meat after evaluating the composition of the sandwich and removing other ingredients.,
25、INT. GRANT KITCHEN - MOMENTS LATER,doc_24_chunk_1,Grant carries away the pile of meat after completing its assembly and evaluation.,
51、INT. GRANT BEDROOM - MOMENTS LATER,doc_50_chunk_0,Grant has been physically transformed with small pustules all over his face.,"Dark room scene: Starla discovers Grant, who shows visible signs of transformation including pustules on his face."
51、INT. GRANT BEDROOM - MOMENTS LATER,doc_50_chunk_0,Grant received a prescription from Dr. Carl.,Dark room scene: Grant states that Dr. Carl visited and provided a prescription following a reaction.
84、EXT. STRUTEMYER RANCH - NIGHT,doc_83_chunk_5,Grant is struck by gunfire from the posse.,Scene in which the posse opens fire on Grant after he topples over.
84、EXT. STRUTEMYER RANCH - NIGHT,doc_83_chunk_5,Grant releases his hold on the cow as a result of being injured.,Scene in which Grant is shot and begins to retreat.
84、EXT. STRUTEMYER RANCH - NIGHT,doc_83_chunk_5,Grant retreats into the forest after being injured.,Scene in which Grant slithers away from the posse toward the woods.
173、EXT. GRANT HOME - NIGHT,doc_172_chunk_0,"Grant is shot by Bill with a .38 firearm, resulting in shattered glass and multiple impacts.",Scene: Bill shoots through the window of Grant's house as Grant is descending the stairs.
173、EXT. GRANT HOME - NIGHT,doc_172_chunk_0,Grant uses the eyes of the diseased townsfolk to see Bill after being shot.,"Scene: After being shot, Grant gains visual perception of Bill through the townsfolk."
173、EXT. GRANT HOME - NIGHT,doc_172_chunk_0,Grant kills Bill by wrapping his tentacle around Bill's neck and lifting him.,"Scene: After being shot, Grant uses his tentacle to strangle and raise Bill off the ground."
22、INT. GRANT BEDROOM - MORNING,doc_21_chunk_1,Grant and Starla are married.,"The dialogue references their wedding day, and Grant refers to a shared past event involving their marriage."
22、INT. GRANT BEDROOM - MORNING,doc_21_chunk_1,Grant apologizes for his behavior the previous night.,Grant explicitly expresses regret for his actions during the prior night.
22、INT. GRANT BEDROOM - MORNING,doc_21_chunk_1,Grant declares his intention to change his behavior.,"Grant states he is 'turning over a new Goddamn leaf,' indicating a clear commitment to personal change."
22、INT. GRANT BEDROOM - MORNING,doc_21_chunk_1,Grant expresses love for Starla.,"Grant verbally declares 'I love you, sugarplum' to Starla in an emotional moment."
88、EXT. FOREST CLEARING - NIGHT,doc_87_chunk_2,Grant is injured from a shotgun wound.,"Scene following the boulder: Blood from a shotgun wound is dripping into the creek, and Grant is shown pulling himself up with visible injury."
88、EXT. FOREST CLEARING - NIGHT,doc_87_chunk_2,Grant attacks Bill with a tentacle.,"Scene following the boulder: Grant swings a tentacle down toward Bill, causing him to fall back."
88、EXT. FOREST CLEARING - NIGHT,doc_87_chunk_2,Grant successfully evades Bill's shotgun blast.,"Scene following the boulder: After Bill fires, Grant is already moving back into the brush, avoiding further injury."
