doc_title,chunk_id,text,scene_context
17、INT. DIRECTOR'S ROOM,doc_16_chunk_6,"Well, then, we must give the wrong kind of shows.","Scene 363: Meeting with directors and Douglas, discussing opera business losses."
17、INT. DIRECTOR'S ROOM,doc_16_chunk_6,"I guess it is. But I personally wouldn't care to be head of a business that kept losing money. That wouldn't be common sense. Incidentally, where is the $180, coming from?","Scene 363: Meeting with directors and Douglas, discussing opera business losses and funding."
17、INT. DIRECTOR'S ROOM,doc_16_chunk_3,Wait a minute. What does the Chairman do?,"Scene featuring Longfellow interrupting; he is speaking to Douglas and others during a meeting, asking about the Chairman's role."
17、INT. DIRECTOR'S ROOM,doc_16_chunk_3,"That's what I thought. If you don't mind, I'm rather interested in the Treasurer's report. I'd like to hear it.","Scene featuring Longfellow during a meeting; he is addressing the group, expressing interest in the Treasurer's report after clarifying the Chairman's role."
19、EXT. CORRIDOR,doc_18_chunk_1,Why yes. Isn't that all right?,
19、EXT. CORRIDOR,doc_18_chunk_1,Who are you?,
19、EXT. CORRIDOR,doc_18_chunk_1,"Oh, yeah.",
19、EXT. CORRIDOR,doc_18_chunk_1,That's very nice of Mr. Cobb - but I don't want anybody sticking to my tail no matter what.,
2、INT. LONGFELLOW'S LIVING ROOM,doc_1_chunk_7,"Cedar, Cedar, Cedar and Budington.",
2、INT. LONGFELLOW'S LIVING ROOM,doc_1_chunk_7,"Budington must feel like an awful stranger, hmm?",
22、EXT. FRONT OF HOUSE,doc_21_chunk_1,You fainted.,Scene: Longfellow finds Babe Bennett apparently in a faint; he speaks to her as he lifts her head.
2、INT. LONGFELLOW'S LIVING ROOM,doc_1_chunk_10,Yes.,
2、INT. LONGFELLOW'S LIVING ROOM,doc_1_chunk_10,"Why, no.",
2、INT. LONGFELLOW'S LIVING ROOM,doc_1_chunk_10,"Not much. He's an uncle of mine, I think.",
18、INT. LONGFELLOW'S BEDROOM,doc_17_chunk_9,"You're not my attorney yet, Mr. Cedar. Not till I find out what's on your mind. Suppose you get the books straightened out quick so I can have a look at them.","Scene: Office setting, Longfellow Deeds speaks with Mr. Cedar about legal matters and reviewing financial books."
18、INT. LONGFELLOW'S BEDROOM,doc_17_chunk_9,Even his hands are oily.,"Scene: Office setting, after Mr. Cedar exits; Longfellow Deeds comments on Cedar's demeanor."
18、INT. LONGFELLOW'S BEDROOM,doc_17_chunk_7,Will you show Mr. Hallor to the front door?,"Scene at a door; Longfellow speaks to a butler, instructing him to escort Mr. Hallor out."
18、INT. LONGFELLOW'S BEDROOM,doc_17_chunk_7,"And listen, there isn't any wife - there aren't any letters - and I think you're a crook. So you better watch your step.","Scene at a door; Longfellow confronts Mr. Hallor directly, accusing him of being a crook."
17、INT. DIRECTOR'S ROOM,doc_16_chunk_7,Me?!,Scene with directors; Longfellow reacts to an unexpected expectation placed on him.
17、INT. DIRECTOR'S ROOM,doc_16_chunk_7,"Excuse me, gentlemen, there's nothing natural about that.",Scene with directors; Longfellow objects to being assumed the source of something.
17、INT. DIRECTOR'S ROOM,doc_16_chunk_7,"Hey, a fire engine!",Longfellow notices a fire engine approaching; speaks after hearing a siren.
17、INT. DIRECTOR'S ROOM,doc_16_chunk_7,,
18、INT. LONGFELLOW'S BEDROOM,doc_17_chunk_1,What - tails?,"Scene: Longfellow's residence, Walter presents a formal suit; Longfellow reacts with surprise and confusion."
18、INT. LONGFELLOW'S BEDROOM,doc_17_chunk_1,"Why, that's a monkey suit! Do you want people to laugh at me? I never wore one of those things in my life.","Scene: Longfellow's residence, Walter presents a formal suit; Longfellow expresses disdain for formal wear."
18、INT. LONGFELLOW'S BEDROOM,doc_17_chunk_1,Goodbye.,"Scene: Longfellow's residence, Longfellow bids farewell to the tailor."
2、INT. LONGFELLOW'S LIVING ROOM,doc_1_chunk_14,"Oh, yes, I heard you all right. $20,000,000. That's quite a lot, isn't it?","Scene 344: In a room with Cobb and Cedar, Longfellow responds to the news of inheriting the Semple fortune."
14、INT. LONGFELLOW'S BEDROOM,doc_13_chunk_6,"He was the last baby my father delivered,
Arthur was.",
14、INT. LONGFELLOW'S BEDROOM,doc_13_chunk_6,Huh?,
14、INT. LONGFELLOW'S BEDROOM,doc_13_chunk_6,"Oh, yes. Yes, I will.",Discussion with Cedar about the Power of Attorney.
14、INT. LONGFELLOW'S BEDROOM,doc_13_chunk_6,"I'll give it a lot of thought. There
was a fellow named Winslow here a little
while ago, wanted to handle my affairs
for nothing too. It puzzles me why these","Scene with Cedar and Cobb present, discussing handling of affairs and Power of Attorney."
24、INT. TULLIO'S,doc_23_chunk_8,"Well, I don't know. I",
17、INT. DIRECTOR'S ROOM,doc_16_chunk_9,Why not?,
17、INT. DIRECTOR'S ROOM,doc_16_chunk_9,"Well, maybe it isn't to you, but it certainly is a business to me, if I have to make up a loss of $180,000. If it's losing that much money, there must be something wrong. Maybe you charge too much. Maybe you're selling bad merchandise. Maybe lots of things. I don't know. You see, I expect to do a lot of good with that money. And I can't afford to put it into anything that I don't look into. That's my decision for the time being, gentlemen. Goodbye, and thank you for making me Chairman.",
22、EXT. FRONT OF HOUSE,doc_21_chunk_3,"Hey, taxi!","Scene 372: On a street, Longfellow calls for a taxi after seeing a woman fall against an iron fence; he is alone in the shot but reacting to the woman's distress."
18、INT. LONGFELLOW'S BEDROOM,doc_17_chunk_5,"That's right. Don't you go to his office. There's only one place you're going, and that's out the door.","Scene: Office setting, Longfellow Deeds speaks to Hallor, preventing him from discussing a settlement with Cedar."
18、INT. LONGFELLOW'S BEDROOM,doc_17_chunk_5,"Oh no, I'm not. I don't like your face. Besides, there's something fishy about a person who would settle for a million dollars when they can get seven million. I'm surprised that Mr. Cedar, who's","Scene: Office setting, Longfellow Deeds continues speaking to Hallor, expressing distrust about the settlement offer."
25、INT. FOYER OF TULLIO'S,doc_24_chunk_5,That ought to be fun.,
22、EXT. FRONT OF HOUSE,doc_21_chunk_2,Can I help you?,Scene: Longfellow attempts to assist Babe at his house.
22、EXT. FRONT OF HOUSE,doc_21_chunk_2,"Look, this is my house. I'd like to",Scene: Longfellow attempts to assist Babe at his house.
14、INT. LONGFELLOW'S BEDROOM,doc_13_chunk_13,"Oh, I don't want to keep them waiting any longer. They're important people.","Scene 359: Longfellow Deeds speaks to Hallor and Cobb, expressing concern about keeping important people waiting."
14、INT. LONGFELLOW'S BEDROOM,doc_13_chunk_13,"I wish you'd go along with me, Cobb. They're all strangers to me.","Scene 359: Longfellow Deeds speaks to Cobb, asking him to accompany him because he feels uncomfortable around strangers."
14、INT. LONGFELLOW'S BEDROOM,doc_13_chunk_13,"You'll excuse me, won't you? I'll be right back.",Scene 359: Longfellow Deeds speaks to Hallor as he prepares to leave with Cobb.
25、INT. FOYER OF TULLIO'S,doc_24_chunk_1,That's all right. I got it off my chest.,
25、INT. FOYER OF TULLIO'S,doc_24_chunk_3,I'd kind of like to see Grant's Tomb - and the Statue of Liberty.,
24、INT. TULLIO'S,doc_23_chunk_3,"Oh, the poet? Where?","Scene 374: In a restaurant, Longfellow speaks with a waiter who informs him that Brookfield has arrived."
24、INT. TULLIO'S,doc_23_chunk_0,Feel better now?,Corner table surrounded by ferns; Longfellow speaks to Babe while she is eating.
24、INT. TULLIO'S,doc_23_chunk_0,Tell me more about yourself.,Corner table surrounded by ferns; Longfellow speaks to Babe during their conversation.
18、INT. LONGFELLOW'S BEDROOM,doc_17_chunk_4,Imagine that - holding the ends of my pants!,
18、INT. LONGFELLOW'S BEDROOM,doc_17_chunk_4,"And don't ever get down on your knees again, understand?",Scene involving Walter and Longfellow Deeds; Longfellow instructs Walter not to kneel.
18、INT. LONGFELLOW'S BEDROOM,doc_17_chunk_4,Excuse me. What did you say?,Scene involving Hallor and Longfellow Deeds; Longfellow asks Hallor to repeat himself.
18、INT. LONGFELLOW'S BEDROOM,doc_17_chunk_4,"One-third? That's about $7,000,000 isn't it?",Scene involving Hallor and Longfellow Deeds; discussing the portion of the estate entitled to Mrs. Semple.
24、INT. TULLIO'S,doc_23_chunk_4,"Look - there's Brookfield, the poet.","Scene: At a restaurant table, Longfellow speaks to Babe, pointing out Brookfield; the topic is recognizing a famous poet."
18、INT. LONGFELLOW'S BEDROOM,doc_17_chunk_0,"Sorry to keep you waiting so long. Those
opera people are funny. They wanted
me to put up $180,000.","Scene: As Longfellow enters, Hallor and Cedar rise. Longfellow speaks to Hallor and Cedar about opera people requesting $180,000."
18、INT. LONGFELLOW'S BEDROOM,doc_17_chunk_0,"Why, I turned them down, naturally.","Scene: As Longfellow enters, Hallor and Cedar rise. Longfellow responds to Hallor's question about the opera funding."
18、INT. LONGFELLOW'S BEDROOM,doc_17_chunk_0,"Oh - we'll have to do something about
the common wife.","Scene: As Longfellow enters, Hallor and Cedar rise. Longfellow responds to Hallor's question about his client."
24、INT. TULLIO'S,doc_23_chunk_1,"You were a lady in distress, weren't you?",Scene with Babe and a violinist; Longfellow speaks to Babe after the musician finishes playing.
24、INT. TULLIO'S,doc_23_chunk_1,Waiter! Has anybody come in yet?,Scene where a waiter is removing dishes; Longfellow speaks to the waiter.
2、INT. LONGFELLOW'S LIVING ROOM,doc_1_chunk_6,Who are they?,Scene 342: Longfellow Deeds is with Mrs. Meredith and encounters visitors; he asks about their identity.
2、INT. LONGFELLOW'S LIVING ROOM,doc_1_chunk_6,Yes.,"Scene 342: Longfellow Deeds responds to John Cedar, who has addressed him formally."
2、INT. LONGFELLOW'S LIVING ROOM,doc_1_chunk_6,How do you do.,Scene 342: Longfellow Deeds greets John Cedar while shaking hands.
25、INT. FOYER OF TULLIO'S,doc_24_chunk_2,"Thanks, but Miss Dawson and I are going out to see the sights.","Scene: In a room with Morrow, Longfellow declines an offer, mentioning plans to go out with Miss Dawson."
14、INT. LONGFELLOW'S BEDROOM,doc_13_chunk_8,Why not? Who is he?,"Scene: Inside a house or office, Longfellow Deeds questions Cedar about a visitor named Hallor."
14、INT. LONGFELLOW'S BEDROOM,doc_13_chunk_8,"Well, if he has a claim, we'd better see him.","Scene: Inside a house or office, Longfellow Deeds responds to Cedar's instruction to deny entry to a lawyer, advocating to hear the claim."
14、INT. LONGFELLOW'S BEDROOM,doc_13_chunk_8,Send him in.,"Scene: Inside a house or office, Longfellow Deeds instructs the butler to allow the lawyer entry."
14、INT. LONGFELLOW'S BEDROOM,doc_13_chunk_8,How can he make any trouble for me? I haven't done anything.,"Scene: Inside a house or office, Longfellow Deeds expresses confusion to Cedar about how a lawyer could cause him trouble."
25、INT. FOYER OF TULLIO'S,doc_24_chunk_6,"I guess if we go with him, we'll see things, huh?",Scene: Closeup of Babe and Longfellow; Longfellow speaks to Babe about going with someone and experiencing new things.
24、INT. TULLIO'S,doc_23_chunk_11,What? A tuba?,Group scene where Brookfield asks Longfellow Deeds for a postcard with one of his poems; Longfellow initially responds with a joking remark.
24、INT. TULLIO'S,doc_23_chunk_11,No.,Group scene where Brookfield asks Longfellow Deeds for a postcard with one of his poems; Longfellow responds seriously after realizing he is being kidded.
27、INT. LONGFELLOW'S BEDROOM,doc_26_chunk_11,Sometimes it's the only solution.,
27、INT. LONGFELLOW'S BEDROOM,doc_26_chunk_11,"If they're going to poke fun at me, I'm going to",
2、INT. LONGFELLOW'S LIVING ROOM,doc_1_chunk_13,Of course they're going to stay.,"Group shot; Longfellow responds to Mrs. Meredith's question about lunch, indicating the guests will stay."
2、INT. LONGFELLOW'S LIVING ROOM,doc_1_chunk_13,"She's got some fresh orange layer cake. You know, with the thick stuff on the top?","Longfellow speaks to the gentlemen, describing the dessert to encourage them to stay for lunch."
2、INT. LONGFELLOW'S LIVING ROOM,doc_1_chunk_13,"Sure, they don't want to go to the hotel.","Longfellow speaks to Mrs. Meredith, confirming the guests' preference to stay rather than go to the hotel."
24、INT. TULLIO'S,doc_23_chunk_14,I guess I get the idea. I guess I know why I was invited here. To make fun of me.,"Scene 378: Longfellow speaks to a group, expressing hurt feelings about being mocked."
24、INT. TULLIO'S,doc_23_chunk_14,"Yeah, what if I am? What about it?","Scene 378: Longfellow responds to Henaberry, who has called him temperamental."
2、INT. LONGFELLOW'S LIVING ROOM,doc_1_chunk_9,New mouthpiece. Been waiting two weeks for this. Kids keep swiping them all the time. They use 'em for bean shooters.,
2、INT. LONGFELLOW'S LIVING ROOM,doc_1_chunk_9,(he blows a note),
2、INT. LONGFELLOW'S LIVING ROOM,doc_1_chunk_9,What can I do for you gentlemen?,Scene ?: Longfellow speaks to Cedar and another man upon their arrival at his home.
2、INT. LONGFELLOW'S LIVING ROOM,doc_1_chunk_9,All right.,Scene ?: Longfellow responds to Cedar's request to ask questions.
27、INT. LONGFELLOW'S BEDROOM,doc_26_chunk_8,Arthur wants to quit!,"MEDIUM SHOT: Longfellow speaks to Cobb upon receiving a telegram, expressing concern about Arthur wanting to quit."
3、INT. AN ALCOVE,doc_2_chunk_4,Now you keep out of this!,
24、INT. TULLIO'S,doc_23_chunk_16,"I guess maybe it is comical to write poems for postcards, but a lot of people think they're good. Anyway, it's the best I can do. So if you'll excuse me, we'll be leaving. I guess I found out that all famous people - aren't big people . . . .","Med. shot at a table; Longfellow speaks to a group of people, including Babe and Morrow, after feeling ridiculed; topic involves his poetry and disillusionment with fame."
27、INT. LONGFELLOW'S BEDROOM,doc_26_chunk_3,What do you mean? I remember everything! Hand me my pants - I wrote her phone number on a piece of paper.,"Scene: Inside Longfellow's home, speaking with Walter about the previous night's events."
24、INT. TULLIO'S,doc_23_chunk_17,"There's just one thing more. If it weren't for Miss Dawson being here with me, I'd probably bump your heads together.","Scene: In a truck, Longfellow speaks to Babe and another person, expressing frustration but holding back due to Miss Dawson's presence."
24、INT. TULLIO'S,doc_23_chunk_17,Then I guess maybe I will.,"Scene: In a truck, Longfellow responds to Babe after she says she doesn't mind, implying he might follow through on bumping their heads together."
3、INT. AN ALCOVE,doc_2_chunk_0,Buffer?,"Scene: During lunch with three men, Longfellow questions the term 'buffer' when it is used to describe Cobb's role for his uncle."
27、INT. LONGFELLOW'S BEDROOM,doc_26_chunk_0,"You're Walter, aren't you?","Scene: In a bedroom, Longfellow speaks to Walter while still in bed, confirming his identity."
27、INT. LONGFELLOW'S BEDROOM,doc_26_chunk_0,I just wanted to make sure.,"Scene: In a bedroom, Longfellow speaks to Walter while still in bed, confirming his identity."
3、INT. AN ALCOVE,doc_2_chunk_3,Who - me? No.,
3、INT. AN ALCOVE,doc_2_chunk_3,Don't pay any attention to her.,
34、INT. THE TAXI,doc_33_chunk_2,Excuse me!,
27、INT. LONGFELLOW'S BEDROOM,doc_26_chunk_6,"Listen, Walter, if a man named Morrow calls up, tell him I'm not in. He may be a great author, but I think he's crazy. The man's crazy, Walter.","Scene: In a bedroom, Longfellow speaks to Walter about a phone call from a man named Morrow."
27、INT. LONGFELLOW'S BEDROOM,doc_26_chunk_4,I did what!,
27、INT. LONGFELLOW'S BEDROOM,doc_26_chunk_4,"Oh, don't be silly, Walter. I couldn't walk around in the streets without any clothes. I'd be arrested.",
27、INT. LONGFELLOW'S BEDROOM,doc_26_chunk_4,What two policemen?,
27、INT. LONGFELLOW'S BEDROOM,doc_26_chunk_12,"But what about this ""Cinderella Man""?","Scene: In a room, Longfellow Deeds is speaking with Cobb about media coverage and a nickname in the paper."
27、INT. LONGFELLOW'S BEDROOM,doc_26_chunk_12,"Yes, I guess I'll have to.","Scene: In a room, Longfellow Deeds responds to Cobb's request to be careful and avoid talking to people."
3、INT. AN ALCOVE,doc_2_chunk_7,Hear what he said? You know how much twenty million is?,"Scene with Longfellow and Mrs. Meredith; Longfellow reacts to news about twenty million, asking Mrs. Meredith a question during lunch."
27、INT. LONGFELLOW'S BEDROOM,doc_26_chunk_7,Looking for?,"Scene: Inside a room, Longfellow Deeds responds to Walter's question about searching for something the previous night."
27、INT. LONGFELLOW'S BEDROOM,doc_26_chunk_7,"Better bring me some coffee, Walter.","Scene: Inside a room, Longfellow Deeds speaks to Walter, instructing him to bring coffee."
39、EXT. PARK - BEHIND SOME BUSHES,doc_38_chunk_5,You have?,
27、INT. LONGFELLOW'S BEDROOM,doc_26_chunk_13,Cobb's right. I mustn't talk to anybody.,
27、INT. LONGFELLOW'S BEDROOM,doc_26_chunk_13,Who? Miss Dawson?,
27、INT. LONGFELLOW'S BEDROOM,doc_26_chunk_13,"Fine. I'll talk to her. Give me the phone, quick. She's the only one I'm going to talk to from now on.",
31、EXT. TOP OF BUS,doc_30_chunk_4,Cinderella Man!,
31、EXT. TOP OF BUS,doc_30_chunk_4,Yes.,"Walking with Babe, responding to her suggestion to walk the rest of the way."
24、INT. TULLIO'S,doc_23_chunk_2,"Be sure and point 'em out to me, won't you?",
24、INT. TULLIO'S,doc_23_chunk_2,"I'm a writer myself, you know.",
24、INT. TULLIO'S,doc_23_chunk_2,I write poetry.,
24、INT. TULLIO'S,doc_23_chunk_2,"You've been having quite an exciting time here, haven't you? All those meetings and business deals and society people - haven't you been having fun? No. That is, I didn't","CLOSE TWO SHOT - BABE AND LONGFELLOW, speaking with Babe about his experiences in the city"
38、EXT. CENTRAL PARK - NIGHT,doc_37_chunk_0,"Yeah. Anyway, there aren't any photographers around.","Scene: Walking with Babe, spots a park bench; discusses privacy from photographers."
24、INT. TULLIO'S,doc_23_chunk_9,"Your readers don't complain, Mr. Morrow.",Group setting; Longfellow responds to Mr. Morrow during a conversation about readers' reactions.
24、INT. TULLIO'S,doc_23_chunk_9,"Well, I write mine on order. The people I work for just tell me what they want and then I go to work and write it.",Group setting; Longfellow explains his writing process in response to Brookfield's question.
24、INT. TULLIO'S,doc_23_chunk_9,"Well, I play the tuba.",Group setting; Longfellow answers Henaberry's question about his creative habits.
37、EXT. ROOF OF TALL BUILDING - NIGHT,doc_36_chunk_0,"You can almost spit on it, can't you?","Scene: On a high vantage point overlooking Times Square, Longfellow Deeds is with Babe; they are observing the square below."
39、EXT. PARK - BEHIND SOME BUSHES,doc_38_chunk_8,"Sure. Look! You sing it over again,
and I'll do ""Humoresque"" with you.",
27、INT. LONGFELLOW'S BEDROOM,doc_26_chunk_9,He's the shipping clerk at the TallowWorks. Wants a $2 raise - or he'll quit.,"Scene: In a room, Longfellow speaks to Cobb about Arthur, a shipping clerk, and his request for a raise."
27、INT. LONGFELLOW'S BEDROOM,doc_26_chunk_9,"Oh, they insisted on following me.","Scene: Longfellow responds to Cobb's accusation about the bodyguards who quit, explaining why he locked them up."
27、INT. LONGFELLOW'S BEDROOM,doc_26_chunk_1,"Bender? You're wrong, Walter. We started out to a binge but we never got to it.","Scene 384: Longfellow speaks to Walter upon waking up, correcting him about a past event."
27、INT. LONGFELLOW'S BEDROOM,doc_26_chunk_1,What's that?,"Scene 384: Longfellow speaks to Walter, reacting to a drink being offered."
27、INT. LONGFELLOW'S BEDROOM,doc_26_chunk_1,Prairie? Oysters?,"Scene 384: Longfellow speaks to Walter, confused about the drink called a Prairie Oyster."
39、EXT. PARK - BEHIND SOME BUSHES,doc_38_chunk_7,"Sure. I can sing ""Humoresque.""","Scene 398: In a park, Longfellow Deeds responds to Babe's challenge about singing ability."
31、EXT. TOP OF BUS,doc_30_chunk_3,"If they were men, I'd knock their heads together.","Scene following an incident where others have left; Longfellow speaks quietly, expressing frustration, possibly to Babe."
31、EXT. TOP OF BUS,doc_30_chunk_3,Have you seen the papers?,"Close shot focusing on Longfellow; he asks Babe a question, likely referring to recent news or headlines."
27、INT. LONGFELLOW'S BEDROOM,doc_26_chunk_2,Oh. Oh!,
27、INT. LONGFELLOW'S BEDROOM,doc_26_chunk_2,Has Miss Dawson called yet?,
27、INT. LONGFELLOW'S BEDROOM,doc_26_chunk_2,She was a lady in distress. She wouldn't let me help her. Got a lot of pride. I like that.,
27、INT. LONGFELLOW'S BEDROOM,doc_26_chunk_2,I'd better call her up and apologize.,
27、INT. LONGFELLOW'S BEDROOM,doc_26_chunk_2,I don't remember taking her home last night.,
28、EXT. TOP OF FIFTH AVENUE BUS - NIGHT,doc_27_chunk_0,It's awfully nice of you to show me around like this.,"Scene: At an unspecified location, Longfellow is being shown around by Babe; he expresses appreciation for the tour."
28、EXT. TOP OF FIFTH AVENUE BUS - NIGHT,doc_27_chunk_0,"The Aquarium was swell. If I lived in New York, I'd go there every day. I'll bet you do.","Scene: After visiting the Aquarium, Longfellow speaks to Babe about his enjoyment and imagines visiting daily if he lived in New York."
40、EXT. PARK - BEHIND SOME BUSHES,doc_39_chunk_3,Captain Deeds - fire volunteer - Mandrake Falls.,Scene with Frank and a fireman; Longfellow introduces himself as a fire volunteer from Mandrake Falls.
31、EXT. TOP OF BUS,doc_30_chunk_0,Sure. I met you.,Scene: Babe and Longfellow are together; Babe asks if anything exciting has been happening lately.
31、EXT. TOP OF BUS,doc_30_chunk_0,"Oh, that - well, we had another meeting. I told them I'd go on being Chairman if
(explaining)
I'm Chairman, you know.",Scene: Babe and Longfellow are together; conversation turns to the opera and Longfellow's role as Chairman.
40、EXT. PARK - BEHIND SOME BUSHES,doc_39_chunk_1,"Fire engine! Fire engine! I want to see how they do it. Wait for me, will you?","Scene: On the street, Longfellow speaks to Babe as he runs toward a fire engine."
27、INT. LONGFELLOW'S BEDROOM,doc_26_chunk_10,"What do they mean by this - ""Cinderella
Man!""","Scene 387: Longfellow is reading a paper, speaking to Cobb about the nickname 'Cinderella Man'."
27、INT. LONGFELLOW'S BEDROOM,doc_26_chunk_10,"I don't remember. ""Cinderella Man!""
What do they mean by that?","Scene 387: Longfellow continues reading the paper, still speaking to Cobb about the nickname."
27、INT. LONGFELLOW'S BEDROOM,doc_26_chunk_10,"I think I'll go down and punch this
editor on the nose.","Scene 387: Longfellow, calmly reacting to the article, speaks to Cobb about confronting the editor."
42、INT. LONGFELLOW'S BEDROOM,doc_41_chunk_0,Couldn't sleep. Kinda wanted to talk to you. Do you mind?,"Scene: In a bedroom, Longfellow is on the phone speaking with someone, discussing his inability to sleep and desire to talk."
34、INT. THE TAXI,doc_33_chunk_0,It's wonderful.,"As they approach Grant's Tomb, Longfellow responds to Babe's comment about the monument."
34、INT. THE TAXI,doc_33_chunk_0,Huh?,Longfellow reacts to Babe's comment that most people find Grant's Tomb a letdown.
34、INT. THE TAXI,doc_33_chunk_0,That depends on what they see.,Longfellow reflects on perception of Grant's Tomb when speaking with Babe.
3、INT. AN ALCOVE,doc_2_chunk_1,"Cedar, Cedar, Cedar and Budington. Funny, I can't think of a rhyme for Budington.","During Cedar's speech, Longfellow speaks to Cobb about rhyming names."
3、INT. AN ALCOVE,doc_2_chunk_1,"Well, whenever I run across a funny name, I always like to poke around for a rhyme. Don't you?","During Cedar's speech, Longfellow speaks to Cobb about rhyming names."
3、INT. AN ALCOVE,doc_2_chunk_1,I've got one for Cobb,"During Cedar's speech, Longfellow speaks to Cobb about rhyming names."
