doc_title,chunk_id,text,scene_context
59、EXT. SOUNDSTAGE - STUDIO LOT - NIGHT,doc_58_chunk_0,I thought you wanted me here?,"Abandoned lot, Sidney on phone with killer about Woodsboro location."
56、INT. DETECTIVE KINCAID'S OFFICE - NIGHT,doc_55_chunk_5,Where?,"After being told Wallace is around, Sidney asks for his location."
56、INT. DETECTIVE KINCAID'S OFFICE - NIGHT,doc_55_chunk_5,WHERE?,"After hearing a voice message about being together, Sidney asks for the location."
56、INT. DETECTIVE KINCAID'S OFFICE - NIGHT,doc_55_chunk_5,Fuck!,After the killer hangs up and Sidney breaks down in frustration.
61、INT. BECKER HOUSE - SET - NIGHT,doc_60_chunk_2,Who are you?,"Patio doorway, Sidney questions the Ghost"
66、INT. MACHER LIVING ROOM - SET - NIGHT,doc_65_chunk_0,It's you?! All of this is because of you?,Living room: Sidney confronts Angelina about Maureen Prescott home video.
63、INT. SIDNEY'S BEDROOM - SET - NIGHT,doc_62_chunk_0,Gale he's got Dewey!,Sidney's bedroom: Sidney rescues Gale and informs her about Dewey being held by the lunatic.
63、INT. SIDNEY'S BEDROOM - SET - NIGHT,doc_62_chunk_0,I know!,Sidney's bedroom: Sidney and Gale discuss Kincaid's death and Dewey's capture.
66、INT. MACHER LIVING ROOM - SET - NIGHT,doc_65_chunk_17,He wasn't superhuman Dewey. He wasn't superhuman at all.,Foyer: Sidney and Dewey discuss the killer's strength.
61、INT. BECKER HOUSE - SET - NIGHT,doc_60_chunk_0,Yeah?,Living room of the BECKER set; speaking with Dewey (on phone) about the killer
61、INT. BECKER HOUSE - SET - NIGHT,doc_60_chunk_0,Dewey?! OHMIGOD! Where are you?!,Living room of the BECKER set; speaking with Dewey (on phone) about the killer
61、INT. BECKER HOUSE - SET - NIGHT,doc_60_chunk_0,Where are you Dewey?,Living room of the BECKER set; speaking with Dewey (on phone) about the killer
66、INT. MACHER LIVING ROOM - SET - NIGHT,doc_65_chunk_6,"Listen, I have no time for this. I've heard this shit before! So lets get on with it!","Roman speaks to Sidney about his fantasies, and Sidney reacts with repulsion."
65、INT. FOYER - MACHER HOUSE SET - NIGHT,doc_64_chunk_3,Oh God.,Sidney discovers Angelina's body at the bottom of the staircase.
65、INT. FOYER - MACHER HOUSE SET - NIGHT,doc_64_chunk_1,Dewey!,Sidney greets Dewey upon seeing him.
65、INT. FOYER - MACHER HOUSE SET - NIGHT,doc_64_chunk_1,They've got her!,Sidney informs Dewey that Gale has been captured.
68、INT. AMBULANCE,doc_67_chunk_1,It was just something that's been itching to be completed for the past four years.,"Studio lot, Sidney speaks to Detective Wallace about the incident."
68、INT. AMBULANCE,doc_67_chunk_1,Take care Detective. Give my regards to the wife and kids.,"Studio lot, Sidney says goodbye to Detective Wallace."
66、INT. MACHER LIVING ROOM - SET - NIGHT,doc_65_chunk_5,"All the nightmares. All the hell I went through was because of you, you spineless bastard!",Sidney confronts Roman about causing his nightmares.
66、INT. MACHER LIVING ROOM - SET - NIGHT,doc_65_chunk_5,"Oh my God, Angie Crick? From English class?",Sidney recognizes Angelina as his former classmate.
66、INT. MACHER LIVING ROOM - SET - NIGHT,doc_65_chunk_11,Roman knock it off! Do you people even know why you kill people? You kill people cause you choose to and not because of any other fucking reason!,Confronting Roman about killing motives
66、INT. MACHER LIVING ROOM - SET - NIGHT,doc_65_chunk_8,"I can't take it anymore. This Hollywood exploitation of the nightmare I lived has to be stopped. I did this to make you all repent for your sins, and now I'm pleased I've got my message across. Good-bye.","Sidney speaks to Roman about Hollywood exploitation, then says goodbye and squirms."
9、INT. SIDNEY'S BEDROOM - NIGHT,doc_8_chunk_2,Mom!,Nightmare in bedroom: Sidney cries for her mother.
36、INT. HALLWAY - POLICE STATION - DAY,doc_35_chunk_1,Well it's not safe for me up here either. The killer found me Dewey. He called me last night.,"In a building, Sidney speaks with Dewey about the killer and Kincaid."
36、INT. HALLWAY - POLICE STATION - DAY,doc_35_chunk_1,I figured I'd be safe If I was at least up here with the people I care about. (a beat) Now where's this Kincaid guy the news is talking about? I found this place from a FOX 5 TV NEWS REPORT. Heh.,"In a building, Sidney speaks with Dewey about the killer and Kincaid."
66、INT. MACHER LIVING ROOM - SET - NIGHT,doc_65_chunk_2,Who the hell are you?,Speaking to The Ghost about his identity.
56、INT. DETECTIVE KINCAID'S OFFICE - NIGHT,doc_55_chunk_4,You're dead!,Speaking with killer (VOICE) during threat
63、INT. SIDNEY'S BEDROOM - SET - NIGHT,doc_62_chunk_1,GALE WATCHOUT!KER-SMASH!,"Upstairs window, ghost attacks, Sidney warns Gale"
66、INT. MACHER LIVING ROOM - SET - NIGHT,doc_65_chunk_19,"This shit is really getting repetitive,
you know?","After shooting Roman, Sidney speaks to the audience about the repetitiveness."
