doc_title,chunk_id,fact,scene_context
147、EXT. TELEVISION TRUCK - DAY,doc_146_chunk_0,Archie Gates holds the rank of Major.,Archie confronted by two generals and MPs.
148、INT. CAPTAIN'S TENT - DAY,doc_147_chunk_13,The map reveals a different map in green markings when illuminated by an infra-red flashlight.,
148、INT. CAPTAIN'S TENT - DAY,doc_147_chunk_8,Archie Gates takes the map.,
158、INT. BASEMENT OF BUNKER - DAY,doc_157_chunk_3,Archie Gates refuses to kill the Iraqi at this time.,"After opening the second crate, during the standoff with the Iraqi."
138、EXT. IRAQI SIDE OF THE BORDER,doc_137_chunk_16,Archie Gates is cheered by all twenty U.S. Soldiers and MPs present.,"Border crossing, soldiers cheer Troy, Archie, and Doc during helicopter operation."
151、EXT. DESERT - MOVING HUMVEE - MORNING,doc_150_chunk_3,Archie Gates causes the group to enter a state of embarrassed silence.,"Humvee interior, after Vig fires and the Humvee stops."
138、EXT. IRAQI SIDE OF THE BORDER,doc_137_chunk_5,Archie is moving toward General Horn.,"Troy is suffocating on the ground, Archie drags an MP and moves toward General Horn."
162、EXT. DESERT - DAY,doc_161_chunk_5,Archie Gates commits to attempting another bunker.,
"168、INT. INNER ROOM, SECOND IRAQI BUNKER - DAY",doc_167_chunk_2,Archie does not duck during the accidental pistol discharge.,"After Doc smacks the resisting Iraqi, causing an accidental pistol discharge."
169、INT. INNER ROOM - DAY,doc_168_chunk_0,The electric cable is removed from the water.,Shallow metal box filled with water
117、EXT. BUNKER,doc_116_chunk_10,Archie directs 3 Shiite riflemen to spread out.,Firefight scene: Archie scans the area and directs riflemen to spread out.
117、EXT. BUNKER,doc_116_chunk_10,Archie gives the order to lock it down and shoot anything that moves.,Firefight scene: Archie issues the lock down command.
"168、INT. INNER ROOM, SECOND IRAQI BUNKER - DAY",doc_167_chunk_3,Archie is offered a cuisinart by the Iraqi Captain.,With Doc and the Iraqi Captain.
174、INT. ROOM OF BUNKER 2 - DAY,doc_173_chunk_2,Archie Gates points a pistol at the Iraqi Captain.,During the fight with the Iraqi Captain after Troy subdues him.
153、EXT. DESERT - LATER,doc_152_chunk_0,Archie Gates gives the order to proceed.,Humvee approaching bunker
182、EXT. BUNKER NUMBER TWO - DAY,doc_181_chunk_19,Archie Gates kills the Iraqi Major.,
138、EXT. IRAQI SIDE OF THE BORDER,doc_137_chunk_2,Archie Gates orders the Shiites to be allowed to get over the border.,"At the border, U.S. military police arrive and pull Archie, Troy, and Doc away from the Shiites."
18、INT. BASEMENT OF BUNKER - DAY,doc_17_chunk_2,Archie Gates refuses to kill the Iraqi at this time.,"Interrogation scene: Doc orders the Iraqi killed, Archie refuses."
182、EXT. BUNKER NUMBER TWO - DAY,doc_181_chunk_5,Archie Gates refuses to leave the interrogation scene.,"Interrogation scene, Iraqi Major orders Archie to leave."
169、INT. INNER ROOM - DAY,doc_168_chunk_3,Archie threatens the Captain by pointing a pistol at his face.,main room
192、EXT. MINEFIELD,doc_191_chunk_3,Archie prevents Doc from administering a syringe injection.,
190、EXT. DESERT - DAY,doc_189_chunk_3,Archie is not in the Humvee when the explosion occurs.,Desert minefield: Archie dives from Humvee before Hummer explosion
20、INT - THE CAB OF THE TANKER TRUCK,doc_19_chunk_1,Archie Gates orders the crowd to move out of the way.,"After milk explosion, Shiites crowd Humvee, Archie Gates orders crowd to move."
209、INT. LARGE ROOM OF MINARET - DAY,doc_208_chunk_0,Archie has an infected wound,Hall treatment scene
209、INT. LARGE ROOM OF MINARET - DAY,doc_208_chunk_13,Archie Gates commits to giving eight suitcases.,Negotiation with a man in glasses
20、INT - THE CAB OF THE TANKER TRUCK,doc_19_chunk_3,Archie Gates orders the distribution of MREs to the crowd.,Humvee with crowd and Shiite man
18、INT. BASEMENT OF BUNKER - DAY,doc_17_chunk_1,Archie opens a crate containing hundreds of Kuwaiti passports.,"At the wooden crates, Archie opens a crate containing Kuwaiti passports."
182、EXT. BUNKER NUMBER TWO - DAY,doc_181_chunk_11,The machine gun barrel is held down by Archie.,"Humvee, Iraqi Major raises machine gun"
212、EXT. DESERT - DAY,doc_211_chunk_0,Archie leads a line of 55 Shiites across the desert.,across the desert
215、INT. IRAQI BUNKER - DAY,doc_214_chunk_1,Archie Gates refuses the offer of a live monkey.,Iraqi soldiers and Imam offering food and a monkey
220、EXT. DESERT - DAY,doc_219_chunk_0,Archie marks the location of the buried gold with a stake.,Burial of gold suitcases in trench.
244、EXT. FRONT DOOR OF BUNKER - DAY,doc_243_chunk_0,Archie Gates is inside the bunker.,Bunker interior after grenade explosion
238、EXT. FRONT OF BUNKER - DAY,doc_237_chunk_1,Archie enters the bunker,Bunker exterior during surrender
22、EXT. DESERT - DAY,doc_21_chunk_5,Archie Gates proposes to attempt another bunker.,
243、INT. FRONT DOOR OF BUNKER - DAY,doc_242_chunk_0,Archie exits the bunker.,Bunker: Archie and Troy exit the bunker
182、EXT. BUNKER NUMBER TWO - DAY,doc_181_chunk_14,A bullet pierced Archie's lower left arm and tore his muscle.,"Iraqi soldier fires at Archie, causing a wound to his lower left arm."
257、EXT. BUNKER,doc_256_chunk_10,Archie orders someone to cover Troy.,"Troy running toward Vig, Archie orders cover"
257、EXT. BUNKER,doc_256_chunk_10,Archie orders the area to be locked down and to shoot anything that moves.,Archie orders lockdown and shoot anything moving
257、EXT. BUNKER,doc_256_chunk_10,Archie directs 3 Shiite riflemen to spread out.,Archie directs riflemen to spread out
216、INT. BUNKER GARAGE - DAY,doc_215_chunk_2,Archie is holding forth (speaking at length).,"Iraqi setting with soldier and Imam, Archie speaking"
261、EXT. FRONT OF THE BUNKER - LATER,doc_260_chunk_0,Archie agrees to take Vig to Kajatar in Iran.,"Vig's corpse in Jaguar trunk, Shiite women and children praying."
194、EXT. DESERT - NEAR ARCHIE AND DOC,doc_193_chunk_3,Archie is taken to the tunnel by a black-robed figure and they disappear inside.,"Brown haze area, near tunnel"
270、EXT. DESERT - LATER,doc_269_chunk_6,Archie is seated in the front seat of the leading Humvee as the convoy departs.,"Convoy pulling out, led by Humvee with Archie in front seat."
241、INT. BUNKER,doc_240_chunk_6,Archie Gates commits to leaving the current location.,After an intense look between Troy and Archie.
276、EXT. BORDER,doc_275_chunk_0,Archie leads the crowd through a narrow opening in the razor wire.,Border crossing: Archie leads the crowd through razor wire
278、EXT. IRAQI SIDE OF THE BORDER,doc_277_chunk_16,Archie is being cheered by the U.S. soldiers and MPs.,"After the Shiites cross the border and are received by relief workers, U.S. soldiers and MPs cheer Troy, Archie, and Doc."
278、EXT. IRAQI SIDE OF THE BORDER,doc_277_chunk_1,"The Apaches land in the 50 yards between Archie and the border, blocking his path.",
257、EXT. BUNKER,doc_256_chunk_3,Archie Gates disarms the Iraqi soldier.,Near the bunker
278、EXT. IRAQI SIDE OF THE BORDER,doc_277_chunk_17,Archie Gates was court-martialed and convicted of disobeying orders and the wrongful death of Conrad Vig.,Text over black
278、EXT. IRAQI SIDE OF THE BORDER,doc_277_chunk_17,Archie Gates served eighteen months in a military prison.,Text over black
280、EXT. KENNEDY AIRPORT - CURBSIDE (MOS),doc_279_chunk_0,Archie gates became a military consultant in Hollywood.,Text over black
"28、INT. INNER ROOM, SECOND IRAQI BUNKER - DAY",doc_27_chunk_2,Archie did not duck when the pistol accidentally fired.,Accidental pistol firing during confrontation with Iraqis
264、EXT. DESERT - DAY,doc_263_chunk_0,Archie Gates is speaking via radio.,Motorcycle ride with Smithson and Paco
34、INT. ROOM OF BUNKER 2 - DAY,doc_33_chunk_1,The suitcase Archie opens contains hundreds of gold Cartier watches.,"Interrogation scene, suitcases being unzipped."
34、INT. ROOM OF BUNKER 2 - DAY,doc_33_chunk_2,Archie's pistol is in the man's face.,After Troy punches the Iraqi Captain during the altercation.
42、EXT. BUNKER NUMBER TWO - DAY,doc_41_chunk_14,Archie's lower left arm muscle is torn by a bullet.,"Iraqi soldier (number 6) fires at Archie, causing the injury."
278、EXT. IRAQI SIDE OF THE BORDER,doc_277_chunk_0,Archie gives the command 'Double time'.,Walking with Doc and Troy as choppers approach
278、EXT. IRAQI SIDE OF THE BORDER,doc_277_chunk_4,Archie Gates is handcuffed in front.,Archie and Doc are being taken prisoner by Iraqi soldiers.
69、INT. LARGE ROOM OF MINARET - DAY,doc_68_chunk_13,Archie Gates commits to paying eight suitcases.,Negotiation with the man in glasses for assistance to find their man.
52、EXT. MINEFIELD,doc_51_chunk_1,Archie puts his gas mask on the Little Girl.,
6、INT. TELEVISION TRUCK - DAY,doc_5_chunk_2,Archie is dragged from the truck by two MPs,truck
72、EXT. DESERT - DAY,doc_71_chunk_0,Archie leads a line of 55 Shiites across the desert.,Desert crossing
69、INT. LARGE ROOM OF MINARET - DAY,doc_68_chunk_17,Archie is present and watching the scene.,The scene of the daughter's hysterical laughter.
98、EXT. FRONT OF BUNKER - DAY,doc_97_chunk_1,Archie enters the bunker.,"Bunker exterior, during Iraqi surrender"
42、EXT. BUNKER NUMBER TWO - DAY,doc_41_chunk_9,Archie puts the Iraqi into a choke hold.,
8、INT. CAPTAIN'S TENT - DAY,doc_7_chunk_13,A completely different map appears in green markings after Archie treats the map with rubbing alcohol and uses an infrared light.,
8、INT. CAPTAIN'S TENT - DAY,doc_7_chunk_8,Archie Gates possesses the map.,
54、EXT. DESERT - NEAR ARCHIE AND DOC,doc_53_chunk_3,Archie is pulled to the tunnel by a black-robed figure and they disappear inside.,"After Archie vomits in the sand, he is pulled to the tunnel by a black-robed figure."
42、EXT. BUNKER NUMBER TWO - DAY,doc_41_chunk_11,The machine gun is held down by Archie Gates.,"Next to the Humvee, during a standoff"
66、EXT. OPEN DESERT - DAY,doc_65_chunk_0,Archie is inside the ancient minaret.,"Desert, after leading the group toward the minaret, entering the ancient minaret."
