doc_title,chunk_id,fact,scene_context
"130、INT. ALEXANDER'S VILLA, PENTHOUSE - NIGHT",doc_129_chunk_5,Frank opens the lock.,
132、EXT. WATER TAXI - NIGHT,doc_131_chunk_0,Frank has completely planned things out.,"On the boat, after Frank and the Englishman embrace."
47、INT. LEATHER SHOP - DAY,doc_46_chunk_0,Frank finds the back entrance.,"Inside a leather shop, at the back entrance."
34、EXT. BALCONY - NIGHT,doc_33_chunk_0,Frank is beside Cara,Lagoon: Frank appears beside Cara
"102、INT. INTERPOL FIELD HQ, VENICE - DAY",doc_101_chunk_1,Frank identifies Cara Mason in the second row of the photograph.,Ackerman shows Frank a photograph on screen and directs him to the second row.
57、INT. HOSPITAL CORRIDOR - NIGHT,doc_56_chunk_0,The label with Frank's name is removed from the original door.,corridor
57、INT. HOSPITAL CORRIDOR - NIGHT,doc_56_chunk_0,The label with Frank's name is placed on the door of an empty room opposite.,corridor
42、EXT. BALCONY - DAY,doc_41_chunk_1,Frank cuts his foot on a broken plate.,balcony
"22、INT. STAIRCASE HALL, DANIELI - DAY",doc_21_chunk_0,Frank is in the central hall of the hotel.,Central hall of the hotel
64、INT. CARA'S CAR - NIGHT,doc_63_chunk_1,Frank relents.,After Cara says 'Trust me'
"68、INT. KITCHEN, PEARCE'S ""SAFE HOUSE"" - NIGHT",doc_67_chunk_0,Frank sees Cara with her head inside the oven.,Apartment
"69、INT. DINING AREA, PEARCE'S ""SAFE HOUSE"" - LATER",doc_68_chunk_2,Frank is seated beside Cara.,"After Cara lapses into silence, Frank moves to sit beside her."
"95、EXT. CIPRIANI HOTEL, POOLSIDE RESTAURANT - DAY",doc_94_chunk_3,Frank has decided to stop running.,"Poolside restaurant, during conversation with Cara"
"86、INT. KITCHEN, ""SAFE HOUSE"" - DAY",doc_85_chunk_0,The CODE pattern of red dots is familiar to Frank.,
"95、EXT. CIPRIANI HOTEL, POOLSIDE RESTAURANT - DAY",doc_94_chunk_0,Frank is the elegant man.,Restaurant
63、INT. CARA'S CAR - NIGHT,doc_62_chunk_4,Frank's door does not budge after Cara presses the central door lock.,"Car interior, after Cara locks the door."
96、INT. TRANSPORTO - DAY,doc_95_chunk_0,Frank is settled in opposite Cara.,"Communication station, monitor view"
98、INT. TRANSPORTO - DAY,doc_97_chunk_1,Frank realizes Cara has left the restaurant.,Restaurant during a scuffle with the Undercover Waiter
"61、INT. HOSPITAL ELEVATOR, PADUA - NIGHT",doc_60_chunk_0,Frank is allowed to leave the elevator by the male nurse.,"Elevator stops, male nurse allows Frank to exit"
8、INT. DINING CAR - EVENING,doc_7_chunk_2,Frank is served a Miller Light.,Restaurant: Waiter delivers drinks.
"67、INT. PEARCE'S ""SAFE HOUSE"" - NIGHT",doc_66_chunk_0,Frank is in Cara's line of sight when Cara holds the gun.,"Dark room, after light switch is found, Cara holds gun."
8、INT. DINING CAR - EVENING,doc_7_chunk_0,Frank is not wearing a dinner jacket.,dining car
100、EXT. PALAZZO VENDRAMIN - DAY,doc_99_chunk_0,Frank's arms are pinned by two of Ackerman's men.,"Waterfront, as Cara's vaporetto departs"
100、EXT. PALAZZO VENDRAMIN - DAY,doc_99_chunk_0,Frank does not resist being taken by the two men.,"Waterfront, as Cara's vaporetto departs"
99、INT. TRANSPORTO - DAY,doc_98_chunk_0,Frank sees Cara at fifty feet away.,Monitor scene
