doc_title,chunk_id,text,scene_context
4500 Critical point.,doc_142_chunk_4,"WHEN I SHOOT, YOU BREAK LEFT..3..2",
35 PASSAGEWAY,doc_45_chunk_0,Cougar?,"Scene: Outside Stinger's room, Maverick speaks to Cougar as he is leaving."
123 EXT. THE MISSILE STARTS TO GO,doc_141_chunk_5,"Goddamnit, Mav, you really are a slow learner. Don't worry, Fung, I've got it.",Scene: In a plane during intense flight maneuvers; Maverick speaks to Fungus while taking control.
123 EXT. THE MISSILE STARTS TO GO,doc_141_chunk_5,"Roger, I've got it.",Scene: In a plane during intense flight maneuvers; Maverick reassures Fungus after taking control.
27 DARK TURBULENT CLOUDS,doc_32_chunk_0,"HEY, ANY OF YOU GUYS SEEN AN AIRCRAFT CARRIER AROUND HERE?","In flight, Maverick speaks to Cougar and Goose after pulling up behind an inverted aircraft."
137 HE CUTS HIS ENGINES AS THE GROUND CREW SWARMS,doc_155_chunk_0,You don't owe me anything. We're on the same team.,"On the deck after a mission, Maverick speaks to Ice following a successful operation."
137 HE CUTS HIS ENGINES AS THE GROUND CREW SWARMS,doc_155_chunk_0,We did it.,"On the deck after a mission, Maverick responds to Ice acknowledging their shared success."
36 STINGER'S OFFICE - DOORWAY,doc_46_chunk_2,Me?,Scene: Stinger informs Maverick about a change in flight assignments; Maverick is speaking in response to Stinger's announcement.
145 EXT. MIRAMAR RUNWAY - DAY - MAVERICK'S JET -PULLING UP,doc_163_chunk_2,Right on the flight line?,
145 EXT. MIRAMAR RUNWAY - DAY - MAVERICK'S JET -PULLING UP,doc_163_chunk_2,Maybe your somewhere's with me...,
145 EXT. MIRAMAR RUNWAY - DAY - MAVERICK'S JET -PULLING UP,doc_163_chunk_2,That's okay. I always look forward to a challenge.,
19 INT. COCKPIT 115 - MAVERICK,doc_23_chunk_0,NEEDLES READ DOWN AND LEFT.,
19 INT. COCKPIT 115 - MAVERICK,doc_23_chunk_0,NEEDLES CENTER.,
19 INT. COCKPIT 115 - MAVERICK,doc_23_chunk_0,Call the ball?  I don't see the ship!,
43 INT. DAY - TOP GUN ORIENTATION ROOM.,doc_56_chunk_6,...Just wondering...(turns back) ...who is the best.,
16 INT. MIG,doc_20_chunk_1,"Ah, the thrill of victory and the agony of defeat.",
16 INT. MIG,doc_20_chunk_1,"COUGAR, THIS IS MAVERICK. I'M GETTING HUNGRY, LET'S HEAD FOR THE BARN....COUGAR, WHERE ARE YOU?",
27 DARK TURBULENT CLOUDS,doc_32_chunk_1,"EVERYBODY'S GOT TO BE SOMEWHERE... NOW WE'RE RIGHT WITH YOU. YOU ARE INVERTED. ROLL IT, COUGAR.",
27 DARK TURBULENT CLOUDS,doc_32_chunk_1,"COUGAR, THIS IS MAVERICK. HALF ROLL IT. NOW!",
43 INT. DAY - TOP GUN ORIENTATION ROOM.,doc_56_chunk_7,Yes sir.,Scene with instructors and fellow students; Maverick responds to Viper's question about whether he thinks his name will be on the Top Gun plaque.
43 INT. DAY - TOP GUN ORIENTATION ROOM.,doc_56_chunk_5,"Nothing...That's McGown...that's Singer, isn't it?",Scene: Back of a room with instructors in blue flight suits; Maverick is speaking to Goose while observing the instructors.
"14C FINALLY, MIG ONE TURNS AWAY.",doc_18_chunk_0,"COUGAR, BREAK LEFT. TRY A HIGH G ROLL UNDERNEATH. BREAK OUT THE BOTTOM.",Scene involving aerial combat; Maverick is instructing Cougar during a dogfight with MiG TWO.
"14C FINALLY, MIG ONE TURNS AWAY.",doc_18_chunk_0,"HE'S STILL ON YOU, COUGAR.",Scene involving aerial combat; Maverick is warning Cougar that MiG TWO is still following him.
47 WOMEN'S ROOM.,doc_60_chunk_3,Then what are you doing here?,
36 STINGER'S OFFICE - DOORWAY,doc_46_chunk_0,Sir?,Scene: Maverick and Goose stand at attention; Maverick speaks to the Skipper upon seeing wings on the desk.
36 STINGER'S OFFICE - DOORWAY,doc_46_chunk_0,He's a good pilot.,"Scene: Maverick responds during a conversation about a pilot's decision, speaking in the presence of Stinger and Goose."
47 WOMEN'S ROOM.,doc_60_chunk_4,Hi. I'm here to talk about a new concept in cosmetics...,
"47A WOXOF BAR. She returns, spots the Captain, motioning to",doc_61_chunk_0,It's my fault. I should have watched where I was going.,
"47A WOXOF BAR. She returns, spots the Captain, motioning to",doc_61_chunk_1,Nobody is watching my six—I guess I'm on my own.,
45 INT. WOXOF BAR,doc_58_chunk_7,You ever done this before?,"Scene at a bar: Maverick speaks to Goose, questioning his experience before drinking a flaming shot."
45 INT. WOXOF BAR,doc_58_chunk_12,"Yeah, he's married--but then again, he,s not dead.","Scene in a social setting with Goose and Sally present; Maverick responds to Goose's request to confirm his marital status, adding a sarcastic remark."
"40A ANGLE ON MAVERICK. CHP enters the frame, the usual",doc_52_chunk_0,Yes sir. I do sir,Scene: Traffic stop; Maverick is speaking with a CHP officer after being pulled over.
"40A ANGLE ON MAVERICK. CHP enters the frame, the usual",doc_52_chunk_0,"Sir. You are going to give me a 
warning, Sir!",Scene: Traffic stop; Maverick is speaking with a CHP officer after being pulled over.
45 INT. WOXOF BAR,doc_58_chunk_3,Is there anybody in the Navy you don't know?,"Scene: At a gathering or social event, Maverick speaks to Goose, commenting on his connections in the Navy."
14A INT. MAVERICK'S F-14,doc_16_chunk_0,"I'LL LOCK ON THEM, COUGAR. (to himself)  Gotcha covered, don't nobody move.",Scene or location unspecified: Maverick speaks to Cougar and to himself during a combat situation.
14A INT. MAVERICK'S F-14,doc_16_chunk_0,"ROGER, COUGAR. (to himself and his RIO) Okay boys, pull out with your hands up and nobody'll get hurt.",Scene or location unspecified: Maverick responds to Cougar and addresses his RIO and enemy forces during a confrontation.
"47A WOXOF BAR. She returns, spots the Captain, motioning to",doc_61_chunk_2,Can I walk you out?,"Scene: Maverick speaks to Charlie, asking if he can walk her out."
45 INT. WOXOF BAR,doc_58_chunk_9,Who is that guy?,"Scene at a bar; Maverick asks about Kazanski, who has just walked away, while with Hollywood and others."
43 INT. DAY - TOP GUN ORIENTATION ROOM.,doc_56_chunk_8,Yes sir.,"Scene: After a lecture, Maverick responds to Viper during a discussion about confidence and teamwork in fighter pilots."
43 INT. DAY - TOP GUN ORIENTATION ROOM.,doc_56_chunk_8,Yes sir.,"Scene: End of lecture, Maverick acknowledges Viper as the lecture concludes."
145 EXT. MIRAMAR RUNWAY - DAY - MAVERICK'S JET -PULLING UP,doc_163_chunk_1,I am.,Scene: Maverick responds to a voice asking who's in charge; he recognizes the voice and turns to see Charlie.
145 EXT. MIRAMAR RUNWAY - DAY - MAVERICK'S JET -PULLING UP,doc_163_chunk_1,Well what?,Scene: Maverick responds to Charlie after she questions his future plans following his achievements.
145 EXT. MIRAMAR RUNWAY - DAY - MAVERICK'S JET -PULLING UP,doc_163_chunk_1,Oh...I'll think of something... What are you doing here?,Scene: Maverick responds to Charlie's question about his next steps; he then asks her why she is there.
"40A ANGLE ON MAVERICK. CHP enters the frame, the usual",doc_52_chunk_1,"Yes sir. I do, Sir.","Scene involving a traffic stop with a CHP officer, where Maverick is questioned about his speed."
"40A ANGLE ON MAVERICK. CHP enters the frame, the usual",doc_52_chunk_1,Sir. I was going Mach point one five.,"Scene involving a traffic stop with a CHP officer, where Maverick responds to a question about his speed."
123 EXT. THE MISSILE STARTS TO GO,doc_141_chunk_6,Yawing right.,"In a cockpit during a flight emergency, Maverick responds to Fungus while experiencing a spin."
123 EXT. THE MISSILE STARTS TO GO,doc_141_chunk_6,"Rudder's left, stick's forward.","In a cockpit during a flight emergency, Maverick communicates control inputs to Fungus."
123 EXT. THE MISSILE STARTS TO GO,doc_141_chunk_6,I've got it -- hold on!,"In a cockpit during a high-speed spiral, Maverick reassures Fungus as they face increasing G forces."
123 EXT. THE MISSILE STARTS TO GO,doc_141_chunk_6,I can recover. Hold on!,"During a progressive spiral with high speed and G forces, Maverick tells Fungus they can recover."
47 WOMEN'S ROOM.,doc_60_chunk_0,Lots of things.,"Scene in a room with a mirror; Maverick speaks to Charlie after accidentally entering her space, responding to her question about how he can be helped."
138 EXT. FLIGHT DECK,doc_156_chunk_1,Well what?,"Scene: At a location near the sea, Maverick is approached by Fungus after a comment about MiG killers. Fungus asks if Maverick heard him and poses a question about desires."
138 EXT. FLIGHT DECK,doc_156_chunk_1,What do I want?,"Scene: At a location near the sea, Maverick is approached by Fungus who presses him about his desires."
138 EXT. FLIGHT DECK,doc_156_chunk_1,Any more MiGs?,"Scene: At a location near the sea, Maverick responds to Fungus's repeated question about what he wants, after pausing to think."
51A CORRIDOR - OUTSIDE LECTURE HALL,doc_67_chunk_11,We did it!,
51A CORRIDOR - OUTSIDE LECTURE HALL,doc_67_chunk_3,Yes sir. Thank you sir.,
51A CORRIDOR - OUTSIDE LECTURE HALL,doc_67_chunk_7,No way. I'll nail him this time.,
125 INT. MAVERICK'S COCKPIT,doc_143_chunk_0,Just relax.,
125 INT. MAVERICK'S COCKPIT,doc_143_chunk_0,The plane is fine.,
125 INT. MAVERICK'S COCKPIT,doc_143_chunk_0,"Yeah, I guess it is. We did it! We did it...Damn! We sure did it!",
125 INT. MAVERICK'S COCKPIT,doc_143_chunk_0,"HELLO MUSTANG, THIS IS MAVERICK. I'VE GOT A MESSAGE FOR STINGER.",
125 INT. MAVERICK'S COCKPIT,doc_143_chunk_0,TELL STINGER MAVERICK HAS GOOD NEWS AND SOME BAD NEWS. THE GOOD NEWS IS THAT ICE GOT A MIG. THE BAD NEWS IS THAT MAVERICK GOT TWO!,
125 INT. MAVERICK'S COCKPIT,doc_143_chunk_0,I GOTTA HAVE ONE.,
45 INT. WOXOF BAR,doc_58_chunk_15,"I've heard of you, too. You were in 124 with Bargamian.",Scene with Iceman and Maverick discussing their past experiences; Maverick responds to Iceman's comment about working alone.
45 INT. WOXOF BAR,doc_58_chunk_15,He's a good man.,"Scene with Iceman and Maverick discussing Cougar, Maverick's former partner and Iceman's roommate."
45 INT. WOXOF BAR,doc_58_chunk_21,"What, what is it?","Scene: In a crowded room, Maverick is nudged by Hollywood who alerts him to a target; Maverick responds to Hollywood's nudge."
45 INT. WOXOF BAR,doc_58_chunk_21,Never mind mine. Check hers.,"Scene: In a crowded room, Maverick and Hollywood are observing a woman; Maverick redirects Hollywood's attention to another woman."
41A OMIT,doc_54_chunk_0,"Yes, Sergeant?","Scene at the gate of FIGHTERTOWN, USA; Maverick speaks to the CHP Lieutenant after arriving with Goose."
41A OMIT,doc_54_chunk_0,Sir?,"Scene at the gate of FIGHTERTOWN, USA; Maverick responds to the CHP Lieutenant's statement."
41A OMIT,doc_54_chunk_0,Yes sir!,"Scene at the gate of FIGHTERTOWN, USA; Maverick responds to the CHP Lieutenant's final instruction before being cleared."
51A CORRIDOR - OUTSIDE LECTURE HALL,doc_67_chunk_1,Would it have made a difference? ,
51A CORRIDOR - OUTSIDE LECTURE HALL,doc_67_chunk_1,What would?,
36 STINGER'S OFFICE - DOORWAY,doc_46_chunk_7,Sir?,"Scene: Maverick is addressed by Stinger, who has finished speaking; Maverick responds with a question."
36 STINGER'S OFFICE - DOORWAY,doc_46_chunk_7,Yes sir!,Scene: Maverick responds to Stinger's dismissal after being told to discuss the MiG another time.
36 STINGER'S OFFICE - DOORWAY,doc_46_chunk_7,Yes sir..,Scene: Stinger calls Maverick back; Maverick turns and responds.
36 STINGER'S OFFICE - DOORWAY,doc_46_chunk_7,Sir?,Scene: Maverick and Goose both respond to Stinger addressing the group.
51A CORRIDOR - OUTSIDE LECTURE HALL,doc_67_chunk_6,He should've had me.,"During an aerial combat training exercise, Maverick is speaking with Goose after evading an opponent."
27 DARK TURBULENT CLOUDS,doc_32_chunk_3,"YOU'RE NOT IN THE STRAPS. IT'S VERTIGO, THAT'S ALL IT IS. STAY ON MY WING. I'LL DROP YOU OFF.","In flight, Maverick speaks to Cougar who is experiencing vertigo, assuring him and offering assistance."
27 DARK TURBULENT CLOUDS,doc_32_chunk_3,"YEAH, COUGAR?","In flight, Maverick responds to Cougar calling his name."
27 DARK TURBULENT CLOUDS,doc_32_chunk_3,"NO JOKE, COUGAR. ON THE LEVEL. EVEN I WOULDN'T DO THAT TO YOU.","In flight, Maverick reassures Cougar that he is not upside down and is serious about the situation."
"40A ANGLE ON MAVERICK. CHP enters the frame, the usual",doc_52_chunk_2,Yes sir.,Scene with CHP: Maverick responds to a question about speed.
"40A ANGLE ON MAVERICK. CHP enters the frame, the usual",doc_52_chunk_2,F-14's sir.,Scene with CHP: Maverick answers what type of aircraft he usually flies.
"40A ANGLE ON MAVERICK. CHP enters the frame, the usual",doc_52_chunk_2,Yes sir!,Scene with CHP: Maverick confirms he flies Tomcats.
"40A ANGLE ON MAVERICK. CHP enters the frame, the usual",doc_52_chunk_2,No sir! But you have to be ready.,Scene with CHP: Maverick reassures the cop there is no Russian attack but emphasizes readiness.
45 INT. WOXOF BAR,doc_58_chunk_14,Figured out what?,"Scene: Unknown location, Maverick responds to Iceman's question about figuring something out."
45 INT. WOXOF BAR,doc_58_chunk_14,Nope.,"Scene: Unknown location, Maverick responds to Iceman's question about knowing who is the best."
45 INT. WOXOF BAR,doc_58_chunk_14,I think I can work it out on my own.,"Scene: Unknown location, Maverick responds to Iceman offering a hint about who is the best."
48A EXT. CAR - NIGHT,doc_63_chunk_2,Simple deduction. It's fast. It's pretty. Sleek and stylish...It's your color...matches your lipstick.,
48A EXT. CAR - NIGHT,doc_63_chunk_2,And I asked someone.,
48A EXT. CAR - NIGHT,doc_63_chunk_2,I think I'm in love.,
53 INT. LOCKER ROOM - DAY,doc_73_chunk_0,Did everybody not win?,"Scene: Pilot dormitory after a flight; Maverick responds to Wolfman's question about whether they won, addressing the group of students."
51A CORRIDOR - OUTSIDE LECTURE HALL,doc_67_chunk_10,"In the envelope. FOX TWO MISSILE SHOT. YOU'RE GONE, JESTER, DEAD!","During a dogfight training exercise, Maverick speaks to Jester over the radio, declaring a successful missile shot."
51 INT. HANGAR,doc_66_chunk_10,I was inverted.,"Scene: In a briefing room, Maverick responds to Charlie's question about his flight maneuver during a dogfight."
51 INT. HANGAR,doc_66_chunk_10,Two.,"Scene: In a briefing room, Maverick answers Charlie's question about the range during an encounter with a MiG 21."
51 INT. HANGAR,doc_66_chunk_11,Two meters.,
51 INT. HANGAR,doc_66_chunk_11,Ma'am?,
51 INT. HANGAR,doc_66_chunk_11,Giving him the bird.,
51 INT. HANGAR,doc_66_chunk_11,You know. The finger.,
51A CORRIDOR - OUTSIDE LECTURE HALL,doc_67_chunk_9,"No way. I got you, sucker. You're going down.","During a flight exercise, Maverick is engaging Jester in aerial combat; Jester and Goose warn they are below the hard deck, but Maverick continues the maneuver."
51 INT. HANGAR,doc_66_chunk_9,Not in this case.,
51 INT. HANGAR,doc_66_chunk_9,"Yes, ma'am.",
51 INT. HANGAR,doc_66_chunk_9,On his six.,
51 INT. HANGAR,doc_66_chunk_9,"Yes, ma'am, At first. Then I was directly above him.",
48A EXT. CAR - NIGHT,doc_63_chunk_0,I thought he'd never leave.,"Scene: In a car, Maverick surprises Charlie after hiding in the back seat."
48A EXT. CAR - NIGHT,doc_63_chunk_0,Everybody's got to be somewhere.,"Scene: In a car, Maverick responds to Charlie's surprise at finding him in the back seat."
48A EXT. CAR - NIGHT,doc_63_chunk_0,It would have been really embarrassing!,"Scene: In a car, Maverick responds to Charlie's concern about Captain Dawson finding him there."
51A CORRIDOR - OUTSIDE LECTURE HALL,doc_67_chunk_2,"Ahhh... Runs in the family, sir.",Corridor outside the CO's Office; Maverick speaks with Viper about his call sign and his father.
51A CORRIDOR - OUTSIDE LECTURE HALL,doc_67_chunk_2,Yes sir.,Corridor outside the CO's Office; Maverick confirms his father's identity to Viper.
51A CORRIDOR - OUTSIDE LECTURE HALL,doc_67_chunk_0,Why didn't you tell me you were a TAGREF?,Scene: A confrontation between Maverick and Charlie; Maverick questions why Charlie didn't reveal her identity.
51A CORRIDOR - OUTSIDE LECTURE HALL,doc_67_chunk_0,You let me make a fool of myself.,Scene: A confrontation between Maverick and Charlie; Maverick accuses Charlie of allowing him to embarrass himself.
52A EXT. MIRAMAR - LANDING PATTERN.,doc_68_chunk_0,Right.,"Scene: In a Tomcat aircraft during a flight maneuver, Maverick responds to Goose's comment about the plane's orientation."
52A EXT. MIRAMAR - LANDING PATTERN.,doc_68_chunk_0,It's a victory roll.,"Scene: In a Tomcat aircraft during a flight maneuver, Maverick explains the name of the maneuver to Goose."
58 COMPUTER ANALYSIS ROOM,doc_81_chunk_1,It is combat. Every second counts.,Scene where Charlie questions Maverick about his nature; they are discussing his aggressive flying style in a combat context.
59G EXT. RUSTIC ADOBE CANTINA - SUNSET,doc_88_chunk_2,Acknowleged.,
