doc_title,chunk_id,fact,scene_context
"201、INT. BRIDGE, ENTERPRISE",doc_200_chunk_0,Saavik acknowledges Spock's order to take the ship out of Spacedock.,
"201、INT. BRIDGE, ENTERPRISE",doc_200_chunk_0,Saavik assumes control of piloting the Starship out of Spacedock.,
178、INT. ENTERPRISE BRIDGE - ANOTHER ANGLE,doc_177_chunk_5,Saavik issues a formal order to activate escape pods and abandon ship.,"Scene set in a smoke-filled, damaged room where Saavik assumes command responsibility after receiving confirmation of the ship's critical state."
178、INT. ENTERPRISE BRIDGE - ANOTHER ANGLE,doc_177_chunk_5,Saavik authorizes the transmission of the Log Buoy.,"Scene set in a smoke-filled, damaged room where Saavik takes decisive action following the ship's loss of propulsion."
339、INT. ENTERPRISE BRIDGE,doc_338_chunk_0,Saavik increases power on the ship's systems when instructed by Kirk.,"Reliant bridge, during critical system restoration."
346、EXT. SPACE,doc_345_chunk_2,Saavik participates in the funeral ritual for the departed individual.,Scene involving the group conducting a space burial ritual.
199、INT. ENTERPRISE BRIDGE,doc_198_chunk_0,Saavik is in the First Officer's position on the bridge.,Bridge of the Enterprise during departure preparations.
199、INT. ENTERPRISE BRIDGE,doc_198_chunk_0,Saavik receives a direct order from Spock to clear all moorings.,Bridge of the Enterprise during departure preparations.
199、INT. ENTERPRISE BRIDGE,doc_198_chunk_0,Saavik executes the command to clear all moorings by inputting data into her console.,Bridge of the Enterprise during departure preparations.
172、INT. TORPEDO ROOM,doc_171_chunk_0,Saavik is assigned to take the watch and set course for Ceti Alpha V.,"Scene: On the bridge, after Kirk gives orders following the salute exchange."
172、INT. TORPEDO ROOM,doc_171_chunk_0,Saavik acknowledges Kirk's private instruction and confirms understanding.,"Scene: On the bridge, during a quiet exchange after the salute."
172、INT. TORPEDO ROOM,doc_171_chunk_0,Saavik issues dismissal and posting orders to the company.,"Scene: On the bridge, after Kirk departs toward the Turbo Lift."
2、INT. ENTERPRISE BRIDGE - ANOTHER ANGLE,doc_1_chunk_8,Saavik explicitly states that she does not believe the test was a fair assessment of her command capabilities.,"Scene: On the bridge, following a command simulation; Kirk addresses Saavik after others leave."
2、INT. ENTERPRISE BRIDGE - ANOTHER ANGLE,doc_1_chunk_8,"Saavik acknowledges, in response to Kirk's questioning, that the possibility of a no-win situation had not previously occurred to her.","Scene: On the bridge, following a command simulation; Kirk challenges Saavik's understanding of command ethics."
260、INT. ENTERPRISE BRIDGE - FAVORING UHURA,doc_259_chunk_0,Saavik establishes communication with Commander Uhura aboard the Enterprise.,
260、INT. ENTERPRISE BRIDGE - FAVORING UHURA,doc_259_chunk_0,Saavik identifies herself as Lieutenant Saavik to Commander Uhura.,
260、INT. ENTERPRISE BRIDGE - FAVORING UHURA,doc_259_chunk_0,Saavik reports that her party is safe and requests Uhura to stand by.,
85、INT. SPACE STATION - TIGHT GROUP,doc_84_chunk_2,Saavik confirms that all the memory cells have been emptied.,
"25、INT. BRIDGE, ENTERPRISE",doc_24_chunk_0,Saavik reports that all moorings are clear to the Captain.,
"25、INT. BRIDGE, ENTERPRISE",doc_24_chunk_0,Saavik acknowledges a direct order from Spock to pilot the starship out of Spacedock.,
"25、INT. BRIDGE, ENTERPRISE",doc_24_chunk_0,"Saavik confirms readiness to pilot the starship by responding 'Aye, sir' to Spock's command.",
23、INT. ENTERPRISE BRIDGE,doc_22_chunk_0,Saavik is in the First Officer's position on the bridge.,Bridge of the Enterprise during departure preparations.
23、INT. ENTERPRISE BRIDGE,doc_22_chunk_0,Saavik receives and acknowledges a direct order from Spock to clear all moorings.,Bridge of the Enterprise during departure preparations.
23、INT. ENTERPRISE BRIDGE,doc_22_chunk_0,Saavik inputs data into her console to execute the order to clear moorings.,Bridge of the Enterprise during departure preparations.
2、INT. ENTERPRISE BRIDGE - ANOTHER ANGLE,doc_1_chunk_1,Saavik orders the activation of battle stations and shields in response to the approaching Klingon vessels.,Scene where Klingon vessels are detected approaching; alarm sounds and shields are activated.
2、INT. ENTERPRISE BRIDGE - ANOTHER ANGLE,doc_1_chunk_1,Saavik makes the decision to attempt communication with the Klingons to inform them of the rescue mission.,Scene where Klingon vessels are approaching and Uhura reports frequency jamming.
2、INT. ENTERPRISE BRIDGE - ANOTHER ANGLE,doc_1_chunk_1,Saavik makes an agonized choice during the Klingon attack approach.,Scene where Klingons are on attack course and closing; computer confirms threat.
178、INT. ENTERPRISE BRIDGE - ANOTHER ANGLE,doc_177_chunk_1,Saavik orders the activation of battle stations and shields upon detecting the approaching Klingon vessels.,Scene where Klingon vessels are detected on screen; alarm sounds and shields are activated.
178、INT. ENTERPRISE BRIDGE - ANOTHER ANGLE,doc_177_chunk_1,Saavik makes the decision to attempt communication with the Klingons to inform them of the rescue mission.,Scene where Uhura reports jammed frequencies; prior to confirmed attack course.
178、INT. ENTERPRISE BRIDGE - ANOTHER ANGLE,doc_177_chunk_1,Saavik makes an agonized choice in response to the Klingons taking an attack course.,Scene where the computer voice confirms Klingons are on attack course and closing.
262、INT. SPACE STATION TRANSPORTER ROOM,doc_261_chunk_6,Saavik successfully operates the console to activate the transport pods.,Transporter room scene: Saavik works the console with electronic coding and confirms readiness before joining the others on the pods.
262、INT. SPACE STATION TRANSPORTER ROOM,doc_261_chunk_6,Saavik joins the group on the transport pods after activating the system.,"Transporter room scene: After pressing the button to initiate transport, Saavik joins Kirk and the others on the pods before they vanish."
38、INT. ENTERPRISE CORRIDOR,doc_37_chunk_1,Saavik receives a high efficiency rating.,
38、INT. ENTERPRISE CORRIDOR,doc_37_chunk_1,Saavik explicitly expresses gratitude for the high efficiency rating.,
38、INT. ENTERPRISE CORRIDOR,doc_37_chunk_1,Saavik acknowledges failing to resolve the Kobayashi Maru situation.,
92、INT. RELIANT BRIDGE,doc_91_chunk_1,Saavik physically restrains David from moving toward the Genesis torpedo.,"Rocky Cavern: As Khan initiates the transporter beam to retrieve the Genesis torpedo, Saavik prevents David from reaching it."
38、INT. ENTERPRISE CORRIDOR,doc_37_chunk_0,Saavik enters the turbo lift after requesting Kirk to hold the door.,
38、INT. ENTERPRISE CORRIDOR,doc_37_chunk_0,Saavik confirms to Kirk that her hair is regulation-compliant.,
38、INT. ENTERPRISE CORRIDOR,doc_37_chunk_0,Saavik stops the turbo lift by pressing a button.,
175、INT. ENTERPRISE BRIDGE,doc_174_chunk_0,Saavik is present on the bridge in the role of Admiral.,Bridge of the ship: Saavik is addressed as Admiral by Kirk upon his arrival.
175、INT. ENTERPRISE BRIDGE,doc_174_chunk_0,Saavik acknowledges Kirk's order with a formal response.,"Bridge of the ship: Saavik responds to Kirk with 'Aye, sir' after being addressed."
175、INT. ENTERPRISE BRIDGE,doc_174_chunk_0,Saavik is assigned by Kirk to show David around the ship.,"Bridge of the ship: Kirk instructs Saavik to show his son David around, and Saavik complies."
175、INT. ENTERPRISE BRIDGE,doc_174_chunk_0,Saavik complies with Kirk's instruction by taking David away to show him around.,"Bridge of the ship: After Kirk's request, Saavik takes David off the bridge."
348、INT. TORPEDO ROOM,doc_347_chunk_0,Saavik is assigned to take the watch and set course for Ceti Alpha V.,"Scene: On the bridge, after Kirk gives orders following the salute exchange."
348、INT. TORPEDO ROOM,doc_347_chunk_0,Saavik acknowledges Kirk's private instruction and confirms understanding.,"Scene: On the bridge, during a quiet exchange after the salute."
348、INT. TORPEDO ROOM,doc_347_chunk_0,Saavik issues dismissal and posting orders to the company.,"Scene: On the bridge, after Kirk dismisses the company and walks toward the Turbo Lift."
351、INT. ENTERPRISE BRIDGE,doc_350_chunk_0,Saavik is present on the bridge in the role of Admiral.,Scene: On the bridge as Kirk and David arrive.
351、INT. ENTERPRISE BRIDGE,doc_350_chunk_0,Saavik acknowledges Kirk's order with a formal response.,Scene: On the bridge as Kirk gives instructions.
351、INT. ENTERPRISE BRIDGE,doc_350_chunk_0,Saavik is assigned by Kirk to show David around the ship.,Scene: On the bridge following Kirk's introduction of David.
351、INT. ENTERPRISE BRIDGE,doc_350_chunk_0,Saavik complies with Kirk's directive by taking David away to show him around.,Scene: On the bridge immediately after Kirk's instruction.
84、INT. ENTERPRISE BRIDGE - FAVORING UHURA,doc_83_chunk_0,Saavik establishes communication with Commander Uhura aboard the Enterprise.,"Scene: Communication is initiated from Saavik's location to the Enterprise, where Uhura receives the signal."
84、INT. ENTERPRISE BRIDGE - FAVORING UHURA,doc_83_chunk_0,Saavik identifies herself as Lieutenant Saavik to Commander Uhura.,"Scene: Communication is initiated from Saavik's location to the Enterprise, where Uhura receives the signal."
84、INT. ENTERPRISE BRIDGE - FAVORING UHURA,doc_83_chunk_0,Saavik reports that her party is safe by stating 'We're all right'.,"Scene: Communication is initiated from Saavik's location to the Enterprise, where Uhura receives the signal."
