doc_title,chunk_id,text,scene_context
197、INT. ENTERPRISE DOCKING BAY,doc_196_chunk_5,"As always, my mentor.",
169、INT. ENTERPRISE ENGINE ROOM,doc_168_chunk_4,"Admiral, you've got to see this! There's new life -- a whole new world, a Genesis world -- !","Scene: Communication via intercom; Saavik alerts the admiral about a new world, but Kirk is unresponsive."
178、INT. ENTERPRISE BRIDGE - ANOTHER ANGLE,doc_177_chunk_0,"Stand by transporter room, ready to beam survivors, aboard.",Enterprise bridge; Saavik is giving orders to the transporter room in preparation for rescuing survivors from a stricken vessel while Klingon cruisers approach.
178、INT. ENTERPRISE BRIDGE - ANOTHER ANGLE,doc_177_chunk_6,"Any suggestions, Admiral?","Enterprise Bridge: Saavik speaks to Admiral Kirk after the bridge is opened, in the presence of other crew members, asking for guidance in a crisis situation."
177、INT. ENTERPRISE BRIDGE,doc_176_chunk_1,Project parabolic course to avoid entering Neutral Zone.,
177、INT. ENTERPRISE BRIDGE,doc_176_chunk_1,Can you amplify?,
177、INT. ENTERPRISE BRIDGE,doc_176_chunk_1,On speakers!,
2、INT. ENTERPRISE BRIDGE - ANOTHER ANGLE,doc_1_chunk_4,Fire all phasers...!,
2、INT. ENTERPRISE BRIDGE - ANOTHER ANGLE,doc_1_chunk_3,Engage auxiliary power. Prepare to return fire!,
178、INT. ENTERPRISE BRIDGE - ANOTHER ANGLE,doc_177_chunk_5,Activate escape pods. Send out the Log Buoy... All hands abandon ship. Repeat -- all hands --,"Scene: Smoke-filled room, Saavik is speaking over a comm system, issuing evacuation orders."
178、INT. ENTERPRISE BRIDGE - ANOTHER ANGLE,doc_177_chunk_1,Visual!,
178、INT. ENTERPRISE BRIDGE - ANOTHER ANGLE,doc_177_chunk_1,Battle stations! Activate shields!,
178、INT. ENTERPRISE BRIDGE - ANOTHER ANGLE,doc_177_chunk_1,Inform the Klingons we are on a rescue mission...,
178、INT. ENTERPRISE BRIDGE - ANOTHER ANGLE,doc_177_chunk_9,"As I indicated, Admiral, that thought had not occurred to me.","Scene: A formal setting, Saavik speaks with Admiral Kirk about dealing with death."
105、INT. TRANSPORTER ROOM - ENTERPRISE,doc_104_chunk_0,But the damage report -- we were immobilized...,"Scene: Upon materializing, Saavik speaks to Kirk and others about the ship's status."
105、INT. TRANSPORTER ROOM - ENTERPRISE,doc_104_chunk_0,By the book...,"Scene: Overlapping with Kirk, Saavik repeats the phrase during a discussion about regulations."
199、INT. ENTERPRISE BRIDGE,doc_198_chunk_0,"Aye, sir.",Bridge of the Enterprise; Saavik responds to Spock's order to clear all moorings during departure.
172、INT. TORPEDO ROOM,doc_171_chunk_0,"Aye, sir.","Scene: On the bridge, Saavik responds to Kirk's order to take the watch and set course for Ceti Alpha V."
172、INT. TORPEDO ROOM,doc_171_chunk_0,"Understood, sir.","Scene: On the bridge, Saavik acknowledges Kirk's quiet instruction before he leaves for his quarters."
176、EXT. SPACE FINALE (BOARDED),doc_175_chunk_1,"Captain's log. Stardate 8130.3, Starship Enterprise on training mission to Gamma Hydra. Section 14, coordinates 22/87/4. Approaching Neutral Zone, all systems functioning.","Scene: On the bridge of the Starship Enterprise, Saavik is recording a captain's log during a training mission near the Neutral Zone."
2、INT. ENTERPRISE BRIDGE - ANOTHER ANGLE,doc_1_chunk_0,"Stand by transporter room, ready to beam survivors, aboard.",Enterprise approaches the stricken vessel; Saavik is giving orders to the transporter room in preparation for rescue operations.
177、INT. ENTERPRISE BRIDGE,doc_176_chunk_3,Data on Kobayashi Maru! Tactical! Tactical on big screen.,
177、INT. ENTERPRISE BRIDGE,doc_176_chunk_3,"Damn. (then) Mr. Sulu, plot an intercept course.",
177、INT. ENTERPRISE BRIDGE,doc_176_chunk_3,"I'm aware of my responsibilities, Mister.",
21、INT. ENTERPRISE DOCKING BAY,doc_20_chunk_5,"As always, my mentor.",
175、INT. ENTERPRISE BRIDGE,doc_174_chunk_0,Admiral on the bridge!,
175、INT. ENTERPRISE BRIDGE,doc_174_chunk_0,"Aye, sir. On course to Ceti Alpha. All is well.",
175、INT. ENTERPRISE BRIDGE,doc_174_chunk_0,"Aye, sir --",
175、INT. ENTERPRISE BRIDGE,doc_174_chunk_0,So you turn out to be the dumb,
217、INT. ENTERPRISE BRIDGE,doc_216_chunk_1,Prepare for warp speed.,
2、INT. ENTERPRISE BRIDGE - ANOTHER ANGLE,doc_1_chunk_6,"Any suggestions, Admiral?","Enterprise Bridge: Saavik speaks to Admiral Kirk after the bridge is opened, in the presence of other crew members, asking for guidance in a dire situation involving Klingons."
2、INT. ENTERPRISE BRIDGE - ANOTHER ANGLE,doc_1_chunk_9,"As I indicated, Admiral, that thought had not occurred to me.","Scene: On a starship, Saavik speaks with Admiral Kirk during a discussion about death and life."
197、INT. ENTERPRISE DOCKING BAY,doc_196_chunk_4,"He's not what I expected, Sir.",Scene following Kirk's departure; Saavik speaks with Spock about Admiral Kirk.
197、INT. ENTERPRISE DOCKING BAY,doc_196_chunk_4,He's very human.,Scene following Kirk's departure; Saavik speaks with Spock about Admiral Kirk.
205、INT. ENTERPRISE BRIDGE,doc_204_chunk_0,"Course heading, Captain?","Scene: On the bridge of a starship, Saavik is speaking to Captain Kirk about the ship's course."
2、INT. ENTERPRISE BRIDGE - ANOTHER ANGLE,doc_1_chunk_1,Visual!,
2、INT. ENTERPRISE BRIDGE - ANOTHER ANGLE,doc_1_chunk_1,Battle stations! Activate shields!,
2、INT. ENTERPRISE BRIDGE - ANOTHER ANGLE,doc_1_chunk_1,Inform the Klingons we are on a rescue mission...,
2、INT. ENTERPRISE BRIDGE - ANOTHER ANGLE,doc_1_chunk_5,Activate escape pods. Send out the Log Buoy... All hands abandon ship. Repeat -- all hands --,"Scene: In a smoke-filled, damaged room; Saavik responds to Scotty's report by issuing emergency orders over the comm."
"201、INT. BRIDGE, ENTERPRISE",doc_200_chunk_2,"Aft thrusters, Mr. Sulu.","Scene: On the bridge of a starship, Saavik is giving a command to Mr. Sulu during a maneuver."
243、INT. ENTERPRISE BRIDGE,doc_242_chunk_0,I don't understand --,
214、INT. ENTERPRISE CORRIDOR,doc_213_chunk_3,"Thank you, sir.",Lift scene: Saavik exits the elevator and speaks to Bones after he questions the delay.
102、INT. GENESIS CAVE PLATFORM,doc_101_chunk_0,The Admiral's son.,"Scene in a forest setting; Saavik speaks to David, referring to his parentage."
102、INT. GENESIS CAVE PLATFORM,doc_101_chunk_0,"Oh, I believe it.",Scene in a forest setting; Saavik responds to David's skepticism about his identity.
102、INT. GENESIS CAVE PLATFORM,doc_101_chunk_0,"What are
you
looking at?","Scene in a forest setting; Saavik, slightly thrown by David's stare, asks him why he is looking at her."
214、INT. ENTERPRISE CORRIDOR,doc_213_chunk_2,Humor... that is a difficult concept... it is not logical...,
214、INT. ENTERPRISE CORRIDOR,doc_213_chunk_2,Yes.,
103、INT. GENESIS CAVE - WIDER ANGLE,doc_102_chunk_1,"On the test, sir, will you tell me what you did? I'd really like to know.",Scene context not specified: Saavik speaks to Kirk about the no-win scenario test.
103、INT. GENESIS CAVE - WIDER ANGLE,doc_102_chunk_1,How?,Scene context not specified: Saavik questions Kirk about how he beat the no-win scenario.
103、INT. GENESIS CAVE - WIDER ANGLE,doc_102_chunk_1,WHAT ?,Scene context not specified: Saavik reacts with surprise to Kirk's explanation of reprogramming the simulation.
23、INT. ENTERPRISE BRIDGE,doc_22_chunk_0,"Aye, sir.",Bridge of the Enterprise; Saavik responds to Spock's order to clear all moorings during departure.
262、INT. SPACE STATION TRANSPORTER ROOM,doc_261_chunk_2,Stage Two of what?,
237、INT. ENTERPRISE BRIDGE,doc_236_chunk_1,Who?,"Scene: On the bridge of the ship, during a tense moment when Khan's face appears on screen; Saavik speaks to Kirk and others present."
222、INT. KIRK'S QUARTERS,doc_221_chunk_9,"Admiral, sensors indicate a vessel
in our area, closing fast.",
222、INT. KIRK'S QUARTERS,doc_221_chunk_9,"It's one of ours, Admiral... It's
Reliant.",
"25、INT. BRIDGE, ENTERPRISE",doc_24_chunk_2,"Aft thrusters, Mr. Sulu.","Scene: On the bridge of a starship, Saavik is giving a command to Mr. Sulu during a maneuver."
270、INT. ROCKY CAVERN,doc_269_chunk_5,Admiral?,
21、INT. ENTERPRISE DOCKING BAY,doc_20_chunk_4,"He's not what I expected, Sir.",Scene following Kirk's departure; Saavik speaks with Spock about Admiral Kirk.
21、INT. ENTERPRISE DOCKING BAY,doc_20_chunk_4,He's very human.,Scene following Kirk's departure; Saavik speaks with Spock about Admiral Kirk.
268、INT. RELIANT BRIDGE,doc_267_chunk_1,Only half of you would get there.,
27、INT. ENTERPRISE BRIDGE,doc_26_chunk_0,Ahead one quarter impulse power.,
257、INT. SPACE STATION REGULAR I - CAROL'S LAB,doc_256_chunk_0,Indeterminate life signs.,"Scene: An abandoned location with humming and crackling equipment; Saavik is with Bones and Kirk, using a tricorder to detect life signs."
262、INT. SPACE STATION TRANSPORTER ROOM,doc_261_chunk_6,Ready.,Scene involving a console and transport pods; Saavik is speaking to Kirk and others as they prepare to transport.
279、INT. GENESIS CAVE - WIDER ANGLE,doc_278_chunk_2,Then -- you never faced that situation -- faced death...,
241、INT. ENTERPRISE BRIDGE,doc_240_chunk_1,Reliant's command...,Bridge of the Reliant; Saavik is responding to Kirk's order to access data charts.
241、INT. ENTERPRISE BRIDGE,doc_240_chunk_1,On screen...,Bridge of the Reliant; Saavik reports that the requested data is displayed.
261、INT. SPACE STATION - TIGHT GROUP,doc_260_chunk_3,Where is the Reliant crew? Dead?,"Scene: On a starship, Saavik speaks with Kirk, Chekov, and Terrell about the fate of the Reliant crew."
260、INT. ENTERPRISE BRIDGE - FAVORING UHURA,doc_259_chunk_0,"Commander Uhura, this is Lt. Saavik. We're all right. Please stand by.","Scene: On screen communication with Commander Uhura, reporting their status and asking her to stand by."
261、INT. SPACE STATION - TIGHT GROUP,doc_260_chunk_2,"That's true, Admiral. All the memory cells have been emptied.","Scene or location not specified; Saavik confirms the status of the memory cells to Kirk and Terrell, discussing the missing Genesis materials."
214、INT. ENTERPRISE CORRIDOR,doc_213_chunk_0,Hold please -- !,"Turbo Lift, moment before entering with Kirk, initiating interaction."
214、INT. ENTERPRISE CORRIDOR,doc_213_chunk_0,"Thank you, sir.","Turbo Lift, acknowledging Kirk after entering."
214、INT. ENTERPRISE CORRIDOR,doc_213_chunk_0,"It is still regulation, Admiral.","Turbo Lift, responding to Kirk's comment about her hair."
264、INT. ROCKY CAVERN - REGULA,doc_263_chunk_0,Admiral --,"Scene where the team materializes and discovers a cave with technical materials and a large projectile; Saavik speaks to the Admiral, drawing attention to something off-screen."
309、INT. ENTERPRISE BRIDGE,doc_308_chunk_0,At what.,
297、INT. ENTERPRISE BRIDGE,doc_296_chunk_0,That was close --,
281、INT. TRANSPORTER ROOM - ENTERPRISE,doc_280_chunk_1,... no uncoded messages on an open channel...,
281、INT. TRANSPORTER ROOM - ENTERPRISE,doc_280_chunk_1,You lied.,
255、INT. SPACE STATION REGULAR I - CAROL'S LAB - ON SCREEN,doc_254_chunk_3,Begging the Admiral's pardon: General Order 15: 'No flag officer shall beam into a hazardous area without armed escort.',Scene: Medical bay or command area; Saavik speaks to Admiral Kirk as he prepares to beam down to a hazardous location. Topic: Safety protocol regarding Kirk's decision to beam down.
270、INT. ROCKY CAVERN,doc_269_chunk_0,"This is Lt. Saavik, calling Enterprise...",
270、INT. ROCKY CAVERN,doc_269_chunk_0,"No use, Admiral, they're still jamming all channels.",
336、INT. ENTERPRISE BRIDGE,doc_335_chunk_0,"Two minutes, ten seconds.",
279、INT. GENESIS CAVE - WIDER ANGLE,doc_278_chunk_0,"The Kobayashi Maru, sir.","Scene: Dining area, Saavik speaks with Kirk, Bones, Carol, and David about the Kobayashi Maru scenario."
178、INT. ENTERPRISE BRIDGE - ANOTHER ANGLE,doc_177_chunk_8,"Permission to speak candidly, sir?","Scene: On a ship, Saavik speaks with Kirk before a command test."
178、INT. ENTERPRISE BRIDGE - ANOTHER ANGLE,doc_177_chunk_8,I don't believe this was a fair test of my command capabilities.,"Scene: On a ship, Saavik speaks with Kirk after a command test."
178、INT. ENTERPRISE BRIDGE - ANOTHER ANGLE,doc_177_chunk_8,Because... there was no way to win.,"Scene: On a ship, Saavik speaks with Kirk after a command test."
178、INT. ENTERPRISE BRIDGE - ANOTHER ANGLE,doc_177_chunk_8,"No, sir. It has not.","Scene: On a ship, Saavik speaks with Kirk after a command test."
226、INT. ENTERPRISE BRIDGE,doc_225_chunk_0,"Sir, may I quote General Order 12: 'On the approach of any vessel, when communications have not been est --","Scene: On a starship bridge, Saavik speaks to Admiral Kirk about General Order 12 as Reliant approaches."
226、INT. ENTERPRISE BRIDGE,doc_225_chunk_0,"Aye, sir.","Scene: On a starship bridge, Saavik responds to Spock after being interrupted while quoting regulations."
214、INT. ENTERPRISE CORRIDOR,doc_213_chunk_1,"May I speak, sir?",
214、INT. ENTERPRISE CORRIDOR,doc_213_chunk_1,I wish to thank you for the high efficiency rating.,
214、INT. ENTERPRISE CORRIDOR,doc_213_chunk_1,I did not think so.,
214、INT. ENTERPRISE CORRIDOR,doc_213_chunk_1,I failed to resolve the situation.,
214、INT. ENTERPRISE CORRIDOR,doc_213_chunk_1,May I ask how you dealt with the test?,
29、INT. ENTERPRISE BRIDGE,doc_28_chunk_0,"Course heading, Captain?","Scene: On the bridge of a starship, Saavik is speaking to Captain Kirk about the ship's course."
329、INT. ENTERPRISE BRIDGE,doc_328_chunk_1,"Aye, sir.",Bridge of the ship; Saavik responds to Kirk's order to reach best speed.
"201、INT. BRIDGE, ENTERPRISE",doc_200_chunk_0,"All moorings are clear, Captain.","Scene: In the bridge of a starship, Saavik reports to Captain Kirk and Spock during departure from Spacedock."
"201、INT. BRIDGE, ENTERPRISE",doc_200_chunk_0,"Never, sir.","Scene: In the bridge of a starship, Saavik responds to Spock's question about her experience piloting a starship."
"201、INT. BRIDGE, ENTERPRISE",doc_200_chunk_0,"Aye, sir.","Scene: In the bridge of a starship, Saavik acknowledges Spock's order to take the ship out of Spacedock."
319、INT. ENTERPRISE BRIDGE,doc_318_chunk_1,"All stop, sir.","Scene: On a starship bridge, Saavik responds to Captain Kirk's order during a tactical maneuver."
339、INT. ENTERPRISE BRIDGE,doc_338_chunk_0,"Three minutes, thirty seconds.",Scene involving the Reliant; Saavik reports time to Kirk and others.
326、INT. ENTERPRISE BRIDGE,doc_325_chunk_0,"Power levels quite low, sir.","Scene: On the bridge of a starship, Saavik reports to Captain Kirk about power levels."
351、INT. ENTERPRISE BRIDGE,doc_350_chunk_1,That is a little joke.,
287、INT. ENTERPRISE BRIDGE,doc_286_chunk_0,Admiral... what happens if Reliant fails to follow us into the nebula?,"Scene: Saavik speaks with Admiral Kirk and Spock, discussing the possibility of Reliant not following them into the nebula."
262、INT. SPACE STATION TRANSPORTER ROOM,doc_261_chunk_1,Anything?,"Scene: Saavik approaches Kirk, asking if he has found anything significant."
262、INT. SPACE STATION TRANSPORTER ROOM,doc_261_chunk_1,It doesn't make sense. These coordinates are well within Regula -- a plantoid we know to be lifeless and airless.,"Scene: Saavik studies the console and comments on the illogical coordinates, speaking in the presence of Kirk."
281、INT. TRANSPORTER ROOM - ENTERPRISE,doc_280_chunk_0,But the damage report -- we were immobilized...,"Scene: Upon materializing, Saavik speaks to Kirk and others about the ship's status."
281、INT. TRANSPORTER ROOM - ENTERPRISE,doc_280_chunk_0,By the book...,"Scene: Overlapping with Kirk, Saavik repeats the phrase during a discussion about regulations."
284、INT. ENTERPRISE BRIDGE,doc_283_chunk_1,"Trouble with the nebula, sir, is all that static discharge and gas clouds our tactical display. Visuals won't function and shields will be useless.",Scene involving the Enterprise bridge crew discussing evasive maneuvers; Saavik speaks to Kirk about the risks of entering the Mutara Nebula.
67、INT. ENTERPRISE BRIDGE,doc_66_chunk_0,I don't understand --,
38、INT. ENTERPRISE CORRIDOR,doc_37_chunk_3,"Thank you, sir.",The lift stops and the doors open; Saavik exits while speaking to Bones.
346、EXT. SPACE,doc_345_chunk_2,We commend the soul of our brother departed. We love we commit his body to the depths of space.,"Scene: Saavik speaks during a funeral ceremony, addressing the group as she commits a body to space."
2、INT. ENTERPRISE BRIDGE - ANOTHER ANGLE,doc_1_chunk_8,"Permission to speak candidly, sir?","Scene: Aboard a ship, Saavik speaks with Kirk before a test or evaluation."
2、INT. ENTERPRISE BRIDGE - ANOTHER ANGLE,doc_1_chunk_8,I don't believe this was a fair test of my command capabilities.,"Scene: Aboard a ship, Saavik speaks with Kirk after a test, expressing dissatisfaction with the evaluation."
2、INT. ENTERPRISE BRIDGE - ANOTHER ANGLE,doc_1_chunk_8,Because... there was no way to win.,"Scene: Aboard a ship, Saavik explains to Kirk why the test was unfair."
2、INT. ENTERPRISE BRIDGE - ANOTHER ANGLE,doc_1_chunk_8,"No, sir. It has not.","Scene: Aboard a ship, Saavik responds to Kirk's question about facing no-win situations."
86、INT. SPACE STATION TRANSPORTER ROOM,doc_85_chunk_2,Stage Two of what?,
61、INT. ENTERPRISE BRIDGE,doc_60_chunk_1,Who?,"Scene: On the bridge of a starship, Saavik speaks to Kirk and others while observing a transmission from Khan."
38、INT. ENTERPRISE CORRIDOR,doc_37_chunk_2,Humor... that is a difficult concept... it is not logical...,
38、INT. ENTERPRISE CORRIDOR,doc_37_chunk_2,Yes.,
"25、INT. BRIDGE, ENTERPRISE",doc_24_chunk_0,"All moorings are clear, Captain.","Scene: On the bridge of a starship, Saavik reports to Captain Kirk and Spock during departure from Spacedock."
"25、INT. BRIDGE, ENTERPRISE",doc_24_chunk_0,"Never, sir.","Scene: On the bridge of a starship, Saavik responds to Spock's question about her experience piloting a starship."
"25、INT. BRIDGE, ENTERPRISE",doc_24_chunk_0,"Aye, sir.","Scene: On the bridge of a starship, Saavik acknowledges Spock's order to take the ship out of Spacedock."
345、INT. ENTERPRISE ENGINE ROOM,doc_344_chunk_4,"Admiral, you've got to see this! There's new life -- a whole new world, a Genesis world -- !","Scene where Saavik is communicating via intercom, alerting the admiral about the discovery of a new world; Kirk is unresponsive."
41、INT. ENTERPRISE BRIDGE,doc_40_chunk_1,Prepare for warp speed.,"Scene: On the bridge of the ship, Saavik speaks after recovering from being stunned, likely addressing the crew during a transition to warp speed."
94、INT. ROCKY CAVERN,doc_93_chunk_5,Admiral?,
278、INT. GENESIS CAVE PLATFORM,doc_277_chunk_0,The Admiral's son.,"Scene in a forest setting; Saavik speaks to David, referring to his parentage."
278、INT. GENESIS CAVE PLATFORM,doc_277_chunk_0,"Oh, I believe it.",Scene in a forest setting; Saavik responds to David's skepticism about his identity.
278、INT. GENESIS CAVE PLATFORM,doc_277_chunk_0,"What are
you
looking at?","Scene in a forest setting; Saavik, slightly thrown by David's stare, asks him why he is looking at her."
81、INT. SPACE STATION REGULAR I - CAROL'S LAB,doc_80_chunk_0,Indeterminate life signs.,"Scene: An abandoned location with humming and crackling equipment; Saavik is with Bones and Kirk, using a tricorder to detect life signs."
86、INT. SPACE STATION TRANSPORTER ROOM,doc_85_chunk_6,Ready.,"Scene: On the bridge, Saavik operates the console and speaks to Kirk and the crew before they use the transport pods."
348、INT. TORPEDO ROOM,doc_347_chunk_0,"Aye, sir.","Scene: On the bridge, Saavik responds to Kirk's order to take the watch and set course for Ceti Alpha V."
348、INT. TORPEDO ROOM,doc_347_chunk_0,"Understood, sir.","Scene: On the bridge, Saavik acknowledges Kirk's private instruction before he retires to his quarters."
85、INT. SPACE STATION - TIGHT GROUP,doc_84_chunk_2,"That's true, Admiral. All the
memory cells have been emptied.","Scene: A discussion about the missing Genesis materials and erased data banks, with Admiral Kirk and Terrell present."
85、INT. SPACE STATION - TIGHT GROUP,doc_84_chunk_3,Where is the Reliant crew? Dead?,"Scene: Aboard a starship, Saavik speaks with Kirk, Chekov, and Terrell about the fate of the Reliant crew."
84、INT. ENTERPRISE BRIDGE - FAVORING UHURA,doc_83_chunk_0,"Commander Uhura, this is Lt. Saavik. We're all right. Please stand by.","Scene: On screen communication with Commander Uhura, reporting their status and asking her to stand by."
92、INT. RELIANT BRIDGE,doc_91_chunk_1,Only half of you would get there.,Rocky Cavern: Saavik speaks to David as they watch Khan beam up the Genesis torpedo.
65、INT. ENTERPRISE BRIDGE,doc_64_chunk_1,Reliant's command...,Bridge of the Reliant; Saavik is responding to Kirk's order to access data charts.
65、INT. ENTERPRISE BRIDGE,doc_64_chunk_1,On screen...,Bridge of the Reliant; Saavik reports that the requested data is displayed.
79、INT. SPACE STATION REGULAR I - CAROL'S LAB - ON SCREEN,doc_78_chunk_3,Begging the Admiral's pardon: General Order 15: 'No flag officer shall beam into a hazardous area without armed escort.',Scene in which Kirk decides to beam down to a station; Saavik speaks to Kirk about regulations regarding flag officers entering hazardous areas.
94、INT. ROCKY CAVERN,doc_93_chunk_0,"This is Lt. Saavik, calling Enterprise...",
94、INT. ROCKY CAVERN,doc_93_chunk_0,"No use, Admiral, they're still jamming all channels.",
351、INT. ENTERPRISE BRIDGE,doc_350_chunk_0,Admiral on the bridge!,
351、INT. ENTERPRISE BRIDGE,doc_350_chunk_0,"Aye, sir. On course to Ceti Alpha. All is well.",
351、INT. ENTERPRISE BRIDGE,doc_350_chunk_0,"Aye, sir --",
351、INT. ENTERPRISE BRIDGE,doc_350_chunk_0,So you turn out to be the dumb,
38、INT. ENTERPRISE CORRIDOR,doc_37_chunk_0,Hold please -- !,Turbo Lift: Saavik speaks to Kirk as she enters the lift.
38、INT. ENTERPRISE CORRIDOR,doc_37_chunk_0,"Thank you, sir.",Turbo Lift: Saavik thanks Kirk after entering the lift.
38、INT. ENTERPRISE CORRIDOR,doc_37_chunk_0,"It is still regulation, Admiral.",Turbo Lift: Saavik responds to Kirk's comment about her hair.
50、INT. ENTERPRISE BRIDGE,doc_49_chunk_0,"Sir, may I quote General Order 12: 'On the approach of any vessel, when communications have not been est --","Scene: On a starship bridge, Saavik speaks to Admiral Kirk about General Order 12 as Reliant approaches."
50、INT. ENTERPRISE BRIDGE,doc_49_chunk_0,"Aye, sir.","Scene: On a starship bridge, Saavik responds to Spock after being interrupted while quoting regulations."
86、INT. SPACE STATION TRANSPORTER ROOM,doc_85_chunk_1,Anything?,"Scene: Saavik approaches Kirk, asking if he has found anything."
86、INT. SPACE STATION TRANSPORTER ROOM,doc_85_chunk_1,It doesn't make sense. These coordinates are well within Regula -- a plantoid we know to be lifeless and airless.,"Scene: Saavik studies the console and comments on the coordinates, speaking to Kirk."
38、INT. ENTERPRISE CORRIDOR,doc_37_chunk_1,"May I speak, sir?",
38、INT. ENTERPRISE CORRIDOR,doc_37_chunk_1,I wish to thank you for the high efficiency rating.,
38、INT. ENTERPRISE CORRIDOR,doc_37_chunk_1,I did not think so.,
38、INT. ENTERPRISE CORRIDOR,doc_37_chunk_1,I failed to resolve the situation.,
38、INT. ENTERPRISE CORRIDOR,doc_37_chunk_1,May I ask how you dealt with the test?,
