doc_title,chunk_id,description,scene_context
39、INT. TERMINAL - ANOTHER AREA,doc_38_chunk_2,Ted has a FLASHBACK.,ANGLE ON TED
40、INT. ROCKET HANGAR,doc_39_chunk_2,Ted turns to leave and bumps right into Elaine.,Rocket engine test area
40、INT. ROCKET HANGAR,doc_39_chunk_2,(pulling away from her),Rocket engine test area
44、INT. MENTAL HOSPITAL,doc_43_chunk_5,Ted goes into convulsions as she leaves.,Bedroom: Elaine flips electro-shock switch and leaves
44、INT. MENTAL HOSPITAL,doc_43_chunk_5,He rubs his temples.,Terminal
55、INT. TERMINAL STORAGE ROOM,doc_54_chunk_0,Ted struggles to free his hands.,surrounded by packing crates
92、INT. CABIN,doc_91_chunk_5,"Ted gets up and moves past the TEXAN, handing him the POP ELEC.",
138、INT. HARRY'S,doc_137_chunk_6,"Ted takes a pair of dark glasses off a passing blind man who walks perfectly until the glasses are gone, then starts stumbling and crashes over a table.",
138、INT. HARRY'S,doc_137_chunk_6,Ted takes an alto sax from a passerby who also stumbles and crashes over a table when he loses his sax.,
66、INT. SHIP DOOR,doc_65_chunk_2,Ted stops at the door surrounded by boarding passengers.,Doorway with boarding passengers
51、INT. MISSION CONTROL HEAD OFFICE - RECEPTION,doc_50_chunk_0,Ted rushes in and up to the RECEPTIONIST.,"Reception area, Ted attempting to see Bud Kruger"
70、INT. CABIN,doc_69_chunk_0,Ted spots Elaine and moves towards her.,Passengers taking seats
44、INT. MENTAL HOSPITAL,doc_43_chunk_0,is about to pop them,"Hospital dorm room, Ted about to take pills"
"61、INT. TERMINAL SECURITY CHECK AREA - ""MERCURY GATE""",doc_60_chunk_0,Ted moves through behind the Terrorists.,"Security checkpoint, Terrorists passing through metal detector and Mrs. Gooch held against wall."
51、INT. MISSION CONTROL HEAD OFFICE - RECEPTION,doc_50_chunk_1,Ted bolts by her and grabs a door knob on the wall.,Reception area
51、INT. MISSION CONTROL HEAD OFFICE - RECEPTION,doc_50_chunk_1,Ted falls unconscious into the arms of two guards.,Reception area
51、INT. MISSION CONTROL HEAD OFFICE - RECEPTION,doc_50_chunk_1,His heels make lines in dirt as he is dragged from the office.,Office
105、INT. CABIN,doc_104_chunk_0,Ted walks down the aisle checking overhead panels.,Inside a building with seats and overhead panels
105、INT. CABIN,doc_104_chunk_0,He spots a panel that is half open.,Inside a building with seats and overhead panels
105、INT. CABIN,doc_104_chunk_0,Ted opens it,Inside a building with seats and overhead panels
105、INT. CABIN,doc_104_chunk_0,He holds a hanky to the wound and passes by Stella's seat.,Inside a building with seats and overhead panels
179、INT. COCKPIT,doc_178_chunk_0,Ted comes in.,"Cockpit, Elaine unbuttons uniform as Ted enters."
179、INT. COCKPIT,doc_178_chunk_0,Ted takes his seat and looks at a panel gauge.,"Cockpit, Ted takes seat and looks at panel gauge."
188、INT. CABIN,doc_187_chunk_1,Ted moves down the aisle.,
188、INT. CABIN,doc_187_chunk_1,"he extends his arms, holding them back.",
188、INT. CABIN,doc_187_chunk_1,Ted takes a step forward away from the wall of passengers,
100、INT. WASHROOM,doc_99_chunk_1,"Ted throws the paper towel into the toilet, and flushes.",
100、INT. WASHROOM,doc_99_chunk_1,Ted tries to stop it by hitting the handle.,
100、INT. WASHROOM,doc_99_chunk_1,Ted has to hold himself back as the suction builds in force.,
100、INT. WASHROOM,doc_99_chunk_1,He is just able to escape and shut the door behind him.,
92、INT. CABIN,doc_91_chunk_4,Ted sits at a window seat and looks out.,Cabin
92、INT. CABIN,doc_91_chunk_4,He opens it.,"Cabin, Mary hands Ted Popular Electronics"
73、INT. CABIN - OUTSIDE COCKPIT DOOR,doc_72_chunk_0,"Ted moves up to Elaine, who is about to enter the cockpit.","Plane, Elaine about to enter cockpit"
73、INT. CABIN - OUTSIDE COCKPIT DOOR,doc_72_chunk_0,Ted turns to Mary,"Plane, Mary passes"
73、INT. CABIN - OUTSIDE COCKPIT DOOR,doc_72_chunk_0,Ted tries the door.,After Elaine locks cockpit door
98、INT. WASHROOM,doc_97_chunk_0,Ted breathes deeply on an oxygen unit.,
98、INT. WASHROOM,doc_97_chunk_0,He stops,
76、EXT. HOSPITAL GROUNDS - GARDEN AREA - DAY,doc_75_chunk_1,"He is ripping up small trees, shrubs, etc., and throwing them onto a huge pile of mud that resembles the mountain that Dreyfuss built in ""Close Encounters.""",Hospital Garden
76、EXT. HOSPITAL GROUNDS - GARDEN AREA - DAY,doc_75_chunk_1,Ted ignores her as he works frantically.,"Hospital Garden, Elaine greets Ted"
76、EXT. HOSPITAL GROUNDS - GARDEN AREA - DAY,doc_75_chunk_1,Ted still ignores her as he works feverishly.,"Hospital Garden, Elaine offers spaghetti"
76、EXT. HOSPITAL GROUNDS - GARDEN AREA - DAY,doc_75_chunk_1,Ted scurries around.,"Hospital Garden, after Ted announces shuttle solution"
100、INT. WASHROOM,doc_99_chunk_0,"Ted throws water on his face, wipes it off with a towel while staring into himself in the mirror.","Bathroom, Ted washing up and seeing the Psychiatrist in the mirror."
100、INT. WASHROOM,doc_99_chunk_0,He sees the Psychiatrist in the mirror.,"Bathroom, Ted washing up and seeing the Psychiatrist in the mirror."
32、INT. HOTEL ROOM - DAY,doc_31_chunk_3,Ted wipes the sweat off his face and switches on the table fan.,"Room, tornado wind"
32、INT. HOTEL ROOM - DAY,doc_31_chunk_3,A tornado force wind destroys the room as he fights to switch off the fan.,"Room, tornado wind"
40、INT. ROCKET HANGAR,doc_39_chunk_0,"Ted, in flight coveralls, follows after Simon who is overseeing the operation.",Overseeing the operation
40、INT. ROCKET HANGAR,doc_39_chunk_0,holding wire,Overseeing the operation
50、INT. TERMINAL,doc_49_chunk_0,Simon spots Ted getting directions from a security guard.,
131、INT. CABIN - CLOSEUP OF TED,doc_130_chunk_0,He is lost in thought.,
131、INT. CABIN - CLOSEUP OF TED,doc_130_chunk_0,Ted is shaken out of his dream by Elaine.,
58、INT. STORAGE ROOM,doc_57_chunk_0,watches the cigarette roll up to some oil rags,"Ted tied in chair, watching cigarette approach oil rags"
46、INT. TERMINAL - ANOTHER AREA,doc_45_chunk_0,"Ted pushes through crowd and passes a spherical booth with sign that reads, ""ORGASMIC EXPERIENCES, 25.""",Near a booth advertising 'ORGASMIC EXPERIENCES'
46、INT. TERMINAL - ANOTHER AREA,doc_45_chunk_0,Ted keeps moving past a police line which has gone up around Frank Morgan's body.,At the murder scene of Frank Morgan
59、INT. TERMINAL OUTSIDE STORAGE ROOM,doc_58_chunk_0,Ted flies out with the debris.,Storage room explosion
59、INT. TERMINAL OUTSIDE STORAGE ROOM,doc_58_chunk_0,"Ted gets up, brushes himself off and heads to the ticket counter",Ticket counter area
59、INT. TERMINAL OUTSIDE STORAGE ROOM,doc_58_chunk_0,Ted spots a SCALPER and reaches for his wallet,Ticket counter area
