doc_title,chunk_id,text,scene_context
199、INT. GYM - DEEJAY BOOTH - LATER,doc_198_chunk_2,Thank you.,Stacey mentions Debi's divorce and compliments her appearance; Debi thanks her.
199、INT. GYM - DEEJAY BOOTH - LATER,doc_198_chunk_2,"Stacey, why don't you come up here and take over for a little while?",Stacey requests Debi to play 'Too Shy'; Debi invites Stacey to take over the booth.
243、INT. RADIO STATION - DAY,doc_242_chunk_0,"This is WRFN Radio Free Newberry cause that's what it does. Bringing you New Ones for the Nineties, a fresh new format designed to pull you out of what's come before, and reel you into what's coming soon--","At radio console, introducing WRFN Radio Free Newberry"
31、INT. MARTIN'S CAR,doc_30_chunk_4,The best I can do is a rhyme: Where are all the good men dead? In the heart or in the head? Back later....,"Debi speaks a rhyme to Martin, then says 'Back later'."
122、EXT. FRANK LLOYD WRIGHT HOUSE - DAY,doc_121_chunk_0,This will never work out.,"On the porch, Debi and Martin sit; Debi says the relationship won't work."
122、EXT. FRANK LLOYD WRIGHT HOUSE - DAY,doc_121_chunk_0,You kill people.,"On the porch, Debi turns to Martin and accuses him of killing people."
199、INT. GYM - DEEJAY BOOTH - LATER,doc_198_chunk_3,Everybody thinks they know me nowthat I'm divorced.,Debi speaks to Martin about her divorce.
199、INT. GYM - DEEJAY BOOTH - LATER,doc_198_chunk_3,It's time to see you in private.,Debi speaks to Martin about seeing him in private as they head toward the exit.
197、INT. GYM - LATER,doc_196_chunk_3,We haven't seen each other since high school.,"In a conversation with Darius and Martin, Debi mentions high school."
243、INT. RADIO STATION - DAY,doc_242_chunk_3,"Hey out there... Okay... I'm going to finish up that fantasy later. First I'll give you an hour of nonstop music... If I don't come back on after that-- well, nevermind.","Radio broadcast: Debi addresses the audience during a commercial break, announcing a music segment and a later fantasy story."
187、EXT. DEBI'S HOUSE - EARLY EVENING,doc_186_chunk_0,Flowers. That's funny.,"Front door, Debi answers Martin's knock and comments on the flowers."
187、EXT. DEBI'S HOUSE - EARLY EVENING,doc_186_chunk_0,Here. Let me put these in some rubbing alcohol.,"Inside the house, Debi takes the flowers and mentions rubbing alcohol."
204、INT. HALLWAY - LATER,doc_203_chunk_0,I'll be right back....,"Outside Nurse's Office, after hearing song from gym, Debi tells Martin she'll be right back."
243、INT. RADIO STATION - DAY,doc_242_chunk_1,"I tell you what's coming soon for me, or at least what I dreamed this morning in that weird time just before you actually wake up. But first this commercial. Back after this...",Studio: Debi speaks to an unseen listener about her dream and a commercial.
243、INT. RADIO STATION - DAY,doc_242_chunk_2,RFN...,"Phone call, Debi speaks and her face goes slack."
244、EXT. FRANK LLOYD WRIGHT HOUSE - DAY,doc_243_chunk_1,Other people can't.,"On a lawn, Martin and Debi discuss the future."
40、INT. RADIO STATION - DAY,doc_39_chunk_2,"Well, let me see... they tore down the George Orwell monument and put up a bust of George Michael. MainStreet's a four-laner, no left turns four to seven. I was married and divorced. And Grosse Pointe is now officially the new sister city to Lower Hutt, New Zealand. We have fiber-optic town meetings every two months.",Debi speaks to Martin about town changes and headlines.
40、INT. RADIO STATION - DAY,doc_39_chunk_2,Those are the headlines. The request line buzzes.,Debi responds to Martin's comment about here and now.
40、INT. RADIO STATION - DAY,doc_39_chunk_1,...and here's another.,Debi speaks to Martin about music.
40、INT. RADIO STATION - DAY,doc_39_chunk_1,I just play my own collection.,Debi responds to Martin about music.
40、INT. RADIO STATION - DAY,doc_39_chunk_1,Since you stood me up on prom night and vanished without saying a word?,Debi confronts Martin about prom night.
47、INT. DEEJAY BOOTH,doc_46_chunk_0,Sit.,"After breaking from an embrace, Debi tells Martin to sit."
40、INT. RADIO STATION - DAY,doc_39_chunk_4,Okay.,Martin announces he must leave but will return.
47、INT. DEEJAY BOOTH,doc_46_chunk_1,"All right mystery man. I want some answers. Let's recap. Spring of '84. Two young lovers with frightening natural chemistry. The girl sits in a seven-hundred dollar prom dress at her father's house waiting for the most romantic night of her young life. The boy never shows up, until now. So, what's the question?",Debi confronts Martin about his absence from her prom in Spring 1984.
47、INT. DEEJAY BOOTH,doc_46_chunk_1,"More like what happened? What happened, Mr. Blank?",Debi presses Martin for details about what happened.
40、INT. RADIO STATION - DAY,doc_39_chunk_0,"WRFN playing all vinyl, all the time. Oldies from the eighties. That was ah... the Specials. Doing... one of their songs...","On-air broadcast: Debi describes the station's all-vinyl, eighties oldies format and current song (the Specials)."
162、INT. RADIO STATION - DAY,doc_161_chunk_1,...and here's another.,"Martin comments on oldies music, Debi responds."
162、INT. RADIO STATION - DAY,doc_161_chunk_1,I just play my own collection.,"Martin asks how long it's been, Debi responds about her music."
162、INT. RADIO STATION - DAY,doc_161_chunk_1,Since you stood me up on prom night and vanished without saying a word?,"Martin mentions ten years and asks what he missed, Debi references prom night."
47、INT. DEEJAY BOOTH,doc_46_chunk_2,Torn down in the name of convenience,Scene 11: Debi speaks to Martin about tearing down in the name of convenience.
180、EXT. RADIO STATION - NIGHT,doc_179_chunk_1,Yep.,Martin asks to catch up; Debi says 'Yep.'
180、EXT. RADIO STATION - NIGHT,doc_179_chunk_1,Okay. Let's catch up. You go first.,Debi agrees to catch up and asks Martin to speak first.
180、EXT. RADIO STATION - NIGHT,doc_179_chunk_1,I'm sure you've done worthwhile things in the last ten years. You've had experiences,Martin says there's not much to tell; Debi encourages him about his past.
47、INT. DEEJAY BOOTH,doc_46_chunk_3,"Ohhh. You're in therapy too, Marty?",Speaking with Marty about therapy
47、INT. DEEJAY BOOTH,doc_46_chunk_3,"Uh, no. So you're back now, a decade later, and you want to sort things out with me. The question now is, do I allow you... access... to my being?",Speaking with Marty about his return after a decade and access to her life
47、INT. DEEJAY BOOTH,doc_46_chunk_4,All right then. Would you like to share any more deeply personal thoughts with our listening audience before we go to our phone poll and see how the folks in radioland come down on this one?,"Radio show, Debi hosting with Martin as guest."
47、INT. DEEJAY BOOTH,doc_46_chunk_4,Should a broken-hearted girl give a guy a second chance at love....,"Radio show, Debi hosting with Martin as guest."
47、INT. DEEJAY BOOTH,doc_46_chunk_4,You're on the air.,"Radio show, Debi hosting with Martin as guest."
61、INT. MARTIN'S SUITE - NIGHT - INTERCUT,doc_60_chunk_4,You're fucking psycho.,"Phone call with Martin, Debi accuses him of being psycho."
77、INT. GYM - DEEJAY BOOTH - LATER,doc_76_chunk_0,Which would you rather...?,"deejay booth on raised stage, playing sophomoric game with Martin"
61、INT. MARTIN'S SUITE - NIGHT - INTERCUT,doc_60_chunk_3,Are you there?,"Phone call with Martin, arranging pickup at father's house."
61、INT. MARTIN'S SUITE - NIGHT - INTERCUT,doc_60_chunk_3,Pick me up at my father's house at around seven. And don't be late this time.,"Phone call with Martin, arranging pickup at father's house."
61、INT. MARTIN'S SUITE - NIGHT - INTERCUT,doc_60_chunk_3,Hello...?,"Phone call with Martin, arranging pickup at father's house."
47、INT. DEEJAY BOOTH,doc_46_chunk_6,Next caller. GUFF MAN VOICE,"Call center, next caller"
66、INT. NEWBERRY FOYER - CONTINUOUS,doc_65_chunk_0,Okay... Hold on...,"Hall, Martin compliments Debi, she asks to hold on."
66、INT. NEWBERRY FOYER - CONTINUOUS,doc_65_chunk_0,...Let me get my coat.,"Voice over, Debi about to get coat as Martin prepares for cocktail."
75、INT. GYM - LATER,doc_74_chunk_6,"I don't know, Martin. It sounds like you're feeling compromised. Live the way you want. The only thing that's inexcusable, to me, is cynicism.","Speaking to Martin about his feelings and advising him to live his way, criticizing cynicism."
77、INT. GYM - DEEJAY BOOTH - LATER,doc_76_chunk_3,Everybody thinks they know me nowthat I'm divorced.,Speaking to Martin about her divorce
77、INT. GYM - DEEJAY BOOTH - LATER,doc_76_chunk_3,It's time to see you in private.,"Leading Martin toward the exit, about to see him in private"
73、EXT. GROSSE POINT HIGH SCHOOL - DUSK,doc_72_chunk_1,What?,"Near a car, Debi responds to Martin's comment about not bringing a gun."
75、INT. GYM - LATER,doc_74_chunk_2,No--,Darius asks if they've been together since high school; Debi denies.
75、INT. GYM - LATER,doc_74_chunk_2,We haven't seen each other since high school.,"Martin states they've been together, Debi corrects that they haven't seen each other since high school."
82、INT. HALLWAY - LATER,doc_81_chunk_0,I'll be right back....,"Outside Nurse's Office, speaking to Martin about the song from the gym."
75、INT. GYM - LATER,doc_74_chunk_11,I'm going over to play some tunes.,Debi announces she is going to play some tunes at the deejay stand.
78、INT. SCHOOL HALLWAY,doc_77_chunk_0,Like heroin?,"Hallway: Martin and Debi walking, Debi responds to Martin's comment about memory and blood"
78、INT. SCHOOL HALLWAY,doc_77_chunk_0,Like love?,"Hallway: Martin and Debi walking, Debi responds to Martin's comment about the physical substance of love"
78、INT. SCHOOL HALLWAY,doc_77_chunk_0,I'll accept that. Follow me.,Hallway: Debi stops and invites Martin to follow her into the Nurse's Office
96、INT. MARTIN'S SUITE - NIGHT,doc_95_chunk_2,"He was trying to kill you, right!",Debi enters the room and speaks to Martin about an attempt on his life.
96、INT. MARTIN'S SUITE - NIGHT,doc_95_chunk_2,Not the other way around...,Debi enters the room and speaks to Martin about an attempt on his life.
96、INT. MARTIN'S SUITE - NIGHT,doc_95_chunk_4,You're a government spook?,Debi questions Martin about being a government spook.
167、INT. DEEJAY BOOTH -,doc_166_chunk_0,"It felt like an apparition, or some cheap, gruesome Rod Serling time warp I'd been thrust back into without warning. There's a strangeness in the air and I don't mind telling you, I'm a little spooked. He was a man from my past. A man I loved. A man who disappeared.",Voiceover: Debi reflects on Martin's return and her past.
167、INT. DEEJAY BOOTH -,doc_166_chunk_0,A man who's walking back into the station.,"In the station booth, Debi speaks to Martin as he enters."
77、INT. GYM - DEEJAY BOOTH - LATER,doc_76_chunk_2,Thank you.,Stacey mentions Debi's divorce and compliments her appearance; Debi thanks her.
77、INT. GYM - DEEJAY BOOTH - LATER,doc_76_chunk_2,"Stacey, why don't you come up here and take over for a little while?",Stacey requests song 'Too Shy' by Kaja Goo Goo; Debi invites her to take over the booth.
121、INT. RADIO STATION - DAY,doc_120_chunk_2,RFN...,Debi picks up the phone and speaks to the caller.
96、INT. MARTIN'S SUITE - NIGHT,doc_95_chunk_3,Is it something you've done?,Debi questions Martin's five-year job.
96、INT. MARTIN'S SUITE - NIGHT,doc_95_chunk_3,Get the fuck outta here.,Debi shocked by Martin's CIA program.
58、EXT. RADIO STATION - NIGHT,doc_57_chunk_1,Yep.,Conversation with Martin about catching up and past experiences
58、EXT. RADIO STATION - NIGHT,doc_57_chunk_1,Okay. Let's catch up. You go first.,Conversation with Martin about catching up and past experiences
58、EXT. RADIO STATION - NIGHT,doc_57_chunk_1,I'm sure you've done worthwhile things in the last ten years. You've had experiences.,Conversation with Martin about catching up and past experiences
58、EXT. RADIO STATION - NIGHT,doc_57_chunk_1,You met people.,Conversation with Martin about catching up and past experiences
58、EXT. RADIO STATION - NIGHT,doc_57_chunk_1,Watched television?,Conversation with Martin about catching up and past experiences
47、INT. DEEJAY BOOTH,doc_46_chunk_5,Thank you caller. Stabs another line.,Radio show: Debi thanks the old woman caller.
47、INT. DEEJAY BOOTH,doc_46_chunk_5,You're on the air.,Radio show: Debi tells the dumb guy he is on the air.
47、INT. DEEJAY BOOTH,doc_46_chunk_5,Yes.,Radio show: Debi responds to the dumb guy's 'Are you there?'
58、EXT. RADIO STATION - NIGHT,doc_57_chunk_2,It's a swift spiritual kick to the head that alters your reality forever.,Debi and Marty discussing a 'Shockabuku' and a date.
58、EXT. RADIO STATION - NIGHT,doc_57_chunk_2,What do you want? The question is open.,Debi and Marty discussing a 'Shockabuku' and a date.
58、EXT. RADIO STATION - NIGHT,doc_57_chunk_2,"Let me get this straight, are you asking me out?",Debi and Marty discussing a 'Shockabuku' and a date.
58、EXT. RADIO STATION - NIGHT,doc_57_chunk_2,Unbelievable.,Debi and Marty discussing a 'Shockabuku' and a date.
58、EXT. RADIO STATION - NIGHT,doc_57_chunk_2,I'll think about it.,Debi and Marty discussing a 'Shockabuku' and a date.
218、INT. MARTIN'S SUITE - NIGHT,doc_217_chunk_2,"He was trying to kill you, right!","In a room, Debi speaks with Martin about his past actions."
218、INT. MARTIN'S SUITE - NIGHT,doc_217_chunk_2,Not the other way around...,"In a room, Debi speaks with Martin about his past actions."
218、INT. MARTIN'S SUITE - NIGHT,doc_217_chunk_2,Is it something you've done?,"In a room, Debi speaks with Martin about his past actions."
218、INT. MARTIN'S SUITE - NIGHT,doc_217_chunk_2,Get the fuck outta here.,"In a room, Debi speaks with Martin about his past actions."
67、INT. DEN - CONTINUOUS,doc_66_chunk_3,Okay,"Room, Mr. Newberry watches Martin turn and walk out of the room; Debi (off screen) speaks."
77、INT. GYM - DEEJAY BOOTH - LATER,doc_76_chunk_1,"Soft. I'll take the junkie otter, clearly! I'd let the little beast scratch and claw all he wants...Okay. Would you rather make love to the candied corpse of Phyllis Diller--",Debi and Martin discussing game options
77、INT. GYM - DEEJAY BOOTH - LATER,doc_76_chunk_1,"It's just a game...! Alright. Candied Diller, or... wear a hot pork vest across the desert with a fully digested crab apple in your mouth?",Debi and Martin discussing game options
77、INT. GYM - DEEJAY BOOTH - LATER,doc_76_chunk_1,No time.,Debi and Martin discussing game options
45、INT. DEEJAY BOOTH -,doc_44_chunk_0,"It felt like an apparition, or some
cheap, gruesome Rod Serling time
warp I'd been thrust back into without
warning. There's a strangeness in
the air and I don't mind telling
you, I'm a little spooked. He was a
man from my past. A man I loved. A
man who disappeared.",Voiceover: Debi reflects on a past love.
45、INT. DEEJAY BOOTH -,doc_44_chunk_0,A man who's walking back into the station.,Station booth: Debi speaks to Martin about his return.
65、EXT. DEBI'S HOUSE - EARLY EVENING,doc_64_chunk_0,Flowers. That's funny.,Front door: Debi reacts to Martin's flowers.
65、EXT. DEBI'S HOUSE - EARLY EVENING,doc_64_chunk_0,Here. Let me put these in some rubbing alcohol.,Inside the house: Debi prepares to put the flowers in rubbing alcohol.
