doc_title,chunk_id,text,scene_context
150、INT. HOTEL LOBBY - CONTINUOUS,doc_149_chunk_0,And there goes Mr. Charles.,"Scene: Across the lobby, Arthur points out Cobb to Ariadne as he moves towards Fischer."
150、INT. HOTEL LOBBY - CONTINUOUS,doc_149_chunk_0,It's a gambit designed to turn Fischer against his own subconscious.,"Scene: Across the lobby, Arthur explains to Ariadne the purpose of Mr. Charles."
176、INT. ROOM 528 - CONTINUOUS,doc_175_chunk_8,I'll lead them on a merry chase.,Scene involving a mechanism activation; Arthur speaks to Cobb and possibly others about evading Fischer's subconscious.
176、INT. ROOM 528 - CONTINUOUS,doc_175_chunk_8,I'm on it.,Same scene as above; Arthur responds to Cobb's instruction about returning in time for the kick.
"129、INT. OFFICE, WAREHOUSE - MOMENTS LATER",doc_128_chunk_1,"You trusted him? When? When he
promised you half his share?",Scene involving Yusuf and Cobb; Arthur questions Yusuf's trust in someone regarding a share agreement.
"129、INT. OFFICE, WAREHOUSE - MOMENTS LATER",doc_128_chunk_1,"Oh, yeah? With Mal? That worked out
great, didn't it, Cobb?",Scene involving Cobb and Yusuf; Arthur sarcastically references a past event involving Mal and Cobb.
"47、INT. APARTMENT, TOKYO - CONTINUOUS",doc_46_chunk_7,Hasn't shown. Wanna wait?,
3、INT. SAME ELEGANT DINING ROOM - NIGHT (YEARS EARLIER),doc_2_chunk_3,He knows.,"Scene: During a party, Arthur speaks to Cobb after observing Saito's reaction to a proposal."
32、INT. DILAPIDATED HOTEL ROOM - MOMENTS LATER,doc_31_chunk_2,"They're getting closer, Cobb.",Scene where Arthur speaks to Cobb; Arthur is concerned about approaching threats.
128、INT. WAREHOUSE - CONTINUOUS,doc_127_chunk_3,Unconstructed dream space.,Scene with the team discussing the effects of dying in a dream; Arthur responds to Ariadne's question about Limbo.
128、INT. WAREHOUSE - CONTINUOUS,doc_127_chunk_3,"Raw, infinite subconscious. Nothing there but what was left behind by anyone on the team who's been trapped there before. On this team... just Cobb.",Scene with the team discussing Limbo; Arthur explains what exists in Limbo and mentions Cobb's past experience.
39、INT. BULLET TRAIN COMPARTMENT - DAY,doc_38_chunk_0,Not good.,Scene: Arthur responds to Todashi after waking up and removing his tubes; the context involves checking countdowns.
148、INT./EXT. VAN ON RAINY STREETS - CONTINUOUS,doc_147_chunk_1,What about his security? It's going to get worse as we go deeper.,
148、INT./EXT. VAN ON RAINY STREETS - CONTINUOUS,doc_147_chunk_1,No.,
148、INT./EXT. VAN ON RAINY STREETS - CONTINUOUS,doc_147_chunk_1,A bad idea.,
148、INT./EXT. VAN ON RAINY STREETS - CONTINUOUS,doc_147_chunk_1,Sure. But it didn't work. The subject realized he was dreaming and his subconscious tore us to pieces.,
52、INT. HELICOPTER - CONTINUOUS,doc_51_chunk_1,"Cobb, we should walk away from
this.",
152、INT. HOTEL LOBBY - CONTINUOUS,doc_151_chunk_0,"Because it involves telling the
mark that he's dreaming. Which
involves attracting a lot of
attention to us.",Scene involving Arthur and Ariadne discussing the risks of revealing to the mark that he's dreaming.
152、INT. HOTEL LOBBY - CONTINUOUS,doc_151_chunk_0,"You must've noticed by now how much
time Cobb spends doing things he
says never to do.",Scene involving Arthur and Ariadne discussing Cobb's contradictory actions.
"130、INT. BATHROOM, WAREHOUSE - LATER",doc_129_chunk_0,"In. your lather's office, below the bookshelves, is his personal safe. We need the combination.",Scene: In a room where Fischer is chained to the radiator; Arthur is speaking to Fischer about the location of a safe and demands the combination.
"130、INT. BATHROOM, WAREHOUSE - LATER",doc_129_chunk_0,We have it on good authority that you do.,Scene: In a room where Fischer is chained to the radiator; Arthur is responding to Fischer's claim that he does not know the safe combination.
128、INT. WAREHOUSE - CONTINUOUS,doc_127_chunk_0,I don't know. What happened back there? Where were you?,"Scene: After being blocked by a freight train, Arthur is with Cobb and Ariadne, questioning what happened and why there was a train crossing in a downtown intersection."
128、INT. WAREHOUSE - CONTINUOUS,doc_127_chunk_0,Why would you put a train crossing in a downtown intersection?,"Scene: After being blocked by a freight train, Arthur is with Cobb and Ariadne, questioning what happened and why there was a train crossing in a downtown intersection."
3、INT. SAME ELEGANT DINING ROOM - NIGHT (YEARS EARLIER),doc_2_chunk_0,What Mr. Cobb is trying to say-,"Scene: At a dining table during a meal, Arthur speaks with Cobb and Saito present, attempting to clarify Cobb's pitch about an idea."
36、INT. DILAPIDATED HOTEL ROOM - DAY,doc_35_chunk_0,"Come on, Cobb.","Scene: Arthur is urging Cobb to act quickly, possibly during a tense or urgent moment; the context includes distant loud music and shouts, with Arthur checking his watch."
147、INT. WAREHOUSE - CONTINUOUS,doc_146_chunk_1,"But how do you reconcile them if
they're that estranged?","Scene involving a discussion about reconciling estranged issues, with Eames present."
147、INT. WAREHOUSE - CONTINUOUS,doc_146_chunk_1,"Well, work fast-Fischer's
projections are closing in quick,
we need to break out of here before
we're totally boxed in...","Scene where Arthur is warning about Fischer's projections while preparing to shoot snipers, with Cobb, Yusuf, and Ariadne present."
50、INT. HELICOPTER ON PAD - CONTINUOUS,doc_49_chunk_1,Of course not.,Scene: Inside a rising helicopter; Arthur responds to Saito's question about the possibility of inception.
"6、EXT. ROOFTOP TERRACES, JAPANESE CASTLE - NIGHT",doc_5_chunk_0,Saito knows. He's playing with us.,
3、INT. SAME ELEGANT DINING ROOM - NIGHT (YEARS EARLIER),doc_2_chunk_1,"Yes. In the dream state, conscious defenses are lowered and your thoughts become vulnerable to the theft. It's called extraction.",Scene or location not specified: Arthur explains the concept of extraction to Saito and Cobb during a conversation about dream theft.
43、INT. BULLET TRAIN COMPARTMENT - DAY,doc_42_chunk_1,"Why? He's not gonna search every
compartment.",
43、INT. BULLET TRAIN COMPARTMENT - DAY,doc_42_chunk_1,I can keep him under for one minute-,
52、INT. HELICOPTER - CONTINUOUS,doc_51_chunk_0,"Cobb, come on-","Scene: On a plane, Arthur speaks to Cobb as they are about to depart, urging him to move on."
70、INT. WORKSHOP - CONTINUOUS,doc_69_chunk_0,Why not?,
128、INT. WAREHOUSE - CONTINUOUS,doc_127_chunk_1,Fischer's had an extractor teach his mind to defend itself. His subconscious is militarized. It should've shown on the research-,Scene where the team discusses the ambush by trained projections; Arthur explains Fischer's militarized subconscious to Cobb and Ariadne.
128、INT. WAREHOUSE - CONTINUOUS,doc_127_chunk_1,Calm down.,Scene where Cobb is angry about the ambush; Arthur tells him to calm down.
128、INT. WAREHOUSE - CONTINUOUS,doc_127_chunk_1,"Cobb, we've dealt with sub-security",Scene where Cobb and Arthur argue about preparedness; Arthur responds to Cobb's criticism regarding Fischer's background.
48、INT. CORRIDOR - CONTINUOUS,doc_47_chunk_0,Where will you go?,"Scene: Heading towards the elevator, Arthur speaks with Cobb about their future plans."
48、INT. CORRIDOR - CONTINUOUS,doc_47_chunk_0,Stateside.,"Scene: Heading towards the elevator, Arthur responds to Cobb's question about where he is going."
280、EXT. UNDERNEATH BRIDGE IN THE RAIN - MOMENTS LATER,doc_279_chunk_0,What happened?,"Scene on the riverbank, Arthur speaking to Ariadne after catching his breath."
280、EXT. UNDERNEATH BRIDGE IN THE RAIN - MOMENTS LATER,doc_279_chunk_0,With Mal?,"Scene on the riverbank, Arthur asking Ariadne about Cobb's whereabouts."
280、EXT. UNDERNEATH BRIDGE IN THE RAIN - MOMENTS LATER,doc_279_chunk_0,He'll be lost...,"Scene on the riverbank, Arthur speaking to Ariadne about Cobb being lost in the dream."
66、INT. WORKSHOP - CONTINUOUS,doc_65_chunk_0,Too common. You need something that has a weight or movement that only you know.,Scene context not specified: Arthur speaks to Ariadne about choosing a unique totem.
90、EXT. NEW YORK STREETS - DAY,doc_89_chunk_1,How do you produce these emotional triggers?,
77、INT. PENROSE STEPS - LATER,doc_76_chunk_4,She was lovely.,Scene following a question from Ariadne; Arthur responds quietly about someone's real-life character.
89、INT. WORKSHOP - DAY,doc_88_chunk_0,How deep?,Scene where the team is gathered around files; Arthur is speaking to Cobb about the depth of the idea planting in Fischer's subconscious.
"47、INT. APARTMENT, TOKYO - CONTINUOUS",doc_46_chunk_6,Our ride's on the roof.,
"47、INT. APARTMENT, TOKYO - CONTINUOUS",doc_46_chunk_6,Cobb... are you okay?,
"47、INT. APARTMENT, TOKYO - CONTINUOUS",doc_46_chunk_6,Down in the dream... Mal showing up like that ...,
"47、INT. APARTMENT, TOKYO - CONTINUOUS",doc_46_chunk_6,"It's getting worse, isn't it?",
"129、INT. OFFICE, WAREHOUSE - MOMENTS LATER",doc_128_chunk_0,Hold this. Firm pressure.,"Scene: In a room with Saito on a desk, Arthur instructs Ariadne while treating Saito's injury."
"129、INT. OFFICE, WAREHOUSE - MOMENTS LATER",doc_128_chunk_0,You knew the risks and you didn't tell us.,"Scene: In a room with Saito on a desk, Arthur confronts Cobb about undisclosed risks."
"129、INT. OFFICE, WAREHOUSE - MOMENTS LATER",doc_128_chunk_0,You had no right.,"Scene: In a room with Saito on a desk, Arthur continues confronting Cobb about his decision."
"129、INT. OFFICE, WAREHOUSE - MOMENTS LATER",doc_128_chunk_0,And you. You went along with this?,"Scene: In a room with Saito on a desk, Arthur confronts Yusuf for agreeing to the plan."
90、EXT. NEW YORK STREETS - DAY,doc_89_chunk_2,Are those yours?,
90、EXT. NEW YORK STREETS - DAY,doc_89_chunk_2,Yusuf?,
"69、INT. BATHROOM, WORKSHOP - CONTINUOUS",doc_68_chunk_0,"You know, beyond a doubt, that you're not in someone else's dream.","Scene: Cobb is in a scene where a spinning top wobbles over; Arthur's voice is heard off-screen, possibly discussing the nature of reality or dreams with Cobb."
89、INT. WORKSHOP - DAY,doc_88_chunk_1,How do you translate a business strategy into an emotion?,Scene context not specified: Arthur is speaking with Cobb about the challenge of translating an abstract idea into an emotional concept during a discussion on dream manipulation.
"6、EXT. ROOFTOP TERRACES, JAPANESE CASTLE - NIGHT",doc_5_chunk_1,"What's she doing here, Cobb?","Scene: A location near the sea; Arthur speaks to Cobb upon seeing Mal, expressing concern or confusion about her presence."
"6、EXT. ROOFTOP TERRACES, JAPANESE CASTLE - NIGHT",doc_5_chunk_1,See that you do. We're here to work.,"Scene: A location near the sea; Arthur speaks to Cobb, emphasizing the need to focus on their work."
64、INT. WORKSHOP-DAY,doc_63_chunk_2,Sounds like you've met Mrs. Cobb.,Scene: Arthur speaks to Ariadne after Cobb leaves; the topic is Cobb's wife.
64、INT. WORKSHOP-DAY,doc_63_chunk_2,"So. A totem. You need something small, potentially heavy...",Scene: Arthur speaks to Ariadne while removing her tubes; the topic is totems.
100、INT. WORKSHOP - DAY,doc_99_chunk_2,"How do we get out once we've made
the plant?",Scene context not specified: Arthur speaks to Cobb about the extraction plan.
77、INT. PENROSE STEPS - LATER,doc_76_chunk_1,"That lets you create closed loops, like the Penrose Steps. The infinite staircase.",
77、INT. PENROSE STEPS - LATER,doc_76_chunk_1,See...,
77、INT. PENROSE STEPS - LATER,doc_76_chunk_1,Paradox. A closed loop like this helps you disguise the boundaries of the dream you've created.,
100、INT. WORKSHOP - DAY,doc_99_chunk_4,But how are we going to feel that through the sedation?,Scene or location not specified: Arthur is speaking with Cobb and Yusuf about the feeling of falling used to wake up from sedation.
62、INT. WORKSHOP - DAY,doc_61_chunk_1,"That's why the military developed dream sharing-a training program where soldiers could strangle, stab and shoot each other, then wake up.","Scene: In a training session, Arthur explains the origin of dream sharing to Ariadne and Cobb."
62、INT. WORKSHOP - DAY,doc_61_chunk_1,Five minutes in the real world gives you an hour in the dream.,"Scene: During a dream training session, Arthur explains the time dilation effect in dreams to Ariadne and Cobb."
98、INT. WORKSHOP - DAY,doc_97_chunk_0,"My question is how we go down three
layers with enough stability. Three
layers down a little turbulence is
gonna translate into an earthquake.
The dreams are gonna collapse with
the slightest disturbance.","Scene: In the workshop, Arthur is discussing the challenges of creating three layers of dreaming with the group."
77、INT. PENROSE STEPS - LATER,doc_76_chunk_0,You're going to have to master a few tricks if you're going to build three complete dream levels.,"Atrium in an office complex, Arthur is speaking to Ariadne about dream construction."
77、INT. PENROSE STEPS - LATER,doc_76_chunk_0,"In a dream, you can cheat architecture into impossible shapes.","Atrium in an office complex, Arthur is explaining dream architecture to Ariadne."
94、INT. WORKSHOP - CONTINUOUS,doc_93_chunk_0,So he gives himself the idea.,Scene where Eames explains the concept of idea implantation; Arthur speaks to Eames during a planning discussion.
94、INT. WORKSHOP - CONTINUOUS,doc_93_chunk_0,"Eames, I'm impressed.",Scene where Eames explains the concept of idea implantation; Arthur speaks to Eames during a planning discussion.
89、INT. WORKSHOP - DAY,doc_88_chunk_2,Might? We'll have to do better than that.,Scene involving a discussion about emotional logic in a plan; Arthur speaks to Eames and Cobb regarding a proposed idea.
89、INT. WORKSHOP - DAY,doc_88_chunk_2,"Forgive me for wanting a little specificity, Eames.",Scene involving a discussion about a proposed idea; Arthur responds to Eames during a planning session with Cobb present.
70、INT. WORKSHOP - CONTINUOUS,doc_69_chunk_1,Where will you be?,"Scene: In a bathroom, Arthur speaks with Cobb about his whereabouts."
70、INT. WORKSHOP - CONTINUOUS,doc_69_chunk_1,Eames? But he's in Mombasa. Cobol's backyard.,"Scene: In a bathroom, Arthur speaks with Cobb about Eames being in Mombasa."
70、INT. WORKSHOP - CONTINUOUS,doc_69_chunk_1,There are plenty of other thieves.,"Scene: In a bathroom, Arthur speaks with Cobb about alternative thieves."
173、INT. ROOM 491 - CONTINUOUS,doc_172_chunk_0,"No, I have to judge it myself. Once you're all asleep up in room 528, I wait `til Yusuf starts his kick...","Scene: In a building, Arthur is setting explosives on the ceiling while speaking with Ariadne about the timing of the kick."
173、INT. ROOM 491 - CONTINUOUS,doc_172_chunk_0,"His music warns me it's coming, then the van hitting the barrier of the bridge should be unmistakable- that's when I blow the floor out from underneath us and we get a nice synchronized kick. Too soon,and we won't get pulled out; too late and I won't be able to drop us.","Scene: In a building, Arthur is setting explosives on the ceiling while explaining the timing of the kick to Ariadne."
173、INT. ROOM 491 - CONTINUOUS,doc_172_chunk_0,The van will be in free fall. I can't drop us with no gravity.,"Scene: In a building, Arthur is finishing setting the charges and explains to Ariadne why the timing of the explosion is critical."
50、INT. HELICOPTER ON PAD - CONTINUOUS,doc_49_chunk_2,"I say to you, ""Don't think about elephants.""",
50、INT. HELICOPTER ON PAD - CONTINUOUS,doc_49_chunk_2,What are you thinking about?,"Scene with Saito, discussing the concept of planting an idea."
50、INT. HELICOPTER ON PAD - CONTINUOUS,doc_49_chunk_2,Right. But it's not your idea because you know I gave it to you.,"Scene with Saito, discussing the concept of planting an idea."
50、INT. HELICOPTER ON PAD - CONTINUOUS,doc_49_chunk_2,The subject's mind can always trace the genesis of the idea. true inspiration is impossible to fake.,"Scene with Saito and Cobb, discussing the feasibility of planting an idea."
43、INT. BULLET TRAIN COMPARTMENT - DAY,doc_42_chunk_0,Asshole!,
43、INT. BULLET TRAIN COMPARTMENT - DAY,doc_42_chunk_0,How could you get the carpet wrong?!,Scene with Nash and Cobb present; Arthur confronts Nash about a mistake in the carpet.
43、INT. BULLET TRAIN COMPARTMENT - DAY,doc_42_chunk_0,You're the architect-,Scene with Nash and Cobb present; Arthur blames Nash for a design error.
43、INT. BULLET TRAIN COMPARTMENT - DAY,doc_42_chunk_0,And you-what the hell was all that?,Scene with Cobb; Arthur confronts Cobb about his actions.
43、INT. BULLET TRAIN COMPARTMENT - DAY,doc_42_chunk_0,I'd hate to see out of control-,Scene with Cobb; Arthur comments on Cobb's behavior.
68、INT. WORKSHOP - CONTINUOUS,doc_67_chunk_0,A loaded die.,Scene: Arthur shows a die to Ariadne and explains its significance.
68、INT. WORKSHOP - CONTINUOUS,doc_67_chunk_0,I can't let you handle it. That's the point. No one else can know the weight or balance of it.,"Scene: Arthur refuses to let Ariadne handle the die, explaining the importance of its uniqueness."
68、INT. WORKSHOP - CONTINUOUS,doc_67_chunk_0,So when you examine your totem...,Scene: Arthur continues explaining the concept of a totem to Ariadne.
77、INT. PENROSE STEPS - LATER,doc_76_chunk_2,"Anything from the floor of a building, to an entire city. But it has to be complicated enough for us to hide from the projections.","Scene or location unspecified: Arthur speaks with Ariadne about the size and complexity of dream levels, explaining the need for a maze-like environment to evade projections."
77、INT. PENROSE STEPS - LATER,doc_76_chunk_2,And the better the maze-,"Scene or location unspecified: Arthur continues explaining the importance of maze complexity to Ariadne, before being interrupted."
64、INT. WORKSHOP-DAY,doc_63_chunk_0,It's okay.,"Scene: Inside a dream, Arthur reassures Ariadne after she wakes up breathing hard."
64、INT. WORKSHOP-DAY,doc_63_chunk_0,The only way to wake from inside the dream is to die.,"Scene: Inside a dream, Arthur explains to Ariadne why she couldn't wake up."
64、INT. WORKSHOP-DAY,doc_63_chunk_0,"Some kind of personal icon. A small object that you can always have with you, and that no one else knows","Scene: Inside a dream, Arthur explains to Ariadne the concept of a totem."
76、INT. WORKSHOP - DAY,doc_75_chunk_0,He said you'd be back.,"Scene: Arthur is in a room, working at a table, when Ariadne arrives. He speaks to her upon noticing her presence."
76、INT. WORKSHOP - DAY,doc_75_chunk_0,But there's nothing else quite like it.,"Scene: Arthur is in a room with Ariadne, discussing the experience of creation in a dream environment."
76、INT. WORKSHOP - DAY,doc_75_chunk_0,Shall we take a look at paradoxical architecture?,"Scene: Arthur is with Ariadne, preparing to show her something related to dream architecture."
97、INT. HOTEL LOBBY - DAY,doc_96_chunk_0,It'd have to be a 747.,"Scene: In a meeting room, Arthur discusses flight logistics with Cobb and Saito."
97、INT. HOTEL LOBBY - DAY,doc_96_chunk_0,"On a 747 the pilots are up above,
first class is in the nose so
nobody walks through the cabin.
We'd have to buyout the whole
cabin, and the first class flight
attendant-","Scene: In a meeting room, Arthur explains the logistics of using a 747 for the mission to Cobb and Saito."
53、INT. PRIVATE JET - LATER,doc_52_chunk_0,I know how much you want to go home-,"Scene: On a plane, Arthur speaks to Cobb about his desire to return home."
53、INT. PRIVATE JET - LATER,doc_52_chunk_0,But this can't be done.,"Scene: On a plane, Arthur expresses doubt to Cobb about the feasibility of a task."
53、INT. PRIVATE JET - LATER,doc_52_chunk_0,You don't know that!-,"Scene: On a plane, Arthur argues with Cobb, challenging his confidence."
53、INT. PRIVATE JET - LATER,doc_52_chunk_0,Did it work?,"Scene: On a plane, Arthur asks Cobb about the outcome of a past attempt."
53、INT. PRIVATE JET - LATER,doc_52_chunk_0,Who did you do it to?,"Scene: On a plane, Arthur questions Cobb about the subject of a previous action."
53、INT. PRIVATE JET - LATER,doc_52_chunk_0,So why are we headed to Paris?,"Scene: On a plane, Arthur asks Cobb about their destination and its purpose."
77、INT. PENROSE STEPS - LATER,doc_76_chunk_3,"You wait, they'll turn ugly. No one likes to see someone else messing around in their mind.",
77、INT. PENROSE STEPS - LATER,doc_76_chunk_3,"I don't know if he can't, but he won't. He thinks it's safer if he doesn't know the layouts.",Scene involving Arthur and Ariadne discussing Cobb's ability to build.
77、INT. PENROSE STEPS - LATER,doc_76_chunk_3,He won't tell me. I think it's Mal. I think she's getting stronger.,Scene involving Arthur and Ariadne discussing Cobb and Mal.
77、INT. PENROSE STEPS - LATER,doc_76_chunk_3,She's not his ex.,Scene involving Arthur and Ariadne discussing Mal.
77、INT. PENROSE STEPS - LATER,doc_76_chunk_3,"No. No, she's dead, Ariadne. What you see in there is just his projection of her.",Scene in which Arthur explains Mal's status to Ariadne.
