doc_title,chunk_id,description,scene_context
22、INT. DANA'S APARTMENT - DAY (LATER),doc_21_chunk_5,He leaves her and crosses to Spengler.,
155、EXT. LIBERTY ISLAND - DAY (WEEKS LATER),doc_154_chunk_0,looking up at the statue,"Statue of Liberty pedestal, commemoration ceremony"
14、INT. WKRR-TV STUDIO RECEPTION AREA - DAY (LATER),doc_13_chunk_1,"He turns TO CAMERA and talks to his viewers in a suavely engaging tone,understated and intimate.",TV show set for 'World of the Psychic'
104、INT. PARKVIEW PSYCHIATRIC - PADDED ROOM - NIGHT (SAME TIME),doc_103_chunk_0,Venkman stands there banging his head into the padded wall,"Padded cell, others explaining to psychiatrist"
22、INT. DANA'S APARTMENT - DAY (LATER),doc_21_chunk_4,Venkman starts nosing around the apartment.,Apartment
107、INT. PARKVIEW PSYCHIATRIC WARD - DAY (SAME TIME),doc_106_chunk_1,shakes his head,"At a table, during patient's dog story"
21、INT. RAY'S OCCULT BOOKS - CONTINUOUS,doc_20_chunk_6,Venkman lets go of his ears and smiles.,Stantz reveals Dana Barrett's name.
22、INT. DANA'S APARTMENT - DAY (LATER),doc_21_chunk_7,resumes playing with the baby,
22、INT. DANA'S APARTMENT - DAY (LATER),doc_21_chunk_7,holds up the baby and scrutinizes him,
14、INT. WKRR-TV STUDIO RECEPTION AREA - DAY (LATER),doc_13_chunk_0,sitting there,Standard talk show set
116、EXT. PARKVIEW HOSPITAL - NIGHT (MOMENTS LATER)(ECLIPSE),doc_115_chunk_2,(determined),
155、EXT. LIBERTY ISLAND - DAY (WEEKS LATER),doc_154_chunk_3,looking up at the Statue,At the Statue
22、INT. DANA'S APARTMENT - DAY (LATER),doc_21_chunk_1,Venkman appears in the doorway.,"Dana's doorway, as she is about to close the door"
149、INT. MUSEUM - GHOSTBUSTERS - NIGHT (AFTER BATTLE),doc_148_chunk_0,"Venkman, Spengler and Winston rush over to Ray and kneel beside him.","Ray covered in slime and motionless, Venkman and team rush to him"
125、INT. STATUE OF LIBERTY - OBSERVATION DECK - MOMENTS LATER,doc_124_chunk_1,Venkman plugs the speaker cable into a Walkman and gives a downbeat.,"Inside a statue, setting up the Walkman"
125、INT. STATUE OF LIBERTY - OBSERVATION DECK - MOMENTS LATER,doc_124_chunk_1,"He hits ""Play"" on the Walkman","Inside a statue, playing the music"
121、EXT. LIBERTY ISLAND (NEW YORK HARBOR) - NIGHT,doc_120_chunk_1,(to Stantz),Before entering the statue
28、EXT. EAST 77TH STREET - NIGHT (CONTINUOUS ACTION),doc_27_chunk_2,looks to Spengler for agreement,"Outside, being questioned by a police officer"
15、INT. TV STUDIO - CORRIDOR - DAY (LATER),doc_14_chunk_0,"Venkman comes out of the studio squabbling with his producer, NORMAN, a well-meaning young incompetent.","Outside the studio, Venkman squabbles with producer Norman."
21、INT. RAY'S OCCULT BOOKS - CONTINUOUS,doc_20_chunk_3,The bones hanging over the door rattle as Venkman enters the shop.,Inside a shop
21、INT. RAY'S OCCULT BOOKS - CONTINUOUS,doc_20_chunk_5,Venkman steps behind the counter and takes a beer from Ray's mini-fridge.,
21、INT. RAY'S OCCULT BOOKS - CONTINUOUS,doc_20_chunk_5,He grabs Stantz by both ears and pulls up.,
24、EXT. EAST 77TH STREET - DAY (LATER),doc_23_chunk_0,pointing out familiar neighborhood sights,"Street, retracing the path of the runaway buggy"
24、EXT. EAST 77TH STREET - DAY (LATER),doc_23_chunk_0,wipes away an imaginary tear,"Street, retracing the path of the runaway buggy"
28、EXT. EAST 77TH STREET - NIGHT (CONTINUOUS ACTION),doc_27_chunk_3,Venkman and Spengler clear the rubble from the hole.,
28、EXT. EAST 77TH STREET - NIGHT (CONTINUOUS ACTION),doc_27_chunk_5,Venkman and Spengler both look at Ray.,"Airshaft, after Spengler states they need a deeper reading and someone must go down."
23、INT. DANA'S APARTMENT - NURSERY - DAY (CONTINUOUS ACTION),doc_22_chunk_0,Venkman enters and finds Stantz monitoring the room.,"Inside a room, Stantz monitoring the room"
35、EXT. EAST 77TH STREET - HOLE - NIGHT (CONTINUOUS ACTION),doc_34_chunk_2,Venkman stares at the Cop for a long moment.,Cop questioning Venkman
34、INT. VAN HORNE STATION - STANTZ - NIGHT,doc_33_chunk_1,"Reaching down, he scoops up a sample of the slime and starts retracting the pole.",
24、EXT. EAST 77TH STREET - DAY (LATER),doc_23_chunk_1,"Venkman walks right out into the middle of the street, completely oblivious to the CARS HONKING and whizzing past him and starts motioning like a traffic cop, bringing traffic to a standstill.","Intersection, Dana points to buggy stop."
24、EXT. EAST 77TH STREET - DAY (LATER),doc_23_chunk_1,"Then he signals for Dana, Stantz and Spengler to join him in the middle of the street.","Intersection, Dana points to buggy stop."
46、INT. COURTROOM - GHOST BATTLE - DAY,doc_45_chunk_6,slinging the pack onto his back,
27、EXT. COFFEE SHOP - EAST 77TH STREET - NIGHT,doc_26_chunk_0,"Venkman and Stantz come out with small boxes containing coffee, sandwiches and Danish and start walking up the street.",Walking up the street with Stantz
47、INT. COURTROOM - TRAPS - DAY,doc_46_chunk_0,checking the trap,
42、INT. COURTROOM - WITNESS STAND - NEXT DAY,doc_41_chunk_2,Venkman is talking to Dana at the wooden rail in front of the gallery.,Spectators' Gallery
43、INT. COURTROOM - WITNESS STAND - DAY (LATER),doc_42_chunk_2,Venkman and Spengler look at Stantz.,"Courtroom, defense table"
49、EXT. FIREHOUSE - DAY,doc_48_chunk_0,Venkman enters the firehouse.,"Firehouse main entrance, after new logo hoisted"
32、INT. VAN HORNE STATION - NIGHT (CONTINUOUS ACTION),doc_31_chunk_0,Venkman and Spengler feed him some more cable,"Inside a station, lowering Stantz"
63、INT. MUSEUM - RESTORATION STUDIO - DAY (MOMENTS LATER),doc_62_chunk_2,"Venkman warily shakes his hand, trying to size him up.",Introduction of Peter Venkman to Janosz Poha
30、INT. VAN HORNE STATION - STANTZ'S POV - NIGHT,doc_29_chunk_0,"He is suspended near the top of a beautifully preserved chamber with rounded, polished tile walls ardorned with intricate, colorfully enameled Art Nouveau mosaics.",VAN HORNE STATION
28、EXT. EAST 77TH STREET - NIGHT (CONTINUOUS ACTION),doc_27_chunk_1,"Venkman and Stantz arrive just in time wearing Con Ed hardhats, doing a good imitation of a Consolidated Edison repairman.","Police car arrives, Spengler cutting, Venkman and Stantz arrive as repairmen."
35、EXT. EAST 77TH STREET - HOLE - NIGHT (CONTINUOUS ACTION),doc_34_chunk_1,Venkman pops Spengler on the head.,"Outside, near a curb, during a conversation with the supervisor"
35、EXT. EAST 77TH STREET - HOLE - NIGHT (CONTINUOUS ACTION),doc_34_chunk_1,Venkman switches off the walkie-talkie.,"Outside, near a curb, during Stantz's walkie-talkie rant"
42、INT. COURTROOM - WITNESS STAND - NEXT DAY,doc_41_chunk_4,Venkman savors it for a moment then goes back to the defense table.,
63、INT. MUSEUM - RESTORATION STUDIO - DAY (MOMENTS LATER),doc_62_chunk_5,(picking up a brush),
63、INT. MUSEUM - RESTORATION STUDIO - DAY (MOMENTS LATER),doc_62_chunk_5,"Venkman reaches toward the painting, but Janosz grabs his hand.",
59、INT. ORREFORS GLASS STORE - CONTINUOUS ACTION,doc_58_chunk_0,Stantz and Venkman are talking to the manager,"Store, setting up electronic devices and talking to manager"
63、INT. MUSEUM - RESTORATION STUDIO - DAY (MOMENTS LATER),doc_62_chunk_3,looking over at the Vigo painting,Janosz working on a Vigo painting during a conversation
46、INT. COURTROOM - GHOST BATTLE - DAY,doc_45_chunk_2,"Venkman, Stantz and Spengler are now crouched, assessing the spectral intruders.","Courtroom, defense table during spectral intruders' appearance"
64、INT. FIREHOUSE - LIVING QUARTERS - CONTINUOUS ACTION - DAY,doc_63_chunk_7,He stares in disbelief at the dancing toaster as it shoots two pieces of toast into the air and catches them without missing a beat.,
63、INT. MUSEUM - RESTORATION STUDIO - DAY (MOMENTS LATER),doc_62_chunk_6,Venkman and Dana cross back to her workspace.,"After Janosz's farewell, moving to Dana's workspace"
63、INT. MUSEUM - RESTORATION STUDIO - DAY (MOMENTS LATER),doc_62_chunk_0,Venkman enters and sneaks up behind Dana.,"Room: Dana cleaning a Ver Meer painting, Janosz working on a painting of Vigo."
56、EXT. CLEARING IN PARK - DAY (SAME TIME),doc_55_chunk_0,"Venkman is sitting on a park bench near the jogging track reading the newspaper, eating a donut and drinking coffee from a Styrofoam cup.",Park bench near jogging track
64、INT. FIREHOUSE - LIVING QUARTERS - CONTINUOUS ACTION - DAY,doc_63_chunk_3,He's dumbfounded.,"At an event site, slime discovery"
125、INT. STATUE OF LIBERTY - OBSERVATION DECK - MOMENTS LATER,doc_124_chunk_0,"Venkman, Stantz, Spengler and Winston are standing in the observation windows in the crown of the statue.",Observation windows in the crown of the statue
63、INT. MUSEUM - RESTORATION STUDIO - DAY (MOMENTS LATER),doc_62_chunk_7,dragging his feet,
63、INT. MUSEUM - RESTORATION STUDIO - DAY (MOMENTS LATER),doc_62_chunk_7,He exits.,
66、INT. VENKMAN'S LOFT - SAME NIGHT (LATER),doc_65_chunk_4,grabs the phone and dials,
66、INT. VENKMAN'S LOFT - SAME NIGHT (LATER),doc_65_chunk_2,He exits to the bathroom.,"loft, after Venkman tells Dana to stay"
64、INT. FIREHOUSE - LIVING QUARTERS - CONTINUOUS ACTION - DAY,doc_63_chunk_9,"Suddenly, he yelps as if the toaster has actually bitten into his hand and won't let go.",
64、INT. FIREHOUSE - LIVING QUARTERS - CONTINUOUS ACTION - DAY,doc_63_chunk_9,Venkman laughs and easily withdraws his hand.,
62、INT. MANHATTAN MUSEUM OF ART - SECURITY DESK - DAY,doc_61_chunk_0,Venkman enters.,Security desk
62、INT. MANHATTAN MUSEUM OF ART - SECURITY DESK - DAY,doc_61_chunk_0,He exits.,Security desk
66、INT. VENKMAN'S LOFT - SAME NIGHT (LATER),doc_65_chunk_5,He hangs up.,"Ghostbusters' office, after Venkman hangs up the phone"
66、INT. VENKMAN'S LOFT - SAME NIGHT (LATER),doc_65_chunk_5,he crosses to the kitchen area,"Ghostbusters' office, Venkman showing Dana around"
63、INT. MUSEUM - RESTORATION STUDIO - DAY (MOMENTS LATER),doc_62_chunk_1,"Unaware that he's being watched, Venkman squints at the still life, holding up his thumb like he's seen artists do",In an art studio
63、INT. MUSEUM - RESTORATION STUDIO - DAY (MOMENTS LATER),doc_62_chunk_1,He starts looking around at the other artwork in the studio.,In an art studio
64、INT. FIREHOUSE - LIVING QUARTERS - CONTINUOUS ACTION - DAY,doc_63_chunk_8,Venkman looks at the toaster and sticks his fingers in the slot.,
64、INT. FIREHOUSE - LIVING QUARTERS - CONTINUOUS ACTION - DAY,doc_63_chunk_6,Venkman and Winston watch intently,Spengler spoons psych-reactive slime onto an old toaster
66、INT. VENKMAN'S LOFT - SAME NIGHT (LATER),doc_65_chunk_6,He grabs a big open Hefty bag on the floor and starts throwing garbage into it.,"Apartment, Peter is cleaning up"
66、INT. VENKMAN'S LOFT - SAME NIGHT (LATER),doc_65_chunk_6,"He opens a drawer full of pizza, barbecue and Chinese food menus, then crosses to the bathroom.","Apartment, Peter is getting menus and going to bathroom"
79、INT. VENKMAN'S LOFT - DAY (LATER),doc_78_chunk_3,handing her the flowers,
67、EXT. MUSEUM - DAY (NEXT MORNING),doc_66_chunk_0,Venkman is waiting in front of the building,"Outside the building, ECTO-2 pulls up and the team reports on Dana's apartment."
71、INT. ECTO-2 - DAY (LATER),doc_70_chunk_0,Venkman and Winston exchange surprised looks.,Driving back to firehouse
66、INT. VENKMAN'S LOFT - SAME NIGHT (LATER),doc_65_chunk_3,Venkman comes back immediately with an old sweatshirt and takes Oscar from her.,Venkman takes baby Oscar from a woman.
66、INT. VENKMAN'S LOFT - SAME NIGHT (LATER),doc_65_chunk_3,"He spreads the sweatshirt out on the sofa, lays the baby on it and starts tying it around him like a diaper.","On a sofa, Venkman wraps baby Oscar in a sweatshirt."
22、INT. DANA'S APARTMENT - DAY (LATER),doc_21_chunk_6,picking up the baby,
22、INT. DANA'S APARTMENT - DAY (LATER),doc_21_chunk_6,"He starts clowning with the baby, holding him over his head and pressing his nose into the baby's belly, pretending that the baby is attacking him.",
66、INT. VENKMAN'S LOFT - SAME NIGHT (LATER),doc_65_chunk_9,(taking the baby),Living room
66、INT. VENKMAN'S LOFT - SAME NIGHT (LATER),doc_65_chunk_9,Venkman carries the baby into the bedroom,Bedroom
82、INT. VENKMAN'S LOFT - NIGHT (LATER),doc_81_chunk_0,Venkman goes to answer it.,answering the door
88、INT. ARMAND RESTAURANT ENTRANCE - NIGHT (CONTINUOUS ACTION),doc_87_chunk_3,Venkman notes the look of alarm on Dana's face and pulls his colleagues aside.,
45、INT. COURTROOM - LATER,doc_44_chunk_1,Venkman pats Louis on the back.,
69、INT. MUSEUM - RESTORATION STUDIO - DAY (MOMENTS LATER),doc_68_chunk_1,Venkman comes up behind him,"Studio alcove, tracing psychomagnetheric reading to Vigo's painting"
85、INT. ARMAND RESTAURANT - NIGHT (LATER),doc_84_chunk_3,He leans over to kiss her.,
85、INT. ARMAND RESTAURANT - NIGHT (LATER),doc_84_chunk_3,They kiss.,
69、INT. MUSEUM - RESTORATION STUDIO - DAY (MOMENTS LATER),doc_68_chunk_2,interrupts,"Studio, during discussion about the painting"
89、EXT. ARMAND'S RESTAURANT - NIGHT (CONTINUOUS ACTION),doc_88_chunk_0,Venkman steps in and looks at the policemen's nametags.,"Police car, confrontation with police"
38、EXT. EAST 77TH STREET - HOLE - CONTINUOUS ACTION,doc_37_chunk_0,react to a bright FLASH deep down in the hole and a SHOUT from Stantz,in the hole
79、INT. VENKMAN'S LOFT - DAY (LATER),doc_78_chunk_5,shaking his head,"Living space, discussing laundry with Dana"
79、INT. VENKMAN'S LOFT - DAY (LATER),doc_78_chunk_5,He pulls some clothes out of the hamper and inspects them.,"Living space, discussing laundry with Dana"
64、INT. FIREHOUSE - LIVING QUARTERS - CONTINUOUS ACTION - DAY,doc_63_chunk_0,Venkman and Winston enter and find Stantz and Spengler at work in the lab area.,"Lab area, Venkman and Winston enter to find Stantz and Spengler at work"
63、INT. MUSEUM - RESTORATION STUDIO - DAY (MOMENTS LATER),doc_62_chunk_4,Venkman and Dana cross to the Vigo painting.,In a room with the Vigo painting
88、INT. ARMAND RESTAURANT ENTRANCE - NIGHT (CONTINUOUS ACTION),doc_87_chunk_6,grabs the Cop,"Restaurant, police arrest"
69、INT. MUSEUM - RESTORATION STUDIO - DAY (MOMENTS LATER),doc_68_chunk_3,Venkman starts shooting Polaroids of Vigo.,With the painting
69、INT. MUSEUM - RESTORATION STUDIO - DAY (MOMENTS LATER),doc_68_chunk_3,Venkman walks off leaving Stantz alone with the painting.,With the painting
85、INT. ARMAND RESTAURANT - NIGHT (LATER),doc_84_chunk_0,Dana and Venkman are sitting at a table in an elegant restaurant nibbling caviar and toasting with very expensive champagne.,"Elegant restaurant, dinner"
78、EXT. ECTO-2 - DAY (CONTINUOUS ACTION),doc_77_chunk_0,"(confidentially, to Spengler)","After car crash, inspecting car damage"
56、EXT. CLEARING IN PARK - DAY (SAME TIME),doc_55_chunk_1,hit concealed control buttons,"Benches, ghost jogger capture"
56、EXT. CLEARING IN PARK - DAY (SAME TIME),doc_55_chunk_1,close the trap,"Benches, ghost jogger capture"
66、INT. VENKMAN'S LOFT - SAME NIGHT (LATER),doc_65_chunk_1,(surprised to see her),
66、INT. VENKMAN'S LOFT - SAME NIGHT (LATER),doc_65_chunk_1,(noting her apparel),
66、INT. VENKMAN'S LOFT - SAME NIGHT (LATER),doc_65_chunk_1,Venkman looks at her for a long moment.,
35、EXT. EAST 77TH STREET - HOLE - NIGHT (CONTINUOUS ACTION),doc_34_chunk_0,"Venkman tries the belligerent worker ploy again, only this time he's wearing a Nynex hardhat.","Outside, Con Ed Supervisor and police arrive, Venkman and Spengler stop hauling cable"
79、INT. VENKMAN'S LOFT - DAY (LATER),doc_78_chunk_0,Venkman enters somewhat tentatively holding a bouquet of flowers and a small suitcase of Dana's.,"loft, Venkman returns home"
79、INT. VENKMAN'S LOFT - DAY (LATER),doc_78_chunk_0,He looks around the large open loft.,"loft, Venkman returns home"
79、INT. VENKMAN'S LOFT - DAY (LATER),doc_78_chunk_0,He hears the SHOWER RUNNING and crosses to the bathroom.,"loft, Venkman returns home"
88、INT. ARMAND RESTAURANT ENTRANCE - NIGHT (CONTINUOUS ACTION),doc_87_chunk_1,"He's just about to pour more champagne when he sees Ray, Egon and Winston coming toward him through the restaurant.","Restaurant, Venkman about to pour champagne when he sees Ray, Egon, and Winston approaching."
66、INT. VENKMAN'S LOFT - SAME NIGHT (LATER),doc_65_chunk_0,"he wakes up, lumbers to his feet and answers it","Loft, doorbell rings"
66、INT. VENKMAN'S LOFT - SAME NIGHT (LATER),doc_65_chunk_0,He opens the door and sees Dana standing there,"Loft, doorbell rings"
83、INT. VENKMAN'S LOFT - ENTRANCE HALL - CONTINUOUS ACTION,doc_82_chunk_0,opens the door,At the door
