doc_title,chunk_id,description,scene_context
"24、INT. GREAT HALL, WHITEHALL PALACE - DAY",doc_23_chunk_10,"With a broad smile, Raleigh gestures forward the third basket.",Raleigh gestures to the third basket of gold
"24、INT. GREAT HALL, WHITEHALL PALACE - DAY",doc_23_chunk_10,He takes out a gold coin and presents it to Elizabeth.,Raleigh presents a gold coin to Elizabeth
167、INT. RALEIGH'S HOUSE - DAY,doc_166_chunk_1,Raleigh holding his baby son,Queen Elizabeth enters and observes the room
"105、INT. ANTECHAMBER, WHITEHALL PALACE - DAY",doc_104_chunk_0,"Raleigh and Howard stride fast across the Guard Chamber, the first of the sequence of great rooms.","Guard Chamber, court preparing for invasion threat"
"25、INT. HALLWAY, WHITEHALL PALACE - DAY",doc_24_chunk_0,Raleigh comes out into the hallway with Calley by his side.,"Hallway, with Calley"
"25、INT. HALLWAY, WHITEHALL PALACE - DAY",doc_24_chunk_0,He moves on.,"Hallway, after speaking with Calley"
"25、INT. HALLWAY, WHITEHALL PALACE - DAY",doc_24_chunk_0,"Raleigh's eyes fall on Don Guerau, the Spanish Ambassador, passing near with his fellow Spaniards and a few English courtiers and ministers, including Hatton.","Hallway, noticing Don Guerau"
108、INT. PRIVATE CHAPEL - NIGHT,doc_107_chunk_0,"Raleigh makes his vow tenderly and lovingly, his eyes on Bess throughout.",Secret wedding ceremony
108、INT. PRIVATE CHAPEL - NIGHT,doc_107_chunk_0,e places the ring on her left thumb.,Secret wedding ceremony
108、INT. PRIVATE CHAPEL - NIGHT,doc_107_chunk_0,He moves the ring to her forefinger -,Secret wedding ceremony
108、INT. PRIVATE CHAPEL - NIGHT,doc_107_chunk_0,To her index finger -,Secret wedding ceremony
108、INT. PRIVATE CHAPEL - NIGHT,doc_107_chunk_0,And finally onto her ring finger.,Secret wedding ceremony
"29、INT. GREAT HALL, WHITEHALL PALACE - DAY",doc_28_chunk_14,smiling,
"32、INT. ANTECHAMBER, WHITEHALL PALACE - DAY",doc_31_chunk_0,Raleigh enters,"Queen's entrance, petitioners waiting"
"24、INT. GREAT HALL, WHITEHALL PALACE - DAY",doc_23_chunk_7,He beckons to the servants to bring the baskets.,"Queen Elizabeth's court, during Raleigh's gift presentation"
148、EXT. TYGER - DUSK,doc_147_chunk_0,Raleigh finally leaps into the water.,Flaming Tyger ship under cannonball attack
148、EXT. TYGER - DUSK,doc_147_chunk_0,Raleigh swims away from the ship.,"Underwater, after leaping from the ship"
"24、INT. GREAT HALL, WHITEHALL PALACE - DAY",doc_23_chunk_2,"Raleigh now enters with Calley, the native Americans and court servants carrying hampers.",Elizabeth and Walsingham's discussion
146、EXT THE TYGER - DUSK,doc_145_chunk_0,"He holds a flaming torch, and calmly surveys his target.",On the Tyger as it sails towards the Spanish fleet
146、EXT THE TYGER - DUSK,doc_145_chunk_0,He lights the fuses on the prow and tosses the torch behind him.,On the Tyger as it sails towards the Spanish fleet
146、EXT THE TYGER - DUSK,doc_145_chunk_0,He runs to the side of the ship and scales down the rigging.,On the Tyger as it sails towards the Spanish fleet
167、INT. RALEIGH'S HOUSE - DAY,doc_166_chunk_0,"He's holding something, and dancing slowly about, and crooning a low song, in the oddest way.","Inside a room, Bess resting in an inner room"
167、INT. RALEIGH'S HOUSE - DAY,doc_166_chunk_0,"Now in his solitary dance Raleigh turns, and we see he's holding a new-born BABY BOY.","Inside a room, Bess resting in an inner room"
167、INT. RALEIGH'S HOUSE - DAY,doc_166_chunk_0,"He kisses the baby's little bald head, and sings his wordless song.","Inside a room, Bess resting in an inner room"
"29、INT. GREAT HALL, WHITEHALL PALACE - DAY",doc_28_chunk_12,He bows.,"Court, Queen watching Raleigh"
33、INT. QUEEN'S PRIVATE QUARTERS - DAY,doc_32_chunk_0,Raleigh tells of his adventures,
112、INT. WHITEHALL PALACE - DUSK,doc_111_chunk_4,Raleigh has come up to them unnoticed.,
112、INT. WHITEHALL PALACE - DUSK,doc_111_chunk_4,He has seen and heard all.,
112、INT. WHITEHALL PALACE - DUSK,doc_111_chunk_4,"He speaks to Elizabeth quietly, sadly.",
112、INT. WHITEHALL PALACE - DUSK,doc_111_chunk_4,He meets her eyes.,
112、INT. WHITEHALL PALACE - DUSK,doc_111_chunk_4,His gaze is so unflinching that slowly the madness drains out of her.,
"24、INT. GREAT HALL, WHITEHALL PALACE - DAY",doc_23_chunk_8,Raleigh throws open the first basket.,May 1 Blue Draft: Court scene
"24、INT. GREAT HALL, WHITEHALL PALACE - DAY",doc_23_chunk_8,Raleigh takes out a potato beneath the Ambassador's nose.,May 1 Blue Draft: Court scene
"24、INT. GREAT HALL, WHITEHALL PALACE - DAY",doc_23_chunk_8,"He beckons forward the second basket, which is full of leaves.",May 1 Blue Draft: Court scene
"24、INT. GREAT HALL, WHITEHALL PALACE - DAY",doc_23_chunk_8,He takes out a tobacco leaf.,May 1 Blue Draft: Court scene
"36、INT. QUEEN'S PRIVATE QUARTERS, WHITEHALL PALACE - NIGHT",doc_35_chunk_1,Raleigh is speaking intently to her,"Later in time, Elizabeth seated"
39、EXT. WINDSOR GREAT PARK - DAY,doc_38_chunk_4,Raleigh hesitates.,
"52、INT. QUEEN'S PRIVATE QUARTERS, WHITEHALL PALACE - DAY",doc_51_chunk_0,"There stands Raleigh, waiting for her.","Private quarters, Raleigh waiting for Elizabeth"
"57、EXT. DECK, TYGER - DAY",doc_56_chunk_2,"Raleigh is watching her as she speaks, and he's impressed.",
39、EXT. WINDSOR GREAT PARK - DAY,doc_38_chunk_0,At the end of the ride he slows his horse to a walk.,"Woodland ride, end of the race"
39、EXT. WINDSOR GREAT PARK - DAY,doc_38_chunk_1,Raleigh stops his horse.,During a conversation about the horses and the Queen.
39、EXT. WINDSOR GREAT PARK - DAY,doc_38_chunk_1,Raleigh secretly spurs his horse.,After Elizabeth rides past him.
"29、INT. GREAT HALL, WHITEHALL PALACE - DAY",doc_28_chunk_11,"He's grateful to her, and his shy face shows it.",court setting
"29、INT. GREAT HALL, WHITEHALL PALACE - DAY",doc_28_chunk_11,Raleigh is still being entertained by the court ladies.,court setting
"29、INT. GREAT HALL, WHITEHALL PALACE - DAY",doc_28_chunk_3,"Raleigh enters the Great Hall, trailed by Calley, as the dinner gets under way.","Great Hall, dinner getting under way"
"29、INT. GREAT HALL, WHITEHALL PALACE - DAY",doc_28_chunk_3,He catches Bess's eye and they share a smile.,"Great Hall, during dinner"
39、EXT. WINDSOR GREAT PARK - DAY,doc_38_chunk_3,(with a smile),
39、EXT. WINDSOR GREAT PARK - DAY,doc_38_chunk_3,(with a smile),
39、EXT. WINDSOR GREAT PARK - DAY,doc_38_chunk_2,"(at Elizabeth, reigning in the horse)",On horseback
"57、EXT. DECK, TYGER - DAY",doc_56_chunk_0,Raleigh emerges from his cabin to find Bess waiting for him.,"Dock, aboard The Tyger"
"75、INT. QUEEN'S PRIVATE QUARTERS, WHITEHALL PALACE - DAY",doc_74_chunk_4,Raleigh takes his place with Bess.,
62、INT. PRIVATE CHAPEL - NIGHT,doc_61_chunk_0,Raleigh enters through the rear doors.,"Altar room, Bess praying"
62、INT. PRIVATE CHAPEL - NIGHT,doc_61_chunk_0,"He stands in silence, watching her as she prays.","Altar room, Bess praying"
62、INT. PRIVATE CHAPEL - NIGHT,doc_61_chunk_0,He hears her sigh.,"Altar room, Bess praying"
62、INT. PRIVATE CHAPEL - NIGHT,doc_61_chunk_0,He takes a step towards her.,"Altar room, Bess praying"
"47、INT. HALLWAY, WHITEHALL PALACE - DAY",doc_46_chunk_0,Raleigh is leaving.,"Raleigh is leaving, Walsingham waits for him and falls into step"
"88、INT. QUEEN'S PRIVATE QUARTERS, WHITEHALL PALACE - DAY",doc_87_chunk_1,Raleigh looks back at her in silence for a long moment.,
38、INT QUEEN'S PRIVATE QUARTERS - DAY,doc_37_chunk_0,"Elizabeth and Raleigh walk together around the perimeter hallway, dwarfed by vast murals.","Perimeter hallway, walking with Elizabeth"
39、EXT. WINDSOR GREAT PARK - DAY,doc_38_chunk_5,Raleigh follows.,"Horseback, Elizabeth turns horse"
71、INT. RALEIGH'S HOUSE - DUSK,doc_70_chunk_0,Raleigh and Bess make love.,
"56、INT. CAPTAIN'S CABIN, TYGER - DAY",doc_55_chunk_0,He's writing a letter to the Queen.,"Ship's table, littered with charts."
"75、INT. QUEEN'S PRIVATE QUARTERS, WHITEHALL PALACE - DAY",doc_74_chunk_5,"Raleigh swings her round and round, finding the knack after an awkward start.",
58、INT. QUEEN'S PRIVATE QUARTERS - DAY,doc_57_chunk_2,"He rises, but keeps his eyes on the ground.",Conversation with Elizabeth
58、INT. QUEEN'S PRIVATE QUARTERS - DAY,doc_57_chunk_2,"He raises his eyes, but he still doesn't look at her.",Conversation with Elizabeth
58、INT. QUEEN'S PRIVATE QUARTERS - DAY,doc_57_chunk_2,"He turns now, and looks her in the face.",Conversation with Elizabeth
58、INT. QUEEN'S PRIVATE QUARTERS - DAY,doc_57_chunk_4,Raleigh looks long into her eyes.,
58、INT. QUEEN'S PRIVATE QUARTERS - DAY,doc_57_chunk_4,"If anything, he admires and loves her all the more now.",
"87、INT. HALLWAY, WHITEHALL PALACE - DAY",doc_86_chunk_0,Raleigh comes hurrying towards the Queen's quarters.,"Queen's quarters, Raleigh approaching"
"87、INT. HALLWAY, WHITEHALL PALACE - DAY",doc_86_chunk_0,"Raleigh takes Bess's B hand in his, discreetly.","Queen's quarters, Raleigh meeting Bess"
139、EXT. ARK ROYAL - DUSK,doc_138_chunk_0,Raleigh and Drake hurry along the deck in the whipping wind and spray.,"On deck during storm, Drake watches Spanish fleet"
"75、INT. QUEEN'S PRIVATE QUARTERS, WHITEHALL PALACE - DAY",doc_74_chunk_1,Raleigh enters.,"Dance scene, Bess dancing with the Dancing Master"
"75、INT. QUEEN'S PRIVATE QUARTERS, WHITEHALL PALACE - DAY",doc_74_chunk_1,Raleigh watches Bess dance.,"Dance scene, Bess dancing with the Dancing Master"
62、INT. PRIVATE CHAPEL - NIGHT,doc_61_chunk_3,He holds her close as she sobs.,
62、INT. PRIVATE CHAPEL - NIGHT,doc_61_chunk_3,He strokes her cheek.,
62、INT. PRIVATE CHAPEL - NIGHT,doc_61_chunk_3,"He draws her back into his arms, and they kiss.",
"11、EXT THE TYGER, ENGLISH CHANNEL - DAY",doc_10_chunk_0,Raleigh is standing on the prow of a war-ship as it cuts through the water toward the white cliffs of Dover.,On a war-ship heading toward the white cliffs of Dover
"11、EXT THE TYGER, ENGLISH CHANNEL - DAY",doc_10_chunk_0,Raleigh shouts to his Sailing-Master.,On a war-ship heading toward the white cliffs of Dover
"88、INT. QUEEN'S PRIVATE QUARTERS, WHITEHALL PALACE - DAY",doc_87_chunk_0,"Raleigh enters, and comes before her.",Elizabeth sitting alone
39、EXT. WINDSOR GREAT PARK - DAY,doc_38_chunk_6,"Raleigh spurs his horse to follow, also fast, but this time careful to keep a distance behind.","Park, following Elizabeth and courtiers"
39、EXT. WINDSOR GREAT PARK - DAY,doc_38_chunk_6,Raleigh splits off.,Near the courtiers
"29、INT. GREAT HALL, WHITEHALL PALACE - DAY",doc_28_chunk_8,he flirts with the court ladies,"At court, Raleigh flirting with court ladies"
