doc_title,chunk_id,description,scene_context
79、EXT. WEAVER BACKYARD,doc_78_chunk_11,Jacob LEVELS David Jacobowitz with a right hook.,Confrontation between Jacob and David Jacobowitz
52、INT. JACOB'S BEDROOM - CONTINUOUS ACTION,doc_51_chunk_2,Jacob starts laughing with her... really laughing.,
52、INT. JACOB'S BEDROOM - CONTINUOUS ACTION,doc_51_chunk_2,We can tell: this is different for him.,
52、INT. JACOB'S BEDROOM - CONTINUOUS ACTION,doc_51_chunk_2,He likes her.,
52、INT. JACOB'S BEDROOM - CONTINUOUS ACTION,doc_51_chunk_2,We watch him as he realizes that.,
52、INT. JACOB'S BEDROOM - CONTINUOUS ACTION,doc_51_chunk_2,As he processes it.,
52、INT. JACOB'S BEDROOM - CONTINUOUS ACTION,doc_51_chunk_2,We watch him look at Hannah.,
82、INT. BAR - AFTERNOON (THREE WEEKS LATER),doc_81_chunk_5,Jacob stands.,
82、INT. BAR - AFTERNOON (THREE WEEKS LATER),doc_81_chunk_5,He EXITS.,
28、INT. BAR - NEXT NIGHT,doc_27_chunk_2,Jacob CHORTLES.,
80、INT. WEAVER BACKYARD - LATER,doc_79_chunk_1,Jacob SNARFS down a laugh.,After police officer's advice
80、INT. WEAVER BACKYARD - LATER,doc_79_chunk_3,Jacob approaches Cal.,BACK INSIDE
82、INT. BAR - AFTERNOON (THREE WEEKS LATER),doc_81_chunk_3,Jacob NODS as Cal pushes the drink away.,"Bar, after waitress delivers drink and exits"
84、EXT. GRADUATION CEREMONY - LATER,doc_83_chunk_1,Jacob shuts up.,
84、EXT. GRADUATION CEREMONY - LATER,doc_83_chunk_1,"Jacob smiles, shakes hands with Cal.",
71、INT. WEAVER BACKYARD - LATER,doc_70_chunk_0,He's waiting outside a LIQUOR STORE in his car.,"Outside a liquor store, Jacob waiting in car."
79、EXT. WEAVER BACKYARD,doc_78_chunk_2,Holding a bottle of wine and smiling like an idiot,"Outside the house, Jacob arrives behind Hannah"
71、INT. WEAVER BACKYARD - LATER,doc_70_chunk_1,"Jacob can't help but smile: wow, he's REALLY into her.","Outside wine store, Hannah comes out and hops over the car"
82、INT. BAR - AFTERNOON (THREE WEEKS LATER),doc_81_chunk_1,Standing there.,Conversation between Cal and Jacob
82、INT. BAR - AFTERNOON (THREE WEEKS LATER),doc_81_chunk_1,"As always, he looks perfectly put together.",Conversation between Cal and Jacob
82、INT. BAR - AFTERNOON (THREE WEEKS LATER),doc_81_chunk_1,He takes in Cal.,Conversation between Cal and Jacob
81、INT. VARIOUS LOCATIONS - THE NEXT MONTH,doc_80_chunk_0,JACOB trying to get HANNAH to make a phone call to her father... she won't.,
25、INT. SHOE STORE - CONTINUOUS ACTION,doc_24_chunk_1,"Jacob slaps Cal's hand, knocking the socks away.",In a store
25、INT. SHOE STORE - CONTINUOUS ACTION,doc_24_chunk_1,Jacob narrates the wardrobe essentials (and as Cal's arms get progressively fuller) in each store.,Montage: from store to store
27、INT. SALON - LATER,doc_26_chunk_0,Jacob and Tiffany wait for Cal (inside a changing room).,"inside a changing room, waiting for Cal"
27、INT. SALON - LATER,doc_26_chunk_0,"(then, to Tiffany)","inside a changing room, Jacob speaking to Tiffany"
80、INT. WEAVER BACKYARD - LATER,doc_79_chunk_0,"sit side-by-side on the miniature golf hole, bloodied but still","Miniature golf hole, bloodied group"
82、INT. BAR - AFTERNOON (THREE WEEKS LATER),doc_81_chunk_2,Jacob SLIDES in.,Beach
52、INT. JACOB'S BEDROOM - CONTINUOUS ACTION,doc_51_chunk_1,"Jacob smiles, goes to kiss her...",
35、INT. BAR - THAT NIGHT,doc_34_chunk_5,Jacob has pulled her over.,
35、INT. BAR - THAT NIGHT,doc_34_chunk_5,"Jacob NODS at Cal (""you've got this"") and leaves them.",
6、INT. BAR,doc_5_chunk_2,"Jacob sits down at their table, uninvited.",Bar
52、INT. JACOB'S BEDROOM - CONTINUOUS ACTION,doc_51_chunk_0,"Jacob is on top of her, shirtless.","Dimly lit room, Jacob on top of Hannah"
52、INT. JACOB'S BEDROOM - CONTINUOUS ACTION,doc_51_chunk_0,Off his look...,"Dimly lit room, Jacob on top of Hannah"
