doc_title,chunk_id,fact,scene_context
106、EXT. CAPSULE,doc_105_chunk_1,Flash climbs out of the capsule.,Ext. Capsule: Flash's shadow is seen on the ground as he climbs out and stands upright.
56、INT. CUTTING BETWEEN BATHING AREA AND COCKPIT,doc_55_chunk_0,Flash is traveling to the Kingdom of Arboria in a spacecraft.,
56、INT. CUTTING BETWEEN BATHING AREA AND COCKPIT,doc_55_chunk_0,Flash is accompanied by Aura in the spacecraft.,
35、INT. PALACE - ON THE STAIRCASE,doc_34_chunk_0,Flash falls through a trap door located on a step of the stairs.,Scene where Flash is separated from Dale; a step opens beneath him.
35、INT. PALACE - ON THE STAIRCASE,doc_34_chunk_0,Flash is no longer in contact with Dale after falling through the trap door.,Scene where their fingertips were barely touching before the fall.
141、INT. MING'S GREAT HALL,doc_140_chunk_3,The target character places the ring on Dale's finger.,"Scene during the wedding ceremony: An invisible hand, identified as Flash's, takes the ring from Ming and puts it on Dale's finger."
141、INT. MING'S GREAT HALL,doc_140_chunk_3,The target character instructs Dale to run.,"Scene during the wedding ceremony: After placing the ring on Dale's finger, Flash's voice is heard telling Dale to run."
30、EXT. GRASSY AREA - DAY,doc_29_chunk_1,Flash is captured and restrained with a manacle on his wrist.,"Scene: Flash's gesture of friendship is met with force, leading to his immediate capture."
30、EXT. GRASSY AREA - DAY,doc_29_chunk_1,Flash expresses regret for following Zarkov's instruction to extend his hand.,"Scene: After being captured, Flash speaks to Zarkov while groggy, indicating his regret."
78、EXT. ANOTHER PART OF THE TREES,doc_77_chunk_2,Flash successfully fires an arrow that causes a branch to turn to ice.,"Scene: Flash tricks the Tree Man Leader and shoots an arrow that strikes a branch, instantly turning it to ice."
61、EXT. SHUTTLE CRAFT,doc_60_chunk_0,Flash exits the craft through the hatch.,
61、EXT. SHUTTLE CRAFT,doc_60_chunk_0,Flash assists Aura in exiting the craft.,
61、EXT. SHUTTLE CRAFT,doc_60_chunk_0,Flash observes the surrounding environment after exiting the craft.,
92、EXT. VULTAN'S TERRACE,doc_91_chunk_0,Flash Gordon proposes forming an alliance to overthrow Ming.,Scene where Flash and Dale are being lowered; Flash addresses Vultan.
91、EXT. SKY PALACE - ANOTHER LEVEL,doc_90_chunk_4,Flash catches Dale as she plunges past the parapet.,Space between two terraces: Flash intervenes to save Dale during her fall.
76、INT. LODGE - FEATURE OLD MAN,doc_75_chunk_8,Flash successfully retrieves the sword from the serpent's tail before it hits the floor.,
76、INT. LODGE - FEATURE OLD MAN,doc_75_chunk_8,Flash frees the Tiger Man by cutting the cords of the net that was trapping him.,
49、INT. COCKPIT - IN FLIGHT,doc_48_chunk_0,Flash is seated in the left-hand seat of the craft alongside Aura.,
49、INT. COCKPIT - IN FLIGHT,doc_48_chunk_0,Flash performs hand movements over the control panel to change the craft's course.,
49、INT. COCKPIT - IN FLIGHT,doc_48_chunk_0,Flash successfully executes a maneuver to pull the craft up and bank starboard around Ardentia.,
104、EXT. LODGE BALCONY,doc_103_chunk_1,The target character acknowledges and accepts Vultan's decision to leave.,Scene where Vultan decides to abandon the mission and departs.
104、EXT. LODGE BALCONY,doc_103_chunk_1,The target character expresses understanding toward Vultan's choice to abandon the mission.,Scene where Vultan decides to abandon the mission and departs.
104、EXT. LODGE BALCONY,doc_103_chunk_1,The target character thanks Vultan for assistance provided up to that point.,Scene where Vultan decides to abandon the mission and departs.
96、INT. LOWER PLATFORM,doc_95_chunk_3,Flash successfully defeats Barin by flipping him over the edge of the tilting surface.,Scene featuring the fight between Flash and Barin on the swaying surface.
147、EXT. PALACE BATTLEMENTS,doc_146_chunk_1,The target character accepts Zarkov's statement that they are home.,"Scene following the loss of the capsule, where the group realizes they cannot return to Earth."
147、EXT. PALACE BATTLEMENTS,doc_146_chunk_1,The target character kisses Dale.,"Scene following the discussion about being stranded, as they prepare to enter the Palace."
147、EXT. PALACE BATTLEMENTS,doc_146_chunk_1,The target character heads into the Palace with Dale.,"Scene following the kiss, as they begin to leave the area with Zarkov."
17、INT. COCKPIT - DAY,doc_16_chunk_0,Flash is injured with blood on his forehead after the crash.,Scene immediately following the crash: Flash is dazed and has visible blood on his forehead.
17、INT. COCKPIT - DAY,doc_16_chunk_0,Flash successfully helps Dale escape from the wrecked seat.,Scene immediately following the crash: Flash assists Dale in exiting her seat.
17、INT. COCKPIT - DAY,doc_16_chunk_0,Flash opens the emergency exit by wheeling and kicking it out.,Scene immediately following the crash: Flash forces open the cockpit emergency exit.
33、INT. PALACE OF HALLS - SERIES OF DISSOLVES,doc_32_chunk_16,Flash disarms and incapacitates one attacker with an elbow strike.,
33、INT. PALACE OF HALLS - SERIES OF DISSOLVES,doc_32_chunk_16,Flash acquires a mace-like club from the first incapacitated attacker.,
33、INT. PALACE OF HALLS - SERIES OF DISSOLVES,doc_32_chunk_16,Flash uses the mace-like club to knock out two additional attackers.,
33、INT. PALACE OF HALLS - SERIES OF DISSOLVES,doc_32_chunk_16,Flash assumes a defensive position in front of Dale with the mace raised.,
34、INT. PALACE - FIGHT SEQUENCE,doc_33_chunk_0,Flash is overpowered and pinned to the floor by a group of Amazons.,
34、INT. PALACE - FIGHT SEQUENCE,doc_33_chunk_0,Flash witnesses Dale being dragged up a flight of stairs.,
34、INT. PALACE - FIGHT SEQUENCE,doc_33_chunk_0,Flash breaks free from the Amazons restraining him.,
34、INT. PALACE - FIGHT SEQUENCE,doc_33_chunk_0,Flash runs after Dale to pursue her as she is being taken away.,
96、INT. LOWER PLATFORM,doc_95_chunk_4,Flash successfully grabs Barin's wrist to prevent him from falling into the abyss.,
96、INT. LOWER PLATFORM,doc_95_chunk_4,Flash instructs Barin to try to catch his other wrist while holding him over the abyss.,
145、INT. GREAT HALL,doc_144_chunk_2,Flash is standing at the top of a statue in the Great Hall with his sword.,The Great Hall: Flash is positioned at the top of a statue with his sword as everyone looks up at him.
145、INT. GREAT HALL,doc_144_chunk_2,The Amazons cast away their spears in response to Flash's position.,The Great Hall: Amazons discard their spears while looking up at Flash.
145、INT. GREAT HALL,doc_144_chunk_2,The Mongons hail Flash Gordon as a group in unison.,"The Great Hall: Following the Amazons' action, the Mongons collectively cry out 'Hail, Flash Gordon!'"
77、EXT. FOREST - FLASH AND TIGER MAN,doc_76_chunk_3,Flash successfully shoots the Tree Man with a glass arrow.,Scene involving the ambush on the Tree Man in the basket.
77、EXT. FOREST - FLASH AND TIGER MAN,doc_76_chunk_3,Flash acquires a crossbow and a quiver of glass arrows from Tiger Man.,Scene where Flash takes the crossbow from Tiger Man's back.
77、EXT. FOREST - FLASH AND TIGER MAN,doc_76_chunk_3,Flash boards the moving basket along with Tiger Man.,Scene where Flash and Tiger Man jump into the basket as it passes.
79、EXT. TREETOPS OF ARBORIA,doc_78_chunk_1,Flash determines the direction of west using his wristwatch and the angle of the shadows.,
79、EXT. TREETOPS OF ARBORIA,doc_78_chunk_1,Flash begins moving in the direction he estimates as west.,
79、EXT. TREETOPS OF ARBORIA,doc_78_chunk_1,Flash experiences a bouncing sensation while running across the bouncy leaves of Arboria.,Treetops of Arboria: Flash and Tiger Man are running across bouncy leaves.
79、EXT. TREETOPS OF ARBORIA,doc_78_chunk_1,Flash laughs aloud while jumping and bouncing across the leaves.,Treetops of Arboria: Flash takes a big jump and bounces high from a leaf.
