id,scene,question,answer,evidence,qa_type
25,13.夜总会包厢,在弘田掏出枪对准玛多娜后，她表现出怎样的态度变化？,玛多娜最初面对弘田的枪口时表现出轻蔑，但在发现便衣警察进入舞厅后迅速转为紧张，低声催促弘田逃跑，并在他离开后接过手枪，显示出从冷漠到主动应对危机的转变。,玛多娜看着持枪的弘田轻蔑地笑了，随后注意到警察进来便催促他逃跑，并在他离开后接过手枪。,character states
26,28.同上。屋内，走廊和后台，夜,郭先生在得知家人死于日军轰炸后，表达了怎样的情绪状态？,郭先生表现出极度的悲痛和绝望，认为自己再也无法高兴地演奏音乐。,郭先生说父母和妹妹都被日本人炸死，自己再也不能高兴地演奏了，随后痛苦地转身离开。,character states
27,12.圣露易夜总会，晚上 | 50.“圣露易”内,在演唱《月光值千金》并邀请丽丽登台后，玛多娜的神情和动作表现出怎样的状态？,玛多娜神情焕发，全身随着节奏兴奋舞动，双臂展开，旋转跳跃，尽情释放激情。,歌曲进入尾声时，玛多娜神情焕发，全身随着节奏兴奋舞动，双臂展开，旋转跳跃，表现出强烈的表演投入和情感释放。,character states
28,42.客厅 | 12.圣露易夜总会，晚上 | 50.“圣露易”内,玛多娜在决定认真对待表演事业时，表达了对在日本穿演出服可能引发的社会评价的什么担忧？,她担心在日本街上穿这样的演出服会被指责为‘崇洋媚外的非国民’。,她说这样的衣服穿在日本街上会被骂作‘崇洋媚外的非国民’。,character states
29,49.客厅 | 50.“圣露易”内,在赌局结束后，松本的神情为何显得复杂？,因为他在赌局中赢了丽丽，不必按约定假扮中国人逃亡，但面对丽丽的失望，内心充满矛盾与不舍。,松本在赌局胜出后移开视线，神情复杂，反映出他虽赢得自由却难掩对丽丽情感的挣扎。,character states
30,49.客厅 | 50.“圣露易”内,在赌局结果揭晓后，松本的神情为何显得复杂？,因为松本虽然在赌局中胜出，得以避免假扮中国人逃亡，但内心对丽丽的执着和自己的选择感到矛盾与不舍。,松本在赌局胜出后移开视线，神情复杂，之后被揭发作弊，最终在告别时眼中泛泪并致谢，显示其内心挣扎。,character states
31,23.南八号楼内（二楼） | 25.南八号楼内（夜）,在波多野因爆炸被震昏后，玛多娜表现出怎样的心理状态？,玛多娜表现出极度惊慌和关切的心理状态。,波多野被震昏后，玛多娜大惊，扑过去连声呼喊并摇晃他的身体。,character states
32,37.楼下客厅 | 43.楼上，玛多娜和波多野的房间,当玛多娜听到波多野决定离开并提到苏珊时，她的情绪状态如何表现？,玛多娜感到极度悲伤，听到波多野的决定后浑身一震，眼眶湿润，泪水止不住地流下，最终沉默地靠在墙上，无力地慢慢走下楼梯。,玛多娜听见波多野要离开上海并和苏珊一起走，意识到波多野认为她阻碍了自己去巴黎，因此情绪崩溃，流泪不止。,character states
33,26.河边小路（夜） | 28.同上。屋内，走廊和后台，夜,郭先生在得知家人被日本人炸死后，表达了怎样的情绪状态？,郭先生表现出极度的痛苦和绝望，认为自己再也无法高兴地演奏音乐。,郭先生说他的父母和妹妹都被日本人炸死，声音痛苦，并表示再也无法高兴地演奏。,character states
34,18.客厅 | 43.楼上，玛多娜和波多野的房间,松本在劝说玛多娜去追赶波多野时，表现出怎样的情绪状态？,松本表现出急切和焦躁的情绪状态。,松本急切地催促玛多娜去追赶波多野，见她不动，便抱怨两人尽是添麻烦，随后匆匆离开。,character states
35,44.客厅 | 49.客厅 | 41.门口,白井在向玛多娜告别时，他的语气表现出怎样的情绪状态？,白井在谈及自己晋升为大尉时，语气中带有讽刺，表现出对晋升原因的不屑或无奈。,白井带着讽刺的语气说起自己晋升的原因,character states
