doc_title,chunk_id,description,scene_context
109、INT. JORDY'S CAR - DAY,doc_108_chunk_3,"Eddie wipes off his face hands, then hands the towel back to Paulie.",
109、INT. JORDY'S CAR - DAY,doc_108_chunk_3,Paulie helps Eddie on with his coat.,
109、INT. JORDY'S CAR - DAY,doc_108_chunk_3,Eddie takes some Visine out of his coat pocket. Drops a few in each eye.,
109、INT. JORDY'S CAR - DAY,doc_108_chunk_3,"HE straightens himself and looks in the mirror, taking a big gulp of the drink.",
109、INT. JORDY'S CAR - DAY,doc_108_chunk_3,Eddie sets the glass down and starts out.,
109、INT. JORDY'S CAR - DAY,doc_108_chunk_3,Eddie gives himself a squirt as he exits.,
24、INT. MILOS' APARTMENT - DAWN,doc_23_chunk_4,Eddie walks up to the burnt mattress - where the bodies were.,
24、INT. MILOS' APARTMENT - DAWN,doc_23_chunk_4,Eddie passes a crime scene photo of the bodies to Jordy.,
24、INT. MILOS' APARTMENT - DAWN,doc_23_chunk_5,Eddie's cellular rings - he grabs it.,
24、INT. MILOS' APARTMENT - DAWN,doc_23_chunk_5,Yeah? Where? You sure it was a knife? Uh-huh. Really? Okay.,
31、EXT. EDDIE'S CAR - DAY,doc_30_chunk_0,"Eddie speeds through the street, SIREN BLARING.",
103、INT. EDDIE'S CAR - DAY,doc_102_chunk_1,Eddie looks over as Jordy disconnects.,
103、INT. EDDIE'S CAR - DAY,doc_102_chunk_1,Eddie picks up a beer he was holding between his legs - finishes it.,
103、INT. EDDIE'S CAR - DAY,doc_102_chunk_1,Eddie drinks.,
103、INT. EDDIE'S CAR - DAY,doc_102_chunk_1,Eddie says he'll go inside and tells Jordy to cover the back.,
103、INT. EDDIE'S CAR - DAY,doc_102_chunk_1,Eddie calls out 'Hey!',
103、INT. EDDIE'S CAR - DAY,doc_102_chunk_1,"Eddie says he always wanted to be a cop when he was a kid and dreamed of running up to a door, kicking it in, pulling his gun and yelling 'Freeze!' at the bad guy.",
30、INT. ROSE'S APARTMENT - DAY,doc_29_chunk_0,Eddie looks around - taking in the place.,Inside a room where four girls are working phones; Eddie and Jordy are at the door.
116、INT. EDDIE'S APARTMENT - NIGHT,doc_115_chunk_2,"Eddie smooths his hair, unlocks the door.",
116、INT. EDDIE'S APARTMENT - NIGHT,doc_115_chunk_2,Eddie steps out in the hallway with the drink in his hand.,
116、INT. EDDIE'S APARTMENT - NIGHT,doc_115_chunk_2,Eddie walks toward the elevator.,
116、INT. EDDIE'S APARTMENT - NIGHT,doc_115_chunk_2,Eddie turns. No sign of anyone.,
116、INT. EDDIE'S APARTMENT - NIGHT,doc_115_chunk_2,Eddie walks back toward his apartment.,
116、INT. EDDIE'S APARTMENT - NIGHT,doc_115_chunk_2,Eddie turns and locks the door.,
116、INT. EDDIE'S APARTMENT - NIGHT,doc_115_chunk_1,He HANGS up.,
116、INT. EDDIE'S APARTMENT - NIGHT,doc_115_chunk_1,Arranges the flowers in a vase. So they look perfect.,
116、INT. EDDIE'S APARTMENT - NIGHT,doc_115_chunk_1,Sets them on the coffee table.,
116、INT. EDDIE'S APARTMENT - NIGHT,doc_115_chunk_1,"Fills out a card, writes, ""Nicky, I love you. Will you marry me?""",
116、INT. EDDIE'S APARTMENT - NIGHT,doc_115_chunk_1,He sticks the card in the flowers - turns the lights down low.,
116、INT. EDDIE'S APARTMENT - NIGHT,doc_115_chunk_1,Puts a romantic Sinatra song on the stereo.,
116、INT. EDDIE'S APARTMENT - NIGHT,doc_115_chunk_1,Moves to the liquor cabinet. Pours himself a drink.,
116、INT. EDDIE'S APARTMENT - NIGHT,doc_115_chunk_1,He sets the ringbox on the coffee table - next to the flowers.,
28、EXT. KING EDWARD HOTEL - DAY,doc_27_chunk_0,Eddie finishes signing the autograph using the man's back.,
28、EXT. KING EDWARD HOTEL - DAY,doc_27_chunk_0,Eddie pulls out a coin and hands it to Jordy.,
3、INT. P.B. HERMAN'S RESTAURANT - DAY,doc_2_chunk_1,"Eddie, cigar in hand, finishes a ""war story"" and a vodka tonic at the same time.",
28、EXT. KING EDWARD HOTEL - DAY,doc_27_chunk_2,Eddie starts to pull away before Jordy can get in.,
28、EXT. KING EDWARD HOTEL - DAY,doc_27_chunk_2,Eddie stops the car again and this time lets Jordy get in.,
35、EXT. NYC STREETS - CONTINUOUS,doc_34_chunk_2,"Eddie arrives. Bends down to Leon, whose face is red with blood.",
110、INT. P.B. HERMAN'S RESTAURANT - DAY,doc_109_chunk_8,"EDDIE I promise. We'll talk. You'll be great. You'll be fine. Go ahead, just imagine that, uh... Just look into the lens and imagine you're talking to me.",
110、INT. P.B. HERMAN'S RESTAURANT - DAY,doc_109_chunk_8,They kiss.,
110、INT. P.B. HERMAN'S RESTAURANT - DAY,doc_109_chunk_8,"EDDIE Patronizing you... Nay, I love you.",
110、INT. P.B. HERMAN'S RESTAURANT - DAY,doc_109_chunk_8,EDDIE Yeah. I promise.,
110、INT. P.B. HERMAN'S RESTAURANT - DAY,doc_109_chunk_8,"EDDIE Yeah, yeah. Good thing.",
110、INT. P.B. HERMAN'S RESTAURANT - DAY,doc_109_chunk_8,EDDIE See you later. Good luck.,
110、INT. P.B. HERMAN'S RESTAURANT - DAY,doc_109_chunk_8,EDDIE Don't be late.,
29、INT. UPPER EASTSIDE HALLWAY - DAY,doc_28_chunk_1,"Eddie commands, 'Homicide, Miss Hearn. It's Detective Eddie Flemming. Open up.'",
29、INT. UPPER EASTSIDE HALLWAY - DAY,doc_28_chunk_1,Eddie glances self-consciously at Jordy.,
26、INT. KING EDWARD HOTEL ROOM - DAY,doc_25_chunk_2,Eddie follows Tommy into the bathroom.,"Scene: Inside a hotel room bathroom, where a murder has occurred."
26、INT. KING EDWARD HOTEL ROOM - DAY,doc_25_chunk_2,"Check the switchboard, see what phone calls were made from this room.","Scene: Inside a hotel room bathroom, where a murder has occurred."
26、INT. KING EDWARD HOTEL ROOM - DAY,doc_25_chunk_5,Eddie positions Jordy behind the tub next to the wall.,
26、INT. KING EDWARD HOTEL ROOM - DAY,doc_25_chunk_5,Eddie points to the right of Jordy.,
26、INT. KING EDWARD HOTEL ROOM - DAY,doc_25_chunk_5,Eddie gestures to the left of Jordy.,
24、INT. MILOS' APARTMENT - DAWN,doc_23_chunk_0,Eddie sits on a singed chair.,"Inside the burned remains of Milos and Tamina's apartment, as Jordy enters and moves through the wreckage."
24、INT. MILOS' APARTMENT - DAWN,doc_23_chunk_0,"He pours from a half-pint bottle of vodka into his 'won ton soup' container, smoking a cigar.","Inside the burned remains of Milos and Tamina's apartment, as Jordy enters and moves through the wreckage."
32、INT. EDDIE'S CAR - DAY,doc_31_chunk_0,Eddie darts in and out of cars with astonishing dexterity.,
32、INT. EDDIE'S CAR - DAY,doc_31_chunk_0,Eddie picks up his phone - dials.,
35、EXT. NYC STREETS - CONTINUOUS,doc_34_chunk_8,"Eddie walks into the restaurant. Throws a look back at her, then enters.",
26、INT. KING EDWARD HOTEL ROOM - DAY,doc_25_chunk_7,"Eddie exchanges a look with Jordy as Tommy, the young detective, returns.",
26、INT. KING EDWARD HOTEL ROOM - DAY,doc_25_chunk_7,Eddie calls for Tommy to call communications and get an address on the number.,
26、INT. KING EDWARD HOTEL ROOM - DAY,doc_25_chunk_7,Eddie compliments Tommy with 'Good work.',
3、INT. P.B. HERMAN'S RESTAURANT - DAY,doc_2_chunk_9,Eddie rises from the table.,
3、INT. P.B. HERMAN'S RESTAURANT - DAY,doc_2_chunk_9,"Eddie says, 'Paulie, I need the cure.'",
3、INT. P.B. HERMAN'S RESTAURANT - DAY,doc_2_chunk_9,Eddie leaves with Paulie.,
33、INT. LUDWIG'S SALON - DAY,doc_32_chunk_6,Eddie arrives.,
33、INT. LUDWIG'S SALON - DAY,doc_32_chunk_6,Eddie looks at Jordy.,
33、INT. LUDWIG'S SALON - DAY,doc_32_chunk_6,Takes Daphne by the arm.,
35、EXT. NYC STREETS - CONTINUOUS,doc_34_chunk_3,Eddie steps into the center of the street.,
35、EXT. NYC STREETS - CONTINUOUS,doc_34_chunk_3,"Eddie crouches, taking aim at Emil, who is almost two blocks away.",
36、INT. ARMAND RESTAURANT - DAY,doc_35_chunk_2,Eddie sits across from her.,
36、INT. ARMAND RESTAURANT - DAY,doc_35_chunk_2,EDDIE A cop?,
24、INT. MILOS' APARTMENT - DAWN,doc_23_chunk_6,Eddie's moving with Daphne's sketch.,
24、INT. MILOS' APARTMENT - DAWN,doc_23_chunk_6,Eddie says there wasn't a fire. There'll be nothing for you to do.,
24、INT. MILOS' APARTMENT - DAWN,doc_23_chunk_6,Eddie says this isn't homicide school.,
24、INT. MILOS' APARTMENT - DAWN,doc_23_chunk_6,Eddie says you're Polish?,
24、INT. MILOS' APARTMENT - DAWN,doc_23_chunk_6,Eddie says stay here.,
39、INT. P.B. HERMAN'S RESTAURANT - DAY,doc_38_chunk_4,Eddie stops - looks at the ringing phone.,
39、INT. P.B. HERMAN'S RESTAURANT - DAY,doc_38_chunk_4,Eddie stares at it.,
35、EXT. NYC STREETS - CONTINUOUS,doc_34_chunk_4,"Eddie closes an eye, aims and squeezes off one SHOT.",
35、EXT. NYC STREETS - CONTINUOUS,doc_34_chunk_4,Eddie holsters his weapon.,
35、EXT. NYC STREETS - CONTINUOUS,doc_34_chunk_4,Pulls out a handkerchief. Dabs Leon's wounds.,
44、INT. POLICE PRECINCT - DETECTIVE ROOM'S SQUAD - DAY,doc_43_chunk_0,Eddie enters with Jordy.,
44、INT. POLICE PRECINCT - DETECTIVE ROOM'S SQUAD - DAY,doc_43_chunk_0,Eddie gives Jordy a questioning look.,
45、INT. EDDIE'S APARTMENT - NIGHT,doc_44_chunk_7,Eddie says nothing,
45、INT. EDDIE'S APARTMENT - NIGHT,doc_44_chunk_3,Eddie tumbles to the floor! OUT COLD!,
45、INT. EDDIE'S APARTMENT - NIGHT,doc_44_chunk_5,Eddie looks at the videocamera.,
45、INT. EDDIE'S APARTMENT - NIGHT,doc_44_chunk_8,Eddie says nothing. Just stares at Emil.,
124、INT. PLANET HOLLWYOOD - NIGHT,doc_123_chunk_6,Eddie pushes him over the desk.,
124、INT. PLANET HOLLWYOOD - NIGHT,doc_123_chunk_6,Eddie then knocks Emil with the chair and Emil falls off the desk onto the floor.,
124、INT. PLANET HOLLWYOOD - NIGHT,doc_123_chunk_6,Eddie continues around with the chair and drives Oleg back across the room - pinning him to the wall.,
124、INT. PLANET HOLLWYOOD - NIGHT,doc_123_chunk_6,Eddie and Emil both go for the gun.,
124、INT. PLANET HOLLWYOOD - NIGHT,doc_123_chunk_6,Eddie knocks him out of the way.,
124、INT. PLANET HOLLWYOOD - NIGHT,doc_123_chunk_6,Stabs him with the legs of the chair repeatedly.,
124、INT. PLANET HOLLWYOOD - NIGHT,doc_123_chunk_6,Leaves him in a ball on the floor.,
43、INT. PRECINCT - DAY,doc_42_chunk_5,"Eddie leads the way, walking past the Sergeant's desk - toward the back and to his office.",
43、INT. PRECINCT - DAY,doc_42_chunk_5,Eddie holds up his hand - silencing Jordy.,
45、INT. EDDIE'S APARTMENT - NIGHT,doc_44_chunk_13,"Eddie stumbles backward, falling over but still attached to the chair - holding the gun.",
45、INT. EDDIE'S APARTMENT - NIGHT,doc_44_chunk_13,Eddie can't believe he got stabbed.,
36、INT. ARMAND RESTAURANT - DAY,doc_35_chunk_0,"EDDIE C'mon, start at the beginning. You know these people?",
36、INT. ARMAND RESTAURANT - DAY,doc_35_chunk_0,EDDIE Go on.,
36、INT. ARMAND RESTAURANT - DAY,doc_35_chunk_0,"EDDIE (CONT'D) Whether you tell us or not, we'll find out. Better if it comes from you.",
29、INT. UPPER EASTSIDE HALLWAY - DAY,doc_28_chunk_0,Eddie knocks and flips a coin to Jordy.,"In front of Rose's door, upon arrival."
29、INT. UPPER EASTSIDE HALLWAY - DAY,doc_28_chunk_0,Eddie suckered him with the coin toss.,"In front of Rose's door, after Jordy looks at the quarter."
29、INT. UPPER EASTSIDE HALLWAY - DAY,doc_28_chunk_0,Eddie laughs - squirts Binaca in his mouth.,"In front of Rose's door, after the coin toss."
29、INT. UPPER EASTSIDE HALLWAY - DAY,doc_28_chunk_0,Eddie knocks again.,"In front of Rose's door, after using Binaca."
36、INT. ARMAND RESTAURANT - DAY,doc_35_chunk_6,Eddie looks at his watch.,
36、INT. ARMAND RESTAURANT - DAY,doc_35_chunk_6,Thinks it over.,
36、INT. ARMAND RESTAURANT - DAY,doc_35_chunk_6,Measures Jordy.,
36、INT. ARMAND RESTAURANT - DAY,doc_35_chunk_6,He gives Jordy a look and heads for the door.,
26、INT. KING EDWARD HOTEL ROOM - DAY,doc_25_chunk_4,Eddie points to the toilet.,Bathroom where Honey's body is found; Gil is dusting for prints.
26、INT. KING EDWARD HOTEL ROOM - DAY,doc_25_chunk_4,Eddie stands in the bathroom - studying the scene.,Bathroom where Honey's body is found; Gil is dusting for prints.
26、INT. KING EDWARD HOTEL ROOM - DAY,doc_25_chunk_4,Holding the unlit cigar.,Bathroom where Honey's body is found; Gil is dusting for prints.
26、INT. KING EDWARD HOTEL ROOM - DAY,doc_25_chunk_4,Looking around at the blood splattered walls.,Bathroom where Honey's body is found; Gil is dusting for prints.
44、INT. POLICE PRECINCT - DETECTIVE ROOM'S SQUAD - DAY,doc_43_chunk_5,Eddie picks up his cigar that's going out.,
44、INT. POLICE PRECINCT - DETECTIVE ROOM'S SQUAD - DAY,doc_43_chunk_5,He sticks it in his mouth.,
44、INT. POLICE PRECINCT - DETECTIVE ROOM'S SQUAD - DAY,doc_43_chunk_5,Eddie dips the end of the cigar and puffs.,
35、EXT. NYC STREETS - CONTINUOUS,doc_34_chunk_0,Eddie tries to stay in the lead but is running out of breath.,"Foot chase through traffic on Madison and 62nd Street, pursuing Emil."
35、EXT. NYC STREETS - CONTINUOUS,doc_34_chunk_0,"Eddie, the other.","Foot chase through traffic on Madison and 62nd Street, pursuing Emil."
35、EXT. NYC STREETS - CONTINUOUS,doc_34_chunk_0,"They search for Emil, grabbing people, turning them around, missing him.","Foot chase through traffic on Madison and 62nd Street, pursuing Emil."
32、INT. EDDIE'S CAR - DAY,doc_31_chunk_1,Eddie looks over as Jordy disconnects.,
32、INT. EDDIE'S CAR - DAY,doc_31_chunk_1,Eddie picks up a beer he was holding between his legs - finishes it.,
32、INT. EDDIE'S CAR - DAY,doc_31_chunk_1,Eddie drinks.,
32、INT. EDDIE'S CAR - DAY,doc_31_chunk_1,Eddie says he'll go inside and tells Jordy to cover the back.,
32、INT. EDDIE'S CAR - DAY,doc_31_chunk_1,Eddie calls out 'Hey!',
43、INT. PRECINCT - DAY,doc_42_chunk_2,Eddie walks out.,
43、INT. PRECINCT - DAY,doc_42_chunk_2,Eddie turns - Tommy - the young detective who caught the case in the King Edward Hotel - is coming out of the back office.,
43、INT. PRECINCT - DAY,doc_42_chunk_2,"Tommy, get her outta here.",
34、EXT. LUDWIG'S SALON - CONTINUOUS,doc_33_chunk_0,Eddie notices Daphne clutching something in her hand.,
34、EXT. LUDWIG'S SALON - CONTINUOUS,doc_33_chunk_0,He reaches for her hand. Opens it.,
34、EXT. LUDWIG'S SALON - CONTINUOUS,doc_33_chunk_0,Eddie searches the streets.,
