doc_title,chunk_id,description,scene_context
130、EXT. CASTEL DEL MONTE- DAY,doc_129_chunk_0,holding the RED PURSE,On Via Strinella near Parco della Resistanza entrance
130、EXT. CASTEL DEL MONTE- DAY,doc_129_chunk_0,"opens the passenger door, leans in and kisses JACK long and full on the lips",On Via Strinella after Jack pulls his car into the curb
130、EXT. CASTEL DEL MONTE- DAY,doc_129_chunk_0,puts the plastic bag in the trunk,On Via Strinella after Jack pulls his car into the curb
135、INT. CAR- CONTINUOUS,doc_134_chunk_1,"clings to the door with her right hand, her left hand dug deep into the fabric of the seat to steady herself",
135、INT. CAR- CONTINUOUS,doc_134_chunk_1,She laughs tensely,
135、INT. CAR- CONTINUOUS,doc_134_chunk_1,She snaps her fingers,
135、INT. CAR- CONTINUOUS,doc_134_chunk_1,She waves her hand in the air,
"47、INT. L'AQUILA, VIA LAMPEDUSA, CLARA'S ROOM- NIGHT",doc_46_chunk_0,Our beautiful twenty four year-old Italian girl enters.,bedroom
"47、INT. L'AQUILA, VIA LAMPEDUSA, CLARA'S ROOM- NIGHT",doc_46_chunk_0,"She sits on the edge of the bed, whose ageing metal springs squeak slightly, and puts her smoking cigarette in an ashtray on the bedside table.",bedroom
"47、INT. L'AQUILA, VIA LAMPEDUSA, CLARA'S ROOM- NIGHT",doc_46_chunk_0,She kicks off her slip-on shoes.,bedroom
"47、INT. L'AQUILA, VIA LAMPEDUSA, CLARA'S ROOM- NIGHT",doc_46_chunk_0,Slips off her panties.,bedroom
"47、INT. L'AQUILA, VIA LAMPEDUSA, CLARA'S ROOM- NIGHT",doc_46_chunk_0,Lifts her light cotton dress over her head and lies back on the bed in one practised motion.,bedroom
"47、INT. L'AQUILA, VIA LAMPEDUSA, CLARA'S ROOM- NIGHT",doc_46_chunk_0,She reaches up to touch JACK,bedroom
