doc_title,chunk_id,fact,scene_context
158、INT. M.O.D. - QUARTERMASTER'S WINDOW,doc_157_chunk_1,Vanessa is addressed as Agent Kensington and accepts this form of address.,
158、INT. M.O.D. - QUARTERMASTER'S WINDOW,doc_157_chunk_1,Vanessa establishes a professional working relationship with Austin Powers.,
158、INT. M.O.D. - QUARTERMASTER'S WINDOW,doc_157_chunk_1,Vanessa initiates immediate departure plans for the mission.,
202、INT. BRITISH MAKESHIFT HQ,doc_201_chunk_6,"The target character establishes a condition for continuing the relationship, requiring the other character to be monogamous.",
202、INT. BRITISH MAKESHIFT HQ,doc_201_chunk_6,The target character ends the conversation and indicates emotional distance from the other character.,
189、EXT. LAS VEGAS - BUSHES,doc_188_chunk_0,Vanessa owns the binoculars used during the stakeout.,Scene: Vanessa and Austin are on a stakeout with surveillance equipment.
189、EXT. LAS VEGAS - BUSHES,doc_188_chunk_0,Vanessa is participating in a stakeout with Austin.,Scene: Vanessa and Austin are on a stakeout with surveillance equipment.
263、EXT. RAFT - MIDDLE OF THE OCEAN - DAY,doc_262_chunk_0,Vanessa expresses love to Austin.,Scene: Austin and Vanessa are floating in a large inflatable raft surrounded by fiery debris.
104、INT. CORRIDOR,doc_103_chunk_0,Vanessa agrees to go get help after being instructed by Austin.,"Scene: In a brightly-lit corridor near an Emergency Exit doorway, during a discussion about handling Dr. Evil."
104、INT. CORRIDOR,doc_103_chunk_0,Vanessa explicitly commits to returning after getting help.,"Scene: In a brightly-lit corridor near an Emergency Exit doorway, during a discussion about handling Dr. Evil."
263、EXT. RAFT - MIDDLE OF THE OCEAN - DAY,doc_262_chunk_3,Vanessa embraces and kisses Austin.,"Final scene: After Austin receives a business card from Basil Exposition, Vanessa embraces and kisses him while Basil attempts to speak."
37、INT. VEGAS HOTEL ROOM,doc_36_chunk_3,Vanessa observes the Swedish penis enlarger pump when it is pulled from the luggage.,
29、INT. PRIVATE PSYCHEDELIC JET,doc_28_chunk_5,"The target character explicitly refuses to have sex with Austin under any circumstances, including hypothetical scenarios involving the survival of the human race.",
126、INT. DR. EVIL'S PRIVATE QUARTERS,doc_125_chunk_4,Vanessa knocks the gun out of Alotta's hands.,
126、INT. DR. EVIL'S PRIVATE QUARTERS,doc_125_chunk_4,Vanessa grabs Alotta by the throat.,
126、INT. DR. EVIL'S PRIVATE QUARTERS,doc_125_chunk_4,Vanessa believes Alotta's claim about not sleeping with her man after hearing 'It's the teeth'.,
126、INT. DR. EVIL'S PRIVATE QUARTERS,doc_125_chunk_4,Vanessa delivers a judo chop to Alotta.,
26、INT. M.O.D. - QUARTERMASTER'S WINDOW,doc_25_chunk_2,The target character instructs Mr. Powers to address her as Agent Kensington.,
26、INT. M.O.D. - QUARTERMASTER'S WINDOW,doc_25_chunk_2,The target character confirms that a private jet has been preserved and is waiting at Heathrow Airport.,
216、INT. STEAMROLLER TESTING FACILITY,doc_215_chunk_0,Vanessa collaborates with Austin to hijack a steamroller by knocking out its driver.,"Large gymnasium-sized facility with a test track, during a security search."
216、INT. STEAMROLLER TESTING FACILITY,doc_215_chunk_0,Vanessa assumes control of a steamroller as a means of escape.,"Large gymnasium-sized facility with a test track, during a security search."
232、INT. TANK AREA,doc_231_chunk_2,Vanessa assists Austin by placing a tube of toothpaste in his hand.,
232、INT. TANK AREA,doc_231_chunk_2,Vanessa whistles to distract the guard.,
232、INT. TANK AREA,doc_231_chunk_2,Vanessa grabs onto Austin to slide down the floss to safety.,
83、INT. PROJECT VULCAN RESEARCH ROOM,doc_82_chunk_0,Vanessa successfully knocks out two scientists using roundhouse kicks.,
236、INT. CORRIDOR,doc_235_chunk_0,Vanessa agrees to go get help after being instructed by Austin.,Corridor leading to Emergency Exit: Austin instructs Vanessa to get help while he stays behind.
236、INT. CORRIDOR,doc_235_chunk_0,Vanessa commits to returning after getting help.,Corridor leading to Emergency Exit: Vanessa says she will hurry back after obtaining assistance.
63、EXT. LAS VEGAS STREET - NIGHT,doc_62_chunk_0,Vanessa accepts a pet rock from Austin.,Scene: Walking along brightly-lit streets; the gift is given during a moment of shared enjoyment.
161、INT. PRIVATE PSYCHEDELIC JET,doc_160_chunk_0,Vanessa is employed by the Ministry of Defense.,Scene inside the jet: Vanessa explains her career path during a conversation with Austin.
161、INT. PRIVATE PSYCHEDELIC JET,doc_160_chunk_0,Vanessa studied at Oxford and specialized in foreign languages.,Scene inside the jet: Vanessa describes her academic background to Austin.
161、INT. PRIVATE PSYCHEDELIC JET,doc_160_chunk_0,Vanessa was accepted into the Ministry of Defense during her last year at Oxford.,Scene inside the jet: Vanessa recounts her acceptance into the M.O.D. while discussing her past with Austin.
263、EXT. RAFT - MIDDLE OF THE OCEAN - DAY,doc_262_chunk_2,Vanessa is officially appointed as an active Field Agent.,Scene where Basil Exposition hands Vanessa credentials; location not specified.
263、EXT. RAFT - MIDDLE OF THE OCEAN - DAY,doc_262_chunk_2,Vanessa receives an official set of leather-bound credentials from Basil Exposition.,Scene where Basil Exposition hands Vanessa credentials; location not specified.
70、INT. BRITISH MAKESHIFT HQ,doc_69_chunk_7,"The target character establishes a condition for continuing the relationship, requiring the partner to be monogamous.",Scene: Conversation between Vanessa and Austin after revelation of infidelity.
100、INT. TANK AREA,doc_99_chunk_0,Vanessa possesses a container of dental floss at the time of the encounter near the water.,Scene: Austin and Vanessa are descending towards the water as it begins to bubble.
57、EXT. LAS VEGAS - BUSHES,doc_56_chunk_0,Vanessa owns the binoculars used during the stakeout.,Scene: Vanessa and Austin are on a stakeout with surveillance equipment.
57、EXT. LAS VEGAS - BUSHES,doc_56_chunk_0,Vanessa is participating in a stakeout with Austin.,Scene: Vanessa and Austin are on a stakeout with surveillance equipment.
64、INT. HOTEL ROOM,doc_63_chunk_5,Vanessa is assigned by British Intelligence to investigate Virtucon's role in Project Vulcan alongside Austin.,Scene with phone call from Basil Exposition on the airplane.
64、INT. HOTEL ROOM,doc_63_chunk_5,Vanessa is present at the location where Austin receives the mission briefing from Basil Exposition.,Scene with phone call from Basil Exposition on the airplane.
96、INT. DR. EVIL'S MAIN CHAMBER,doc_95_chunk_0,Vanessa is identified as Mrs. Kensington's daughter.,"Scene: Underground lair, upon arrival of the electric minivan."
96、INT. DR. EVIL'S MAIN CHAMBER,doc_95_chunk_0,"Vanessa is acknowledged by Dr. Evil, who addresses her by name.","Scene: Underground lair, during Dr. Evil's welcome speech."
79、INT. VIRTUCON GIFT SHOP AREA,doc_78_chunk_0,Vanessa successfully incapacitates the four-hundred-pound female scientist in the ladies' room.,Inside the ladies' room following the restricted area entrance.
79、INT. VIRTUCON GIFT SHOP AREA,doc_78_chunk_0,Vanessa assumes the identity of the four-hundred-pound female scientist by wearing her Virtucon coveralls.,"After exiting the ladies' room, before entering the restricted area."
258、INT. DR. EVIL'S PRIVATE QUARTERS,doc_257_chunk_4,Vanessa successfully knocks the gun out of Alotta's hands.,"During the confrontation scene, amidst the physical struggle."
258、INT. DR. EVIL'S PRIVATE QUARTERS,doc_257_chunk_4,Vanessa grabs Alotta by the throat.,"During the confrontation scene, after disarming Alotta with a gun and knife."
258、INT. DR. EVIL'S PRIVATE QUARTERS,doc_257_chunk_4,Vanessa explicitly states she believes Alotta did not sleep with her man.,"During the confrontation scene, after Alotta claims it's the teeth while choking."
258、INT. DR. EVIL'S PRIVATE QUARTERS,doc_257_chunk_4,Vanessa delivers a judo chop to Alotta.,"During the confrontation scene, immediately after stating Alotta must still be chopped."
84、INT. STEAMROLLER TESTING FACILITY,doc_83_chunk_0,Vanessa hides behind a steamroller with Austin to avoid detection by security guards.,Large gymnasium-sized facility with a test track; security guards begin searching the area.
84、INT. STEAMROLLER TESTING FACILITY,doc_83_chunk_0,Vanessa climbs onto the back of a steamroller with Austin to take control of it.,Large gymnasium-sized facility with a test track; after hiding from security guards.
84、INT. STEAMROLLER TESTING FACILITY,doc_83_chunk_0,Vanessa participates in taking control of a steamroller by knocking out and removing its driver.,Large gymnasium-sized facility with a test track; during escape attempt from security.
29、INT. PRIVATE PSYCHEDELIC JET,doc_28_chunk_0,Vanessa is employed by the Ministry of Defense in the Cultural Studies sector.,Interior of the jet: Vanessa discusses her job background with Austin.
29、INT. PRIVATE PSYCHEDELIC JET,doc_28_chunk_0,Vanessa has been accepted into the Ministry of Defense during her final year at Oxford.,Interior of the jet: Vanessa recounts her career path to Austin.
29、INT. PRIVATE PSYCHEDELIC JET,doc_28_chunk_0,Vanessa specializes in foreign languages.,Interior of the jet: Vanessa describes her academic focus to Austin.
29、INT. PRIVATE PSYCHEDELIC JET,doc_28_chunk_0,"Vanessa's current role at the Ministry of Defense involves reading printed material from every country, including wedding announcements in Farsi.",Interior of the jet: Vanessa explains the nature of her job to Austin.
29、INT. PRIVATE PSYCHEDELIC JET,doc_28_chunk_0,Vanessa will be promoted to field operative if she performs well on the current case.,Interior of the jet: Vanessa states the condition for her promotion.
