doc_title,chunk_id,description,scene_context
"107、INT DON KIM'S SHIRT FACTORY, 5TH FLOOR, MOMENTS LATER",doc_106_chunk_6,"CHEV stumbles, props himself up with one hand.",Confrontation with hoodlums
"107、INT DON KIM'S SHIRT FACTORY, 5TH FLOOR, MOMENTS LATER",doc_106_chunk_6,"CHEV brings up his gun in the blink of an eye, draws a bead on HOOD #1 and is about to set off a SHOOTING GALLERY, when",Confrontation with hoodlums
"107、INT DON KIM'S SHIRT FACTORY, 5TH FLOOR, MOMENTS LATER",doc_106_chunk_7,affords himself about a second and a half of BUG-EYED SHOCK before snapping out of it and DROPPING HOOD # INSTANTLY WITH A SHOT TO THE HEAD.,Elevator car
"107、INT DON KIM'S SHIRT FACTORY, 5TH FLOOR, MOMENTS LATER",doc_106_chunk_7,"yanks KAYLO'S chair up and shoves it toward the HOODS - then makes a break for the elevator shaft, grabbing EVE as he goes.",Elevator car
110、INT. EVE'S CAR - DAY,doc_109_chunk_2,CHEV'S eyes flash to the rearview mirror and GO WIDE,
110、INT. EVE'S CAR - DAY,doc_109_chunk_2,He grabs the back of EVE'S head and PUSHES IT DOWN INTO HIS LAP,
110、INT. EVE'S CAR - DAY,doc_109_chunk_2,"CHEV is straining against the seat, EVASIVE DRIVING as she GOES DOWN on him",
110、INT. EVE'S CAR - DAY,doc_109_chunk_2,He pushes her head back down,
110、INT. EVE'S CAR - DAY,doc_109_chunk_2,CHEV'S heart is POUNDING like a jackhammer,
110、INT. EVE'S CAR - DAY,doc_109_chunk_2,"He's got himself arched into a crazy position, making it happen",
"114、INT HARDWARE STORE, SIMULTANEOUS",doc_113_chunk_0,"meets EVE'S eyes, shakes his head: unbelievable",
110、INT. EVE'S CAR - DAY,doc_109_chunk_5,He NAILS THE DRIVER BETWEEN THE EYES...,CITY STREET - DAY
110、INT. EVE'S CAR - DAY,doc_109_chunk_5,"CHEV gets out and walks DIRECTLY UP TO THE SEDAN, one hand holding his gun straight out in front of him, the other PULLING UP HIS JOGGING PANTS, which are bunched up around his knees.",CITY STREET - DAY
110、INT. EVE'S CAR - DAY,doc_109_chunk_5,CHEV unloads the entire clip into the SEDAN before any of the HOODS can react.,CITY STREET - DAY
"107、INT DON KIM'S SHIRT FACTORY, 5TH FLOOR, MOMENTS LATER",doc_106_chunk_4,CHEV gestures toward KAYLO in disbelief.,In the elevator
"107、INT DON KIM'S SHIRT FACTORY, 5TH FLOOR, MOMENTS LATER",doc_106_chunk_4,CHEV'S HEARTBEAT starts to slow.,In the elevator
"107、INT DON KIM'S SHIRT FACTORY, 5TH FLOOR, MOMENTS LATER",doc_106_chunk_4,"He looks around, making eye contact with the other HOODS ...",In the elevator
"116、INT. BEDROOM, CHOCOLATE'S APARTMENT - DAY",doc_115_chunk_0,CHEV broods silently.,Chocolate's Apartment - Day
"109、EXT FIRE ESCAPE, SECONDS LATER",doc_108_chunk_0,gives her a LOOK that says it all,"Bottom of the ladder, pinned down by gunfire from above"
"109、EXT FIRE ESCAPE, SECONDS LATER",doc_108_chunk_0,"notices the purse still over his shoulder, takes it off and hands it to her","Bottom of the ladder, pinned down by gunfire from above"
"109、EXT FIRE ESCAPE, SECONDS LATER",doc_108_chunk_0,"With a quick upward glance he breaks cover and squeezes off 4 SHOTS, nailing two HOODS on the fire escape","Bottom of the ladder, pinned down by gunfire from above"
"108、INT DON KIM'S SHIRT FACTORY, 4TH FLOOR, SECONDS LATER",doc_107_chunk_2,CHEV and EVE duck low and start hoofing it down the rows of machines toward the windows.,"Maze of sewing machines, running toward windows"
"112、INT HARDWARE STORE, SECONDS LATER",doc_111_chunk_0,"he's propped up in the middle of an aisle in front of a bin of NAILS, HAMMER in one hand... he's already hammered SIX FRAMING NAILS INTO HIS LEG and is busy POUNDING IN NUMBER SEVEN","Store aisle, Eve turns corner and finds Chev"
"112、INT HARDWARE STORE, SECONDS LATER",doc_111_chunk_0,"He looks up at her, eyes wild.","Store aisle, Eve turns corner and finds Chev"
120、EXT. CHOCOLATE'S APARTMENT - EARLIER,doc_119_chunk_0,meets her gaze,Eve asks for a promise
"115、INT CHOCOLATE'S APARTMENT, 9 MINUTES LATER",doc_114_chunk_0,"He's lying on the brown sofa, wheezing thickly.","Living room, Chev on sofa with IV and heart monitor, Court TV playing"
"115、INT CHOCOLATE'S APARTMENT, 9 MINUTES LATER",doc_114_chunk_0,CHEV gesturing with his head at the IV,"Living room, Chev on sofa with IV and heart monitor, Court TV playing"
"112、INT HARDWARE STORE, SECONDS LATER",doc_111_chunk_1,At first CHEV doesn't understand where the SOUND is coming from ... he looks around as if a RED GHOST might glide around a random corner any second ... then realizes his CELL is in his pocket. He answers it.,Injured Chev answering cell phone
"116、INT. BEDROOM, CHOCOLATE'S APARTMENT - DAY",doc_115_chunk_1,CHEV'S moment of weakness passes.,
"116、INT. BEDROOM, CHOCOLATE'S APARTMENT - DAY",doc_115_chunk_1,His face goes grim with vengeance as the mean bastard inside him kicks in.,
"116、INT. BEDROOM, CHOCOLATE'S APARTMENT - DAY",doc_115_chunk_1,He looks DOC MILES in the eye.,
"117、INT HUMVEE LIMOUSINE, DAY",doc_116_chunk_4,"He pulls the phone away from his face, looks at it like he wants to smash it into bits, then pulls himself together and puts it back to his ear.",Phone call
"119、EXT LOS ANGELES, DAY",doc_118_chunk_0,"CHEV walking toward the CAMERA in slow motion, 100 f.p.s.","From a distance, locked off TELEPHOTO frame"
"125、INT ELEVATOR, STANDARD HOTEL - CONTINUOUS",doc_124_chunk_7,"he CAMERA holds CHEV'S gaze for a long moment, unflinching.",
"125、INT ELEVATOR, STANDARD HOTEL - CONTINUOUS",doc_124_chunk_8,"CHEV glances at the lit floor number display, then back.","Elevator, top floor reached"
"119、EXT LOS ANGELES, DAY",doc_118_chunk_1,"He's well dressed in a sportcoat, slacks, button down shirt and tie, flapping in the wind ... sunglasses, and look of brutal determination on his face",
"119、EXT LOS ANGELES, DAY",doc_118_chunk_1,he comes straight at the CAMERA til his face fills the frame,
"106、EXT ROOF, SECONDS LATER",doc_105_chunk_2,"In one quick motion he grabs ahold of one of the HOOD'S legs, hoists him up over the ledge and TIPS HIM OFF THE SIDE OF THE BUILDING, then turns and heads for the roof access door","Building ledge, Chev disposes of a hood by tipping him off the building"
"109、EXT FIRE ESCAPE, SECONDS LATER",doc_108_chunk_3,"CHEV picks EVE up like a sack of grain and THROWS HER, HEADFIRST, THROUGH THE PASSENGER WINDOW, INTO THE CAR, then runs around the other side, hops in and PEELS OUT.",
"125、INT ELEVATOR, STANDARD HOTEL - CONTINUOUS",doc_124_chunk_3,reacting,
"123、INT BATHROOM, STANDARD HOTEL - CONTINUOUS",doc_122_chunk_0,"He walks into a stall, shuts the door and opens his coat",Bathroom stall
"123、INT BATHROOM, STANDARD HOTEL - CONTINUOUS",doc_122_chunk_0,CHEV adjusts a tiny knob on the device.,Bathroom stall
"123、INT BATHROOM, STANDARD HOTEL - CONTINUOUS",doc_122_chunk_0,He pulls out his shirt tails,Bathroom stall
"123、INT BATHROOM, STANDARD HOTEL - CONTINUOUS",doc_122_chunk_0,"HEV tucks the shirt back carefully, takes a series of deep breaths and leaves the stall.",Bathroom stall
"125、INT ELEVATOR, STANDARD HOTEL - CONTINUOUS",doc_124_chunk_0,CHEV takes a small bottle of PILLS from his coat pocket and swallows them dry.,"Room with sliding doors, Japanese businessman stands opposite Chev"
"125、INT ELEVATOR, STANDARD HOTEL - CONTINUOUS",doc_124_chunk_0,He closes his eyes and leans against the wall to steady himself as the effect of the pills washes over him.,"Room with sliding doors, Japanese businessman stands opposite Chev"
"121、EXT STANDARD HOTEL, DOWNTOWN LOS ANGELES - DAY",doc_120_chunk_0,CHEV bangs through the revolving glass doors to the hotel.,Hotel entrance
"121、EXT STANDARD HOTEL, DOWNTOWN LOS ANGELES - DAY",doc_120_chunk_0,he approaches the STANDARD HOTEL and walks past the valets into the RETRO-MOD LOBBY.,Standard Hotel lobby
"122、INT LOBBY, STANDARD HOTEL - CONTINUOUS",doc_121_chunk_0,CHEV moves through the LOBBY and makes a beeline for the RESTROOM,"Lobby, Chev heading to restroom"
"122、INT LOBBY, STANDARD HOTEL - CONTINUOUS",doc_121_chunk_0,"he passes them by, avoiding eye contact","Lobby, Chev heading to restroom and avoiding hard-looking dudes"
"124、INT LOBBY, STANDARD HOTEL - CONTINUOUS",doc_123_chunk_0,He bangs open the door to the restroom and pushes past three of the DUDES,Restroom entrance
"124、INT LOBBY, STANDARD HOTEL - CONTINUOUS",doc_123_chunk_0,"CHEV makes his way to the ELEVATORS, hits the UP button. The doors open, he gets on.",Lobby
"101、EXT DON KIM'S SHIRT FACTORY, SAME TIME",doc_100_chunk_0,CHEV comes up on a loading platform.,"Loading platform, Korean workers loading boxes"
"101、EXT DON KIM'S SHIRT FACTORY, SAME TIME",doc_100_chunk_0,He walks by them into the building without making eye contact with anyone.,"Loading platform, walking into building"
"127、INT SMOKING LOUNGE, STANDARD HOTEL - CONTINUOUS",doc_126_chunk_1,CHEV winces in pain.,
"127、INT SMOKING LOUNGE, STANDARD HOTEL - CONTINUOUS",doc_126_chunk_1,His HEARTRATE starts to slow almost immediately.,
"125、INT ELEVATOR, STANDARD HOTEL - CONTINUOUS",doc_124_chunk_9,"he hustles off ... past two GOONS, who are waiting there for CHEV.",
"127、INT SMOKING LOUNGE, STANDARD HOTEL - CONTINUOUS",doc_126_chunk_11,"moning a surge of strength from out of his ass, CHEV kicks the table forward, pinning VERONA'S legs to the bench",Inside a bar
"127、INT SMOKING LOUNGE, STANDARD HOTEL - CONTINUOUS",doc_126_chunk_2,nods,Device discussion
"129、INT SMOKING LOUNGE, STANDARD HOTEL - CONTINUOUS",doc_128_chunk_0,"CHEV swoons, almost passes out... catches sight of a GUN and","Inside a room, during a shootout"
"129、INT SMOKING LOUNGE, STANDARD HOTEL - CONTINUOUS",doc_128_chunk_3,"goes after him, spinning and careening across the slick floor like a CHARLIE CHAPLIN DRUNK ACT, dodging bullets and blasting away...",
"105、EXT FIRE ESCAPE, CONTINUOUS",doc_104_chunk_0,beats his head into the brick wall,
"105、EXT FIRE ESCAPE, CONTINUOUS",doc_104_chunk_0,climbs up the fire escape,
"105、EXT FIRE ESCAPE, CONTINUOUS",doc_104_chunk_0,skips the next floor up,
"105、EXT FIRE ESCAPE, CONTINUOUS",doc_104_chunk_0,gets onto the roof.,
"127、INT SMOKING LOUNGE, STANDARD HOTEL - CONTINUOUS",doc_126_chunk_7,"CHEV whips the finger toward VERONA, shutting him down mid-word.",Verona speaking mid-word
"127、INT SMOKING LOUNGE, STANDARD HOTEL - CONTINUOUS",doc_126_chunk_8,"CHEV spins on him, leveling the finger at the GOON'S forehead, and pulls the ""trigger""","Room: Goon makes move, Chev reacts"
"127、INT SMOKING LOUNGE, STANDARD HOTEL - CONTINUOUS",doc_126_chunk_6,"In a flash, CHEV WHIPS OUT A GUN - everyone FLINCHES... but no, wait: he's just holding out his fist, pointing the STICK-EM-UP FINGER right between CARLITO'S eyes.",After Carlito orders goons to hold Chev down.
"13、INT CHEV'S AUDI, SAME TIME",doc_12_chunk_0,CHEV recovers from another near miss.,
"13、INT CHEV'S AUDI, SAME TIME",doc_12_chunk_0,He clicks off the cell.,
"13、INT CHEV'S AUDI, SAME TIME",doc_12_chunk_0,His eyes try to focus on the road.,
"13、INT CHEV'S AUDI, SAME TIME",doc_12_chunk_0,He grabs up the cellphone again and punches in a speed dial.,
"109、EXT FIRE ESCAPE, SECONDS LATER",doc_108_chunk_1,grabs her hand and yanks her along,"Escape sequence: Eve steps over a body, Chev pulls her to safety"
"109、EXT FIRE ESCAPE, SECONDS LATER",doc_108_chunk_1,spots EVE'S CAR parked BACKWARDS across the street,Escape sequence: running to Eve's car during shootout
"108、INT DON KIM'S SHIRT FACTORY, 4TH FLOOR, SECONDS LATER",doc_107_chunk_3,"CHEV puts a finger to EVE'S lips, calming her momentarily","Workshop, workers forced back into chairs"
"108、INT DON KIM'S SHIRT FACTORY, 4TH FLOOR, SECONDS LATER",doc_107_chunk_3,"then comes up behind a youngish HOOD and shoves the HOOD'S gun hand under a vicious looking sewing machine at least fifty years old, operated by a Korean woman even older","Workshop, workers forced back into chairs"
"131、EXT. STANDARD HOTEL, POOL AREA - SIMULTANEOUS",doc_130_chunk_0,staggers out into the daylight,Helicopter landing at resort with chaise lounges and futuristic plastic cabanas
"131、EXT. STANDARD HOTEL, POOL AREA - SIMULTANEOUS",doc_130_chunk_0,clambers up and GRABS HIM FROM BEHIND,Helicopter landing at resort with chaise lounges and futuristic plastic cabanas
"131、EXT. STANDARD HOTEL, POOL AREA - SIMULTANEOUS",doc_130_chunk_0,shoves the gun in his face,Helicopter landing at resort with chaise lounges and futuristic plastic cabanas
"18、INT. BLACK SABBATH CLUBHOUSE, CONTINUOUS",doc_17_chunk_18,"CHEV swoons, close to BLACKING OUT.",
"132、EXT THE SKY ABOVE LOS ANGELES, SECONDS LATER",doc_131_chunk_0,Chev's heartbeat is slamming,"Rooftop, helicopter midair struggle"
"132、EXT THE SKY ABOVE LOS ANGELES, SECONDS LATER",doc_131_chunk_0,He wrestles his way up into the back seat,"Rooftop, helicopter midair struggle"
"18、INT. BLACK SABBATH CLUBHOUSE, CONTINUOUS",doc_17_chunk_16,"CHEV pounds rhythmically on chest, keeping time with his beating heart.",
"136、EXT STREET, IN FRONT OF HIGHRISE, 1 SECOND LATER",doc_135_chunk_0,"he SLAMS off the canvas top of a moving convertible car - BAM! HEV flies high out of frame, then comes down hard, smashing into a NEWS STAND right in front of the CAMERA","City street, sequence of impacts (Erona then Chev)"
"18、INT. BLACK SABBATH CLUBHOUSE, CONTINUOUS",doc_17_chunk_13,"shoves his gun into his belt, pulls out a wad of tens, tosses it into the sink. He's visibly fading.",
"14、INT CHOCOLATE'S APARTMENT, SIMULTANEOUS",doc_13_chunk_1,exasperated,Phone call to doctor's answering service
"17、EXT STREET, NEAR BLACK SABBATH CLUBHOUSE, MOMENTS LATER",doc_16_chunk_0,"CHEV parks haphazardly, rushes out and busts into the joint",Outside Black Sabbath Clubhouse in Inglewood
"18、INT. BLACK SABBATH CLUBHOUSE, CONTINUOUS",doc_17_chunk_4,CHEV starts to chill out.,
16、INT CHEV'S AUDI - SIMULTANEOUS,doc_15_chunk_0,(more to himself),in Chev's crib
"133、EXT THE SKY ABOVE LOS ANGELES, SIMULTANEOUS",doc_132_chunk_0,"CHEV catches his wrist in time to hold him off, but his grip is slipping",in the fight with Verona
"133、EXT THE SKY ABOVE LOS ANGELES, SIMULTANEOUS",doc_132_chunk_0,The spaces between CHEV'S HEARTBEATS have grown longer and longer,in the fight with Verona
"133、EXT THE SKY ABOVE LOS ANGELES, SIMULTANEOUS",doc_132_chunk_0,he's obviously having a massive coronary,in the fight with Verona
"18、INT. BLACK SABBATH CLUBHOUSE, CONTINUOUS",doc_17_chunk_11,"CHEV begins to fade again. He slumps back, looking as though he might pass out.",inside a room
"133、EXT THE SKY ABOVE LOS ANGELES, SIMULTANEOUS",doc_132_chunk_1,"CHEV swoons; his eyes roll back in his head ... he starts to go limp, fall backwards ...",Helicopter scene
"133、EXT THE SKY ABOVE LOS ANGELES, SIMULTANEOUS",doc_132_chunk_1,"Then, with a final rush of adrenaline, he grabs VERONA by the neck and pulls him along.",Helicopter scene
"133、EXT THE SKY ABOVE LOS ANGELES, SIMULTANEOUS",doc_132_chunk_1,CHEV continues to strangle VERONA in midair.,Helicopter scene
"133、EXT THE SKY ABOVE LOS ANGELES, SIMULTANEOUS",doc_132_chunk_1,"CHEV continues to strangle him until VERONA goes limp, glassy eyed ...",Helicopter scene
"133、EXT THE SKY ABOVE LOS ANGELES, SIMULTANEOUS",doc_132_chunk_1,CHEV finally lets go ...,Helicopter scene
"18、INT. BLACK SABBATH CLUBHOUSE, CONTINUOUS",doc_17_chunk_14,CHEV reaches for it lamely - it slides off and lands on the floor.,
"18、INT. BLACK SABBATH CLUBHOUSE, CONTINUOUS",doc_17_chunk_14,"CHEV collapses to his knees, breaks it open and snorts it right out of the bag like a pig on his elbows and knees.",
16、INT CHEV'S AUDI - SIMULTANEOUS,doc_15_chunk_2,"Arriving at his destination CHEV clicks off, simultaneously closing KAYLO'S SCREEN IN A SCREEN, and shoves the phone into his shirt pocket as he screeches up the sidewalk.",On a sidewalk
"115、INT CHOCOLATE'S APARTMENT, 9 MINUTES LATER",doc_114_chunk_3,And now it hits CHEV for the first time: this is really it.,
"115、INT CHOCOLATE'S APARTMENT, 9 MINUTES LATER",doc_114_chunk_3,He seems like he might break down.,
"115、INT CHOCOLATE'S APARTMENT, 9 MINUTES LATER",doc_114_chunk_3,cocking his head toward the next room,
"18、INT. BLACK SABBATH CLUBHOUSE, CONTINUOUS",doc_17_chunk_10,"CHEV holds the gun with an unsteady hand, studying ORLANDO'S eyes, evaluating.",Standoff
"18、INT. BLACK SABBATH CLUBHOUSE, CONTINUOUS",doc_17_chunk_10,"hen, as much from exhaustion as from a sense that he's telling the truth, he lets his gun hand drop.",Standoff
"18、INT. BLACK SABBATH CLUBHOUSE, CONTINUOUS",doc_17_chunk_17,"CHEV'S HEART STOPS... his eyes go wide - he waits for it... LUB... ... waiting... DUB. ... and then it STARTS UP AGAIN, slow, erratic. CHEV is GHOST WHITE",
"20、INT CHEV'S CAR, MOMENTS LATER",doc_19_chunk_4,"HEV pushes ""answer"" and picks up the new call.",
"14、INT CHOCOLATE'S APARTMENT, SIMULTANEOUS",doc_13_chunk_2,CHEV finds himself nodding off in the car ...,Inside a car
"14、INT CHOCOLATE'S APARTMENT, SIMULTANEOUS",doc_13_chunk_2,he STEPS ON THE GAS,Inside a car
"18、INT. BLACK SABBATH CLUBHOUSE, CONTINUOUS",doc_17_chunk_1,CHEV has the GUN PRESSED INTO ORLANDO'S FOREHEAD and is pushing him through the place intothe bathroom.,
"18、INT. BLACK SABBATH CLUBHOUSE, CONTINUOUS",doc_17_chunk_1,"CHEV locks the door, SLAMS ORLANDO against the far wall and starts circling around him with the gun beaded on ORLANDO'S forehead.",bathroom
"14、INT CHOCOLATE'S APARTMENT, SIMULTANEOUS",doc_13_chunk_3,he seems to come to his senses,Phone call scene
"14、INT CHOCOLATE'S APARTMENT, SIMULTANEOUS",doc_13_chunk_3,takes the cell,Phone call scene
"14、INT CHOCOLATE'S APARTMENT, SIMULTANEOUS",doc_13_chunk_3,"One-clicks, and sticks the phone in the cigarette adapter.",Phone call scene
"18、INT. BLACK SABBATH CLUBHOUSE, CONTINUOUS",doc_17_chunk_15,"We hear CHEV'S heart rate start to build, increase in volume.",
"18、INT. BLACK SABBATH CLUBHOUSE, CONTINUOUS",doc_17_chunk_15,"Suddenly he pops up to his feet, almost slips and falls, steadies himself.",
"18、INT. BLACK SABBATH CLUBHOUSE, CONTINUOUS",doc_17_chunk_15,A new man.,
"18、INT. BLACK SABBATH CLUBHOUSE, CONTINUOUS",doc_17_chunk_19,CHEV SNAPS to his senses.,
"18、INT. BLACK SABBATH CLUBHOUSE, CONTINUOUS",doc_17_chunk_19,"CHEV turns to the biggest, meanest looking BROTHER in the room, pats him on the chest in a mock friendly way, then, without warning, slams his head forward into the BROTHER'S face, knocking him backwards into the hallway, sending all the other BROTHERS sprawling like tenpins.",in a room
"18、INT. BLACK SABBATH CLUBHOUSE, CONTINUOUS",doc_17_chunk_20,CHEV has a pool cue in his hands.,
"18、INT. BLACK SABBATH CLUBHOUSE, CONTINUOUS",doc_17_chunk_20,"He moves out into the hallway, eyes wild.",Hallway
"18、INT. BLACK SABBATH CLUBHOUSE, CONTINUOUS",doc_17_chunk_20,OUND: CHEV's HEARTBEAT starts to rev up.,Hallway
"20、INT CHEV'S CAR, MOMENTS LATER",doc_19_chunk_0,"Speeding along, weaving erratically through traffic, sweating hard, panting with adrenaline.",Driving through traffic
"20、INT CHEV'S CAR, MOMENTS LATER",doc_19_chunk_0,He picks it right up.,Driving through traffic
"18、INT. BLACK SABBATH CLUBHOUSE, CONTINUOUS",doc_17_chunk_7,CHEV'S gun is still trained on ORLANDO'S head.,
"18、INT. BLACK SABBATH CLUBHOUSE, CONTINUOUS",doc_17_chunk_7,starting to lose it again,
"18、INT. BLACK SABBATH CLUBHOUSE, CONTINUOUS",doc_17_chunk_7,He presses closer to ORLANDO ...,
"21、EXT LAS VEGAS AIRPORT, SIMULTANEOUS",doc_20_chunk_1,CHEV swerves wildly.,chase scene
"25、EXT MALL, CONTINUOUS",doc_24_chunk_0,He runs down the sidewalk and manages to hail a cab.,Sidewalk
"22、INT. FOX HILLS MALL, CONTINUOUS",doc_21_chunk_2,CHEV CRASHES HIS CAR INTO THE ESCALATOR.,Escalator
"22、INT. FOX HILLS MALL, CONTINUOUS",doc_21_chunk_2,"e hops out with cell phone to his ear and takes a ride to the second floor, RIDING THE SMASHED CAR UP THE ESCALATOR.",Escalator
"18、INT. BLACK SABBATH CLUBHOUSE, CONTINUOUS",doc_17_chunk_6,"SILENCE - just the sound of CHEV'S heartbeat, pumping.",Tense silence after Orlando's dialogue
23、INT. FOX HILLS MALL - DAY,doc_22_chunk_0,"CHEV jumps off of the car and starts booking through the second level, huffing it, barking into the phone the whole time.","Second level, running and talking on phone"
23、INT. FOX HILLS MALL - DAY,doc_22_chunk_0,HEV gives the cops the slip and heads into a ...,Evading police and heading into an unknown location
"28、EXT 7-11 STREET, SECONDS LATER",doc_27_chunk_0,CHEV jumps out of the cab and into the 7-11.,Entering a 7-11 convenience store
"28、EXT 7-11 STREET, SECONDS LATER",doc_27_chunk_0,We see him pull his gun from his pants as he enters.,Entering a 7-11 convenience store
"30、INT CAB, SECONDS LATER",doc_29_chunk_0,He hops back in the cab with the cheap flowers and the black santa bag.,Inside a taxi cab
"30、INT CAB, SECONDS LATER",doc_29_chunk_0,He opens the bag and starts SLAMMING whatever he can get his hands on.,Inside a taxi cab
"30、INT CAB, SECONDS LATER",doc_29_chunk_0,"CHEV is guzzling Red Bull, popping vitamins, whatever.",Inside a taxi cab
27、EXT. CITY STREET - DAY,doc_26_chunk_1,CHEV starts to embarrassingly bang his head to the Billy Ray as if it was Metallica in the late 80's.,"In a car, Chev headbangs to music (Billy Ray) as if it's Metallica in the late 80s."
27、EXT. CITY STREET - DAY,doc_26_chunk_1,Something catches his eye.,"In the car, Chev notices a 7-11 through the side window."
27、EXT. CITY STREET - DAY,doc_26_chunk_0,CHEV starts to drop off; we hear his HEART RATE start to slow down.,"In a taxi, after squad cars pass in the opposite direction"
"29、INT 7-11 CONVENIENCE STORE, CONTINUOUS",doc_28_chunk_0,"He goes right to the counter and sticks the place up. He grabs the man from behind the counter and in one move, yanks him over the counter and SLAMS HIM FACE-DOWN on the floor.",
"29、INT 7-11 CONVENIENCE STORE, CONTINUOUS",doc_28_chunk_0,"CHEV grabs a box of trash bags, rips it open and takes one out. He opens the bag and starts dumping CAFFEINE in: Jolt, Coke, Red Bull, Starbucks Frappuccinos.",
"31、EXT ROOFTOP OF CARLITO'S BUILDING, MINUTES LATER",doc_30_chunk_6,flabbergasted,
"33、INT CAB, MOMENTS LATER",doc_32_chunk_0,"CHEV is slamming Frappucinos, driving.",Driving in a car
"125、INT ELEVATOR, STANDARD HOTEL - CONTINUOUS",doc_124_chunk_1,CHEV'S eyes SNAP OPEN.,Hallucination: Chev startled by unexpected voice
"125、INT ELEVATOR, STANDARD HOTEL - CONTINUOUS",doc_124_chunk_1,"CHEV shakes his head in disbelief, tries to clear his eyes, but the HALLUCINATION persists.",Hallucination: Chev trying to clear eyes
"32、EXT STREET, IN FRONT OF CARLITO'S BUILDING, MOMENTS LATER",doc_31_chunk_1,"CHEV goes to the driver side of the car, pulls the CABBIE out of the cab and tosses him into the road.",Near a cafe during lunch hour
"32、EXT STREET, IN FRONT OF CARLITO'S BUILDING, MOMENTS LATER",doc_31_chunk_1,CHEV points at the CABBIE and starts screaming,Near a cafe during lunch hour
"35、INT CAB, SAME TIME",doc_34_chunk_2,hangs up,
"35、INT CAB, SAME TIME",doc_34_chunk_2,"answers, says nothing",
"40、EXT ALLEY, SAME TIME",doc_39_chunk_1,"CHEV struggles in futility, heart hammering","Alley, Alex pins and attempts to strangle Chev"
"125、INT ELEVATOR, STANDARD HOTEL - CONTINUOUS",doc_124_chunk_2,falling right into it,
"125、INT ELEVATOR, STANDARD HOTEL - CONTINUOUS",doc_124_chunk_2,is an instant ball of regret,
"125、INT ELEVATOR, STANDARD HOTEL - CONTINUOUS",doc_124_chunk_2,exasperated,
"32、EXT STREET, IN FRONT OF CARLITO'S BUILDING, MOMENTS LATER",doc_31_chunk_2,"CHEV grabs the CABBIE by his lapels and tosses him right into the CAFE, smashing a table, still pointing and screaming.","Cafe interior, Chev throws cabbie into cafe"
"32、EXT STREET, IN FRONT OF CARLITO'S BUILDING, MOMENTS LATER",doc_31_chunk_2,CHEV gets in the cab and drives off.,"After cafe incident, Chev drives off"
"38、INT CHARLIE O'S, SAME TIME",doc_37_chunk_0,"CHEV, still drying, hair all fucked up and walking erratically, enters the restaurant.",Restaurant interior
"38、INT CHARLIE O'S, SAME TIME",doc_37_chunk_0,"HEV walks doggedly right by ALEX, staring straight ahead, not letting on that he knows he's there.",Restaurant interior
